Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Net Utility Plant,Source: Bloomberg
03/31/1997,15.371,15.371,15.371,,33.208183,11.992323,7.274543,3.59,3.59,3.59,3.59,3.59,3.59,,10.916141,7.817124,0.594691,99.189445,,189.72304,
06/30/1997,15.371,15.371,15.371,,31.112225,10.279878,5.685902,2.105,2.105,2.105,2.105,2.105,2.105,,-5.797346,-8.392492,0.568668,99.993687,,188.93741,
09/30/1997,15.371,15.371,15.371,,39.223213,14.38514,9.231735,4.86,4.86,4.86,4.86,4.86,4.86,,14.836315,12.103701,0.87626,101.275906,,187.331333,
12/31/1997,15.371,15.371,15.371,,32.685122,10.026088,6.146249,2.498,2.498,2.498,2.498,2.498,2.498,,8.423394,4.624097,0.194782,100.196535,,187.386829,
03/31/1998,15.371,15.371,15.371,,30.728905,12.107735,7.177022,3.258,3.258,3.258,3.258,3.258,3.258,,12.588641,9.59853,0.708997,102.803913,,186.94248,
06/30/1998,15.371,15.371,15.371,,31.155683,10.453841,6.03409,2.454,2.454,2.454,2.454,2.454,2.454,,-4.795914,-8.069417,0.568668,104.282023,104.282023,178.395414,
09/30/1998,15.371,15.371,15.371,,42.132912,15.621169,11.52046,5.808,5.808,5.808,5.808,5.808,5.808,,15.030577,12.702622,0.640557,104.560273,104.560273,176.952696,
12/31/1998,15.371,15.371,15.371,,30.628782,43.256455,36.885302,2.297,2.297,2.297,2.297,2.297,2.297,,5.468479,2.159651,0.120357,101.299393,101.299393,175.861171,
03/31/1999,15.371,15.371,15.371,,33.627543,12.422809,7.359768,3.335,3.335,3.335,3.335,3.335,3.335,1.95,11.350465,9.060438,0.803071,102.682843,102.682843,174.138368,
06/30/1999,15.371,15.371,15.371,,25.439138,4.881855,0.734175,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,4.23,-1.914319,-4.820831,0.774771,97.919,97.919,137.23017,
09/30/1999,15.371,15.371,15.371,,43.604514,18.539587,12.676208,6.54,6.54,6.54,6.54,6.54,6.54,3.58,13.025892,10.460867,0.069612,100.883348,100.883348,134.577708,
12/31/1999,15.371,15.371,15.371,,28.628585,7.586884,3.027194,1.25,1.25,1.25,1.25,1.25,1.25,12.04,2.854726,-2.40108,4.468414,90.128617,90.128617,125.511484,
03/31/2000,15.371,15.371,15.371,,29.454491,10.441026,6.245202,2.8,2.8,2.8,2.8,2.8,2.8,2.93,9.909375,7.936309,5.8477,90.005594,90.005594,126.152879,
06/30/2000,15.371,15.371,15.371,,31.88797,11.250992,6.476677,2.78,2.78,2.78,2.78,2.78,2.78,2.878,5.79663,2.380587,3.479279,89.535424,89.535424,125.241168,
09/30/2000,15.371,15.371,15.371,,39.362759,12.593521,8.837096,5.95,5.95,5.95,5.95,5.95,5.95,2.651,-0.891484,-9.470886,0.025438,93.2048,93.2048,145.263876,
12/31/2000,15.371,15.371,15.371,,28.06304,9.74608,4.935463,1.73,1.73,1.73,1.73,1.73,1.73,0.0,8.705354,4.793897,0.131481,94.935917,94.935917,139.574784,
03/31/2001,15.371,15.371,15.371,,30.035912,11.353393,6.747251,3.25,3.25,3.25,3.25,3.25,3.25,4.88,3.321124,1.147746,0.052111,93.46015,93.46015,139.128943,
06/30/2001,15.371,15.371,15.371,,33.898511,11.100904,6.402316,2.91,2.91,2.91,2.91,2.91,2.91,0.0,0.116258,-2.829289,7.26023,96.451563,96.451563,140.363735,
09/30/2001,15.371,15.371,15.371,,43.727212,15.324637,11.078524,5.85,5.85,5.85,5.85,5.85,5.85,0.0,7.185609,5.154186,4.748162,102.120288,102.120288,140.591103,
12/31/2001,15.371,15.371,15.371,,30.360614,8.375057,6.244291,-8.15,-8.15,-8.15,-8.15,-8.15,-8.15,6.505,8.923687,5.422614,2.044369,205.822719,205.822719,141.763441,
03/31/2002,15.371,15.371,15.371,,29.322296,9.955891,5.798516,2.55,2.55,2.55,2.55,2.55,2.55,0.0,8.612972,6.927851,4.398998,208.435757,83.100648,141.485327,
06/30/2002,15.371,15.371,15.371,,32.608938,11.194717,7.592414,3.7,3.7,3.7,3.7,3.7,3.7,0.0,-2.810878,-4.172663,16.088478,207.774902,82.439793,140.842629,
09/30/2002,15.371,15.371,15.371,,50.741982,16.698588,12.297769,6.74,6.74,6.74,6.74,6.74,6.74,0.0,6.274023,4.721033,4.007026,211.477773,84.995183,140.388528,
12/31/2002,15.371,15.371,15.371,,38.80782,11.03923,7.2763,3.49,3.49,3.49,3.49,3.49,3.49,12.406,8.025047,6.291848,0.313773,213.002983,82.830908,140.240973,
03/31/2003,15.371,15.371,15.371,,42.739706,13.535294,7.226465,3.51,3.51,3.51,3.51,3.51,3.51,0.0,6.250667,4.653438,0.119446,210.71211,80.540035,139.527738,
06/30/2003,15.371,15.371,15.371,,35.311365,1.651747,-3.181771,-2.69,-2.69,-2.69,-2.69,-2.69,-2.69,0.0,-2.194002,-4.451369,0.392102,201.202059,71.029984,139.643543,
09/30/2003,15.371,15.371,15.371,,48.226727,14.954524,8.74029,4.39,4.39,4.39,4.39,4.39,4.39,0.0,0.85336,-0.8639,0.082623,205.375828,75.203753,139.539,
12/31/2003,15.371,15.371,15.371,,27.411033,4.515516,0.069481,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,8.98,7.380912,4.123089,0.017631,205.189895,74.99004,151.220472,
03/31/2004,15.371,15.371,15.371,,32.406739,8.833778,2.67276,0.86,0.86,0.86,0.86,0.86,0.86,0.0,7.939757,6.104352,0.018346,205.726945,75.72324,151.850304,
06/30/2004,15.371,15.371,15.371,,35.75987,10.227051,5.289116,2.39,2.39,2.39,2.39,2.39,2.39,0.0,3.433739,-0.205387,0.018346,206.651346,76.802478,154.230036,
09/30/2004,15.371,15.371,15.371,,45.970526,13.656496,6.974692,3.4,3.4,3.4,3.4,3.4,3.4,0.0,6.494503,3.031423,0.018021,207.556947,77.717705,156.284098,
12/31/2004,15.371,15.371,15.371,,29.444082,8.077418,2.845879,0.58,0.58,0.58,0.58,0.58,0.58,5.86,-0.780431,-3.668466,0.010539,204.511999,75.370371,157.764873,
03/31/2005,15.371,15.371,15.371,,34.421441,8.812244,3.049444,0.94,0.94,0.94,0.94,0.94,0.94,0.0,6.330232,4.453451,0.002667,204.918154,75.860841,158.465814,
06/30/2005,15.371,15.371,15.371,,38.728189,11.634572,5.772494,3.53,3.53,2.35,3.53,3.53,2.35,2.6023,3.857003,0.21482,0.026804,207.253067,78.198421,160.725139,
09/30/2005,15.371,15.371,15.371,,58.567888,16.31683,9.476417,4.81,4.81,4.75,4.81,4.81,4.75,2.8,17.186715,13.832282,0.037148,209.342657,80.288011,162.692542,
12/31/2005,15.371,15.371,15.371,,37.577516,16.432632,5.090755,2.46,2.46,2.46,2.46,2.46,2.46,10.28,5.691562,0.583567,0.006636,208.884459,79.689351,166.266735,
03/31/2006,15.371,15.371,15.371,,37.459631,10.462689,4.778414,2.18,2.18,2.18,2.18,2.18,2.18,0.0,-1.361004,-4.359118,0.006701,208.959334,80.252682,167.945081,
06/30/2006,15.37127,15.371,15.371,,39.781667,11.844512,6.226661,2.62,2.62,2.62,2.62,2.62,2.62,1.62641,-5.014703,-8.037538,0.00618,211.557991,82.867193,169.59516,
09/30/2006,15.37127,15.371,15.371,,59.271876,16.601262,10.150738,5.1,5.1,5.1,5.1,5.1,5.1,1.3,7.57641,5.418906,0.003773,215.331199,86.678785,170.355995,
12/31/2006,15.009,15.009,15.009,,37.930644,10.892265,5.228996,2.49,2.49,2.49,2.49,2.49,2.49,3.734,11.413219,8.918182,0.002732,210.513566,79.767947,175.537274,
03/31/2007,15.37127,15.009335,15.009335,,45.554517,13.697875,5.986408,2.55,2.55,2.55,2.55,2.55,2.55,1.0,1.699476,-0.966532,0.002993,206.999942,79.335735,172.638305,
06/30/2007,14.421637,14.422,14.422,,54.086465,15.629802,7.641381,3.45,3.45,3.45,3.45,3.45,3.45,0.0,-7.689641,-11.523714,0.006033,215.347051,79.276437,186.376554,
09/30/2007,14.421637,14.421637,14.421637,,71.643531,18.940846,9.935696,5.26,5.26,5.26,5.26,5.26,5.26,1.94,14.719619,11.297123,0.005339,209.472961,82.844479,188.305807,
12/31/2007,14.421637,13.835,13.835,,53.982797,13.709143,5.525696,1.6,1.6,1.6,1.6,1.6,1.6,3.578,10.077123,6.08811,0.006518,209.259462,82.63098,190.591124,
03/31/2008,14.421637,14.421637,14.421637,,55.071973,13.988357,6.028026,2.35,2.35,2.35,2.35,2.35,2.35,4.85,12.96219,9.075877,0.002774,206.57953,79.983916,192.881294,
06/30/2008,14.421637,14.421637,14.421637,,57.881293,14.38526,6.754365,2.98,2.98,2.98,2.98,2.98,2.98,7.35,-5.1058,-8.019547,0.016087,202.080943,75.485328,194.17234,
09/30/2008,14.421637,14.421637,14.421637,,76.454774,19.682648,10.93475,5.26,5.26,5.26,5.26,5.26,5.26,0.69,14.685642,12.037052,0.002635,206.059201,80.208301,195.195039,
12/31/2008,14.421637,14.421637,14.421637,,51.358871,14.056518,6.40912,2.37,2.37,2.37,2.37,2.37,2.37,5.69,10.865202,7.946463,0.004576,189.230252,63.659486,196.48137,
03/31/2009,13.628447,13.628447,13.628447,,56.767363,13.87128,5.658018,2.022094,2.022094,2.022094,2.022094,2.022094,2.022094,0.0,11.827026,9.084821,0.000294,186.832293,53.953176,208.761864,
06/30/2009,13.628447,13.628447,13.628447,,51.95691,14.725009,6.997129,2.793128,2.793128,2.793128,2.793128,2.793128,2.793128,0.0,-4.558627,-7.569168,0.010126,188.525442,55.646326,209.980051,
09/30/2009,13.628447,13.628447,13.628447,,63.707626,18.810801,9.813737,4.560901,4.560901,4.513207,4.560901,4.560901,4.513207,0.0,8.479029,5.328193,7.3e-05,191.155603,58.276486,211.325326,
12/31/2009,13.628447,13.628447,13.628447,,47.159298,14.036669,6.170696,3.1344,3.1344,3.086705,3.1344,3.1344,3.086705,0.0,13.737662,10.430829,0.001981,190.80648,57.927363,212.797687,
03/31/2010,13.628447,13.628447,13.628447,,51.637872,13.033914,5.885704,2.144485,2.144485,2.144485,2.144485,2.144485,2.144485,0.0,10.930152,8.190442,7.3e-05,187.026079,54.146962,213.66345,
06/30/2010,13.628447,13.628447,13.628447,,52.876017,16.147768,8.192423,3.660945,3.660945,3.660945,3.660945,3.660945,3.660945,0.0,-7.102423,-10.286132,0.007264,190.900034,58.020918,214.934761,
09/30/2010,13.628447,13.628447,13.628447,,71.06459,22.213903,12.888556,6.079343,6.079343,6.079343,6.079343,6.079343,6.079343,0.0,18.100889,14.484849,7.3e-05,191.814445,58.935328,216.721612,
12/31/2010,13.628447,13.628447,13.628447,,46.530467,12.955108,5.538856,1.543023,1.543023,1.543023,1.543023,1.543023,1.543023,0.0,13.071702,9.256741,0.0,196.133866,63.250053,232.161449,
03/31/2011,13.628447,13.628447,13.628447,,47.474228,13.134292,5.209691,1.687646,1.687646,0.829148,1.687646,1.687646,0.829148,0.0,13.35442,9.905751,7.3e-05,193.779893,60.900776,219.508136,
06/30/2011,13.628447,13.628447,13.628447,,43.145048,12.62066,7.631097,3.301917,3.301917,3.206528,3.301917,3.301917,3.206528,0.0,-9.098616,-12.840788,0.003082,160.364567,27.48545,221.548721,
09/30/2011,13.628447,13.628447,13.628447,,57.013099,14.821938,12.694036,6.236954,6.236954,5.903094,6.236954,6.236954,5.903094,0.0,12.400533,7.851225,0.0,166.783493,33.899681,224.310224,
12/31/2011,13.628447,13.628447,13.628447,,35.440575,8.951864,1.761022,-0.660383,-0.660383,-0.708078,-0.660383,-0.660383,-0.708078,0.0,11.593397,6.530458,0.0,169.278275,36.394462,246.249628,
03/31/2012,13.628447,13.628447,13.628447,,35.807455,9.392119,5.723323,1.907774,1.907774,1.907774,1.907774,1.907774,1.907774,0.0,2.127902,-1.98115,0.0,170.892546,38.008733,248.157402,
06/30/2012,13.628447,13.628447,13.628447,,35.513951,10.052503,7.117465,2.861661,2.861661,2.861661,2.861661,2.861661,2.861661,0.0,-0.440256,-3.815548,0.0,170.012034,37.128222,250.432056,
09/30/2012,13.628447,13.628447,13.628447,,46.667093,14.96869,12.400533,5.649947,5.649947,5.459169,5.649947,5.649947,5.459169,0.0,13.574547,9.538871,0.0,172.580192,39.696379,252.486582,
12/31/2012,13.628447,13.628447,13.628447,,30.744515,3.595421,0.953887,-0.660383,-0.660383,-0.803466,-0.660383,-0.660383,-0.803466,0.0,12.914164,2.935037,0.0,164.582215,31.698403,276.040256,
03/31/2013,13.628447,13.628447,13.628447,,33.165921,8.29148,5.723323,2.201278,2.201278,2.201278,2.201278,2.201278,2.201278,0.0,9.318743,-5.796699,0.0,166.563366,33.679553,278.31491,
06/30/2013,13.628447,13.628447,13.628447,,32.432162,9.245367,6.530458,2.788285,2.788285,2.788285,2.788285,2.788285,2.788285,0.0,-1.540895,-7.410969,0.0,168.764644,35.880831,280.736316,
09/30/2013,13.628447,13.628447,13.628447,,43.805431,13.501171,10.63951,4.989563,4.989563,4.989563,4.989563,4.989563,4.989563,0.0,11.886901,7.997977,0.0,173.534079,40.650266,282.423962,
12/31/2013,13.628447,13.628447,13.628447,,31.478275,10.346006,6.750586,2.935038,2.935038,2.935038,2.935038,2.935038,2.935038,0.0,5.283067,0.513632,0.0,171.112673,38.228861,284.918744,
03/31/2014,13.628447,13.628447,13.628447,,37.641853,8.878488,5.796699,1.98115,1.98115,1.98115,1.98115,1.98115,1.98115,0.0,7.557721,4.035676,0.0,172.947072,40.063259,286.239511,
06/30/2014,13.628447,13.628447,13.628447,,31.404899,9.171991,6.163578,2.201278,2.201278,2.201278,2.201278,2.201278,2.201278,0.0,-2.421406,-7.190841,0.073376,175.001598,42.117785,288.807668,
09/30/2014,13.628447,13.628447,13.628447,,39.843131,12.694036,9.832375,5.429819,5.429819,5.429819,5.429819,5.429819,5.429819,0.0,9.758999,5.796699,0.0,180.431417,47.547604,290.495315,
12/31/2014,13.628447,13.628447,13.628447,,30.084132,-0.733759,-3.081789,-3.228541,-3.228541,2.017838,-3.228541,-3.228541,2.017838,0.0,9.979127,4.69606,0.0,177.056124,44.172311,298.126412,
03/31/2015,13.628447,13.628447,13.628447,,33.679553,8.511608,5.062939,1.687646,1.687646,1.687646,1.687646,1.687646,1.687646,0.0,2.494782,-3.155165,0.0,178.74377,45.859957,301.061449,
06/30/2015,13.628447,13.628447,13.628447,,31.184771,9.538871,4.989563,1.467519,1.467519,1.467519,1.467519,1.467519,1.467519,0.0,-2.494782,-7.557721,0.0,180.137913,47.2541,303.629607,
09/30/2015,13.628447,13.628447,13.628447,,42.778168,13.721299,8.878488,3.668797,3.668797,3.668797,3.668797,3.668797,3.668797,0.0,15.629074,11.079766,0.0,183.80671,50.922897,305.684133,
12/31/2015,13.628447,13.628447,13.628447,,28.32311,0.880511,-2.861661,-3.23,-3.23,-3.23,-3.23,-3.23,-3.23,0.0,6.236954,1.174015,0.0,180.578169,47.694356,311.407455,
03/31/2016,13.628447,13.628447,13.628447,,30.524388,7.190841,3.081789,0.293504,0.293504,0.293504,0.293504,0.293504,0.293504,0.0,10.27263,2.641534,0.0,180.945048,48.061235,316.763898,
06/30/2016,13.628447,13.628447,13.628447,,29.864004,8.731736,4.475932,1.467519,1.467519,1.467519,1.467519,1.467519,1.467519,0.0,0.733759,-7.190841,0.0,200.829926,67.946113,322.413845,
09/30/2016,13.628447,13.628447,13.628447,,43.878807,13.501171,9.245367,4.549308,4.549308,4.549308,4.549308,4.549308,4.549308,0.0,13.574547,6.823962,0.0,205.525985,72.642173,326.743025,
12/31/2016,13.628447,13.628447,13.628447,,30.230884,6.236954,1.247391,-0.36688,-0.36688,-0.36688,-0.36688,-0.36688,-0.36688,0.0,6.090202,-1.320767,0.0,207.06688,74.183067,332.026092,
03/31/2017,13.628447,13.628447,13.628447,,32.28541,8.29148,3.888924,1.247391,1.247391,1.247391,1.247391,1.247391,1.247391,0.0,10.419382,3.888924,0.0,208.387647,75.503834,336.061768,
06/30/2017,13.628447,13.628447,13.628447,,31.478275,10.492758,5.356443,2.127902,2.127902,2.127902,2.127902,2.127902,2.127902,0.0,-3.081789,-9.465495,0.0,228.566028,95.682215,340.5377,
09/30/2017,13.628447,13.628447,13.628447,,39.769755,14.455059,9.465495,4.842812,4.842812,4.842812,4.842812,4.842812,4.842812,0.0,20.471885,15.555698,0.0,233.702343,100.818531,342.738978,
12/31/2017,13.628447,13.628447,13.628447,,30.597764,5.870075,1.761022,0.293504,0.293504,1.628946,0.293504,0.293504,1.628946,0.0,10.712886,5.870075,0.0,234.069223,101.18541,344.793504,
03/31/2018,13.628447,13.628447,13.628447,,32.28541,-1.614271,-4.32918,2.201278,2.201278,2.201278,2.201278,2.201278,2.201278,0.0,-14.381683,-25.094569,0.0,236.343877,103.460064,351.030459,
06/30/2018,13.628447,13.628447,13.628447,,29.717252,1.320767,5.503195,2.641534,2.641534,2.641534,2.641534,2.641534,2.641534,0.0,4.109052,-1.100639,0.0,250.138552,117.254739,354.185624,
09/30/2018,13.628447,13.628447,13.628447,,43.952183,9.905751,9.465495,6.016826,6.016826,6.016826,6.016826,6.016826,6.016826,0.0,12.694036,6.236954,0.0,256.448882,123.565069,357.560917,
12/31/2018,13.628447,13.628447,13.628447,,30.817891,16.436209,4.402556,1.614271,1.614271,1.614271,1.614271,1.614271,1.614271,0.0,13.060916,6.603834,0.0,257.916401,125.032588,361.009585,
03/31/2019,13.628447,13.628447,13.628447,,32.28541,8.65836,5.796699,1.98115,1.98115,1.98115,1.98115,1.98115,1.98115,0.0,4.69606,-0.880511,0.0,258.503408,125.619596,364.091374,
06/30/2019,13.628447,13.628447,13.628447,,31.184771,13.794675,4.989563,3.155165,3.155165,3.155165,3.155165,3.155165,3.155165,0.0,4.916187,-1.761022,0.0,260.264431,127.380618,368.053675,
09/30/2019,13.628447,13.628447,13.628447,,42.117785,11.00639,8.731736,6.090202,6.090202,6.090202,6.090202,6.090202,6.090202,0.0,14.60181,6.016826,0.0,266.501385,133.617572,373.410118,
12/31/2019,13.628447,13.628447,13.628447,,29.203621,2.714909,0.36688,-1.394143,-1.394143,-1.394143,-1.394143,-1.394143,-1.394143,0.0,9.758999,-0.513632,0.0,261.511822,128.628009,380.747711,
03/31/2020,13.628447,13.628447,13.628447,,27.736102,6.383706,3.375293,-1.247391,-1.247391,-1.247391,-1.247391,-1.247391,-1.247391,0.0,6.897338,-1.394143,0.0,260.337807,127.453994,386.324282,
06/30/2020,13.628447,13.628447,13.628447,,29.350373,7.997977,4.916187,3.522045,3.522045,3.522045,3.522045,3.522045,3.522045,0.0,4.549308,-4.989563,0.0,264.006603,131.12279,392.85474,
