Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
12/31/1989,,,,,,,,,,,,,4.588443,4.588443,,,,,
03/31/1990,,,,,,,17.86842,21.821712,10.773691,,11.157797,5.036807,4.898306,4.898306,,54.858411,47.242519,,
06/30/1990,,,,,,,16.906032,21.319767,9.446502,,17.306042,8.517586,8.932955,8.932955,,50.782588,29.688537,,
09/30/1990,,,,,,,10.588951,16.315227,2.516398,,13.370833,8.316823,7.311743,7.311743,,37.798769,22.554367,,
12/31/1990,,,,,,,23.637586,,16.993257,,12.848637,7.409415,3.737531,3.737531,,42.333069,28.747332,,
03/31/1991,,14.163801,5.780675,11.622083,7.324054,,16.228382,18.757918,8.699398,,10.557151,5.283288,5.619068,5.619068,,49.955362,41.51459,8.283757,
06/30/1991,,-2.344164,-1.105502,-0.930559,-2.446126,,12.751224,13.018508,4.194841,,-23.117765,-22.723967,-22.357174,-22.357174,,,,,
09/30/1991,,-1.659621,-0.779368,-1.249024,-1.883575,,11.792583,14.513602,4.153472,,12.15378,10.164488,10.164488,10.164488,,16.367683,30.818995,-1.148142,
12/31/1991,,-1.075901,-0.518768,-1.297424,-4.113713,,15.307863,15.722448,8.453778,-25.005252,15.658102,13.04516,10.083609,10.083609,,16.687474,49.038323,-0.548297,
03/31/1992,,-1.304461,-0.682202,,-6.158135,,10.058548,12.876938,0.836635,-37.79218,1.473925,-0.296233,6.484825,6.484825,,120.098217,,,
06/30/1992,,10.680576,6.091944,10.595421,2.815391,,11.061185,12.382659,1.995755,-19.126424,8.801229,6.697404,8.267223,8.267223,,23.903763,49.107598,5.435602,
09/30/1992,,8.292554,4.804054,9.166786,2.609923,,7.995052,8.313609,-0.729099,-153.925682,-0.233562,3.538346,4.127549,4.127549,,,91.418848,0.711597,
12/31/1992,,8.79376,5.135559,8.877313,2.508763,,11.287655,14.195917,4.92532,0.625342,6.469934,4.848816,6.988684,6.988684,,25.056184,61.999446,3.341678,
03/31/1993,,10.072961,6.144351,,,,12.234337,15.998479,5.134923,49.090358,5.920365,6.046411,9.936343,9.936343,,,56.306363,4.401243,
06/30/1993,,9.058001,5.464701,9.484431,,,15.357497,18.309326,8.476505,204.101815,9.950177,5.357497,5.357497,5.357497,,46.15677,59.174052,3.698015,
09/30/1993,,9.334204,5.640072,9.156786,,,14.886762,17.769691,7.555183,1445.295573,8.093129,4.830979,4.830979,4.830979,,40.307647,72.089795,2.605195,
12/31/1993,,8.433322,4.976211,8.048097,,,13.146027,19.245287,7.536865,,8.19351,4.793367,4.795753,4.795753,,41.498005,72.417741,2.326101,
03/31/1994,,7.105461,4.131323,6.760772,6.097807,,17.04519,22.527493,9.866433,476.275015,10.323375,5.947276,5.947276,5.947276,,42.390195,61.415064,2.741637,
