Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1998,,,,,,,34.090527,25.295867,,22.289529,19.670201,3.926188,3.926188,,11.751384,0.0,,
06/30/1998,,,,,,,34.850893,26.486082,,-3.588469,2.50994,-13.170974,-13.170974,,,,,
09/30/1998,,,,,,,36.39074,28.137734,,27.278149,23.342941,5.902812,5.902812,,14.426229,0.0,,
12/31/1998,,,,,,,38.513059,31.069359,,30.165866,25.603453,6.845867,6.845867,,15.124422,0.0,,
03/31/1999,,3.040283,1.651782,,,,37.112082,29.862359,44.492371,28.866377,24.677269,6.15115,6.15115,,14.512069,0.0,3.040283,
06/30/1999,,9.096391,6.28754,,26.441809,,39.097134,32.135186,57.077031,31.450338,27.049479,7.022734,7.022734,,13.993042,0.0,9.096391,
09/30/1999,,9.72695,6.378941,,26.579477,,38.737888,31.588278,44.790872,30.674388,26.258568,7.059009,7.059009,,14.395788,0.0,9.72695,
12/31/1999,,10.104217,5.861703,,24.089525,,39.723152,32.361136,37.366665,30.706772,26.320705,7.0075,7.0075,,14.283713,,,
03/31/2000,,10.678497,6.292551,,26.7652,,39.329184,32.115198,38.511958,29.867545,25.862234,6.39522,6.39522,,13.410245,0.0,10.678497,
06/30/2000,,11.006991,6.304552,,28.105112,,39.950853,33.200347,35.851915,30.557965,26.568373,6.374675,6.374675,,13.055818,0.0,11.006991,
09/30/2000,,11.288791,5.878767,,27.291847,,39.74998,32.584362,34.815991,28.956614,25.075578,6.19604,6.19604,,13.402934,0.0,11.288791,
12/31/2000,,11.63404,5.519299,,25.895025,,41.152253,33.580517,36.347822,29.250267,25.272191,6.356489,6.356489,,13.600136,0.0,11.63404,
03/31/2001,,12.103944,5.476583,,26.393645,,39.861318,32.656905,33.92566,28.844237,24.878709,5.948293,5.948293,,13.748079,0.0,12.103944,
06/30/2001,,9.134307,6.104796,,27.838259,,40.857824,33.647976,34.688253,32.457452,27.458866,7.496867,7.496867,,15.400424,0.0,9.134307,
09/30/2001,,9.948488,6.413542,,27.551471,,39.932533,32.877747,33.602417,32.082896,26.976463,7.646078,7.646078,,15.91637,0.0,9.948488,
12/31/2001,,11.093579,6.899904,,27.55873,,40.825417,33.754476,34.198525,33.533509,28.109128,8.138354,8.138354,,16.176002,0.0,11.093579,
03/31/2002,,12.634527,7.702833,,27.986128,,39.626006,35.599587,45.699938,34.999141,28.854004,9.215989,9.215989,,17.557963,0.0,12.634527,
06/30/2002,,10.659629,8.301737,,28.856768,,40.683486,36.89174,50.004083,36.455852,30.095766,9.540939,9.540939,,17.445995,0.0,10.659629,
09/30/2002,,11.313687,8.750508,,29.591091,,41.627686,37.577433,58.300571,37.076485,30.521492,9.830911,9.830911,,17.679652,0.0,11.313687,
12/31/2002,,11.953236,8.877359,30.274555,29.401383,,40.69488,36.672431,50.177332,36.300226,29.911198,9.585007,9.585007,,17.600518,0.0,11.953236,
03/31/2003,,12.328431,9.271521,31.342376,30.236272,,41.066268,37.195727,45.457781,36.768702,30.238243,10.06887,10.06887,,17.760918,0.0,12.328431,
06/30/2003,,13.112961,9.443535,31.648007,30.372548,,41.632777,37.498627,40.881591,36.90509,30.350077,10.080513,10.080513,,17.761811,0.0,13.112961,
09/30/2003,,13.135824,9.287259,30.864057,29.380203,,40.984195,37.046849,33.231033,36.486353,30.028161,10.448258,10.448258,,17.700294,0.0,13.135824,
12/31/2003,,13.411328,9.184714,30.229784,28.261608,,41.402758,37.55455,44.619157,37.034768,30.392245,10.753879,10.753879,,17.935911,0.0,13.411328,
03/31/2004,,14.002997,9.59298,30.784663,28.462749,,41.916835,37.862713,42.412943,37.327263,30.748877,12.063301,12.063301,,17.623542,0.0,14.002997,
06/30/2004,,14.460328,9.639411,,28.585494,,41.133762,37.155926,34.879054,36.565998,30.338314,9.832934,9.832934,,17.031352,0.0,14.460328,
09/30/2004,,16.933588,10.719057,,28.182403,,43.215073,39.06763,55.282253,38.5162,31.246455,16.24189,16.24189,,18.874512,0.0,16.933588,
12/31/2004,,16.304792,10.163513,,27.154549,,40.29728,36.872183,31.913315,36.135862,29.914347,9.946637,9.946637,,17.217011,0.0,16.304792,
03/31/2005,,15.243979,9.472505,,26.849812,,40.608308,36.536317,28.103338,35.558952,29.513811,9.374899,9.374899,,17.000334,,,
06/30/2005,,15.175896,9.477797,,26.99194,,41.961408,38.111673,43.430557,37.116593,30.599475,9.800984,9.800984,,17.558502,0.0,15.175896,
09/30/2005,,13.43556,8.094829,,27.053036,,39.880092,36.166038,22.607778,35.050298,29.057005,8.496088,8.496088,,17.099121,0.0,13.43556,
12/31/2005,,12.811266,7.37735,,26.046839,,38.472025,34.539783,20.613961,30.575172,25.237366,8.29508,8.29508,,17.457974,0.0,12.811266,
03/31/2006,,12.351913,7.013824,,26.128348,,38.682085,35.008008,28.400087,33.510217,28.560114,7.67816,7.67816,,14.771922,0.0,12.351913,
