Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2002,1100,2365,334,1166,721.0,445,-2765,-322.0,66.0,-757.0,-1752,,-290.0,-364.0,,,,-364.0,,,44.0,105.0,-61.0,,,,,30.0,-880.0,-1248.0,1246.0,,,,-781.0,306.0,-1087.0,-97.0,,-70.0,,,
06/30/2002,4636,2610,330,-100,656.0,-756,1796,-534.0,118.0,-867.0,3079,,-346.0,-470.0,,,,-470.0,,,92.0,144.0,-52.0,,,,,32.0,-3293.0,-1245.0,-1348.0,,,,-788.0,345.0,-1133.0,88.0,,997.0,,,
09/30/2002,4196,4359,312,-1998,1195.0,-3193,1523,-371.0,-262.0,-725.0,2881,,-801.0,-515.0,,,,-515.0,,,-265.0,65.0,-330.0,,,,,-21.0,-4320.0,-1236.0,-698.0,,,,-2338.0,64.0,-2402.0,-48.0,,-925.0,,,
12/31/2002,680,1768,355,-43,,-43,-1400,,,,-1400,,-1034.0,-660.0,,,,-660.0,,,-461.0,46.0,-507.0,,,,,87.0,464.0,-1339.0,3556.0,,,,-1759.0,9.0,-1768.0,6.0,,110.0,,,
03/31/2003,2173,2186,341,351,-167.0,518,-705,-271.0,-187.0,-420.0,173,,-444.0,-423.0,,,,-423.0,,,-29.0,80.0,-109.0,,,,,8.0,-903.0,-1309.0,1284.0,,,,-804.0,52.0,-856.0,-74.0,,826.0,,,
06/30/2003,1979,2437,339,-5,718.0,-723,-792,-173.0,90.0,-593.0,-116,,-783.0,-476.0,,,,-476.0,,,-239.0,12.0,-251.0,,,,,-68.0,2245.0,-1298.0,3403.0,,,,79.0,86.0,-7.0,61.0,,3441.0,,,
09/30/2003,4748,2490,370,724,837.0,-113,1164,139.0,237.0,-567.0,1355,,-395.0,-454.0,,,,-454.0,,,272.0,272.0,,,,,,-213.0,-3137.0,-1298.0,-1505.0,,,,10.0,50.0,-40.0,-344.0,,1216.0,,,
12/31/2003,1916,2091,390,358,,358,-923,,,,-923,,-805.0,-621.0,,,,-621.0,,,363.0,363.0,,,,,,-547.0,-3382.0,-1380.0,-2542.0,,,,9.0,255.0,-246.0,531.0,,-2271.0,,,
03/31/2004,289,2194,384,1205,972.0,233,-3494,-228.0,149.0,-463.0,-2952,,-368.0,-326.0,,,,-326.0,,,153.0,153.0,,,,,,-195.0,-494.0,-1385.0,684.0,,,,278.0,430.0,-152.0,-71.0,,-573.0,,,
06/30/2004,4077,2627,388,-272,954.0,-1226,1334,-410.0,333.0,-365.0,1776,,-154.0,-389.0,,,,-389.0,,,229.0,231.0,-2.0,,,,,6.0,-2096.0,-1393.0,-420.0,,,,-89.0,73.0,-162.0,-194.0,,1827.0,,,
09/30/2004,4437,2648,397,54,736.0,-682,1338,-167.0,-58.0,-317.0,1880,,-200.0,-483.0,,,,-483.0,,,214.0,221.0,-7.0,,,,,69.0,-2599.0,-1395.0,-1047.0,,,,-128.0,39.0,-167.0,-29.0,,1638.0,,,
12/31/2004,2087,1947,438,-1311,,-1311,1013,,,,1013,,-694.0,-715.0,,,,-715.0,,,38.0,39.0,-1.0,,,,,-17.0,-2318.0,-1499.0,-1257.0,,,,78.0,285.0,-207.0,360.0,,-925.0,,,
03/31/2005,-483,2596,407,-1718,896.0,-2614,-1768,-316.0,-71.0,-235.0,-1146,,-1648.0,-355.0,,,,-355.0,,,29.0,29.0,,,,,,-1322.0,595.0,-1503.0,2294.0,,,,163.0,330.0,-167.0,-359.0,,-1536.0,,,
06/30/2005,5549,2667,410,1461,-1147.0,2608,1011,360.0,-386.0,,1037,,-2108.0,-537.0,,,,-537.0,,,290.0,291.0,-1.0,,,,,-1861.0,850.0,-1510.0,2750.0,,,,35.0,243.0,-208.0,-425.0,,4291.0,,,
09/30/2005,2889,2883,406,-309,-241.0,-68,-91,167.0,-112.0,,-146,,-450.0,-597.0,,,,-597.0,,,125.0,126.0,-1.0,,,,,22.0,-4743.0,-1514.0,-2972.0,,,,-180.0,228.0,-408.0,-77.0,,-2304.0,,,
12/31/2005,3105,2289,452,112,-497.0,609,252,42.0,45.0,,165,,-679.0,-717.0,,,,-717.0,,,29.0,30.0,-1.0,,,,,9.0,-2363.0,-1664.0,-668.0,,,,-208.0,184.0,-392.0,177.0,,63.0,,,
03/31/2006,-691,3477,230,-471,794.0,-1265,-3927,323.0,-647.0,-110.0,-3493,,-96.0,-222.0,0.0,,,-222.0,,,,,,,,,,126.0,-2980.0,-1667.0,-899.0,,,,84.0,84.0,0.0,-498.0,,-3767.0,,,
06/30/2006,7808,2711,220,1654,-1026.0,2680,3223,-297.0,692.0,,2828,,-439.0,-253.0,,,,-253.0,,,,,,,,,,-186.0,-4247.0,-1002.0,-2316.0,,,,124.0,124.0,,-1053.0,,3122.0,,,
09/30/2006,4027,2875,235,721,-303.0,1024,196,22.0,-298.0,,472,,247.0,-339.0,,,,-339.0,,,,,,,,,,586.0,-4192.0,-1338.0,-1893.0,,,,213.0,213.0,,-1174.0,,82.0,,,
12/31/2006,2442,2959,228,-456,195.0,-651,-289,14.0,-608.0,,305,,-330.0,-471.0,,,,-471.0,,,342.0,357.0,-15.0,,,,,-201.0,-2787.0,-2808.0,-444.0,,,,65.0,65.0,,400.0,,-675.0,,,
03/31/2007,-504,2750,63,87,683.0,-596,-3404,28.0,37.0,-188.0,-3281,,-386.0,-66.0,0.0,,,-66.0,,,,,,,,,,-320.0,-795.0,-1805.0,-498.0,,,,245.0,245.0,0.0,1263.0,,-2580.0,,,
06/30/2007,5623,2215,61,1192,-412.0,1604,2155,179.0,224.0,55.0,1697,,-175.0,-74.0,0.0,,,-74.0,,,,,,,,,,-101.0,-463.0,-1083.0,0.0,,,,85.0,85.0,0.0,535.0,,3967.0,,,
09/30/2007,3166,2633,50,-827,-367.0,-460,1310,-58.0,109.0,-28.0,1287,,-334.0,-70.0,0.0,,,-70.0,,,,,,,,,,-264.0,-3841.0,-1453.0,-617.0,,,,27.0,27.0,0.0,-1798.0,,1153.0,,,
12/31/2007,2031,2188,58,104,-123.0,227,-319,13.0,5.0,79.0,-416,,-4360.0,-176.0,0.0,,,-176.0,,,,,,,,,,-4184.0,-2245.0,-2311.0,0.0,,,,66.0,66.0,0.0,0.0,,-811.0,,,
03/31/2008,3601,2454,59,-363,-458.0,95,1451,-140.0,-23.0,-110.0,1724,,394.0,480.0,525.0,,,-45.0,,,0.0,,0.0,,,,,-86.0,-2675.0,-1583.0,-2824.0,,,,35.0,35.0,0.0,1697.0,,-454.0,,,
06/30/2008,-2381,930,51,123,430.0,-307,-3485,71.0,138.0,,-3694,,-13.0,-40.0,,,,-40.0,,,,,,,,,,27.0,-2004.0,-1585.0,721.0,,,,-1129.0,37.0,-1166.0,-11.0,,-4398.0,,,
09/30/2008,2688,867,52,185,-120.0,305,1584,-33.0,79.0,,1538,,195.0,-46.0,,,,-46.0,,,,,,,,,,241.0,-2383.0,-599.0,-1805.0,,,,7.0,7.0,,14.0,,500.0,,,
12/31/2008,973,679,53,75,10.0,65,166,18.0,-9.0,,157,,-97.0,-110.0,0.0,,,-110.0,,,0.0,0.0,0.0,,,,,13.0,6125.0,-661.0,6218.0,,,,10.0,10.0,0.0,558.0,,7001.0,,,
03/31/2009,2043,589,78,95,81.0,14,1281,18.0,-168.0,-6.0,1437,,-9881.0,-43.0,0.0,,,-43.0,-43.0,0.0,0.0,0.0,0.0,-10244.0,0.0,-10244.0,0.0,406.0,3780.0,-661.0,4851.0,630.0,4221.0,,11.0,11.0,0.0,-421.0,0.0,-4058.0,,,
06/30/2009,-1908,1010,69,-75,-169.0,94,-2912,-29.0,152.0,-52.0,-2983,0.0,21.0,-69.0,0.0,0.0,0.0,-69.0,-69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,-1427.0,-663.0,-817.0,-442.0,0.0,-375.0,40.0,40.0,0.0,13.0,0.0,-3314.0,,,
09/30/2009,1872,882,71,-58,72.0,-130,977,12.0,115.0,18.0,832,0.0,155.0,-60.0,0.0,0.0,0.0,-60.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,-1541.0,-663.0,-893.0,-393.0,0.0,-500.0,6.0,6.0,0.0,9.0,0.0,486.0,,,
12/31/2009,3443,3206,291,-75,43.0,-118,21,-7.0,51.0,-25.0,2,0.0,-9764.0,-273.0,0.0,0.0,0.0,-273.0,-273.0,0.0,0.0,,,-10244.0,0.0,-10244.0,0.0,753.0,276.0,-2693.0,3141.0,-205.0,4221.0,-875.0,89.0,89.0,0.0,-261.0,0.0,-6045.0,1606.0,942.0,
03/31/2010,2041,813,69,-14,-98.0,84,1173,-58.0,-3.0,-8.0,1242,0.0,17.0,-38.0,0.0,,,-38.0,-38.0,0.0,0.0,,,0.0,0.0,0.0,0.0,55.0,-639.0,-706.0,200.0,200.0,0.0,0.0,21.0,21.0,0.0,-154.0,0.0,1419.0,,,
06/30/2010,-1750,1042,68,-168,24.0,-192,-2692,74.0,163.0,-33.0,-2896,0.0,4.0,-31.0,0.0,,,-31.0,-31.0,0.0,0.0,,,18.0,18.0,0.0,0.0,17.0,-690.0,-729.0,22.0,0.0,797.0,-775.0,18.0,18.0,0.0,-1.0,0.0,-2436.0,,,
09/30/2010,1431,1131,71,-922,83.0,-1005,1151,3.0,32.0,47.0,1069,0.0,62.0,-47.0,0.0,0.0,0.0,-47.0,-47.0,0.0,0.0,0.0,0.0,-18.0,-18.0,0.0,0.0,127.0,-647.0,-730.0,10.0,-200.0,210.0,0.0,50.0,50.0,0.0,23.0,0.0,846.0,,,
12/31/2010,1045,919,68,-6,115.0,-121,64,-4.0,-185.0,42.0,211,0.0,176.0,-52.0,0.0,0.0,0.0,-52.0,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,-607.0,-793.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,171.0,0.0,614.0,,,
03/31/2011,2062,937,60,-176,-38.0,-138,1241,-5.0,-21.0,-66.0,1333,0.0,-8.0,-13.0,0.0,,,-13.0,-13.0,0.0,0.0,,,0.0,0.0,0.0,0.0,5.0,-936.0,-794.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,-163.0,0.0,1118.0,,,
06/30/2011,-1583,444,61,464,-359.0,823,-2552,-7.0,151.0,-28.0,-2668,0.0,98.0,-27.0,0.0,0.0,0.0,-27.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,117.0,-795.0,1494.0,0.0,1494.0,0.0,-567.0,8.0,-575.0,-15.0,0.0,-1368.0,,,
09/30/2011,2085,1173,63,-138,-52.0,-86,987,3.0,48.0,-12.0,948,0.0,84.0,-35.0,0.0,0.0,0.0,-35.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,-1190.0,-790.0,0.0,0.0,0.0,0.0,-425.0,0.0,-425.0,25.0,0.0,979.0,,,
12/31/2011,1017,836,69,-271,6.0,-277,383,-10.0,-154.0,14.0,533,0.0,213.0,-30.0,0.0,,,-30.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,-1003.0,-843.0,0.0,0.0,0.0,0.0,-327.0,0.0,-327.0,167.0,0.0,227.0,,,
03/31/2012,1837,1195,56,-1083,-97.0,-986,1669,13.0,-51.0,-68.0,1775,0.0,287.0,-16.0,0.0,,0.0,-16.0,-16.0,0.0,0.0,,,0.0,0.0,0.0,0.0,303.0,-1238.0,-838.0,0.0,0.0,0.0,0.0,-266.0,0.0,-266.0,-134.0,0.0,886.0,,,
06/30/2012,-1922,1225,57,-36,-874.0,838,-3168,-11.0,146.0,4.0,-3307,0.0,223.0,-23.0,0.0,0.0,0.0,-23.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,-929.0,-836.0,0.0,0.0,0.0,0.0,-94.0,0.0,-94.0,1.0,0.0,-2628.0,,,
09/30/2012,2205,657,56,709,-117.0,826,783,200.0,60.0,26.0,497,0.0,218.0,-38.0,0.0,0.0,0.0,-38.0,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,-1765.0,-834.0,187.0,0.0,2787.0,-2600.0,-235.0,0.0,-235.0,-883.0,0.0,658.0,,,
12/31/2012,1765,1103,56,-1304,159.0,-1463,1910,0.0,-122.0,25.0,2007,0.0,192.0,-47.0,0.0,0.0,0.0,-47.0,-47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,-1243.0,-892.0,0.0,0.0,0.0,0.0,-487.0,0.0,-487.0,136.0,0.0,714.0,3338.0,1219.0,
03/31/2013,1664,1385,54,-541,16.0,-557,766,81.0,-70.0,-218.0,973,0.0,188.0,-15.0,0.0,0.0,0.0,-15.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,-977.0,-886.0,0.0,0.0,0.0,0.0,-91.0,0.0,-91.0,0.0,0.0,875.0,,,
06/30/2013,-1094,1266,52,-165,34.0,-199,-2247,-2.0,115.0,139.0,-2499,0.0,51.0,-26.0,0.0,0.0,0.0,-26.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,-161.0,-883.0,996.0,,,,-135.0,0.0,-135.0,-139.0,0.0,-1204.0,,,
09/30/2013,2406,1396,52,-142,-155.0,13,1100,22.0,-17.0,60.0,1035,0.0,246.0,-49.0,0.0,0.0,0.0,-49.0,-49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,-1012.0,-883.0,0.0,0.0,0.0,0.0,-156.0,0.0,-156.0,27.0,0.0,1640.0,,,
12/31/2013,1399,488,54,1034,19.0,1015,-177,-23.0,-161.0,-57.0,64,0.0,117.0,-41.0,0.0,0.0,0.0,-41.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,-2552.0,-960.0,-376.0,,,,-252.0,0.0,-252.0,-964.0,0.0,-1036.0,,,
03/31/2014,2125,1175,50,-188,-13.0,-175,1088,2.0,-91.0,-109.0,1286,0.0,76.0,-27.0,0.0,,,-27.0,-27.0,0.0,0.0,,,0.0,0.0,0.0,0.0,103.0,-1756.0,-957.0,-525.0,,,-525.0,-272.0,0.0,-272.0,-2.0,0.0,445.0,,,
06/30/2014,-1366,1262,50,-179,-8.0,-171,-2499,10.0,129.0,-12.0,-2626,0.0,26.0,-33.0,0.0,0.0,0.0,-33.0,-33.0,0.0,0.0,0.0,0.0,-93.0,0.0,-93.0,0.0,152.0,-1087.0,-955.0,0.0,0.0,0.0,0.0,-132.0,0.0,-132.0,0.0,0.0,-2427.0,,,
09/30/2014,2301,1397,49,-56,-15.0,-41,911,-2.0,-58.0,57.0,914,0.0,-42.0,-56.0,0.0,0.0,0.0,-56.0,-56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-1211.0,-952.0,0.0,0.0,0.0,0.0,-275.0,0.0,-275.0,16.0,0.0,1048.0,22.0,,
12/31/2014,1603,1236,59,2,-93.0,95,306,-18.0,-164.0,59.0,429,0.0,117.0,-47.0,0.0,0.0,0.0,-47.0,-47.0,0.0,0.0,0.0,0.0,-9.0,0.0,-9.0,0.0,173.0,-640.0,-1028.0,699.0,,,,-260.0,0.0,-260.0,-51.0,0.0,1080.0,2748.0,,
03/31/2015,2498,1018,49,159,-40.0,199,1272,25.0,-62.0,-166.0,1475,0.0,99.0,-48.0,0.0,,,-48.0,-48.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,147.0,-2244.0,-1026.0,-793.0,,,-793.0,-192.0,0.0,-192.0,-233.0,0.0,353.0,,,
06/30/2015,-1251,1448,51,-75,68.0,-143,-2675,-6.0,167.0,12.0,-2848,0.0,-12.0,-51.0,0.0,0.0,0.0,-51.0,-51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,-1288.0,-1024.0,0.0,0.0,0.0,0.0,-263.0,0.0,-263.0,-1.0,0.0,-2551.0,,,
09/30/2015,2843,1528,50,23,-29.0,52,1242,-10.0,-46.0,52.0,1246,0.0,8.0,-63.0,0.0,0.0,0.0,-63.0,-63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,-2067.0,-1021.0,-1000.0,0.0,0.0,-1000.0,-63.0,0.0,-63.0,17.0,0.0,784.0,,,
12/31/2015,1753,1247,75,12,-131.0,143,419,-6.0,-92.0,128.0,389,0.0,-110.0,-67.0,0.0,0.0,0.0,-67.0,-67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.0,-1181.0,-1108.0,0.0,0.0,0.0,0.0,-36.0,0.0,-36.0,-37.0,0.0,462.0,,,
03/31/2016,2718,1217,49,-1,-32.0,31,1453,20.0,-79.0,-188.0,1700,0.0,34.0,-26.0,0.0,0.0,0.0,-26.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,-1306.0,-1108.0,0.0,0.0,0.0,0.0,-168.0,0.0,-168.0,-30.0,0.0,1446.0,,,
06/30/2016,-1631,1653,49,-239,47.0,-286,-3094,-17.0,151.0,-16.0,-3212,0.0,-97.0,-51.0,0.0,0.0,0.0,-51.0,-51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.0,-1268.0,-1107.0,0.0,0.0,0.0,0.0,-173.0,0.0,-173.0,12.0,0.0,-2996.0,,,
