Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
01/31/1999,289.627991,5.774,5.774,0.0,23.707001,,,34.556999,8.449,3.769,22.339001,,46.284,,,,110.321999,35.438,47.168999,-11.731,0.0,143.867996,83.418999,83.418999,0.0,60.448997,179.305996,,14.452,14.452,,,,3.271,,,,,,24.424999,,,24.424999,42.147999,77.658997,,,,,22.511,,,,22.511,100.169996,142.317995,0.0,252.722,,,-9.829,,-95.583002,147.309998,0.0,147.309998,289.627993,
04/30/1999,274.807007,5.441,5.441,0.0,24.663,,,35.508999,9.113,3.322,23.073999,,21.969999,,,,87.583,37.202,49.823002,-12.621,0.0,150.022003,82.466003,82.466003,0.0,67.556,187.224003,,9.476,9.476,,,,3.17,,,,,,33.535,,,33.535,46.181,57.167,,,,,22.816999,,,,22.816999,79.983999,126.164999,0.0,252.725998,,,-15.338,,-88.745999,148.641998,0.0,148.641998,274.806997,
07/31/1999,281.968994,11.726,11.726,0.0,26.572001,,,34.952999,8.854,3.53,22.569,0.0,23.363001,,,,96.613998,38.469002,51.444,-12.975,0.0,146.886002,81.527,81.527,0.0,65.359001,185.355003,,9.038,9.038,,,,3.009,,,,,,34.554002,,,34.554002,46.601002,56.495998,,,,,22.709,,,,22.709,79.204998,125.806,0.0,252.514008,,,-14.06,,-82.290998,156.16301,0.0,156.16301,281.969009,
10/31/1999,285.872986,20.922001,20.922001,0.0,26.792,,,33.43,8.151,3.786,21.493,0.0,19.316999,,,,100.460999,40.319,54.210999,-13.892,0.0,145.093002,80.517998,80.517998,0.0,64.575005,185.412003,,6.263,6.263,,,,4.888,,,,,,30.745,,,30.745,41.896,57.067001,,,,,22.767,,,,22.767,79.834002,121.730001,0.0,252.841995,,,-14.06,,-74.638997,164.142998,0.0,164.142998,285.872999,
01/31/2000,289.93399,2.682,2.682,0.0,28.513,,,40.208,10.078,4.717,25.413,0.0,21.271,,,,92.674004,42.210999,57.005001,-14.794,0.0,155.048996,95.056,95.056,0.0,59.992996,197.259995,,9.182,9.182,,,,2.5,,,,,,32.832,,,32.832,44.514,57.455002,,,,,19.642,,,,19.642,77.097002,121.611002,0.0,253.345001,,,-14.06,,-70.962003,168.322998,0.0,168.322998,289.934,
04/30/2000,293.414001,4.747,4.747,0.0,31.476,,,38.283001,10.406,5.849,22.028,0.0,25.108999,,,,99.614998,43.912998,59.575001,-15.662,0.0,149.886002,94.583,94.583,0.0,55.303001,193.799,,10.946,10.946,,,,2.295,,,,,,34.705998,,,34.705998,47.946999,52.209,,,,,18.909,,,,18.909,71.118,119.064999,0.0,253.408997,,,-13.683,,-65.376998,174.348999,0.0,174.348999,293.413998,
07/31/2000,296.516998,9.428,9.428,0.0,30.628,,,38.098,9.976,5.495,22.627001,0.0,26.605,,,,104.759003,46.654999,63.32,-16.665001,0.0,145.102997,93.32,93.32,0.0,51.782997,191.757996,,13.021,13.021,,,,2.124,,,,,,31.044999,,,31.044999,46.189999,46.193001,,,,,19.959999,,,,19.959999,66.153,112.342999,0.0,255.768005,,,-13.683,,-57.911002,184.174004,0.0,184.174004,296.517002,
10/31/2000,322.565002,14.608,14.608,0.0,33.057999,,,38.219002,9.74,6.056,22.423,0.0,26.799999,,,,112.684998,47.932999,67.216003,-19.283001,0.0,161.947006,110.853996,110.853996,0.0,51.09301,209.880005,,7.733,7.733,,,,8.094,8.094,0.0,0.0,,,49.448002,,,49.448002,65.275002,40.257,40.257,0.0,0.0,,18.594999,,,,18.594999,58.851999,124.127001,0.0,259.513,,,-11.178,,-49.897,198.438,0.0,198.438,322.565001,
04/30/2001,331.091003,16.235,11.897,4.338,40.417,,,44.007999,9.737,6.23,28.041,0.0,27.385,,,,128.044998,51.605999,,,0.0,151.440002,111.945999,111.945999,0.0,39.494003,203.046001,,9.668,9.668,,,,9.886,,,,,,34.865998,,,34.865998,54.419998,41.956001,,,,,12.645,,,,12.645,54.601002,109.021,0.0,270.067993,,,-10.483,,-37.515001,222.069992,0.0,222.069992,331.090992,
07/31/2001,364.640991,16.108,11.268,4.84,43.053001,,,47.574001,9.336,7.321,30.917,0.0,26.725,,,,133.460007,56.634998,,,0.0,174.546005,135.643997,135.643997,0.0,38.902008,231.181004,,11.312,11.312,,,,9.435,,,,,,46.097001,,,46.097001,66.844002,45.594002,,,,,12.913,,,,12.913,58.507002,125.351004,0.0,277.501007,,,-10.31,,-27.900998,239.290009,0.0,239.290009,364.641012,
10/31/2001,396.848999,20.91,12.928,7.982,55.318001,,,51.153,9.889,8.491,32.772999,0.0,27.823999,,,,155.205002,61.028,85.321999,-24.294001,0.0,180.615997,145.621994,131.731995,13.889999,34.994003,241.643997,,11.149,11.149,,,,8.249,8.249,0.0,0.0,,,48.575,,,48.575,67.973,60.553001,60.553001,0.0,0.0,,12.039,,,,12.039,72.592001,140.565001,0.0,280.046997,,,-10.112,,-13.651,256.283997,0.0,256.283997,396.848997,
01/31/2002,389.94,9.873,4.867,5.006,56.016,56.016,,54.176,10.846,9.287,34.043,,28.916,,,,148.981,64.519,,,,176.44,143.4,130.112,13.288,33.04,240.959,,10.537,10.537,,,,27.103,,,,,,49.825,,,49.825,87.465,36.813,,,,,2.978,,,,2.978,39.791,127.256,,280.424,,,-10.201,-1.468,-6.071,262.684,,262.684,389.94,
04/30/2002,531.93103,21.049001,17.033001,4.016,66.313004,,,73.181,12.335,11.938,48.908001,0.0,38.050999,,,,198.593994,88.491997,,,0.0,244.845001,217.315994,199.996994,17.319,27.529007,333.336998,,15.258,15.258,,,,93.769997,,,,,,71.690005,,,71.690005,180.718002,70.790001,,,,,3.831,,,,3.831,74.621001,255.339003,0.0,282.070007,,,-10.201,,4.723,276.592007,0.0,276.592007,531.93101,
07/31/2002,552.640015,13.946,8.79,5.156,69.778999,,,77.444,12.553,12.617,52.273998,0.0,37.099998,,,,198.268997,93.917999,,,0.0,260.453003,230.598007,213.091003,17.507004,29.854996,354.371002,,14.486,14.486,,,,32.941002,,,,,,70.397995,,,70.397995,117.824997,135.341995,,,,,4.608,,,,4.608,139.949995,257.774992,0.0,285.837006,,,-10.201,,19.229,294.865005,0.0,294.865005,552.639997,
10/31/2002,571.11499,13.005,10.255,2.75,74.544998,,,76.278999,13.176,14.067,49.035999,0.0,35.081001,,,,198.910004,87.944,150.785004,-62.841,0.0,284.260986,253.617004,238.966003,14.651001,30.643982,372.204986,,15.212,15.212,,,,36.333,,,,,,75.136,,,75.136,126.681,127.318001,,,,,5.674,,,,5.674,132.992001,259.673001,0.0,288.772003,,,-10.092,37.326,-4.564,311.442003,0.0,311.442003,571.115004,
01/31/2003,596.968018,12.077,9.054,3.023,83.886002,,,81.044998,13.656,14.23,53.159,0.0,37.157001,,,,214.164993,94.515999,,,0.0,288.286987,261.384003,247.052002,14.332001,26.902984,382.802986,,14.287,14.287,,,,17.392,,,,,,70.921998,,,70.921998,102.600998,158.962997,,,,,2.469,,,,2.469,161.431997,264.032995,0.0,289.51001,,,-10.0,,53.424999,332.935009,0.0,332.935009,596.968004,
04/30/2003,600.164978,16.364,11.895,4.469,76.792,,,81.976997,15.489,16.197001,50.291,0.0,35.43,,,,210.563004,98.269997,,,0.0,291.332001,266.078003,251.740997,14.337006,25.253998,389.601997,,15.481,15.481,,,,20.636,,,,,,67.530004,,,67.530004,103.647003,141.942001,,,,,1.432,,,,1.432,143.374001,247.021005,0.0,291.865997,,,-9.758,,71.036,353.143997,0.0,353.143997,600.165002,
07/31/2003,657.109009,36.774,30.798,5.976,80.005997,,,82.879997,16.591999,13.878,52.41,0.0,35.373001,,,,235.033005,105.401001,,,0.0,316.674988,287.923004,273.296997,14.626007,28.751984,422.075989,,13.692,13.692,,,,22.743999,,,,,,72.87,,,72.87,109.306,169.054993,,,,,1.521,,,,1.521,170.575993,279.881992,0.0,299.035004,,,-9.758,83.098,4.852002,377.227005,0.0,377.227005,657.108997,
10/31/2003,705.564026,53.178999,47.432999,5.746,84.607002,,,89.718002,15.392,13.792,60.534,0.0,36.720001,,,,264.223999,116.277,175.022995,-58.745998,0.0,325.062988,298.522003,282.634003,15.888,26.540985,441.339988,,16.226999,16.226999,,,,20.658001,,,,,,78.537997,,,78.537997,115.422997,165.203003,,,,,2.891,,,,2.891,168.094003,283.517,0.0,312.93399,,,-9.145,104.139,14.118999,422.046989,0.0,422.046989,705.563989,
01/31/2004,725.536987,50.311001,45.324001,4.987,86.078003,,,99.950996,16.165001,11.657,72.128998,0.0,39.495998,,,,275.835999,124.647003,,,0.0,325.053986,304.32901,288.563995,15.765015,20.724976,449.700989,,14.404,14.404,,,,22.046,,,,,,70.039998,,,70.039998,106.489998,160.009995,,,,,0.0,,,,0.0,160.009995,266.499992,0.0,318.925995,,,-9.052,121.530998,27.631994,459.036987,0.0,459.036987,725.53698,
04/30/2004,744.752991,23.103001,20.731001,2.372,84.681999,,,103.265999,18.195999,11.953,73.116997,0.0,43.200001,,,,254.251007,138.776001,,,0.0,351.726013,334.86499,308.447998,26.416992,16.861023,490.502014,,13.658,13.658,,,,23.877001,,,,,,75.933002,,,75.933002,113.468002,154.871994,,,,,0.0,,,,0.0,154.871994,268.339996,0.0,323.996002,,,-8.976,143.229996,18.163012,476.41301,0.0,476.41301,744.753006,
07/31/2004,772.192993,27.262001,26.075001,1.187,92.301003,,,105.078003,17.638,11.28,76.160004,0.0,42.812,,,,267.453003,143.5,,,0.0,361.23999,338.941986,313.415009,25.526978,22.298004,504.73999,,15.624,15.624,,,,20.681999,,,,,,77.821,,,77.821,114.126999,149.746002,,,,,0.0,,,,0.0,149.746002,263.873001,0.0,329.57901,,,-8.976,166.296997,21.42,508.320007,0.0,508.320007,772.193008,
10/31/2004,811.560974,41.197,39.368,1.829,99.268997,,,107.607002,15.914,13.152,78.541,0.0,56.424999,,,,304.497986,151.065002,221.373001,-70.307999,0.0,355.997986,342.368011,310.600006,31.768005,13.629974,507.062988,,21.684,21.684,,,,20.871,,,,,,73.954002,,,73.954002,116.509003,144.865005,,,,,6.026,,,,6.026,150.891006,267.400008,0.0,331.144989,,,-8.976,195.020996,26.97101,544.160995,0.0,544.160995,811.561004,
01/31/2005,2145.515,28.494,28.494,0.0,145.308,145.308,,196.888,25.233,17.314,154.341,0.0,68.28,,,,438.97,319.692,,,0.0,1386.853,1356.916,1296.277,60.639,29.937,1706.545,,28.512,28.512,,,,21.731,,,,,,151.807,,,151.807,202.05,723.037,,,,,15.884,,,,15.884,738.921,940.971,0.0,967.425,,,-7.608,212.524,32.203,1204.544,0.0,1204.544,2145.515,
04/30/2005,2161.287,17.119,17.119,0.0,155.181,155.181,,190.504,25.926,17.328,147.25,0.0,71.603,,,,434.407,344.515,,,0.0,1382.365,1351.008,1290.673,60.335,31.357,1726.88,,36.824,36.824,,,,30.175,,,,,,153.199,,,153.199,220.198,689.453,,,,,12.553,,,,12.553,702.006,922.204,0.0,973.036,,,-7.608,242.034,31.621,1239.083,0.0,1239.083,2161.287,
07/31/2005,2176.645,18.049,18.049,0.0,164.71,164.71,,183.555,24.296,18.686,140.573,0.0,71.998,,,,438.312,358.077,,,0.0,1380.256,1335.833,1276.209,59.624,44.423,1738.333,,31.818,31.818,,,,42.913,,,,,,142.713,,,142.713,217.444,680.827,,,,,22.37,,,,22.37,703.197,920.641,0.0,974.554,,,-7.608,278.067,10.991,1256.004,0.0,1256.004,2176.645,
10/31/2005,2179.829,30.826,30.826,,152.61,152.61,,185.693,26.161,16.083,143.449,0.0,74.585,,,,443.714,379.784,477.243,-97.459,,1356.331,1320.462,1169.049,151.413,35.869,1736.115,,36.042,36.042,,,,72.26,,,,,,149.32,,,149.32,257.622,632.652,,,,,16.331,,,,16.331,648.983,906.605,,981.807,,,-7.133,284.437,14.114,1273.225,,1273.225,2179.83,
01/31/2006,2268.258,24.597,24.597,0.0,155.001,155.001,,198.48,27.2,15.125,156.155,0.0,71.265,,,,449.343,414.113,519.676,-105.563,0.0,1404.802,1370.93,1209.834,161.096,33.872,1818.915,,40.88,40.88,,,,38.537,,,,,,145.518,,,145.518,224.935,727.234,,,,,15.425,,,,15.425,742.659,967.594,0.0,989.454,,,-6.488,301.056,16.642,1300.664,0.0,1300.664,2268.258,
04/30/2006,2290.825,16.555,16.555,0.0,148.23,148.23,,214.666,30.327,13.534,170.805,0.0,61.05,,,,440.501,447.431,567.269,-119.838,0.0,1402.893,1362.895,1209.233,153.662,39.998,1850.324,,46.007,46.007,,,,58.62,58.62,0.0,0.0,,,139.183,,,139.183,243.81,698.187,698.187,0.0,0.0,,18.502,,,,18.502,716.689,960.499,0.0,994.743,,,-6.458,314.757,27.284,1330.326,0.0,1330.326,2290.825,
07/31/2006,2328.504,12.724,12.724,0.0,149.923,149.923,,226.36,31.166,18.087,177.107,,67.225,,,,456.232,480.547,611.177,-130.63,0.0,1391.725,1355.561,1205.368,150.193,36.164,1872.272,,54.782,54.782,,,,60.573,,,,,,137.708,,,137.708,253.063,698.443,,,,,20.304,,,,20.304,718.747,971.81,0.0,996.544,,,-6.458,334.398,32.21,1356.694,0.0,1356.694,2328.504,
10/31/2006,2352.601,8.224,8.224,0.0,146.584,146.584,,236.512,31.368,19.774,185.37,0.0,65.631,,,,456.951,496.357,637.428,-141.071,0.0,1399.293,1364.244,1217.084,147.16,35.049,1895.65,,66.08,66.08,,,,61.366,,,,,,149.184,,,149.184,276.63,681.286,,,,,16.176,,,,16.176,697.462,974.092,0.0,998.21,,,-6.412,348.0,38.711,1378.509,0.0,1378.509,2352.601,
01/31/2007,2468.996,23.544,23.544,0.0,156.815,156.815,,248.021,34.579,22.206,191.236,0.0,65.819,,,,494.199,536.183,687.815,-151.632,0.0,1438.614,1387.204,1238.044,149.16,51.41,1974.797,,50.4,50.4,,,,36.142,,,,,,143.859,,,143.859,230.401,817.519,,,,,18.433,,,,18.433,835.952,1066.353,0.0,1006.597,,,-6.396,352.011,50.431,1402.643,0.0,1402.643,2468.996,
04/30/2007,2509.749,12.033,12.033,0.0,156.772,156.772,,261.612,35.648,16.617,209.347,0.0,68.126,,,,498.543,556.103,717.717,-161.614,0.0,1455.103,1407.982,1260.489,147.493,47.121,2011.206,,52.434,52.434,,,,48.417,,,,,,155.734,,,155.734,256.585,817.446,,,,,17.978,,,,17.978,835.424,1092.009,0.0,1014.391,,,-5.894,351.484,57.759,1417.74,0.0,1417.74,2509.749,
07/31/2007,2541.065,8.061,8.061,0.0,164.332,164.332,,265.381,36.591,15.375,213.415,0.0,73.323,,,,511.097,578.717,756.263,-177.546,0.0,1451.251,1406.022,1255.936,150.086,45.229,2029.968,,59.531,59.531,,,,53.706,,,,,,171.185,,,171.185,284.422,807.58,,,,,13.701,,,,13.701,821.281,1105.703,0.0,1021.148,,,-5.894,358.32,61.788,1435.362,0.0,1435.362,2541.065,
10/31/2007,2596.169,3.226,3.226,,164.493,164.493,,267.914,37.754,11.044,219.116,0.0,81.889,,,,517.522,604.53,797.038,-192.508,,1474.117,1485.654,1289.584,196.07,-11.537,2078.647,,61.377,61.377,,,,46.514,,,,,,178.589,,,178.589,286.48,830.116,,,,,20.086,,,,20.086,850.202,1136.682,,1023.474,,,-5.894,334.127,107.78,1459.487,,1459.487,2596.169,
01/31/2008,2584.942,2.586,2.586,0.0,164.167,164.167,,279.007,42.464,12.599,223.944,0.0,80.58,,,,526.34,619.28,824.293,-205.013,0.0,1439.322,1450.174,1253.951,196.223,-10.852,2058.602,,54.919,54.919,,,,46.858,,,,,,138.299,,,138.299,240.076,878.251,,,,,53.081,,,,53.081,931.332,1171.408,0.0,1030.573,,,-5.419,344.992,43.388,1413.534,0.0,1413.534,2584.942,
04/30/2008,2629.658,1.911,1.911,,176.268,176.268,,293.397,48.182,9.306,235.909,0.0,85.09,,,,556.666,638.143,859.87,-221.727,0.0,1434.849,1453.681,1256.949,196.732,-18.832,2072.992,,68.109,68.109,,,,39.258,,,,,,133.421,,,133.421,240.788,901.787,,,,,53.377,,,,53.377,955.164,1195.952,0.0,1035.637,,,-5.419,356.233,47.255,1433.706,0.0,1433.706,2629.658,
07/31/2008,2675.526,3.438,3.438,,180.492,180.492,,295.862,50.719,10.245,234.898,0.0,88.876,,,,568.668,645.921,873.602,-227.681,0.0,1460.937,1483.969,1286.176,197.793,-23.032,2106.858,,66.041,66.041,,,,36.894,,,,,,136.933,,,136.933,239.868,890.866,,,,,48.188,,,,48.188,939.054,1178.922,0.0,1039.108,,,-5.419,372.762,90.153,1496.604,0.0,1496.604,2675.526,
10/31/2008,2587.616,1.944,1.944,,159.158,159.158,,283.454,45.377,8.399,229.678,0.0,81.476,,,,526.032,602.654,822.354,-219.7,,1458.93,1449.298,1251.699,197.599,9.632,2061.584,,63.636,63.636,,,,43.013,43.013,0.0,0.0,,,148.758,,,148.758,255.407,861.781,861.781,0.0,0.0,,53.352,,,,53.352,915.133,1170.54,0.0,1045.493,,,-5.419,402.242,-25.24,1417.076,0.0,1417.076,2587.616,
