Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1997,,22.696932,3.043264,3.767634,,50.821934,20.685033,9.162571,20.685033,12.824599,10.319907,12.8246,,38.000586,12.158091,19.937418,
06/30/1997,,21.66738,2.71901,3.483165,,52.203774,20.323343,4.255809,20.323343,12.600665,9.939583,12.600665,,37.999054,13.135292,18.821307,
09/30/1997,,22.213338,2.656579,3.445572,,51.567178,21.044363,26.194047,21.044363,13.047262,10.726175,13.047262,,38.001155,10.496655,19.881681,
12/31/1997,,23.185015,2.796174,3.544663,,57.084304,21.804769,28.382115,21.804769,13.519156,11.203139,13.519156,,37.999083,8.804988,21.143578,
03/31/1998,,24.087113,3.178173,4.02189,,52.502959,22.044387,25.057036,22.044387,13.667595,11.447693,13.667596,,37.999661,7.751549,22.219988,
09/30/1998,,,,,,47.869904,20.019716,17.936016,20.019716,12.412213,10.447658,12.412212,,38.000054,7.370797,,
12/31/1998,,,,,,43.148277,18.323542,11.151879,18.323542,11.360602,9.619644,11.360602,,37.999967,7.103442,,
03/31/1999,,,,,,41.622337,17.582056,9.78119,17.582056,10.900904,9.385813,10.900904,,37.999834,19.154299,,
06/30/1999,,,,,,40.439557,17.174498,,17.174498,10.648155,9.209956,10.648155,,38.000198,6.100201,,
09/30/1999,,25.928468,3.386723,5.0748,,43.548779,17.141577,12.270953,17.141577,10.627756,9.230674,10.627756,,38.00013,5.589698,24.479144,
12/31/1999,,26.065277,3.191189,4.768535,,43.062737,15.7325,10.368409,15.7325,10.31714,8.855375,10.31714,,34.421484,5.273214,24.690799,
03/31/2000,,26.995223,3.41691,5.334658,,43.914389,17.065173,15.52033,17.065173,10.580364,9.116477,10.580364,,38.000256,4.856198,25.684282,
06/30/2000,,27.060284,3.208929,5.15838,,40.684142,16.886575,15.952502,16.886575,10.469731,9.021385,10.469731,,37.99968,4.581204,25.820597,
09/30/2000,,27.344409,3.165417,5.632794,,50.970745,16.287658,13.832211,16.287658,10.098326,8.550941,10.098326,,38.000132,4.286662,26.172246,
12/31/2000,,27.005041,2.914647,5.393235,,48.916028,15.548758,15.092473,15.548758,9.640248,8.127465,9.640248,,37.999884,4.094265,25.899383,
03/31/2001,,25.324836,3.0398,6.080337,,48.784348,16.171279,14.044103,16.171279,10.026187,8.415483,10.026187,,38.000035,3.800492,24.362368,
06/30/2001,,25.043349,2.986581,5.966297,,42.300056,16.970553,17.195353,16.970553,10.521635,8.808337,10.521635,,38.000639,3.540273,24.156746,
09/30/2001,,24.904422,2.970806,6.247168,,50.129413,16.621034,17.641342,16.621034,10.305152,8.705303,10.305152,,37.999333,3.360872,24.067416,
12/31/2001,,24.289291,2.727507,5.945969,,49.773693,16.849592,21.526005,16.849592,10.447012,8.815199,10.447012,,37.99843,3.262026,23.496968,
03/31/2002,,22.39781,2.636491,5.887148,,49.038599,16.367447,17.035853,16.367447,10.147817,8.640848,10.147817,,38.0,3.046034,21.715565,
06/30/2002,,22.031331,2.681898,6.076216,,54.580566,16.856265,16.556564,16.856265,10.450887,8.844963,10.450887,,37.999983,5.410174,20.839398,
09/30/2002,,22.890297,2.772594,6.253184,,62.988132,18.615656,23.630839,18.615656,11.541701,9.848162,11.541701,,38.000029,2.30533,22.362601,
12/31/2002,,22.642097,2.744222,6.160237,,52.303505,18.844919,28.525177,18.844919,11.683844,9.847099,11.683844,,38.000031,2.796681,22.00887,
03/31/2003,,23.700207,2.949279,6.666378,,55.166311,24.008155,99.85534,24.008155,15.125132,12.793089,15.125132,,37.000025,1.952584,23.237441,
06/30/2003,,23.455706,2.946427,6.788457,,55.550165,22.792685,,22.792685,14.359384,12.019226,14.359384,,37.000035,2.109964,22.960799,
09/30/2003,,22.288802,2.762292,6.162806,,53.580988,22.312202,,22.312202,14.056646,11.17218,13.329212,,37.000186,2.084531,21.824185,
12/31/2003,,21.280448,2.715179,6.07105,,52.932513,20.066454,69.945062,20.066454,12.641892,10.520878,12.641892,,36.99987,2.492839,20.749961,
03/31/2004,,21.717724,2.936419,6.564298,,56.722721,32.484659,159.830275,32.484659,20.725226,17.286401,20.725226,,36.199957,1.405926,21.412388,
06/30/2004,,22.34037,3.094788,6.933632,,55.742167,30.184554,159.183334,30.184554,19.334188,15.988438,19.334188,,35.94675,1.55626,21.992695,
09/30/2004,,23.81766,3.38351,7.529793,,58.237396,34.477919,136.035134,31.751927,21.175468,17.709423,21.175468,,33.309659,1.285499,23.511485,
12/31/2004,,21.377853,3.086007,6.745329,,48.646597,14.074564,,12.249001,8.461242,7.042031,8.461242,,30.923007,3.402382,20.650497,
03/31/2005,,20.215412,3.05262,6.605578,,56.596431,33.201641,40.947334,33.201641,21.315464,17.760103,21.315464,,35.799969,1.304085,19.951786,
06/30/2005,,19.542719,3.218527,6.943079,,58.111808,33.704719,55.05443,33.704719,21.63855,18.102823,21.63855,,35.799643,1.264691,19.295564,
09/30/2005,,18.178214,3.067974,6.543628,,58.135369,30.542132,,30.542132,19.608038,16.375831,19.608038,,35.800034,1.441925,17.916098,
12/31/2005,,16.069092,2.540069,5.901921,,52.416133,16.564324,31.049968,16.564324,10.372494,8.495484,10.372494,,37.380516,2.983754,15.58963,
03/31/2006,,18.103658,3.017052,6.880525,,61.237631,43.110076,77.304728,43.110076,28.818992,23.638707,28.818992,,33.150217,0.907919,17.939291,
06/30/2006,,16.780616,3.012968,6.789766,,65.168211,29.709477,8.037861,29.709477,19.008873,15.319553,19.008873,,36.017475,1.088802,16.597908,
09/30/2006,,16.627452,2.96667,6.373596,,58.241229,29.408848,24.257574,29.408848,19.236199,15.362492,19.236199,,34.590438,1.539049,16.371547,
12/31/2006,,12.551476,2.07198,5.166841,,55.481801,20.654781,47.111744,20.654781,14.694154,11.024225,14.313298,,28.85834,-3.510517,12.992097,
03/31/2007,,10.98373,1.901151,4.857331,,51.86667,31.217761,,31.217761,20.306057,15.04565,19.978318,,34.953513,1.787034,10.787447,
06/30/2007,,11.974986,2.089357,5.27224,,61.291667,33.336581,50.809778,30.742199,21.866596,16.275154,21.375489,,28.871073,1.527518,11.792065,
09/30/2007,,8.635903,1.479283,3.535098,,64.293116,33.484087,50.823128,32.971281,21.630673,-1.660853,-2.163621,,34.395414,1.285445,8.524893,
12/31/2007,,6.34102,1.045512,2.599711,,46.804085,13.237278,,12.527971,8.203159,4.426424,5.778931,,34.521245,3.162195,6.140505,
03/31/2008,,5.702123,0.964752,2.582127,,46.047784,26.362484,,24.998636,16.351872,11.112311,14.17911,,34.588944,22.121238,4.440743,
06/30/2008,,4.575382,0.771796,2.126348,,42.989189,21.33987,-283.959217,20.935102,13.805614,10.498072,13.519262,,34.055189,30.430834,3.183055,
09/30/2008,,6.357806,1.061152,2.962876,,39.277152,17.545674,-239.843311,17.108801,11.011418,8.372459,10.678897,,35.638867,36.508817,4.036646,
12/31/2008,,-0.329307,-0.029062,-0.082595,,7.226112,-25.939711,-178.88223,-53.180372,-44.038619,-34.360871,-45.866111,,,,,
03/31/2009,,-3.314034,-0.428398,-1.328851,,23.174841,-4.911629,-117.841173,-4.911629,-2.882721,-2.889472,-5.975097,,,,,
06/30/2009,,-6.086966,-0.577334,-1.838958,,33.495113,10.103872,-227.593718,10.103872,7.208058,5.646999,-8.718917,,28.660436,,,
09/30/2009,,-5.824478,-0.564546,-1.873754,,34.876616,16.38561,,16.38561,12.282181,9.259694,11.073637,,25.042882,5.1373,-5.525257,
12/31/2009,,1.280279,0.52744,1.817216,,32.767657,17.052882,714.974119,17.052882,12.002377,9.383579,11.170529,,29.616725,5.693069,1.207392,
03/31/2010,,4.70389,0.861688,2.572262,,37.576115,22.476102,78.624602,22.476102,16.78713,12.492634,14.828631,,25.311203,3.194444,4.553627,
06/30/2010,,7.960541,1.090416,3.30243,,44.969496,30.251025,118.29436,30.251025,20.79918,13.097803,15.57377,,31.244708,2.783251,7.738979,
09/30/2010,,9.26876,1.326084,4.108482,,41.613723,28.710159,124.454148,28.710159,20.368526,17.005506,19.99502,,29.05464,2.768949,9.012113,
12/31/2010,,10.329186,1.494761,4.733442,,39.952309,26.047451,76.845638,26.047451,17.693084,15.109473,17.592125,,32.073643,3.138374,10.005018,
03/31/2011,,12.032883,1.56197,4.327065,,46.12271,33.953944,,33.953944,25.281725,21.644653,24.88976,,25.541126,2.228682,11.764708,
06/30/2011,,12.70412,1.725397,4.906087,,45.873573,34.936138,240.449438,34.936138,23.666416,19.99561,22.814926,,32.258065,2.412698,12.397608,
09/30/2011,,12.399214,1.731133,5.126522,,40.628984,29.73038,59.42029,29.73038,20.823303,17.275818,19.571497,,29.959514,2.65896,12.069523,
12/31/2011,,11.105378,1.559766,4.575325,,27.70847,14.098765,,14.098765,10.148148,8.907857,9.407407,,28.021016,5.714286,10.470785,
03/31/2012,,10.855814,1.431404,5.152279,,53.872809,42.801198,182.239382,42.801198,34.669431,28.597636,32.158489,,18.998924,1.602136,10.681889,
06/30/2012,,8.142942,1.094444,3.894409,,22.962963,4.668645,,4.668645,3.818002,1.640212,1.81998,,18.220339,15.104167,6.913018,
09/30/2012,,8.921214,1.227155,4.347335,,45.649452,29.799377,29.97543,29.799377,20.546524,18.435055,20.287098,,31.050493,2.451395,8.702519,
12/31/2012,,10.058864,1.355463,4.406274,,38.802125,21.657183,41.105464,21.657183,15.078236,13.572694,14.669275,,30.377668,3.489157,9.707895,
03/31/2013,,8.083418,1.066184,4.265827,,41.395889,30.174743,,30.174743,20.428752,17.506631,18.699333,,32.298507,2.688172,7.866122,
06/30/2013,,10.666839,1.411196,5.567455,,51.287941,32.954949,278.216123,32.954949,21.763037,18.178835,19.350834,,33.961249,14.417355,9.128963,
09/30/2013,,10.138492,1.389478,5.423228,,43.12695,29.959299,-22.900763,29.959299,19.784109,18.147479,19.235534,,33.963379,15.880909,8.528407,
12/31/2013,,10.091389,1.353773,4.780683,,35.922819,23.575036,,23.575036,15.909091,14.412752,15.18759,,32.517215,19.886705,8.084545,
03/31/2014,,10.088481,1.430934,5.571266,,45.383683,31.713222,,31.713222,20.931099,19.989607,21.154562,,33.998826,15.488246,8.525952,
06/30/2014,,10.26311,1.449755,5.383237,,45.780051,32.644477,-42.941176,32.644477,22.01902,20.358056,21.525238,,32.54902,14.342881,8.791084,
09/30/2014,,10.076694,1.453338,5.364828,,42.560955,29.455577,-266.666667,29.455577,19.950346,17.930005,18.726725,,32.269717,15.27,8.537983,
12/31/2014,,10.339245,1.46356,5.037657,,36.746211,24.428006,42.007435,24.428006,16.686737,16.107707,16.755548,,31.690141,17.596825,8.519866,
03/31/2015,,10.068021,1.483768,5.544909,,42.084367,29.449265,,29.449265,20.081459,19.073615,19.744997,,31.809982,15.237226,8.533934,
06/30/2015,,9.209276,1.345538,4.671693,,35.655468,21.791255,,21.791255,15.021157,14.21278,14.633286,,31.067961,26.617827,6.757967,
09/30/2015,,9.183099,1.345166,4.672823,,41.211929,27.932203,,27.932203,18.949153,17.67132,18.288136,,32.160194,20.036934,7.343088,
12/31/2015,,8.878596,1.26126,4.051844,,34.743842,21.536971,,21.536971,14.659348,13.903582,13.690668,,31.934033,25.397129,6.623687,
03/31/2016,,8.439669,1.228459,4.227873,,37.74884,23.633441,,23.633441,16.366559,15.162401,15.594855,,30.748299,21.476923,6.627088,
06/30/2016,,8.4996,1.228089,3.994712,,45.33571,21.858011,22.508591,21.858011,15.07835,13.99287,13.927087,,31.016825,23.509174,6.501414,
09/30/2016,,8.229738,1.177969,3.909399,,37.847521,23.40195,,23.40195,15.72512,14.402408,14.889336,,32.804233,20.554985,6.538117,
12/31/2016,,8.062517,1.085546,3.499508,,32.351291,17.286019,,17.286019,12.077368,11.097082,10.813281,,30.132159,27.247191,5.865708,
03/31/2017,,7.480731,1.045228,3.6449,,31.846866,16.970161,,16.970161,12.165264,11.358856,11.507269,,28.313796,26.458616,5.501433,
06/30/2017,,7.527542,1.056096,3.529412,,36.825656,22.225537,27.333333,22.225537,15.617542,14.078,14.140811,,29.731544,20.333681,5.996915,
09/30/2017,,7.671142,1.059928,3.440465,,37.547047,22.691482,13.931298,22.691482,16.277738,14.367294,14.989263,,28.264984,18.10585,6.282216,
12/31/2017,,3.873223,0.548479,1.826854,,36.135315,18.651077,38.702461,18.651077,-12.291459,-12.442337,-15.000713,,165.902141,,,
03/31/2018,,5.031461,0.707894,2.564481,,39.997445,24.05558,147.860963,24.05558,19.438414,17.194686,18.584455,,19.193742,15.37861,4.257692,
06/30/2018,,6.847238,0.948247,3.349034,,50.00607,34.649611,205.327869,34.649611,26.654616,23.139493,25.222469,,23.073836,10.739726,6.111863,
09/30/2018,,7.572335,1.044579,3.561225,,44.839549,27.592646,,27.592646,21.559897,18.609838,20.683712,,21.863613,13.342599,6.561988,
12/31/2018,,12.456642,1.629571,5.478541,,38.174979,17.724226,,17.724226,18.02367,15.301541,16.711821,,,16.085106,10.452978,
03/31/2019,,12.289813,1.652338,5.962788,,44.417939,24.269377,32.758621,24.269377,19.906819,16.841603,19.031484,,17.975567,14.190193,10.545865,
06/30/2019,,11.328927,1.572651,5.566459,,50.745209,28.116227,-719.117647,28.116227,22.683885,19.22167,21.51881,,19.321018,12.335958,9.931395,
09/30/2019,,10.787314,1.518365,5.329812,,47.836567,24.486277,-7233.333333,24.486277,19.097571,16.066048,18.249749,,22.007042,15.007899,9.168365,
12/31/2019,,10.335835,1.45392,4.938755,,42.104044,19.496432,49.516908,19.496432,15.861048,13.625304,14.016427,,18.646409,18.024928,8.472808,
03/31/2020,,4.812293,0.725649,2.580109,,0.888036,-26.251897,,-26.251897,-18.485308,-16.080643,-19.588909,,,,,
06/30/2020,,-0.230823,0.063151,0.243571,,4.167791,-22.269677,-609.683099,-22.269677,-13.987187,-12.38198,-15.390482,,,,,
