Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Compensation,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
02/29/1992,5721.250977,163.837002,44.393002,119.444,955.364014,,,160.964005,,,,,100.867996,,,,1381.032959,3476.875,6098.278809,-2621.404053,,863.343018,,,,,863.343018,4340.218018,,453.434998,453.434998,,,,179.037994,,,,,,779.898956,,,779.898956,1412.371948,2036.714966,,,,,737.054993,,,,,737.054993,2773.769958,4186.141907,0.0,668.497986,,,,,866.611023,1535.109009,0.0,1535.109009,5721.250916,
05/31/1992,5463.186035,78.177002,78.177002,0.0,899.77301,,,158.061996,,,,,69.994003,,,,1206.005981,3411.297119,6177.907227,-2766.610107,,845.882996,,,,,845.882996,4257.180115,,430.130005,430.130005,,,,155.257004,,,,,,799.467971,,,799.467971,1384.85498,1797.843994,,,,,700.765015,,,,,700.765015,2498.609009,3883.463989,0.0,678.137024,,,-0.032,,901.617022,1579.722046,0.0,1579.722046,5463.186035,
08/31/1992,5573.151855,176.975998,176.975998,,864.802002,,,154.955994,,,,,72.420998,,,,1269.155029,3402.218018,6310.165039,-2907.947021,,901.778992,,,,,901.778992,4303.997009,,428.817993,428.817993,,,,165.951996,,,,,,825.741974,,,825.741974,1420.511963,1850.557983,,,,,711.10199,,,,,711.10199,2561.659973,3982.171936,0.0,678.900024,,,,,912.080017,1590.980042,0.0,1590.980042,5573.151978,
11/30/1992,5792.166992,192.395996,192.395996,,908.01001,,,159.039993,,,,,70.879997,,,,1330.32605,3582.125,6588.041992,-3005.916992,,879.716003,,,,,879.716003,4461.841003,,466.510986,466.510986,,,,172.097,,,,,,829.220993,,,829.220993,1467.828979,1967.784058,,,,,711.484009,,,,,711.484009,2679.268066,4147.097046,0.0,,,,,,1645.069946,1645.069946,0.0,1645.069946,5792.166992,
02/28/1993,5697.217773,95.328003,95.328003,,908.421021,,,158.167007,,,,,87.066002,,,,1248.982056,3560.5,6690.72998,-3130.22998,,887.736023,,,,,887.736023,4448.236023,,440.171997,440.171997,,,,132.682007,,,,,,757.005981,,,757.005981,1329.859985,1970.347046,,,,,724.426025,,,,,724.426025,2694.773071,4024.633057,0.0,,,,,,1672.584961,1672.584961,0.0,1672.584961,5697.218018,
05/31/1993,5793.063965,155.455994,155.455994,0.0,922.72699,,,164.087006,,,,,197.447998,,,,1439.718018,3476.268066,6706.208984,-3229.940918,,877.078003,,,,,877.078003,4353.346069,,554.111023,554.111023,,,,133.796997,,,,,,761.356995,,,761.356995,1449.265015,1882.279053,,,,,790.138977,,,,,790.138977,2672.41803,4121.683045,0.0,704.859009,,,-0.036,,966.557973,1671.380982,0.0,1671.380982,5793.064027,
08/31/1993,5830.772949,225.653,225.653,0.0,922.72998,,,162.082993,,,,,186.018997,,,,1496.484985,3498.612061,6860.890137,-3362.278076,,835.676025,,,,,835.676025,4334.288086,,432.444,432.444,,,,130.725998,,,,,,829.656052,,,829.656052,1392.82605,1882.55603,,,,,853.823975,,,,,853.823975,2736.380005,4129.206055,0.0,,,,,,1701.567017,1701.567017,0.0,1701.567017,5830.773071,
11/30/1993,5958.755859,359.269989,359.269989,0.0,987.554993,,,0.0,,,,,346.570007,,,,1693.39502,3467.239014,6954.043945,-3486.804932,0.0,798.122009,,,,,798.122009,4265.361023,,486.463989,486.463989,,,,302.325989,,,,,,845.031067,,,845.031067,1633.821045,1669.844971,,,,,873.93103,,,,,873.93103,2543.776001,4177.597046,0.0,1781.159058,,,0.0,,0.0,1781.159058,0.0,1781.159058,5958.756104,
02/28/1994,5852.021973,229.630005,229.630005,0.0,1016.185974,,,159.350998,,,,,193.876007,,,,1599.042969,3427.042969,6993.207031,-3566.164062,0.0,825.935974,,,,,825.935974,4252.978943,,494.205994,494.205994,,,,198.184006,,,,,,737.374039,,,737.374039,1429.764038,1673.44104,,,,,913.573975,,,,,913.573975,2587.015015,4016.779053,0.0,,,,,,1835.243042,1835.243042,0.0,1835.243042,5852.022095,
05/31/1994,5992.498047,392.923004,392.923004,0.0,1020.510986,,,173.992996,,,,,174.268997,,,,1761.696045,3449.093018,6890.225098,-3441.13208,0.0,781.708984,,,,,781.708984,4230.802002,,518.848999,518.848999,,,,198.179993,,,,,,819.398987,,,819.398987,1536.427979,1632.202026,,,,,899.163025,,,,,899.163025,2531.365051,4067.79303,0.0,764.817993,,,-0.775,,1160.661963,1924.704956,0.0,1924.704956,5992.497986,
08/31/1994,6072.578125,415.82901,415.82901,0.0,1037.646973,,,173.080002,,,,,175.917999,,,,1802.473999,3483.475098,7040.25293,-3556.778076,,786.629028,,,,,786.629028,4270.104126,,487.234985,487.234985,,,,193.181,,,,,,868.601959,,,868.601959,1549.017944,1588.13501,,,,,944.379028,,,,,944.379028,2532.514038,4081.531982,0.0,,,,0.0,,1991.046021,1991.046021,0.0,1991.046021,6072.578003,
11/30/1994,6052.012207,245.964996,245.964996,0.0,1152.678955,,,0.0,,,,,347.256012,,,,1745.900024,3533.60498,7234.678223,-3701.072998,0.0,772.507019,,,,,772.507019,4306.112,,530.372009,530.372009,,,,80.522003,,,,,,897.805939,,,897.805939,1508.699951,1470.463013,,,,,991.533997,,,,,991.533997,2461.997009,3970.69696,0.0,,,,0.0,,2081.314941,2081.314941,0.0,2081.314941,6052.011902,
02/28/1995,6135.713867,259.247009,259.247009,0.0,1140.831055,,,175.095001,,,,,180.796997,,,,1755.969971,3557.26001,7396.72998,-3839.469971,0.0,822.484009,,,,,822.484009,4379.744019,,546.041992,546.041992,,,,80.523003,,,,,,888.252022,,,888.252022,1514.817017,1449.18396,,,,,1027.853027,,,,,1027.853027,2477.036987,3991.854004,0.0,,,,,,2143.860107,2143.860107,0.0,2143.860107,6135.714111,
05/31/1995,6433.37207,357.548004,357.548004,0.0,1130.254028,,,193.251007,,,,,188.029007,,,,1869.082031,3715.243896,7697.710938,-3982.467041,0.0,849.046021,,,,,849.046021,4564.289917,,618.620972,618.620972,,,,255.447998,,,,,,904.466064,,,904.466064,1778.535034,1324.71106,,,,,1084.557007,,,,,1084.557007,2409.268067,4187.803101,0.0,780.872009,,,-1.3,,1465.997021,2245.56903,0.0,2245.56903,6433.372131,
08/31/1995,6493.73291,206.755997,206.755997,0.0,1192.968018,,,194.783997,,,,,135.977997,,,,1730.485962,3849.441895,7975.557129,-4126.115234,,913.804993,,,,,913.804993,4763.246887,,603.401001,603.401001,,,,256.544006,,,,,,877.14801,,,877.14801,1737.093018,1318.743042,,,,,1112.629028,,,,,1112.629028,2431.37207,4168.465088,0.0,,,,0.0,,2325.268066,2325.268066,0.0,2325.268066,6493.733154,
11/30/1995,6634.673828,115.147003,115.147003,0.0,1283.493042,,,0.0,,,,,348.731995,,,,1747.371948,4021.189941,8295.385742,-4274.195801,0.0,866.112,,,,,866.112,4887.301941,,652.120972,652.120972,,,,181.014008,,,,,,912.269073,,,912.269073,1745.404053,1336.380981,,,,,1132.56604,,,,,1132.56604,2468.947021,4214.351074,0.0,,,,0.0,,2420.322998,2420.322998,0.0,2420.322998,6634.674072,
02/28/1996,6692.953125,103.955002,103.955002,0.0,1272.258057,,,216.962006,,,,,158.248001,,,,1751.422974,4053.085938,8455.144531,-4402.059082,0.0,888.44397,,,,,888.44397,4941.529907,,683.578003,683.578003,,,,181.024994,,,,,,911.656036,,,911.656036,1776.259033,1327.369995,,,,,1137.045044,,,,,1137.045044,2464.415039,4240.674072,0.0,,,,,,2452.279053,2452.279053,0.0,2452.279053,6692.953125,
05/31/1996,6698.971191,93.418999,93.418999,0.0,1271.598999,,,222.110001,,,,,141.132996,,,,1728.260986,4116.601074,8678.516602,-4561.916016,0.0,854.109009,,,,,854.109009,4970.710083,,705.531982,705.531982,,,,8.009,,,,,,904.855991,,,904.855991,1618.396973,1325.276978,,,,,1179.157959,,,,,1179.157959,2504.434937,4122.83191,0.0,820.825989,,,0.0,,1755.312988,2576.138977,0.0,2576.138977,6698.970887,
08/31/1996,6830.476074,154.863007,154.863007,0.0,1291.80603,,,236.740005,,,,,128.625,,,,1812.034058,4202.307129,8938.027344,-4735.720215,0.0,816.13501,,,,,816.13501,5018.442139,,741.702026,741.702026,,,,7.909,,,,,,920.27203,,,920.27203,1669.883057,1317.812012,,,,,1200.519043,,,,,1200.519043,2518.331055,4188.214111,0.0,,,,0.0,,2642.261963,2642.261963,0.0,2642.261963,6830.476074,
11/30/1996,7082.452148,111.693001,111.693001,0.0,1398.812012,,,246.589005,,,,,152.197006,,,,1909.291016,4383.63623,9263.291992,-4879.655762,0.0,789.525024,,,,,789.525024,5173.161254,,772.875977,772.875977,,,,10.036,,,,,,955.256968,,,955.256968,1738.168945,1331.087036,,,,,1261.30603,,,,,1261.30603,2592.393066,4330.562011,0.0,,,,0.0,,2751.889893,2751.889893,0.0,2751.889893,7082.451904,
02/28/1997,7362.546875,100.341003,100.341003,0.0,1513.032959,,,284.567993,,,,,177.751999,,,,2075.694092,4447.006836,9474.541016,-5027.53418,0.0,839.846008,,,,,839.846008,5286.852844,,832.799011,832.799011,,,,11.037,,,,,,884.962939,,,884.962939,1728.79895,1539.896973,,,,,1276.71106,,,,,1276.71106,2816.608033,4545.406983,0.0,,,,0.0,,2817.139893,2817.139893,0.0,2817.139893,7362.546876,
05/31/1997,9044.316406,160.852005,160.852005,0.0,1877.972046,,,339.352997,,,,,265.550995,,,,2643.728027,5470.398926,11387.948242,-5917.548828,0.0,930.189026,,,,,930.189026,6400.587952,,999.781982,999.781982,,,,356.665985,,,,,,1223.039094,,,1223.039094,2579.487061,1597.953979,,,,,1365.713989,,,,,1365.713989,2963.667968,5543.155029,0.0,952.73999,,,-55.481998,,2603.902896,3501.160888,0.0,3501.160888,9044.315917,
08/31/1997,8019.355957,209.781998,209.781998,0.0,1771.115967,,,323.532013,,,,,210.074997,,,,2514.504883,4711.932129,10083.464844,-5371.533203,0.0,792.919006,,,,,792.919006,5504.851135,,841.775024,841.775024,,,,148.449005,,,,,,1150.212006,,,1150.212006,2140.436035,1438.233032,,,,,1337.348999,,,,,1337.348999,2775.582031,4916.018066,0.0,,,,0.0,,3103.337891,3103.337891,0.0,3103.337891,8019.355957,
11/30/1997,8125.878906,193.177002,193.177002,0.0,1746.587036,,,351.81601,,,,,210.003998,,,,2501.583984,4846.538086,10332.683594,-5486.145996,0.0,777.757019,,,,,777.757019,5624.295105,,867.554993,867.554993,,,,274.545013,,,,,,1112.565033,,,1112.565033,2254.665039,1286.567993,,,,,1375.114014,,,,,1375.114014,2661.682007,4916.347046,0.0,11.517,,,0.0,,3198.014893,3209.531893,0.0,3209.531893,8125.878939,
02/28/1998,9353.436523,144.511993,144.511993,0.0,1987.824951,,,374.966003,,,,,331.32901,,,,2838.63208,5683.437012,12026.738281,-6343.300781,0.0,831.367981,,,,,831.367981,6514.804993,,1145.286011,1145.286011,,,,273.487,,,,,,1190.183044,,,1190.183044,2608.956055,1499.739014,,,,,1465.619019,,,,,1465.619019,2965.358033,5574.314088,0.0,14.7,,,0.0,,3764.423096,3779.123096,0.0,3779.123096,9353.437184,
05/31/1998,9686.055664,229.565002,229.565002,0.0,1943.422974,,,364.713989,364.713989,0.0,0.0,,342.429993,,,,2880.13208,5935.045898,12463.870117,-6528.824219,0.0,870.877991,356.272003,,,,514.605988,6805.923889,,1145.410034,1145.410034,,,,257.528992,,,,,,1400.900085,,,1400.900085,2803.839111,1385.180054,,,,,1535.811035,,,,,1535.811035,2920.991089,5724.8302,0.0,1007.562012,,,0.0,,2953.664062,3961.226074,0.0,3961.226074,9686.056274,
08/31/1998,9849.089844,195.181,195.181,0.0,1976.814941,,,351.131989,351.131989,0.0,0.0,,334.438995,,,,2857.566895,6132.816895,12881.049805,-6748.229004,0.0,858.705994,,353.07901,,,858.705994,6991.522889,,1031.69104,1031.69104,,,,265.480988,,,,,,1494.225921,,,1494.225921,2791.397949,1371.302002,,,,,1593.802979,,,,,1593.802979,2965.104981,5756.50293,0.0,1009.263977,,,0.0,,3083.322998,4092.586975,0.0,4092.586975,9849.089905,
11/30/1998,10553.910156,664.442993,664.442993,0.0,2102.833984,,,332.049988,332.049988,,,,312.976013,,,,3412.302979,6271.013184,13198.929688,-6927.916992,0.0,870.590027,,349.95401,,,870.590027,7141.603211,,1099.123047,1099.123047,,,,422.511993,,,,,,1683.930878,,,1683.930878,3205.565918,1362.012939,,,,,1686.426025,,,,,1686.426025,3048.438964,6254.004882,0.0,1013.744995,,,0.0,,3286.156006,4299.901001,0.0,4299.901001,10553.905883,
02/28/1999,10196.410156,139.104996,139.104996,0.0,2099.048096,,,304.967987,304.967987,0.0,0.0,,375.989014,,,,2919.110107,6403.184082,13365.69043,-6962.504883,0.0,874.119995,346.968994,346.968994,0.0,,527.151001,7277.304077,,996.684021,996.684021,,,,102.428001,,,,,,1616.296914,,,1616.296914,2715.408936,1362.05896,,,,,1713.656006,,,,,1713.656006,3075.714966,5791.123902,0.0,1043.96106,,,0.0,,3361.329102,4405.290162,0.0,4405.290162,10196.414064,
05/31/1999,10648.210938,325.322998,325.322998,0.0,2153.166016,,,291.921997,291.921997,0.0,0.0,0.0,370.617004,,,,3141.028076,6559.216797,13719.907227,-7160.689941,0.0,947.966003,344.002014,,,,603.963989,7507.1828,,1133.952026,1133.952026,,,,14.938,,,,,,1635.867054,,,1635.867054,2784.75708,1359.667969,,,,,1840.093994,,,,,1840.093994,3199.761963,5984.519043,0.0,1091.110962,,,-1.281,,3573.862055,4663.692017,0.0,4663.692017,10648.21106,
08/31/1999,10795.709961,379.722992,379.722992,0.0,2144.523926,,,277.252014,277.252014,0.0,0.0,0.0,351.549988,,,,3153.049072,6688.378906,14091.370117,-7402.991211,0.0,954.28302,,494.877991,,,954.28302,7642.661926,,1034.48999,1034.48999,,,,2.573,,,,,,1640.904051,,,1640.904051,2677.967041,1359.71106,,,,,1939.107056,,,,,1939.107056,3298.818115,5976.785156,0.0,1097.639038,,,,,3721.287109,4818.926147,0.0,4818.926147,10795.711304,
11/30/1999,11538.230469,517.893005,517.893005,0.0,2378.934082,,,277.55899,277.55899,0.0,0.0,0.0,395.078003,,,,3569.464111,6869.390137,14478.80957,-7609.419922,0.0,1099.373047,,499.761993,,,1099.373047,7968.763184,,1119.505005,1119.505005,,,,207.576004,,,,,,1672.172897,,,1672.172897,2999.253906,1849.989014,,,,,2048.5979,,,,,2048.5979,3898.586914,6897.84082,0.0,1095.302979,,,-352.726013,,3897.809021,4640.385986,0.0,4640.385986,11538.226807,
02/29/2000,11515.679688,129.492004,129.492004,0.0,2487.650879,,,279.424988,279.424988,0.0,0.0,0.0,422.778992,,,,3319.346924,6986.481934,14837.200195,-7850.717773,0.0,1209.85498,,1097.949951,,,1209.85498,8196.336914,,1065.847046,1065.847046,,,,251.229004,,,,,,1606.650024,,,1606.650024,2923.726074,1855.772949,,,,,2097.115967,,,,,2097.115967,3952.888916,6876.61499,0.0,1088.935059,,,-464.739014,,4014.873047,4639.069092,0.0,4639.069092,11515.684082,
05/31/2000,11527.110352,67.959,67.959,0.0,2547.042969,,,255.291,255.291,0.0,0.0,0.0,414.450989,,,,3284.743896,7083.526855,14742.540039,-7659.013184,0.0,1158.839966,,,,,1158.839966,8242.366821,,1120.85498,1120.85498,,,,6.537,,,,,,1763.633898,,,1763.633898,2891.025879,1776.253052,,,,,2074.589111,,,,,2074.589111,3850.842163,6741.868042,0.0,1109.31897,,,-564.093994,,4240.018066,4785.243042,0.0,4785.243042,11527.111084,
08/31/2000,11757.759766,176.589005,176.589005,0.0,2588.11792,,,260.459015,260.459015,0.0,0.0,0.0,383.954987,,,,3409.121094,7117.070801,15019.370117,-7902.298828,0.0,1231.567017,,1027.0,,,1231.567017,8348.637818,,1101.781006,1101.781006,,,,23.07,,,,,,1712.041084,,,1712.041084,2836.89209,1894.854004,,,,,2064.450928,,,,,2064.450928,3959.304932,6796.197022,0.0,1108.514038,,,-572.622986,,4425.671082,4961.562134,0.0,4961.562134,11757.759156,
11/30/2000,12487.169922,654.776978,654.776978,0.0,2673.343994,,,281.907013,281.907013,0.0,0.0,0.0,438.528992,,,,4048.556885,7210.155762,15352.230469,-8142.071777,0.0,1228.458008,,1027.0,,,1228.458008,8438.61377,,1287.831055,1287.831055,,,,23.079,,,,,,1707.542826,,,1707.542826,3018.452881,2230.156006,,,,,2091.569092,,,,,2091.569092,4321.725098,7340.177979,0.0,1108.416992,,,-559.184021,,4597.759949,5146.99292,0.0,5146.99292,12487.170898,
02/28/2001,13519.730469,139.944,139.944,0.0,2707.024902,,,281.722992,281.722992,0.0,0.0,0.0,519.690002,,,,3648.38208,7994.155762,16391.480469,-8397.324219,0.0,1877.196045,,1027.0,,,1877.196045,9871.351807,,1192.510986,1192.510986,,,,42.776001,,,,,,1630.026001,,,1630.026001,2865.312988,2658.775879,,,,,2217.062988,,,,,2217.062988,4875.838867,7741.151855,0.0,1146.807983,,,-91.140999,,4722.911995,5778.578979,0.0,5778.578979,13519.730834,
08/31/2001,13485.0,110.0,110.0,0.0,2498.0,,,265.0,265.0,0.0,0.0,0.0,605.0,,,,3478.0,8282.0,16784.0,-8502.0,0.0,1725.0,1027.0,1027.0,0.0,,698.0,10007.0,,1147.0,1147.0,,,,205.0,,,,,,1697.0,,,1697.0,3049.0,2050.0,,,,,2365.0,,,,,2365.0,4415.0,7464.0,0.0,1151.0,,,-52.0,,4922.0,6021.0,0.0,6021.0,13485.0,
11/30/2001,13691.0,248.0,248.0,0.0,2521.0,,,255.0,255.0,0.0,0.0,0.0,626.0,,,,3650.0,8326.0,17082.0,-8756.0,0.0,1715.0,1027.0,1027.0,0.0,,688.0,10041.0,,1171.0,1171.0,,,,200.0,,,,,,1770.0,,,1770.0,3141.0,1896.0,,,,,2401.0,,,,,2401.0,4297.0,7438.0,0.0,1151.0,,,-37.0,,5139.0,6253.0,0.0,6253.0,13691.0,
02/28/2002,13697.0,220.0,220.0,0.0,2433.0,,,254.0,254.0,0.0,0.0,0.0,618.0,,,,3525.0,8344.0,17361.0,-9017.0,0.0,1828.0,1027.0,1027.0,0.0,,801.0,10172.0,,1073.0,1073.0,,,,288.0,,,,,,1743.0,,,1743.0,3104.0,1809.0,,,,,2457.0,,,,,2457.0,4266.0,7370.0,0.0,1153.0,,,-37.0,,5211.0,6327.0,0.0,6327.0,13697.0,
05/31/2002,13812.0,331.0,331.0,0.0,2491.0,,,251.0,251.0,0.0,0.0,0.0,592.0,,,,3665.0,8302.0,17576.0,-9274.0,0.0,1845.0,1063.0,1063.0,0.0,,782.0,10147.0,,1133.0,1133.0,,,,6.0,,,,,,1803.0,,,1803.0,2942.0,1800.0,,,,,2525.0,,,,,2525.0,4325.0,7267.0,0.0,1174.0,,,-41.0,,5412.0,6545.0,0.0,6545.0,13812.0,
08/31/2002,14003.0,233.0,233.0,0.0,2550.0,,,234.0,234.0,0.0,0.0,0.0,682.0,,,,3699.0,8522.0,18080.0,-9558.0,0.0,1782.0,1063.0,1063.0,0.0,,719.0,10304.0,,1089.0,1089.0,,,,127.0,,,,,,1836.0,,,1836.0,3052.0,1775.0,,,,,2519.0,,,,,2519.0,4294.0,7346.0,0.0,1163.0,,,-63.0,,5557.0,6657.0,0.0,6657.0,14003.0,
11/30/2002,14483.0,519.0,519.0,0.0,2642.0,,,236.0,236.0,0.0,0.0,0.0,566.0,,,,3963.0,8542.0,18376.0,-9834.0,0.0,1978.0,1063.0,1063.0,0.0,,915.0,10520.0,,1207.0,1207.0,,,,31.0,,,,,,1978.0,,,1978.0,3216.0,1775.0,,,,,2596.0,,,,,2596.0,4371.0,7587.0,0.0,1147.0,,,-53.0,,5802.0,6896.0,0.0,6896.0,14483.0,
02/28/2003,14846.0,186.0,186.0,0.0,2587.0,,,229.0,229.0,0.0,0.0,0.0,584.0,,,,3586.0,8506.0,18554.0,-10048.0,0.0,2754.0,1063.0,1063.0,0.0,,1691.0,11260.0,,1124.0,1124.0,,,,481.0,,,,,,1842.0,,,1842.0,3447.0,1526.0,,,,,2845.0,,,,,2845.0,4371.0,7818.0,0.0,1136.0,,,-41.0,,5933.0,7028.0,0.0,7028.0,14846.0,
05/31/2003,15385.0,538.0,538.0,0.0,2627.0,,,228.0,228.0,0.0,0.0,0.0,548.0,,,,3941.0,8700.0,19017.0,-10317.0,0.0,2744.0,1063.0,1063.0,0.0,,1681.0,11444.0,,1168.0,1168.0,,,,308.0,,,,,,1859.0,,,1859.0,3335.0,1709.0,,,,,3053.0,,,,,3053.0,4762.0,8097.0,0.0,1118.0,,,-50.0,6250.0,-30.0,7288.0,0.0,7288.0,15385.0,
