Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
06/30/2008,333.933,728.237,215.594,1277.764,,0.778,794.088,794.866,-266.995,5.119416,11.16436,3.3052,19.588976,2.58455,5.636354,1.668638,9.889542,
09/30/2008,349.99,267.097,545.005,1162.092,0.0,0.253,915.999,916.252,-597.763,5.508331,4.203716,8.577582,18.28963,2.811647,2.145725,4.378301,9.335673,
12/31/2008,302.144,14.483,259.832,576.459,,,659.256,659.256,-1656.543,6.267281,0.300416,5.389616,11.957314,2.980779,0.142881,2.563353,5.687013,
03/31/2009,256.006,55.172,101.79,412.968,,,20.631,20.631,-2127.878,5.747162,1.238574,2.285117,9.270853,2.746446,0.591888,1.092009,4.430343,
06/30/2009,243.599,71.059,125.12,439.778,2.044,,5.5,7.544,19.985,5.14243,1.500071,2.641311,9.283812,2.693281,0.785643,1.383353,4.862277,
09/30/2009,271.186,68.567,134.041,473.794,1.604,,,1.604,28.771,4.701498,1.188732,2.323842,8.214072,2.948747,0.745565,1.457498,5.15181,
12/31/2009,266.183,68.073,163.753,498.009,0.341,,,0.341,37.445,4.57922,1.171079,2.817088,8.567387,2.924844,0.747992,1.799333,5.472169,
03/31/2010,1118.067,370.458,158.03,1646.555,0.485,,,0.485,47.575,19.042917,6.309641,2.691567,28.044125,12.966656,4.296345,1.832735,19.095736,
06/30/2010,927.8,180.578,194.798,1303.176,0.84,,,0.84,1.229,16.492862,3.210011,3.46279,23.165662,11.135903,2.167384,2.33806,15.641347,
09/30/2010,927.8,180.578,194.798,1303.176,0.84,,,0.84,1.229,16.205669,3.154114,3.402492,22.762275,10.885136,2.118577,2.285409,15.289122,
12/31/2010,1036.309,161.774,209.268,1407.351,1.09,,,1.09,22.66,17.884202,2.79183,3.611462,24.287494,12.094132,1.887966,2.442239,16.424337,
03/31/2011,1144.081,252.589,199.925,1596.595,3.12,,,3.12,28.873,19.701431,4.349661,3.442771,27.493863,13.138643,2.900736,2.295942,18.335321,
06/30/2011,967.18,184.271,178.833,1330.284,2.72,,,2.72,3.169,16.691665,3.180163,3.086313,22.958141,11.255519,2.144446,2.081162,15.481128,
09/30/2011,907.511,169.942,201.048,1278.501,,,,,-6.483,16.201604,3.033939,3.589268,22.824811,10.987948,2.057621,2.434246,15.479815,
12/31/2011,1042.448,184.987,189.735,1417.17,1.402,,,1.402,-8.559,18.529813,3.288197,3.372594,25.190604,12.452996,2.209839,2.266558,16.929393,
03/31/2012,1164.003,239.315,207.103,1610.421,0.886,,,0.886,7.561,20.41637,4.197535,3.632543,28.246449,13.604925,2.797126,2.42063,18.822681,
06/30/2012,653.011,218.603,200.539,1072.153,0.762,,,0.762,0.713,11.920845,3.990641,3.660879,19.572365,8.373002,2.802959,2.57134,13.747301,
09/30/2012,766.742,232.601,169.171,1168.514,0.907,,,0.907,15.405,13.996625,4.246055,3.088161,21.330842,9.736531,2.953701,2.148231,14.838463,
12/31/2012,735.15,267.015,90.819,1092.984,0.744,,,0.744,-1.634,14.881624,5.405178,1.838447,22.125249,10.332309,3.752814,1.276433,15.361557,
03/31/2013,750.057,304.174,94.457,1148.688,0.781,,,0.781,17.649,15.499095,6.285418,1.951849,23.736362,10.317635,4.184157,1.299332,15.801124,
06/30/2013,658.459,206.425,91.709,956.593,1.794,,,1.794,0.512,13.814978,4.330956,1.924126,20.070059,9.519218,2.984248,1.32582,13.829286,
09/30/2013,744.049,199.861,91.144,1035.054,2.064,0.0,23.335,25.399,-0.128,15.565836,4.181181,1.906773,21.65379,10.766842,2.89211,1.318909,14.977862,
12/31/2013,750.003,210.646,91.92,1052.569,5.95,,28.877,34.827,-3.633,15.730714,4.418132,1.927949,22.076794,10.705723,3.006812,1.312088,15.024622,
03/31/2014,840.659,208.268,84.839,1133.766,2.335,0.0,29.553,31.888,-3.48,17.442918,4.321374,1.760333,23.524625,11.821372,2.928671,1.193009,15.943051,
06/30/2014,1317.882,205.94,79.546,1603.368,3.04,,,,0.161,27.767519,4.339116,1.676019,33.782654,17.694598,2.765062,1.068028,21.527688,
09/30/2014,553.902,152.511,73.794,780.207,4.669,250.0,42.653,297.322,-1.532,11.960128,3.293094,1.593397,16.846619,8.199843,2.257739,1.09243,11.550012,
12/31/2014,659.833,174.533,64.277,898.643,14.274,253.596,114.088,381.958,1.838,14.30149,3.7829,1.393166,19.477556,9.36833,2.478025,0.912607,12.758961,
03/31/2015,706.169,154.722,63.118,924.009,8.665,0.0,110.784,119.449,4.554,15.587271,3.415179,1.393204,20.395654,9.99555,2.19003,0.893411,13.078991,
06/30/2015,577.132,140.879,53.736,771.747,0.061,254.487,92.744,347.292,-4.213,12.607414,3.077493,1.17386,16.858767,8.450713,2.062835,0.786835,11.300383,
09/30/2015,673.888,160.894,51.15,885.932,14.562,257.259,90.219,362.04,1.324,14.856467,3.547053,1.127648,19.531168,9.797797,2.339271,0.74368,12.880749,
12/31/2015,669.85,182.887,46.132,898.869,5.44,253.721,90.464,349.625,25.822,15.073851,4.115565,1.038123,20.22754,9.795315,2.674384,0.674595,13.144294,
03/31/2016,1436.995,180.059,45.5,1662.554,18.079,0.0,84.585,102.664,5.447,32.573472,4.081536,1.031384,37.686391,19.107843,2.39426,0.605017,22.10712,
06/30/2016,532.784,112.765,39.145,735.672,5.371,4.369,62.923,72.663,22.127,11.007634,2.329792,0.808759,15.19942,6.42172,1.359172,0.47182,8.867158,
09/30/2016,581.344,124.625,40.5,794.572,5.744,0.0,52.053,57.797,6.909,12.21594,2.618779,0.851038,16.696558,7.04271,1.509773,0.490638,9.625867,
12/31/2016,680.44,129.046,40.316,897.466,7.047,0.0,35.484,42.531,17.601,14.484643,2.747024,0.858214,19.104513,8.2379,1.562324,0.488095,10.865374,
03/31/2017,737.081,116.435,41.897,948.185,4.522,0.0,36.81,41.332,0.563,15.719552,2.483182,0.893527,20.221717,8.890761,1.404453,0.505367,11.437123,
06/30/2017,545.017,83.32,42.287,720.928,0.274,0.0,20.697,20.971,21.222,11.648211,1.780732,0.903766,15.407816,6.766675,1.034462,0.525015,8.950703,
09/30/2017,637.455,84.334,39.592,761.381,3.167,0.0,21.162,24.329,1.699,13.583186,1.797028,0.843645,16.223859,7.777953,1.029007,0.483085,9.290045,
12/31/2017,630.916,73.133,40.018,788.223,2.288,0.0,20.701,22.989,,13.832243,1.603373,0.877357,17.281052,7.813041,0.905653,0.495569,9.761075,
03/31/2018,700.451,54.104,41.918,74.482,-6.446,0.0,-5.607,-12.053,-0.176,15.278908,1.180168,0.914356,1.624673,8.591819,0.663646,0.514171,0.913606,
06/30/2018,633.968,42.687,47.472,781.701,3.512,0.0,6.074,9.586,-5.487,13.771695,0.92729,1.031235,16.980901,7.998344,0.538553,0.598922,9.862191,
09/30/2018,630.22,39.272,51.16,934.603,6.296,0.0,1.9,8.196,-0.46,13.874499,0.864586,1.126304,20.575591,8.001444,0.498608,0.649541,11.865974,
12/31/2018,726.521,54.563,56.113,871.951,9.326,0.0,1.9,11.226,2.173,16.780198,1.260222,1.296022,20.139143,9.456689,0.710214,0.730389,11.349664,
03/31/2019,889.978,52.977,55.698,1032.946,7.579,0.0,1.415,8.994,2.161,20.310252,1.208992,1.271088,23.572936,11.418579,0.679705,0.714615,13.252885,
06/30/2019,694.934,47.733,55.862,832.59,2.848,0.0,3.625,6.473,1.179,15.808254,1.085823,1.27074,18.939632,8.857355,0.608386,0.711995,10.611864,
09/30/2019,607.468,38.025,87.618,768.224,-2.576,0.0,-3.625,-6.201,1.179,13.705956,0.857937,1.976875,17.333003,7.785753,0.487356,1.122976,9.84612,
12/31/2019,779.374,44.55,91.305,946.072,1.362,0.0,3.376,4.738,1.178,17.305462,0.989202,2.027365,21.006877,9.694046,0.554124,1.135674,11.767477,
03/31/2020,871.467,33.706,101.661,1034.423,13.872,0.0,3.308,3.308,5.678,19.211833,0.743062,2.241157,22.804262,10.88501,0.421003,1.269791,12.920403,
06/30/2020,663.224,296.116,83.483,1073.479,1.557,0.0,3.38,4.937,0.0,14.710009,6.567719,1.851615,23.80928,8.376751,3.740049,1.05442,13.558415,
