Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
09/30/1980,16.625,,17.0625,17.125,14.875,,,,
12/31/1980,19.5625,17.669173,16.625,22.75,16.625,,,,
03/31/1981,20.125,2.875399,19.4375,21.75,17.4375,,,,
06/30/1981,18.1875,-9.627329,20.0,20.25,16.5,,,,
09/30/1981,16.0,-12.027491,18.0625,19.9375,15.5625,,,,
12/31/1981,16.6875,4.296875,15.9375,17.6875,15.5625,,,,
03/31/1982,14.5625,-12.734082,16.6875,17.125,13.625,,,,
06/30/1982,13.5625,-6.866953,14.5625,15.375,13.5,,,,
09/30/1982,13.8125,1.843318,13.6875,15.0,12.375,,,,
12/31/1982,13.8125,0.0,13.8125,16.4375,13.6875,,,,
03/31/1983,14.0,1.357466,13.8125,15.0,13.625,,,,
06/30/1983,16.25,16.071429,14.0625,17.25,13.625,,,,
09/30/1983,15.25,-6.153846,16.25,16.625,13.9375,,,,
12/31/1983,13.25,-13.114754,15.3125,15.75,13.0,,,,
03/31/1984,13.1875,-0.471698,13.375,14.1875,12.125,,,,
06/30/1984,13.0625,-0.947867,13.0625,14.0625,13.0,,,,
09/30/1984,13.875,6.220096,13.125,14.25,12.4375,,,,
12/31/1984,14.5,4.504505,14.0,14.8125,12.75,,,,
03/31/1985,15.0625,3.87931,14.5625,15.5625,13.6875,,,,
06/30/1985,16.5625,9.958506,15.125,16.9375,14.75,,,,
09/30/1985,14.125,-14.716981,16.625,16.875,14.0,,,,
12/31/1985,10.8125,-23.451327,14.0,14.5625,9.5,,,,
03/31/1986,11.875,9.82659,10.9375,12.4375,10.8125,,,,
06/30/1986,14.125,18.947368,12.0,14.4375,11.8125,,,,
09/30/1986,13.5625,-3.982301,14.375,15.75,13.0625,,,,
12/31/1986,13.6875,0.921659,13.5,15.4375,13.3125,,,,
03/31/1987,16.0625,17.351598,13.9375,16.5625,13.875,,,,
06/30/1987,13.5,-15.953307,16.0625,16.1875,13.125,,,,
09/30/1987,13.0,-3.703704,13.5,14.5,12.5,,,,
12/31/1987,11.625,-10.576923,13.0625,13.0625,10.0,,,,
03/31/1988,13.875,19.354839,11.625,14.375,11.625,,59.185398,,
06/30/1988,14.5625,4.954955,13.875,15.0,13.5625,,59.185398,,
09/30/1988,15.4375,6.008584,14.5,16.125,14.5,,59.185398,,
12/31/1988,15.625,1.214575,15.875,16.125,14.625,,59.185398,,
03/31/1989,15.5625,-0.4,15.5,16.3125,14.8125,,59.280602,,
06/30/1989,17.9375,15.261044,15.6875,18.1875,15.4375,,59.280602,,
09/30/1989,21.125,17.770035,17.875,21.5,17.875,,59.280602,,
12/31/1989,23.0,8.87574,21.1875,23.0,18.75,,59.280602,,
03/31/1990,19.375,-15.76087,23.25,23.5,19.25,1122.587473,59.243801,,
06/30/1990,18.9375,-2.258065,19.375,20.125,17.375,1096.897892,57.939999,,
09/30/1990,21.75,14.851485,18.9375,22.9375,18.4375,1260.064459,57.922001,,
12/31/1990,22.0,1.149425,21.75,23.5,20.9375,1274.503983,57.933998,,
03/31/1991,20.5625,-6.534091,22.0625,22.125,19.4375,1191.350119,57.931999,,
06/30/1991,21.625,5.167173,20.625,21.875,19.875,1253.082232,57.938,,
09/30/1991,21.875,1.156069,21.75,22.0,19.75,1267.918789,57.945999,,
12/31/1991,22.75,4.0,21.9375,23.6875,21.8125,1303.574983,57.962002,,
03/31/1992,20.375,-10.43956,22.6875,23.0625,19.8125,1139.533029,57.299999,,
06/30/1992,22.4375,10.122699,20.25,22.4375,19.0,1248.242999,55.928001,,
09/30/1992,23.125,3.064067,22.3125,24.5,21.5,1286.536224,55.632,,
12/31/1992,24.875,7.567568,23.1875,25.75,22.0625,1387.278761,55.633999,,
03/31/1993,29.3125,17.839196,24.75,29.5,24.125,1636.810004,55.77,,
06/30/1993,27.25,-7.036247,29.1875,29.5,26.5,1495.779718,55.84,,
09/30/1993,30.5,11.926606,27.25,31.625,25.625,1660.69454,54.890999,,
12/31/1993,28.0,-8.196721,30.5,31.125,26.25,1510.85199,54.449001,,
03/31/1994,25.5,-8.928571,28.25,29.25,25.125,1348.414541,53.959,,
06/30/1994,26.375,3.431373,25.375,28.25,25.125,1376.168326,52.879002,,
