Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,17.889,12.726,83.012001,98.560997,19.82,232.007996,0,633.804993,,,56.789001,690.593994,922.60199,,126.992996,35.435001,0.0,162.427994,476.272003,26.712,502.984003,665.411997,150.225998,0,334.17099,-227.207001,257.189987,922.601984,
06/30/1990,,58.944,12.967,97.211998,90.217003,20.74,280.079987,0,626.416992,,,53.048,679.464993,959.544983,,139.330002,39.716,0.0,179.046005,460.553986,26.833,487.386986,666.432991,143.348007,0,337.516998,-187.753006,293.112,959.544991,
09/30/1990,,72.785004,13.238,131.149994,115.477997,21.219,353.869995,0,623.013,,,47.171001,670.184002,1024.053955,,160.612,43.998001,0.0,204.610001,447.885986,30.344999,478.230986,682.840986,0.0,0,472.73999,-131.526993,341.212997,1024.053984,
12/31/1990,,42.618,10.588,129.125,86.084,22.642,291.057007,0,622.757019,870.906982,-248.149994,34.75,657.507019,948.564026,,89.871002,46.307999,51.710999,187.889999,398.113007,29.313999,427.427006,615.317005,0.0,0,473.041992,-139.794998,333.246994,948.563999,
03/31/1991,,28.497,10.805,94.167,104.642998,22.087,260.199005,0,619.812012,,,47.154999,666.96701,927.166016,,132.988007,44.118999,0.0,177.106995,368.372009,34.432999,402.805008,579.912003,0.0,0,473.287994,-126.033997,347.253998,927.166,
06/30/1991,,31.296,10.996,103.82,93.400002,22.271,261.78299,0,620.413025,,,48.615002,669.028027,930.810974,,129.677994,37.473,0.0,167.151001,366.795013,33.963001,400.758015,567.909016,0.0,0,473.221985,-110.32,362.901985,930.811001,
09/30/1991,,56.73,11.188,89.191002,103.524002,24.881001,285.514008,0,624.604004,,,63.887001,688.491005,974.005005,,134.442993,40.476002,0.0,174.919006,300.235992,28.433001,328.668993,503.587999,111.211998,0,473.196991,-113.991997,470.416992,974.004992,
01/01/1992,,39.368999,11.284,64.416,86.037003,19.240999,220.347,0,347.319,592.304993,-244.985992,303.286011,650.605011,870.952026,,79.507004,35.608002,26.188,141.302994,211.908005,20.898001,232.806006,374.109,111.196999,0,473.191986,-87.545998,496.842987,870.951987,
03/31/1992,,133.569,11.748,112.508003,105.498001,25.472,388.795013,0,653.70697,,,71.341003,725.047974,1113.843018,,159.621002,6.004,0.0,165.625,425.179993,37.744999,462.924992,628.549992,111.196999,0,473.109009,-99.013,485.293007,1113.842999,
06/30/1992,,95.580002,28.017,141.139999,118.509003,30.282,413.528015,0,667.978027,,,70.059998,738.038025,1151.56604,,159.636002,6.008,0.0,165.643997,421.707001,39.854,461.561001,627.204998,111.196999,0,473.132996,-59.969002,524.360992,1151.56599,
