Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/1989,215.960983,,,,,,,,,,,,,,,,,,,,,,,,,,-14.617999,,,-14.617999,-14.617999,,142.387284,-0.108889,-0.108889,,142.387284,-0.108889,-0.108889,-0.108889,
03/31/1990,237.158005,,-208.830994,,28.327011,,-16.6,,,,11.727,-4.541,,4.235,,,,0.306,7.186,-2.262,4.924,0.0,,,4.924,0.0,4.924,-0.905,,4.019,4.019,,142.397996,0.028333,0.028333,,142.397996,0.028333,0.028333,0.028333,
06/29/1990,265.984009,,-224.173996,,41.810013,,-18.851999,,,,22.958,-3.71,,4.023,,,,-0.313,19.248,-6.714,12.534,0.0,,,12.534,0.0,12.534,-0.906,,11.628,11.628,,142.469999,0.081667,0.081667,,142.469999,0.081667,0.081667,0.081667,
09/30/1990,224.845001,,-198.477005,,26.367996,,-15.811,,,,10.557,-2.524,,3.732,,,,-1.208,8.033,-1.989,6.044,0.0,,,6.044,0.0,6.044,-0.905,,5.139,5.139,,142.613997,0.036111,0.036111,,142.613997,0.036111,0.036111,0.036111,
12/31/1990,207.229996,,-181.936005,,25.293991,,-16.961,,,,8.333,-0.661,,3.478,,,,-2.817,7.672,-0.716,6.956,0.0,,,6.956,0.0,6.956,-0.857,,6.099,6.099,,142.282983,0.042778,0.042778,,142.282983,0.042778,0.042778,0.042778,
03/31/1991,206.998993,,-186.154007,,20.844986,,-24.503,,,,-3.658,0.497,,,,,,-0.497,-3.161,0.46,-2.701,0.0,,,-2.701,0.0,-2.701,-0.856,,-3.557,-3.557,,142.188621,-0.025,-0.025,,142.188621,-0.025,-0.025,-0.025,
06/30/1991,253.358002,,-219.037994,,34.320007,,-32.104,,,,2.216,0.319,,,,,,-0.319,2.535,-0.205,2.33,0.0,,,2.33,0.0,2.33,-0.856,,1.474,1.474,,142.529686,0.010556,0.010556,,142.529686,0.010556,0.010556,0.010556,
09/30/1991,223.455002,,-198.384995,,25.070007,,-24.423,,,,0.647,0.624,,,,,,-0.624,1.271,-0.197,1.074,0.0,,,1.074,0.0,1.074,-0.857,,0.217,0.217,,142.650793,0.001667,0.001667,,142.650793,0.001667,0.001667,0.001667,
12/31/1991,232.020996,,-210.382996,,21.638,,-17.709999,,,,3.928,-0.563,,,,,,0.563,3.365,-0.618,2.747,0.0,,,2.747,0.0,2.747,-0.856,,1.891,1.891,,142.9443,0.013333,0.013333,,142.9443,0.013333,0.013333,0.013333,
03/31/1992,253.182007,,-220.542007,,32.639999,,-21.216999,,,,11.423,-4.172,,4.777,,,,-0.605,7.251,-2.54,4.711,44.521997,,,-39.810997,0.0,-39.811001,-0.856,,-40.667001,-40.667001,,143.711746,-0.282778,0.027222,,143.711746,-0.282778,0.027222,0.027222,
06/30/1992,286.803986,,-239.753006,,47.05098,,-21.676001,,,,25.375,-5.87,,4.922,,,,0.948,19.505,-7.368,12.137,0.0,,,12.137,0.0,12.137,0.0,,12.137,12.137,,170.928915,0.071111,0.071111,,170.928915,0.071111,0.071111,0.071111,
09/30/1992,241.003006,,-213.647995,,27.355011,,-19.309,,,,8.046,-1.63,,4.408,,,,-2.778,6.416,-2.233,4.183,0.0,,,4.183,0.0,4.183,0.0,,4.183,4.183,,181.746002,0.022778,0.022778,,181.746002,0.022778,0.022778,0.022778,
12/31/1992,265.355988,,-229.671997,,35.68399,,-23.375999,,,,12.308,-3.152,,3.79,,,,-0.638,9.156,-2.981,6.175,0.0,,,6.175,0.0,6.175,0.0,,6.175,6.175,,185.994072,0.033333,0.033333,,185.994072,0.033333,0.033333,0.033333,
03/31/1993,296.097992,,-248.018997,,48.078995,,-23.191999,,,,24.886999,-3.36,,3.524,,,,-0.164,21.526999,-8.501,13.026,0.0,,,13.025999,0.0,13.026,0.0,,13.026,13.026,,183.948023,0.070556,0.070556,,183.948023,0.070556,0.070556,0.070556,
06/30/1993,315.801971,,-263.907013,,51.894958,,-25.319,,,,26.575977,-2.04,,3.428,,,,-1.388,24.535977,-9.459,15.076978,0.0,,,15.076978,0.0,15.076978,0.0,,15.076978,15.076978,,184.616335,0.081667,0.081667,,184.616335,0.081667,0.081667,0.081667,
09/30/1993,272.81601,,-237.692001,,35.124008,,-21.868,,,,13.256,-2.656,,3.313,,0.0,,-0.657,10.6,-5.132,5.468,0.0,,,5.468,0.0,5.468,0.0,,5.468,5.468,,185.166716,0.03,0.03,,185.166716,0.03,0.03,0.03,
12/31/1993,309.154022,,-265.778992,,43.375031,,-25.966,,,,17.409021,-3.27,,3.166,,,,0.104,14.139021,-5.032,9.107021,0.0,,,9.107021,0.0,9.107021,0.0,,9.107021,9.107021,,185.968889,0.048889,0.048889,,185.968889,0.048889,0.048889,0.048889,
03/31/1994,339.803009,,-286.420013,,53.382996,,-25.540001,,,,27.843,-2.834,,2.972,,0.0,,-0.138,25.009001,-9.303,15.706,0.0,,,15.706,0.0,15.706,0.0,,15.706,15.706,,186.983992,0.084444,0.084444,,186.983992,0.084444,0.084444,0.084444,
06/30/1994,350.191986,,-291.653015,,58.538971,,-26.013,,,,32.526001,-3.758,,3.083,,0.0,,0.675,28.768001,-10.81,17.958,0.0,,,17.958001,0.0,17.958,0.0,,17.958,17.958,,187.929005,0.095556,0.095556,,187.929005,0.095556,0.095556,0.095556,
09/30/1994,332.730011,,-286.438995,,46.291016,,-27.278,,,,19.013,-2.748,,3.136,,0.0,,-0.388,16.265001,-6.135,10.13,0.0,,,10.13,0.0,10.13,0.0,,10.13,10.13,,188.123943,0.053333,0.053333,,188.123943,0.053333,0.053333,0.053333,
12/31/1994,350.821014,,-297.584015,,53.237,,-30.031,,,,23.205999,-1.194,,2.894,,0.0,,-1.7,22.011999,-8.459,13.553,0.0,,,13.553,0.0,13.553,0.0,,13.553,13.553,,188.145006,0.072222,0.072222,,188.145006,0.072222,0.072222,0.072222,
03/31/1995,170.5,,,,,,,,,,35.599998,,,,,,,,,,5.5,,,,,,18.4,,,18.4,18.4,,188.181004,0.097778,0.028889,0.028889,188.181004,0.097778,0.028889,0.028889,
06/30/1995,178.699997,,,,,,,,,,36.799999,,,,,,,,,,6.4,,,,,,20.0,,,20.0,20.0,,188.217001,0.106667,0.034444,0.034444,188.217001,0.106667,0.034444,0.034444,
09/30/1995,164.100006,,,,,,,,,,32.200001,,,,,,,,,,4.5,,,,,,7.4,,,7.4,7.4,,188.217001,0.04,0.024444,0.024444,188.217001,0.04,0.024444,0.024444,
12/31/1995,183.399994,,,,,,,,,,36.5,,,,,,,,,,7.6,,,,,,15.6,,,15.6,15.6,,188.225996,0.082222,0.04,0.04,188.225996,0.082222,0.04,0.04,
03/31/1996,194.791,,-154.371002,,40.419998,,-27.174,,,,13.246,-3.67,,1.926,,0.0,,1.744,9.576,-3.809,5.767,-11.575,,,17.342,0.0,17.341999,0.0,,17.341999,17.341999,,188.045992,0.092222,0.031111,0.031111,188.261993,0.091111,0.03,0.03,
06/30/1996,206.468002,,-161.802994,,44.665009,,-27.558001,,,,17.107,-4.64,,1.924,,0.0,,2.716,12.467,-5.174,7.293,-11.439,,,18.732,0.0,18.732,0.0,,18.732,18.732,,187.316998,0.1,0.038889,0.038889,188.280001,0.097778,0.037778,0.037778,
09/30/1996,188.119995,,-147.498001,,40.621994,,-26.884001,,,,13.738,-3.331,,1.974,,0.0,,1.357,10.407,-4.249,6.158,-6.375999,,,12.533999,0.0,12.534,0.0,,12.534,12.534,,188.009995,0.066667,0.032222,0.032222,188.288996,0.065556,0.032222,0.032222,
12/31/1996,191.813995,,-150.546005,,41.26799,,-25.733999,,,,15.534,-5.655,,2.29,,0.0,,3.365,9.879,-3.848,6.031,-10.778,,,16.809,0.0,16.809,0.0,,16.809,16.809,,188.361009,0.088889,0.032222,0.032222,188.361009,0.087778,0.031111,0.031111,
03/31/1997,196.248001,,-153.449997,,42.798004,,-27.393,,,,15.405,-3.893,,2.244,,0.0,,1.649,11.512,-4.391,7.121,-12.79,,,19.911,0.0,19.910999,0.0,,19.910999,19.910999,,182.852995,0.108333,0.038333,0.038333,183.267008,0.106667,0.038333,0.038333,
06/30/1997,224.938004,,-176.296005,,48.641998,,-29.844999,,,,18.797001,-0.425,,0.0,,0.0,,0.425,18.372001,-6.694,11.678,-96.077,,,107.755001,0.0,107.754997,0.0,,107.754997,107.754997,,169.839003,0.635,0.068333,0.068333,173.214003,0.621667,0.066667,0.066667,
