Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/2003,239.300003,224.800003,223.800003,,1.033065,0.961126,0.447721,0.211796,0.17,0.17,0.17,0.17,0.17,0.17,0.0,0.176497,0.167113,0.59883,6.655658,-3.621396,
06/30/2003,239.5,230.7,228.9,,1.072521,1.008737,0.48187,0.272171,0.21,0.22,0.22,0.21,0.22,0.22,0.04,0.082569,0.069463,0.263048,7.039666,-3.374113,
09/30/2003,239.5,231.699997,229.199997,,1.119546,1.054974,0.541012,0.336387,0.22,0.24,0.27,0.22,0.24,0.27,0.0,0.479058,0.44459,0.513987,7.375783,-2.957411,
12/31/2003,239.201004,231.0,229.300003,,1.139991,1.074575,0.559093,0.353249,3.55,3.54,0.24,3.52,3.51,0.23,0.0,0.401221,0.353685,5.112019,11.125371,1.003758,
03/31/2004,239.199997,230.399994,230.399994,,1.190972,1.126736,0.498264,0.259983,-0.1,-0.1,0.17,-0.1,-0.1,0.17,0.0,0.339844,0.318142,5.3449,11.201087,1.09699,
06/30/2004,239.3,234.0,232.2,,1.114556,1.064599,0.370801,0.183463,0.56,0.56,0.17,0.56,0.56,0.17,0.04,0.193798,0.147287,4.599248,11.179273,1.087338,
09/30/2004,236.300003,233.0,231.800003,,1.025884,1.005177,0.378775,0.235979,0.22,0.22,0.15,0.22,0.22,0.15,0.0,-0.767903,-0.80069,3.658908,11.398646,1.229793,
12/31/2004,234.436005,229.899994,228.699997,,1.048535,1.017053,0.354176,0.090949,0.08,0.08,0.13,0.08,0.08,0.13,0.0,0.193704,0.180149,2.248375,11.664164,1.429388,
03/31/2005,228.0,227.100006,226.0,,1.057522,1.025664,0.336726,0.160619,0.09,0.09,0.11,0.09,0.09,0.11,0.0,0.193805,0.183186,1.994737,11.640351,1.149123,
06/30/2005,224.3,221.8,221.0,,1.037557,1.004977,0.295023,0.120362,0.12,0.12,0.11,0.12,0.12,0.11,0.04,0.452941,0.41991,2.567543,11.727597,1.078021,
09/30/2005,217.5,217.2,216.2,,1.09852,1.065217,0.347364,0.173913,0.15,0.15,0.14,0.15,0.15,0.14,0.0,0.270583,0.23728,2.418391,11.872184,0.784368,
12/31/2005,216.035919,212.300003,211.300003,,1.170374,1.137246,0.387601,0.212967,0.05,0.05,0.16,0.05,0.05,0.16,0.0,0.335069,0.30336,2.557908,11.948013,0.877631,
03/31/2006,211.6,211.7,210.1,,1.218943,1.185626,0.387911,0.200857,0.17,0.17,0.16,0.17,0.17,0.16,0.0,0.15326,0.127082,1.546314,11.905955,0.198015,
06/30/2006,206.7,206.4,205.3,,1.240136,1.205066,0.416464,0.224062,0.15,0.15,0.15,0.15,0.15,0.15,0.04,0.558208,0.546517,1.634736,11.913885,-0.059023,
09/30/2006,199.3,202.2,201.0,,1.139303,1.099005,0.40199,0.295522,0.15,0.16,0.19,0.15,0.16,0.19,0.0,0.216915,0.210448,2.307577,11.89714,-0.446563,
12/31/2006,166.287937,196.0,193.6,,1.37345,1.321798,0.423037,0.236054,0.19,0.19,0.19,0.19,0.19,0.19,,0.548554,0.519628,3.04953,13.869918,-0.445613,
03/31/2007,185.409974,188.6,187.3,,1.323545,1.272824,0.48425,0.317138,0.19,0.2,0.200107,0.19,0.2,0.197243,0.0,-0.098772,-0.130272,1.678982,11.811662,-1.833235,
06/30/2007,175.37543,182.4,180.1,,1.515825,1.451971,0.627984,0.4603,0.27,0.29,0.285064,0.27,0.28,0.278575,0.04,0.681288,0.659634,4.231494,11.368753,-3.02779,
09/30/2007,170.466879,173.9,171.2,,1.662383,1.551986,0.660047,0.449182,0.07,0.3,0.3,0.07,0.29,0.29,0.0,0.313084,0.290888,3.551423,10.815004,-3.577234,
12/31/2007,166.287937,170.9,170.9,,1.933879,1.823288,0.78935,0.528379,0.17,0.36,0.36,0.17,0.36,0.36,0.0,0.379169,0.36103,2.890769,10.364552,-4.377948,
03/31/2008,162.7,164.0,162.5,,1.730462,1.614154,0.664615,0.434462,0.23,0.24,0.278,0.23,0.24,0.277652,0.0,0.008,-0.017846,1.66134,10.062077,-5.365704,
06/30/2008,160.6,162.4,160.4,,1.896509,1.779302,0.777431,0.53803,0.41,0.41,0.39682,0.41,0.4,0.387993,0.04,0.456983,0.427057,1.716687,10.203611,-5.435243,
09/30/2008,157.9,159.6,157.1,,1.753024,1.632718,0.707829,0.473584,0.17,0.17,0.25,0.16,0.16,0.24,0.0,0.553787,0.521324,1.884737,10.159595,-5.728942,
12/31/2008,157.890142,156.4,156.4,,1.132353,1.011509,0.386829,0.168159,0.05,0.05,0.139642,0.05,0.05,0.139642,0.0,0.43734,0.398977,1.789852,10.18493,-6.545057,
03/31/2009,161.3,156.6,156.6,,1.087484,0.960409,-5.287995,-5.471903,-5.22,-5.22,0.031194,-5.22,-5.22,0.031194,0.0,-0.174968,-0.201788,1.438934,4.316181,-6.737136,
06/30/2009,161.2,159.0,157.0,,1.275159,1.149682,0.352229,0.175796,0.1,0.1,0.099395,0.1,0.1,0.098774,0.04,0.301911,0.285987,1.3567,4.401985,-6.640199,
09/30/2009,182.0,176.6,173.6,,1.34447,1.237327,0.259217,0.101959,0.05,0.05,0.144211,0.05,0.05,0.144211,0.0,0.350806,0.342742,1.298901,5.326923,-4.436813,
12/31/2009,182.024431,181.7,181.7,,1.379196,1.29224,0.475509,0.331866,0.2,0.2,0.202201,0.2,0.2,0.198569,0.0,0.526142,0.521189,1.783826,5.499811,-4.243936,
03/31/2010,183.7,181.9,179.2,,1.37779,1.290737,0.43471,0.292411,0.17,0.17,0.172126,0.17,0.17,0.167499,0.0,-0.026786,-0.040179,1.464344,5.628743,-4.010343,
06/30/2010,183.7,182.5,179.8,,1.386541,1.298665,0.414349,0.271413,0.17,0.17,0.156396,0.17,0.17,0.156396,0.04,0.490545,0.471635,1.412629,5.718563,-3.904192,
09/30/2010,183.7,182.4,180.0,,1.354444,1.266111,0.376667,0.233889,0.18,0.18,0.177306,0.18,0.18,0.176793,0.0,0.341667,0.329444,1.567774,5.941208,-3.665759,
12/31/2010,184.100855,183.1,183.1,,1.505735,1.418897,0.683779,0.545057,0.36,0.36,0.289268,0.36,0.36,0.289268,0.0,0.555434,0.543419,2.02715,6.36336,-3.206395,
03/31/2011,186.2,184.1,181.9,,1.459043,1.386476,0.472787,0.350742,0.21,0.21,0.237658,0.21,0.21,0.237658,0.0,0.050577,0.046179,1.496241,6.484425,-2.961332,
06/30/2011,186.5,184.5,182.5,,1.446575,1.374795,0.486575,0.368767,0.23,0.23,0.234575,0.23,0.23,0.234575,0.05,0.511233,0.501918,1.44504,6.670241,-2.744772,
09/30/2011,186.6,184.0,182.6,,1.297371,1.226177,0.322563,0.20701,0.15,0.15,0.233352,0.15,0.15,0.232663,0.05,0.261774,0.248083,1.765273,6.766345,-2.627546,
12/31/2011,187.035534,184.0,184.0,,1.171739,1.108152,0.432609,0.32663,0.19,0.19,0.189783,0.19,0.19,0.185761,0.05,0.403804,0.391304,1.924768,7.021126,-2.335385,
03/31/2012,188.512209,185.4,184.0,,1.186957,1.122826,0.346196,0.238043,0.12,0.12,0.126005,0.12,0.12,0.123155,0.06,-0.02663,-0.036413,1.337314,7.089726,-2.177578,
06/30/2012,187.532022,185.4,184.0,,1.119565,1.059783,0.288587,0.185326,0.13,0.13,0.151902,0.13,0.13,0.151902,0.06,0.386413,0.380978,1.62159,7.256894,-2.042318,
09/30/2012,187.379447,185.3,183.4,,1.139586,1.079062,0.356598,0.242094,0.14,0.14,0.118784,0.14,0.14,0.118784,0.06,0.410578,0.401854,1.882277,7.422906,-1.854526,
12/31/2012,187.522,185.7,185.7,,1.166397,1.106624,0.402262,0.275175,0.17,0.17,0.170813,0.17,0.17,0.170813,0.06,0.362951,0.347873,2.063758,7.561246,-1.667004,
03/31/2013,190.160564,186.3,184.8,,1.159091,1.098485,0.361472,0.260281,0.15,0.15,0.135335,0.15,0.15,0.133951,0.0,-0.07197,-0.079004,1.682263,7.627765,-1.456138,
06/30/2013,189.451132,186.2,185.0,,1.166486,1.107027,0.254054,0.155135,0.09,0.09,0.151108,0.08,0.08,0.145279,0.07,0.362162,0.34973,1.843747,7.70225,-1.399833,
09/30/2013,189.34701,186.4,184.7,,1.178668,1.127233,0.395777,0.305901,0.18,0.18,0.151868,0.17,0.17,0.14559,0.07,0.423931,0.416351,1.891765,7.794155,-1.296561,
12/31/2013,188.603875,186.2,183.8,,1.230686,1.179543,0.402067,0.313928,0.21,0.21,0.208025,0.21,0.21,0.208025,0.07,0.501088,0.486942,1.82658,7.93621,-1.174419,
03/31/2014,190.376952,185.2,184.3,,1.24905,1.198047,0.392838,0.306023,0.16,0.16,0.169371,0.16,0.16,0.163861,0.07,-0.195334,-0.204015,1.99604,7.947916,-1.063154,
06/30/2014,188.452797,184.5,183.4,,1.260632,1.212105,0.424209,0.341876,0.19,0.19,0.194738,0.19,0.19,0.186829,0.08,0.359324,0.34024,2.325251,8.056129,-1.034742,
09/30/2014,186.386184,182.8,181.4,,1.306505,1.264609,0.436053,0.359978,0.22,0.22,0.213093,0.22,0.22,0.213093,0.08,0.551819,0.538589,2.333327,8.177108,-1.00222,
12/31/2014,185.15349,186.0,179.7,,1.417919,1.377852,0.468002,0.391208,0.24,0.24,0.262382,0.24,0.24,0.250484,0.08,0.491931,0.470228,2.443918,8.321744,-1.222229,
03/31/2015,187.310308,188.2,180.2,,1.457825,1.417314,0.487236,0.40566,0.24,0.24,0.222752,0.23,0.23,0.214803,0.08,-0.326859,-0.332408,1.895785,8.350848,-1.068815,
06/30/2015,186.857313,189.4,180.8,,1.503872,1.464049,0.478982,0.397124,0.24,0.24,0.24953,0.23,0.23,0.240639,0.09,0.482854,0.462942,1.601222,8.515053,-0.914602,
09/30/2015,185.160785,186.4,179.9,,1.521957,1.477487,0.271818,0.177321,0.11,0.11,0.259477,0.1,0.1,0.247425,0.09,0.678155,0.660923,1.579168,8.471556,-2.043629,
12/31/2015,183.660673,183.6,178.0,,1.504494,1.475281,0.491573,0.411798,0.25,0.25,0.261208,0.25,0.25,0.258143,0.09,0.696629,0.662921,1.984094,8.617523,-2.028741,
03/31/2016,184.940347,181.3,178.4,,1.392937,1.363789,0.411435,0.331278,0.19,0.19,0.183268,0.19,0.19,0.183268,0.09,-0.246637,-0.257287,1.664861,8.610885,-1.999564,
06/30/2016,183.580931,182.4,177.5,,1.419155,1.390423,0.43662,0.357746,0.21,0.21,0.208704,0.21,0.21,0.207505,0.11,0.587606,0.573521,1.848231,8.681185,-1.959899,
09/30/2016,182.613321,181.1,176.1,,1.470187,1.440091,0.431573,0.350369,0.22,0.22,0.256644,0.22,0.22,0.251447,0.11,0.625213,0.611584,2.031615,8.842181,-1.867881,
12/31/2016,182.671008,180.0,176.0,,1.428409,1.398864,0.363068,0.285227,0.17,0.17,0.232727,0.17,0.17,0.232,0.11,0.536932,0.522727,2.693367,8.925335,-1.699777,
03/31/2017,184.284047,179.7,177.3,,1.452905,1.423576,0.362662,0.28934,0.17,0.17,0.235871,0.17,0.17,0.235871,0.11,-0.282572,-0.292724,1.957305,8.964965,-1.611642,
06/30/2017,,,,,,,,,0.253,0.253,0.244,0.253,0.253,0.244,0.12,,,,,,
09/30/2017,,,,,,,,,0.258,0.258,0.251,0.258,0.258,0.251,0.12,,,,,,
