Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1996,22172.0,570.799988,570.799988,0.0,2203.899902,,,93.400002,93.400002,,,,907.799988,,,,,3775.899902,13152.400391,31331.599609,-18179.199219,0.0,5243.700195,2623.199951,,,,2620.500244,18396.100586,,2920.199951,2920.199951,,,,1869.0,,,,,,261.900146,,,261.900146,5051.100098,5587.600098,,,,,5093.399902,,,,5093.399902,10681.0,15732.100098,0.0,6925.5,,,-513.799988,878.900024,-850.700043,6439.899994,0.0,6439.899994,22172.000092,
06/30/1996,22494.900391,1073.200012,368.700012,704.5,2220.0,,,84.199997,84.199997,,,,496.700012,,,,,3874.100098,13275.700195,31702.199219,-18426.5,0.0,5345.100098,2593.699951,,,,2751.400146,18620.800293,,3135.800049,3135.800049,,,,1721.099976,,,,,,261.999878,,,261.999878,5118.899902,5534.700195,,,,,5150.700195,,,,5150.700195,10685.400391,15804.300293,0.0,6932.299805,,,-513.5,1119.0,-847.199997,6690.599808,0.0,6690.599808,22494.900101,
09/30/1996,23141.599609,1204.099976,689.5,514.599976,2370.800049,,,79.900002,79.900002,,,,569.599976,,,,,4224.399902,13508.5,32128.800781,-18620.300781,0.0,5408.700195,2564.199951,,,,2844.500244,18917.200195,,3336.100098,3336.100098,,,,1975.400024,,,,,,260.299683,,,260.299683,5571.799805,5482.0,,,,,5248.399902,,,,5248.399902,10730.399902,16302.199707,0.0,6937.399902,,,-707.0,1453.0,-844.0,6839.399902,0.0,6839.399902,23141.599609,
12/31/1996,39485.0,746.0,314.0,432.0,4684.0,,,,,,,,841.0,,,,,6271.0,26080.0,61786.0,-35706.0,0.0,7134.0,,,,,7134.0,33214.0,,2741.0,2741.0,,,,2335.0,,,,,,4236.0,,,4236.0,9312.0,10930.0,,,,,8602.0,,,,8602.0,19532.0,28844.0,1000.0,10356.0,,,-985.0,672.400024,-402.400024,10641.0,0.0,10641.0,39485.0,
03/31/1997,40020.0,1153.0,846.0,307.0,4534.0,,,,,,,,934.0,,,,,6621.0,26390.0,62707.0,-36317.0,0.0,7009.0,,,,,7009.0,33399.0,,5664.0,5664.0,,,,3169.0,,,,,,408.0,,,408.0,9241.0,11170.0,,,,,8455.0,,,,8455.0,19625.0,28866.0,1000.0,10348.0,,,-1040.0,,846.0,11154.0,0.0,11154.0,40020.0,
06/30/1997,41246.0,985.0,744.0,241.0,4700.0,,,,,,,,1745.0,,,,,7430.0,26433.0,63680.0,-37247.0,0.0,7383.0,,,,,7383.0,33816.0,,7738.0,7738.0,,,,3754.0,,,,,,409.0,,,409.0,11901.0,11098.0,,,,,8202.0,,,,8202.0,19300.0,31201.0,1000.0,10341.0,,,-969.0,,-327.0,10045.0,0.0,10045.0,41246.0,
09/30/1997,42056.0,1209.0,705.0,504.0,4867.0,,,,,,,,1547.0,,,,,7623.0,26774.0,64310.0,-37536.0,0.0,7659.0,,,,,7659.0,34433.0,,5874.0,5874.0,,,,3448.0,,,,,,2411.0,,,2411.0,11733.0,11636.0,,,,,8151.0,,,,8151.0,19787.0,31520.0,1000.0,10350.0,,,-907.0,,93.0,10536.0,0.0,10536.0,42056.0,
12/31/1997,44836.0,730.0,410.0,320.0,5344.0,,,,,,,,1443.0,,,,,7517.0,29068.0,29068.0,,0.0,8251.0,3663.0,,,,4588.0,37319.0,,8330.0,8330.0,,,,2139.0,,,,,,441.0,,,441.0,10910.0,13176.0,,,,,9230.0,,,,9230.0,22406.0,33316.0,1000.0,10958.0,,,-730.0,,292.0,11520.0,0.0,11520.0,44836.0,
03/31/1998,42114.0,850.0,674.0,176.0,4730.0,,,,,,,,1389.0,,,,,6969.0,27380.0,66228.0,-38848.0,0.0,7765.0,3238.0,,,,4527.0,35145.0,,6741.0,6741.0,,,,2661.0,,,,,,430.0,,,430.0,9832.0,11758.0,,,,,9095.0,,,,9095.0,20853.0,30685.0,1000.0,10356.0,,,-708.0,,781.0,11429.0,0.0,11429.0,42114.0,
06/30/1998,42600.0,706.0,615.0,91.0,4847.0,4847.0,,,,,,,1482.0,,,,,7035.0,27758.0,67149.0,-39391.0,0.0,7807.0,3208.0,,,,4599.0,35565.0,,5919.0,5919.0,,,,2211.0,,,,,,1894.0,,,1894.0,10024.0,11547.0,,,,,9164.0,,,,9164.0,20711.0,30735.0,1000.0,10362.0,,,-773.0,2167.0,-891.0,11865.0,0.0,11865.0,42600.0,
09/30/1998,42529.0,816.0,779.0,37.0,4895.0,4895.0,,,,,,,1447.0,,,,,7158.0,27920.0,67919.0,-39999.0,0.0,7451.0,2742.0,,,,4709.0,35371.0,,5889.0,5889.0,,,,1630.0,,,,,,2040.0,,,2040.0,9559.0,11217.0,,,,,9222.0,,,,9222.0,20439.0,29998.0,1000.0,10381.0,,,-1023.0,2947.0,-774.0,12531.0,0.0,12531.0,42529.0,
12/31/1998,45066.0,466.0,460.0,6.0,5790.0,5790.0,,0.0,,,,,1282.0,,,,,7538.0,29920.0,73466.0,-43546.0,,7608.0,3087.0,,,,4521.0,37528.0,,7980.0,7980.0,,,,1551.0,,,,,,458.0,,,458.0,9989.0,11612.0,,,,,9685.0,,,,9685.0,21297.0,31286.0,1000.0,11127.0,,,-882.0,3396.0,-861.0,13780.0,0.0,13780.0,45066.0,
03/31/1999,45396.0,547.0,547.0,0.0,5376.0,,,,,,,,1740.0,,,,,7663.0,30044.0,74350.0,-44306.0,0.0,7689.0,3124.0,,,,4565.0,37733.0,,5959.0,5959.0,,,,1840.0,,,,,,1996.0,,,1996.0,9795.0,11404.0,,,,,9664.0,,,,9664.0,21068.0,30863.0,1000.0,11158.0,,,-803.0,,3178.0,14533.0,0.0,14533.0,45396.0,
06/30/1999,46060.0,849.0,848.0,1.0,5342.0,5342.0,,,,,,,1683.0,,,,,7873.0,30358.0,75441.0,-45083.0,0.0,7829.0,3202.0,,,2430.0,2197.0,38187.0,,6095.0,6095.0,,,,1011.0,,,,,,2270.0,,,2270.0,9376.0,11350.0,,,,,9930.0,,,,9930.0,21280.0,30656.0,1000.0,11193.0,,,-721.0,4731.0,-799.0,15404.0,0.0,15404.0,46060.0,
09/30/1999,49136.0,267.0,267.0,,5524.0,5524.0,,,,,,,1742.0,,,,,7533.0,31197.0,76832.0,-45635.0,0.0,10406.0,5758.0,,,2510.0,2138.0,41603.0,,6332.0,6332.0,,,,2622.0,,,,,,2289.0,,,2289.0,11243.0,11266.0,,,,,10343.0,,,,10343.0,21609.0,32852.0,1000.0,11217.0,,,-692.0,5529.0,-770.0,16284.0,0.0,16284.0,49136.0,
12/31/1999,83215.0,495.0,495.0,0.0,9378.0,,,0.0,0.0,0.0,0.0,0.0,2057.0,,,,,11930.0,46571.0,116332.0,-69761.0,0.0,24714.0,6796.0,5.9,6790.1,,17918.0,71285.0,,4834.0,4834.0,,,,3374.0,,,,,,11105.0,,,11105.0,19313.0,17475.0,,,,,18701.0,,,,18701.0,36176.0,55489.0,1000.0,15886.0,,,-1717.0,13798.0,-1241.0,27726.0,0.0,27726.0,83215.0,
03/31/2000,89401.0,678.0,678.0,0.0,8759.0,,,0.0,0.0,0.0,0.0,0.0,2549.0,,,,,11986.0,47132.0,118505.0,-71373.0,0.0,30283.0,11194.0,,,,19089.0,77415.0,,14447.0,14447.0,,,,8992.0,,,,,,866.0,,,866.0,24305.0,16337.0,,,,,19828.0,,,,19828.0,36165.0,60470.0,1000.0,15977.0,,,-1535.0,,13489.0,28931.0,0.0,28931.0,89401.0,
06/30/2000,91191.0,813.0,813.0,0.0,9538.0,,,0.0,0.0,0.0,0.0,0.0,2122.0,,,,,12473.0,48045.0,120756.0,-72711.0,0.0,30673.0,11067.0,5168.0,5899.0,,19606.0,78718.0,,14883.0,14883.0,,,,9812.0,,,,,,864.0,,,864.0,25559.0,15927.0,,,,,20330.0,,,,20330.0,36257.0,61816.0,1000.0,15904.0,,,-1887.0,,14358.0,29375.0,0.0,29375.0,91191.0,
09/30/2000,94576.0,545.0,545.0,0.0,10142.0,,,0.0,0.0,0.0,0.0,0.0,3125.0,,,,,13812.0,49697.0,124044.0,-74347.0,0.0,31067.0,12147.0,4998.0,7149.0,,18920.0,80764.0,,12137.0,12137.0,,,,9413.0,,,,,,5109.0,,,5109.0,26659.0,15890.0,,,,,20837.0,,,,20837.0,36727.0,63386.0,1000.0,15789.0,,,-2163.0,,16564.0,31190.0,0.0,31190.0,94576.0,
12/31/2000,98651.0,643.0,643.0,0.0,10144.0,,,0.0,0.0,0.0,0.0,0.0,12429.0,,,,,23216.0,47195.0,119753.0,-72558.0,0.0,28240.0,5475.0,1643.0,3832.0,,22765.0,75435.0,,5018.0,5018.0,,,,10470.0,,,,,,14869.0,,,14869.0,30357.0,15492.0,,,,,21339.0,,,,21339.0,36831.0,67188.0,1000.0,15558.0,,,-2071.0,18341.0,-1365.0,31463.0,0.0,31463.0,98651.0,
03/31/2001,97325.0,551.0,551.0,,18453.0,18453.0,,,,,,,2710.0,,,,,21714.0,47550.0,121365.0,-73815.0,,28061.0,5022.0,,,11399.0,11640.0,75611.0,,13770.0,13770.0,,,,10643.0,,,,,,3512.0,,,3512.0,27925.0,16561.0,,,,,22023.0,,,,22023.0,38584.0,66509.0,500.0,15538.0,,,-2933.0,19333.0,-1622.0,30816.0,,30816.0,97325.0,
06/30/2001,95934.0,649.0,649.0,,9208.0,9208.0,,,,,,,2717.0,,,,,12574.0,48559.0,123885.0,-75326.0,5942.0,28859.0,4957.0,,,11757.0,12145.0,83360.0,,10808.0,10808.0,,,,8021.0,,,,,,4330.0,,,4330.0,23159.0,19024.0,,,,,22496.0,,,,22496.0,41520.0,64679.0,,15525.0,,,-3256.0,20544.0,-1558.0,31255.0,,31255.0,95934.0,
09/30/2001,95715.0,562.0,562.0,0.0,9319.0,,,0.0,0.0,0.0,0.0,0.0,2743.0,,,,,12624.0,48872.0,125652.0,-76780.0,,34219.0,4041.0,,,,30178.0,83091.0,,10582.0,10582.0,,,,7318.0,,,,,,5218.0,,,5218.0,23118.0,18041.0,,,,,22044.0,,,,22044.0,40085.0,63203.0,0.0,15436.0,,,-3180.0,,20256.0,32512.0,0.0,32512.0,95715.0,
12/31/2001,96322.0,703.0,703.0,,9376.0,9376.0,,,,,,,2501.0,,,,,12580.0,49827.0,127524.0,-77697.0,5924.0,27991.0,3577.0,3577.0,0.0,11967.0,12447.0,83742.0,,11459.0,11459.0,,,,9033.0,,,,,,3456.0,,,3456.0,23948.0,17133.0,,,,,22750.0,,,,22750.0,39883.0,63831.0,,15425.0,,,-3482.0,22138.0,-1590.0,32491.0,,32491.0,96322.0,
03/31/2002,94212.0,830.0,830.0,0.0,8321.0,8321.0,,0.0,0.0,0.0,0.0,0.0,2741.0,,,,,11892.0,49569.0,129023.0,-79454.0,12556.0,20195.0,1656.0,1656.0,0.0,12556.0,5983.0,82320.0,,9683.0,9683.0,,,,8489.0,,,,,,2901.0,,,2901.0,21073.0,19062.0,,,,,23139.0,,,,23139.0,42201.0,63274.0,0.0,15388.0,,,-3967.0,21159.0,-1642.0,30938.0,0.0,30938.0,94212.0,
06/30/2002,94326.0,543.0,543.0,0.0,8475.0,8475.0,,0.0,0.0,0.0,0.0,0.0,3310.0,,,,,12328.0,49270.0,129982.0,-80712.0,5905.0,26823.0,1658.0,1658.0,0.0,9610.0,15555.0,81998.0,,9642.0,9642.0,,,,7742.0,,,,,,3401.0,,,3401.0,20785.0,18057.0,,,,,23756.0,,,,23756.0,41813.0,62598.0,0.0,15329.0,,,-4447.0,22088.0,-1242.0,31728.0,0.0,31728.0,94326.0,
09/30/2002,93863.0,873.0,873.0,,8348.0,8348.0,,,,,,,2244.0,,,,,11465.0,48736.0,130926.0,-82190.0,5921.0,27741.0,1658.0,1658.0,0.0,10561.0,15522.0,82398.0,,9634.0,9634.0,,,,5134.0,,,,,,3819.0,,,3819.0,18587.0,18933.0,,,,,23954.0,,,,23954.0,42887.0,61474.0,,15290.0,,,-4548.0,22957.0,-1310.0,32389.0,,32389.0,93863.0,
12/31/2002,95057.0,3567.0,3567.0,,8540.0,8540.0,,,,,,,1982.0,,,,,14089.0,48490.0,131755.0,-83265.0,5922.0,26556.0,1643.0,1643.0,0.0,10470.0,14443.0,80968.0,,9413.0,9413.0,,,,3505.0,,,,,,1765.0,,,1765.0,14683.0,18536.0,,,,,28639.0,,,,28639.0,47175.0,61858.0,,16432.0,,,-4584.0,23802.0,-2451.0,33199.0,,33199.0,95057.0,
03/31/2003,100798.0,4832.0,4832.0,,6337.0,6337.0,,,,,,,3368.0,,,,,14537.0,53399.0,131990.0,-78591.0,5922.0,26940.0,1643.0,1643.0,0.0,10949.0,14348.0,86261.0,,9013.0,9013.0,,,,1805.0,,,,,,2645.0,,,2645.0,13463.0,18469.0,,,,,31227.0,,,,31227.0,49696.0,63159.0,,16424.0,,,-4389.0,27702.0,-2098.0,37639.0,,37639.0,100798.0,
06/30/2003,100651.0,5139.0,5139.0,,5881.0,5881.0,,,,,,,3740.0,,,,,14760.0,52534.0,131986.0,-79452.0,5885.0,27472.0,1643.0,1643.0,0.0,11496.0,14333.0,85891.0,,8935.0,8935.0,,,,1790.0,,,,,,4274.0,,,4274.0,14999.0,16738.0,,,,,30731.0,,,,30731.0,47469.0,62468.0,,16419.0,,,-4342.0,27819.0,-1713.0,38183.0,,38183.0,100651.0,
09/30/2003,101308.0,5201.0,4940.0,261.0,6140.0,6140.0,,,,,,,3549.0,,,,,14890.0,51983.0,132637.0,-80654.0,5885.0,28550.0,1622.0,1622.0,0.0,11800.0,15128.0,86418.0,,9339.0,9339.0,,,,1900.0,,,,,,4480.0,,,4480.0,15719.0,16357.0,,,,,31340.0,,,,31340.0,47697.0,63416.0,,16448.0,,,-4596.0,27769.0,-1729.0,37892.0,,37892.0,101308.0,
12/31/2003,100166.0,5184.0,4806.0,378.0,6178.0,6178.0,,,,,,,2606.0,,,,,13968.0,52128.0,133923.0,-81795.0,,34070.0,1611.0,1611.0,0.0,17950.0,14509.0,86198.0,,10870.0,10870.0,,,,1879.0,,,,,,1511.0,,,1511.0,14260.0,16060.0,,,,,31598.0,,,,31598.0,47658.0,61918.0,,16443.0,,,-4698.0,27635.0,-1132.0,38248.0,,38248.0,100166.0,
03/31/2004,100419.0,7459.0,7081.0,378.0,5793.0,5793.0,,,,,,,2566.0,,,,,15818.0,51202.0,134324.0,-83122.0,,33399.0,1621.0,1621.0,0.0,,31778.0,84601.0,,9471.0,9471.0,,,,2070.0,,,,,,1930.0,,,1930.0,13471.0,15854.0,,,,,31685.0,,,,31685.0,47539.0,61010.0,,16388.0,,,-4460.0,28548.0,-1067.0,39409.0,,39409.0,100419.0,
06/30/2004,100422.0,11932.0,11586.0,346.0,5564.0,5564.0,,0.0,0.0,0.0,0.0,0.0,2461.0,,,,,19957.0,50556.0,134943.0,-84387.0,0.0,29909.0,1625.0,1625.0,0.0,,28284.0,80465.0,,9386.0,9386.0,,,,2460.0,,,,,,1942.0,,,1942.0,13788.0,15162.0,,,,,32192.0,,,,32192.0,47354.0,61142.0,0.0,16374.0,,,-4390.0,28670.0,-1374.0,39280.0,0.0,39280.0,100422.0,
09/30/2004,101986.0,13494.0,13290.0,204.0,5685.0,5685.0,,0.0,0.0,0.0,0.0,0.0,1933.0,,,,,21112.0,50056.0,135454.0,-85398.0,0.0,30818.0,1625.0,1625.0,0.0,,29193.0,80874.0,,2325.0,2325.0,,,,1703.0,,,,,,9377.0,,,9377.0,13405.0,16539.0,,,,,31832.0,,,,31832.0,48371.0,61776.0,0.0,16323.0,,,-4252.0,29728.0,-1589.0,40210.0,0.0,40210.0,101986.0,
12/31/2004,110265.0,760.0,760.0,0.0,6901.0,6901.0,,0.0,0.0,0.0,0.0,0.0,2301.0,,,,,9962.0,50046.0,136177.0,-86131.0,0.0,50257.0,2054.0,1625.0,429.0,,48203.0,100303.0,,2241.0,2241.0,,,,5734.0,,,,,,12380.0,,,12380.0,20355.0,21231.0,,,,,28175.0,,,,28175.0,49406.0,69761.0,0.0,16783.0,,,-4535.0,28806.0,-550.0,40504.0,0.0,40504.0,110265.0,
06/30/2005,105643.0,406.0,406.0,0.0,5220.0,5220.0,,0.0,0.0,0.0,0.0,0.0,2196.0,,,,,7822.0,48798.0,137498.0,-88700.0,0.0,49023.0,1769.0,1769.0,0.0,,47254.0,97821.0,,9208.0,9208.0,,,,6890.0,,,,,,2828.0,,,2828.0,18926.0,18216.0,,,,,28015.0,,,,28015.0,46231.0,65157.0,0.0,15990.0,,,-4034.0,29105.0,-575.0,40486.0,0.0,40486.0,105643.0,
09/30/2005,104104.0,433.0,433.0,0.0,5229.0,5229.0,,0.0,0.0,0.0,0.0,0.0,2440.0,,,,,8102.0,48440.0,138139.0,-89699.0,0.0,47562.0,1723.0,1723.0,0.0,,45839.0,96002.0,,9205.0,9205.0,,,,5386.0,,,,,,3705.0,,,3705.0,18296.0,17822.0,,,,,27807.0,,,,27807.0,45629.0,63925.0,0.0,16434.0,,,-4418.0,28742.0,-579.0,40179.0,0.0,40179.0,104104.0,
12/31/2005,145632.0,1224.0,1224.0,0.0,9351.0,9351.0,,,,,,,4079.0,,,,,14654.0,58727.0,149238.0,-90511.0,0.0,72251.0,22558.0,14055.0,8503.0,,49693.0,130978.0,,4466.0,4466.0,,,,4455.0,,,,,,16497.0,,,16497.0,25418.0,26115.0,,,,,39409.0,,,,39409.0,65524.0,90942.0,0.0,31564.0,,,-5406.0,29106.0,-574.0,54690.0,0.0,54690.0,145632.0,
09/30/2006,143892.0,1251.0,1251.0,0.0,8668.0,8668.0,,,,,,,3593.0,,,,,13512.0,57651.0,152573.0,-94922.0,0.0,72729.0,21113.0,13385.0,7728.0,,51616.0,130380.0,,14789.0,14789.0,,,,4713.0,,,,,,4403.0,,,4403.0,23905.0,26799.0,,,,,37787.0,,,,37787.0,64586.0,88491.0,0.0,31181.0,,,-5867.0,30653.0,-566.0,55401.0,0.0,55401.0,143892.0,
12/31/2006,270634.0,2418.0,2418.0,0.0,16194.0,16194.0,,756.0,,,,,6185.0,,,,,25553.0,94596.0,202149.0,-107553.0,0.0,150485.0,127397.0,67657.0,59740.0,,23088.0,245081.0,,6919.0,6919.0,,,,9733.0,,,,,,23830.0,,,23830.0,40482.0,50063.0,,,,,64549.0,,,,64549.0,114612.0,155094.0,0.0,97847.0,,,-7368.0,30375.0,-5314.0,115540.0,0.0,115540.0,270634.0,
03/31/2007,268276.0,2364.0,2364.0,0.0,15580.0,15580.0,,,,,,,6749.0,,,,,24693.0,93592.0,204205.0,-110613.0,0.0,149991.0,127022.0,67235.0,59787.0,,22969.0,243583.0,,17949.0,17949.0,,,,7119.0,,,,,,9678.0,,,9678.0,34746.0,55467.0,,,,,64057.0,,,,64057.0,119524.0,154270.0,0.0,97604.0,,,-9384.0,30972.0,-5186.0,114006.0,0.0,114006.0,268276.0,
12/31/2007,275644.0,1970.0,1970.0,0.0,16185.0,16185.0,,1119.0,,,,,5412.0,,,,,24686.0,95890.0,210518.0,-114628.0,0.0,155068.0,129115.0,70713.0,58402.0,,25953.0,250958.0,,21399.0,21399.0,,,,6860.0,,,,,,11015.0,,,11015.0,39274.0,57255.0,,,,,63748.0,,,,63748.0,121003.0,160277.0,0.0,98132.999995,,,-15683.0,33297.0,-380.0,115366.999995,0.0,115366.999995,275643.999995,
03/31/2008,278199.0,1963.0,1963.0,0.0,15697.0,15697.0,,,,,,,6286.0,,,,,23946.0,96238.0,209920.0,-113682.0,0.0,158015.0,131095.0,70815.0,60280.0,2578.0,24342.0,254253.0,,18590.0,18590.0,,,,13301.0,,,,,,10238.0,,,10238.0,42129.0,60189.0,,,,,63623.0,,,,63623.0,123812.0,165941.0,0.0,98093.0,,,-19590.0,34311.0,-556.0,112258.0,,112258.0,278199.0,
06/30/2008,284508.0,1631.0,1631.0,0.0,15971.0,15971.0,,,,,,,5623.0,,,,,23225.0,97368.0,212549.0,-115181.0,0.0,163915.0,136711.0,71528.0,65183.0,2838.0,24366.0,261283.0,,,,,,,16472.0,,,,,,28639.0,,,28639.0,45111.0,63675.0,,,,,63785.0,,,,63785.0,127460.0,172571.0,0.0,98142.0,,,-21420.0,35719.0,-504.0,111937.0,,111937.0,284508.0,
09/30/2008,284528.0,1594.0,1594.0,,16395.0,16395.0,,,,,,,5456.0,,,,,23445.0,97771.0,215420.0,-117649.0,,163312.0,135779.0,71537.0,64242.0,2839.0,24694.0,261083.0,,18690.0,18690.0,,,,17419.0,,,,,,9229.0,,,9229.0,45338.0,59355.0,,,,,67317.0,,,,67317.0,126672.0,172010.0,,98179.0,,,-21412.0,36613.0,-862.0,112518.0,,112518.0,284528.0,
12/31/2008,265245.0,1792.0,1792.0,0.0,16047.0,16047.0,,,,,,,4717.0,,,,,22556.0,99088.0,218579.0,-119491.0,0.0,143601.0,135541.0,71829.0,63712.0,2332.0,5728.0,242689.0,,20032.0,20032.0,,,,14119.0,,,,,,8139.0,,,8139.0,42290.0,60872.0,,,,,65736.0,,,,65736.0,126608.0,168898.0,0.0,98223.0,,,-21410.0,36591.0,-17057.0,96347.0,,96347.0,265245.0,
03/31/2009,264358.0,3812.0,3812.0,0.0,14965.0,14965.0,0.0,0.0,0.0,0.0,0.0,0.0,4744.0,1704.0,,,2083.0,23521.0,98339.0,219769.0,-121430.0,0.0,142498.0,134557.0,71694.0,62863.0,2413.0,5528.0,240837.0,,22177.0,,2399.0,2419.0,17359.0,10790.0,10790.0,,,,,4065.0,,913.0,4065.0,37032.0,63560.0,63560.0,,,,66071.0,,32032.0,19376.0,13750.0,129631.0,166663.0,0.0,98133.0,6495.0,91638.0,-21283.0,37296.0,-16855.0,97291.0,404.0,97695.0,264358.0,
