Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2014,,,,,0.0,0.0,0.472,0.472,,,,,,,,,
06/30/2014,,,,,0.0,0.0,1.107,1.107,,,,,,,,,
12/31/2017,0.0,36.418,0.0,36.418,0.0,0.649,0.0,,0.0,12.94876,0.0,12.94876,0.0,2.349339,0.0,2.349339,
12/31/2018,0.0,27.058,0.0,27.058,,,,,0.0,8.082975,0.0,8.082975,0.0,1.777879,0.0,1.777879,
03/31/2019,0.0,29.506,0.0,29.506,,,,,0.0,7.403281,0.0,7.403281,0.0,1.430366,0.0,1.430366,
06/30/2019,,39.632,,39.632,,,,1.356,,9.115792,,9.115792,,2.170199,,2.170199,
09/30/2019,0.0,34.755,0.0,34.755,0.0,1.746,0.0,1.746,0.0,7.318414,0.0,7.318414,0.0,2.183066,0.0,2.183066,
12/31/2019,0.0,154.591,0.0,154.591,0.0,1.358,0.0,,0.0,29.354877,0.0,29.354877,0.0,6.21617,0.0,6.21617,
03/31/2020,0.0,312.962,0.0,312.962,0.0,2.933,0.0,2.933,0.0,52.17877,0.0,52.17877,0.0,13.549752,0.0,13.549752,
06/30/2020,0.0,293.1,0.0,293.1,,3.064,0.0,3.064,0.0,50.029615,0.0,50.029615,0.0,15.253708,0.0,15.253708,
