Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investment & Loan Inc (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1992,653.0,342.0,660.0,660.0,,-318.0,311.0,,,,,,311.0,-95.0,558.0,-401.0,,401.0,157.0,0.0,0.0,157.0,-53.0,104.0,0.0,,,104.0,0.0,104.0,-8.0,,96.0,96.0,,683.519729,0.140449,0.140449,,683.519729,0.140449,0.140449,0.140449,
12/31/1992,652.0,362.0,652.0,652.0,,-290.0,290.0,,,,,,290.0,-97.0,555.0,-390.0,,390.0,165.0,0.0,0.0,165.0,-53.0,112.0,0.0,,,112.0,0.0,112.0,-9.0,,103.0,103.0,,687.927295,0.149724,0.149724,0.149724,687.927295,0.149724,0.149724,0.149724,
03/31/1993,696.0,366.0,625.0,542.0,83.0,-259.0,330.0,26.0,,,,260.0,44.0,-93.0,603.0,-391.0,0.0,391.0,212.0,0.0,0.0,212.0,-78.0,134.0,0.0,,,134.0,0.0,134.0,-8.0,,126.0,126.0,,694.3424,0.182849,0.182849,,694.3424,0.182849,0.182849,0.182849,
06/30/1993,722.0,375.0,625.0,533.0,92.0,-250.0,347.0,23.0,,,,263.0,61.0,-86.0,636.0,-441.0,0.0,441.0,195.0,0.0,0.0,195.0,-77.0,118.0,0.0,,,118.0,0.0,118.0,-7.0,,111.0,111.0,,701.8896,0.156349,0.156349,,701.8896,0.156349,0.156349,0.156349,
09/30/1993,711.0,376.0,628.0,540.0,88.0,-252.0,335.0,12.0,,,,268.0,55.0,-55.0,656.0,-405.0,0.0,405.0,251.0,0.0,0.0,251.0,-100.0,151.0,0.0,,,151.0,0.0,151.0,-6.0,,145.0,145.0,,701.8896,0.206699,0.206699,,701.8896,0.206699,0.206699,0.206699,
12/31/1993,687.0,380.0,625.0,531.0,94.0,-245.0,307.0,3.0,,,,268.0,36.0,-50.0,637.0,-409.0,0.0,409.0,228.0,0.0,0.0,228.0,-72.0,156.0,0.0,,,156.0,0.0,156.0,-6.0,,150.0,150.0,,698.817905,0.214649,0.214649,0.214649,698.817905,0.214649,0.214649,0.214649,
03/31/1994,733.0,383.0,626.0,539.0,87.0,-243.0,350.0,12.0,,,,282.0,56.0,-45.0,688.0,-403.0,0.0,403.0,285.0,0.0,0.0,285.0,-107.0,178.0,0.0,,,178.0,0.0,178.0,-5.0,,173.0,173.0,,709.4368,0.246449,0.246449,,709.4368,0.246449,0.246449,0.246449,
06/30/1994,730.0,409.0,698.0,611.0,87.0,-289.0,321.0,4.0,,,,283.0,34.0,-39.0,691.0,-410.0,0.0,410.0,281.0,0.0,0.0,281.0,-105.0,176.0,0.0,,,176.0,0.0,176.0,-3.0,,173.0,173.0,,709.4368,0.243799,0.243799,,709.4368,0.243799,0.243799,0.243799,
09/30/1994,769.0,448.0,783.0,707.0,76.0,-335.0,321.0,-1.0,,,,288.0,34.0,-39.0,730.0,-420.0,0.0,420.0,310.0,0.0,0.0,310.0,-116.0,194.0,0.0,,,194.0,0.0,194.0,-3.0,,191.0,191.0,,709.4368,0.267649,0.267649,,709.4368,0.267649,0.267649,0.267649,
12/31/1994,740.0,477.0,855.0,777.0,78.0,-378.0,263.0,0.0,,,,268.0,-5.0,-39.0,701.0,-413.0,0.0,413.0,288.0,34.0,-34.0,322.0,-121.0,201.0,0.0,,,201.0,0.0,201.0,-3.0,,198.0,198.0,,709.4368,0.280899,0.280899,0.280899,709.4368,0.280899,0.280899,0.280899,
03/31/1995,810.0,491.0,936.0,861.0,75.0,-445.0,319.0,19.0,,,,287.0,13.0,-50.0,760.0,-416.0,0.0,416.0,344.0,0.0,0.0,344.0,-131.0,213.0,0.0,,,213.0,0.0,213.0,-3.0,,210.0,210.0,,709.4368,0.296799,0.296799,,709.4368,0.296799,0.296799,0.296799,
06/30/1995,854.0,504.0,981.0,904.0,77.0,-477.0,350.0,13.0,,,,291.0,46.0,-62.0,792.0,-425.0,0.0,425.0,367.0,0.0,0.0,367.0,-141.0,226.0,0.0,,,226.0,0.0,226.0,-3.0,,223.0,223.0,,735.852,0.302099,0.302099,,735.852,0.302099,0.302099,0.302099,
09/30/1995,917.0,512.0,947.0,868.0,79.0,-435.0,405.0,35.0,,,,287.0,83.0,-113.0,804.0,-424.0,0.0,424.0,380.0,0.0,0.0,380.0,-146.0,234.0,0.0,,,234.0,0.0,234.0,-2.0,,232.0,232.0,,754.72,0.307399,0.307399,,754.72,0.307399,0.307399,0.307399,
12/31/1995,944.0,522.0,967.0,892.0,75.0,-445.0,422.0,108.0,,,,299.0,15.0,-105.0,839.0,-448.0,0.0,448.0,391.0,0.0,0.0,391.0,-150.0,241.0,0.0,,,241.0,0.0,241.0,-3.0,,238.0,238.0,,781.1352,0.307399,0.307399,0.307399,781.1352,0.307399,0.307399,0.307399,
03/31/1996,929.0,509.0,928.0,857.0,71.0,-419.0,420.0,33.0,,,,352.0,35.0,-90.0,839.0,-444.0,0.0,444.0,395.0,0.0,0.0,395.0,-152.0,243.0,0.0,,,243.0,0.0,243.0,-2.0,,241.0,241.0,,745.440719,0.323299,0.323299,0.323299,784.9088,0.296799,0.296799,0.296799,
06/30/1996,1334.0,488.0,910.0,834.0,76.0,-422.0,846.0,430.0,,,,372.0,44.0,-425.0,909.0,-457.0,0.0,457.0,452.0,0.0,0.0,452.0,-174.0,278.0,0.0,,,278.0,0.0,278.0,-2.0,,276.0,276.0,,733.459527,0.376298,0.376298,0.376298,788.6824,0.344499,0.344499,0.344499,
09/30/1996,899.0,467.0,856.0,782.0,74.0,-389.0,432.0,15.0,,,,361.0,56.0,-40.0,859.0,-455.0,0.0,455.0,404.0,0.0,0.0,404.0,-155.0,249.0,0.0,,,249.0,0.0,249.0,-3.0,,246.0,246.0,,734.084046,0.339199,0.339199,0.339199,767.9276,0.312699,0.312699,0.312699,
12/31/1996,929.0,497.0,889.0,816.0,73.0,-392.0,432.0,86.0,,,,361.0,-15.0,-45.0,884.0,-479.0,0.0,479.0,405.0,0.0,0.0,405.0,-153.0,252.0,0.0,,,252.0,-2.0,250.0,-3.0,,247.0,247.0,,728.187796,0.339199,0.339199,0.339199,781.1352,0.317999,0.317999,0.317999,
03/31/1997,943.0,488.0,887.0,813.0,74.0,-399.0,455.0,7.0,,,,377.0,71.0,-60.0,883.0,-446.0,0.0,446.0,437.0,0.0,0.0,437.0,-160.0,277.0,0.0,,,277.0,-12.0,265.0,-2.0,,263.0,263.0,,730.1916,0.360399,0.360399,0.360399,777.3616,0.339199,0.339199,0.339199,
06/30/1997,970.0,481.0,912.0,839.0,73.0,-431.0,489.0,33.0,,,,387.0,69.0,-60.0,910.0,-465.0,0.0,465.0,445.0,0.0,0.0,445.0,-162.0,283.0,0.0,,,283.0,-14.0,269.0,-3.0,,266.0,266.0,,718.8708,0.370999,0.370999,0.370999,764.154,0.349799,0.349799,0.349799,
09/30/1997,990.0,486.0,921.0,848.0,73.0,-435.0,504.0,51.0,,,,403.0,50.0,-60.0,930.0,-473.0,0.0,473.0,457.0,0.0,0.0,457.0,-165.0,292.0,0.0,,,292.0,-19.0,273.0,-3.0,,270.0,270.0,,711.3236,0.381598,0.381598,0.381598,755.6634,0.360399,0.360399,0.360399,
12/31/1997,1089.0,400.0,840.0,760.0,80.0,-440.0,689.0,347.0,,,,397.0,-55.0,-100.0,989.0,-490.0,0.0,490.0,499.0,0.0,0.0,499.0,-182.0,317.0,0.0,,,317.0,-20.0,297.0,-2.0,,295.0,295.0,,704.531108,0.423998,0.423998,0.423998,750.003,0.392198,0.392198,0.392198,
03/31/1998,948.0,395.0,834.0,742.0,92.0,-439.0,553.0,74.0,,,,424.0,55.0,-5.0,943.0,-467.0,0.0,467.0,476.0,0.0,0.0,476.0,-172.0,304.0,0.0,,,304.0,-20.0,284.0,0.0,,284.0,284.0,,696.2292,0.402798,0.402798,0.402798,735.852,0.381598,0.381598,0.381598,
06/30/1998,969.0,408.0,870.0,777.0,93.0,-462.0,561.0,88.0,,,,439.0,34.0,-5.0,964.0,-472.0,0.0,472.0,492.0,0.0,0.0,492.0,-172.0,320.0,0.0,,,320.0,-25.0,295.0,0.0,,295.0,295.0,,705.6632,0.413398,0.413398,0.413398,739.6256,0.402798,0.402798,0.402798,
09/30/1998,987.0,415.0,906.0,820.0,86.0,-491.0,572.0,81.0,,,,458.0,33.0,-5.0,982.0,-481.0,0.0,481.0,501.0,0.0,0.0,501.0,-175.0,326.0,0.0,,,326.0,-25.0,301.0,0.0,,301.0,301.0,,708.4934,0.423998,0.423998,0.423998,734.9086,0.413398,0.413398,0.413398,
12/31/1998,1001.0,433.0,900.0,818.0,82.0,-467.0,568.0,102.0,,,,469.0,-3.0,-5.0,996.0,-508.0,0.0,508.0,488.0,29.0,-29.0,517.0,-180.0,337.0,0.0,,,337.0,-25.0,312.0,0.0,,312.0,312.0,,708.4934,0.434598,0.434598,0.434598,737.7388,0.423998,0.423998,0.423998,
03/31/1999,1052.0,427.0,857.0,778.0,79.0,-430.0,625.0,92.0,,,,503.0,30.0,-15.0,1037.0,-509.0,0.0,509.0,528.0,0.0,0.0,528.0,-184.0,344.0,0.0,,,344.0,-28.0,316.0,0.0,0.0,316.0,316.0,,722.6444,0.434598,0.434598,0.434598,734.9086,0.434598,0.434598,0.434598,
06/30/1999,1067.0,416.0,839.0,759.0,80.0,-423.0,651.0,96.0,,,,523.0,32.0,-15.0,1052.0,-513.0,0.0,513.0,539.0,0.0,0.0,539.0,-188.0,351.0,0.0,,,351.0,-28.0,323.0,0.0,0.0,323.0,323.0,,717.9274,0.445198,0.445198,0.445198,729.2482,0.445198,0.445198,0.445198,
09/30/1999,928.0,417.0,834.0,754.0,80.0,-417.0,511.0,-29.0,,,,518.0,22.0,-90.0,838.0,-515.0,0.0,515.0,323.0,1020.0,-1020.0,1343.0,-542.0,801.0,0.0,,,801.0,-28.0,773.0,0.0,0.0,773.0,773.0,,699.0594,1.102396,1.102396,0.307399,711.3236,1.081196,1.081196,0.286199,
12/31/1999,1107.0,441.0,943.0,797.0,146.0,-502.0,666.0,40.0,,,,557.0,69.0,-15.0,1092.0,-570.0,0.0,570.0,522.0,20.0,-20.0,542.0,-187.0,355.0,0.0,,,355.0,-28.0,327.0,0.0,0.0,327.0,327.0,,700.9462,0.466398,0.466398,0.466398,708.4934,0.466398,0.466398,0.466398,
03/31/2000,1156.0,419.0,1033.0,836.0,197.0,-614.0,737.0,116.0,,,,598.0,23.0,-20.0,1136.0,-602.0,0.0,602.0,534.0,0.0,0.0,534.0,-196.0,338.0,0.0,,,338.0,0.0,338.0,0.0,0.0,338.0,338.0,,690.5688,0.487598,0.487598,0.487598,699.0594,0.487598,0.487598,0.487598,
06/30/2000,1215.0,435.0,1107.0,870.0,237.0,-672.0,780.0,45.0,,,,644.0,91.0,-25.0,1190.0,-628.0,0.0,628.0,562.0,0.0,0.0,562.0,-206.0,356.0,0.0,,,356.0,0.0,356.0,0.0,0.0,356.0,356.0,,691.5122,0.519398,0.519398,0.519398,702.833,0.508798,0.508798,0.508798,
09/30/2000,1236.0,451.0,1107.0,879.0,228.0,-656.0,785.0,20.0,,,,653.0,112.0,-25.0,1211.0,-635.0,0.0,635.0,576.0,0.0,0.0,576.0,-213.0,363.0,0.0,,,363.0,0.0,363.0,0.0,0.0,363.0,363.0,,692.4556,0.529998,0.529998,0.529998,704.7198,0.519398,0.519398,0.519398,
12/31/2000,1259.0,452.0,1130.0,875.0,255.0,-678.0,807.0,-31.0,,,,676.0,162.0,-35.0,1224.0,-645.0,0.0,645.0,579.0,0.0,0.0,579.0,-207.0,372.0,0.0,,,372.0,0.0,372.0,0.0,0.0,372.0,372.0,,687.7386,0.540598,0.540598,0.540598,705.6632,0.529998,0.529998,0.529998,
03/31/2001,1285.0,427.0,1033.0,797.0,236.0,-606.0,858.0,128.0,,,,696.0,34.0,-30.0,1255.0,-653.0,0.0,653.0,602.0,0.0,0.0,602.0,-218.0,384.0,0.0,,,384.0,0.0,384.0,0.0,0.0,384.0,384.0,,690.5688,0.561798,0.561798,0.561798,700.9462,0.551198,0.551198,0.551198,
06/30/2001,1286.0,430.0,925.0,695.0,230.0,-495.0,856.0,144.0,,,,681.0,31.0,-30.0,1256.0,-655.0,0.0,655.0,601.0,0.0,0.0,601.0,-216.0,385.0,0.0,,,385.0,0.0,385.0,0.0,0.0,385.0,385.0,,689.6254,0.561798,0.561798,0.561798,700.0028,0.551198,0.551198,0.551198,
09/30/2001,1284.0,432.0,967.0,721.0,246.0,-535.0,852.0,106.0,,,,670.0,76.0,-40.0,1244.0,-646.0,0.0,646.0,598.0,-242.0,242.0,356.0,-113.0,243.0,0.0,,,243.0,0.0,243.0,0.0,0.0,243.0,243.0,,689.6254,0.349799,0.349799,0.551198,699.0594,0.349799,0.349799,0.551198,
12/31/2001,1391.0,459.0,773.0,546.0,227.0,-314.0,932.0,118.0,,,,606.0,208.0,-275.0,1116.0,-616.0,,616.0,500.0,0.0,0.0,500.0,-169.0,331.0,,,,331.0,,331.0,0.0,0.0,331.0,331.0,,696.2292,0.476998,0.476998,0.476998,696.2292,0.476998,0.476998,0.476998,
03/31/2002,1222.0,412.0,662.0,432.0,230.0,-250.0,810.0,94.0,,,,685.0,31.0,-35.0,1187.0,-641.0,0.0,641.0,546.0,0.0,0.0,546.0,-184.0,362.0,0.0,,,362.0,0.0,362.0,0.0,0.0,362.0,362.0,,681.1348,0.529998,0.529998,0.529998,688.682,0.529998,0.529998,0.529998,
06/30/2002,1278.0,423.0,673.0,431.0,242.0,-250.0,855.0,97.0,,,,730.0,28.0,-35.0,1243.0,-680.0,0.0,680.0,563.0,-16.0,16.0,547.0,-186.0,361.0,0.0,,,361.0,0.0,361.0,0.0,0.0,361.0,361.0,,681.1348,0.529998,0.529998,0.540598,687.7386,0.529998,0.529998,0.540598,
09/30/2002,1054.0,418.0,649.0,401.0,248.0,-231.0,636.0,-139.0,,,,729.0,46.0,-225.0,829.0,-706.0,0.0,706.0,123.0,0.0,0.0,123.0,-44.0,79.0,0.0,,,79.0,0.0,79.0,0.0,0.0,79.0,79.0,,680.1914,0.1166,0.1166,0.1166,685.8518,0.1166,0.1166,0.1166,
12/31/2002,1254.0,412.0,623.0,384.0,239.0,-211.0,842.0,64.0,,,,749.0,29.0,-390.0,864.0,-705.0,0.0,705.0,159.0,-3.0,3.0,156.0,-56.0,100.0,0.0,,,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,680.1914,0.148399,0.148399,0.148399,684.9084,0.148399,0.148399,0.148399,
03/31/2003,1230.0,386.0,576.0,359.0,217.0,-190.0,844.0,72.0,,,,739.0,33.0,-40.0,1190.0,-739.0,0.0,739.0,451.0,0.0,0.0,451.0,-156.0,295.0,0.0,,,295.0,0.0,295.0,0.0,0.0,295.0,295.0,,681.1348,0.434598,0.434598,0.434598,684.9084,0.434598,0.434598,0.434598,
06/30/2003,1394.0,398.0,596.0,396.0,200.0,-198.0,996.0,97.0,,,,864.0,35.0,-40.0,1354.0,-878.0,0.0,878.0,476.0,-25.0,25.0,451.0,-156.0,295.0,0.0,,,295.0,0.0,295.0,0.0,0.0,295.0,295.0,,708.4934,0.413398,0.413398,0.445198,714.1538,0.413398,0.413398,0.445198,
09/30/2003,1470.0,407.0,575.0,375.0,200.0,-168.0,1063.0,101.0,,,,923.0,39.0,-40.0,1430.0,-938.0,0.0,938.0,492.0,-101.0,101.0,391.0,-131.0,260.0,0.0,,,260.0,0.0,260.0,0.0,0.0,260.0,260.0,,722.6444,0.360399,0.360399,0.445198,730.1916,0.360399,0.360399,0.445198,
12/31/2003,1520.0,418.0,584.0,373.0,211.0,-166.0,1102.0,90.0,,,,960.0,52.0,-35.0,1485.0,-968.0,,968.0,517.0,-48.0,48.0,469.0,-162.0,307.0,,,,307.0,,307.0,,,307.0,307.0,,,0.423998,0.423998,0.423998,732.0784,0.423998,0.423998,0.423998,
03/31/2004,1450.0,268.0,441.0,236.0,205.0,-173.0,1182.0,139.0,,,,999.0,44.0,-12.0,1438.0,-995.0,0.0,995.0,443.0,30.0,-30.0,473.0,-109.0,364.0,0.0,,,364.0,0.0,364.0,0.0,0.0,364.0,364.0,,727.3614,0.498198,0.498198,0.476998,733.9652,0.498198,0.498198,0.476998,
06/30/2004,1587.0,421.0,601.0,402.0,199.0,-180.0,1166.0,112.0,,,,1005.0,49.0,-10.0,1577.0,-1012.0,0.0,1012.0,565.0,0.0,0.0,565.0,-194.0,371.0,0.0,,,371.0,0.0,371.0,0.0,0.0,371.0,371.0,,728.3048,0.508798,0.508798,0.508798,734.9086,0.508798,0.508798,0.508798,
09/30/2004,1538.0,428.0,629.0,427.0,202.0,-201.0,1110.0,81.0,,,,980.0,49.0,0.0,1538.0,-999.0,0.0,999.0,539.0,0.0,0.0,539.0,-185.0,354.0,0.0,,,354.0,0.0,354.0,0.0,0.0,354.0,354.0,,728.3048,0.487598,0.487598,0.487598,733.9652,0.487598,0.487598,0.487598,
12/31/2004,1761.0,528.0,782.0,556.0,226.0,-254.0,1233.0,110.0,,,,1024.0,99.0,7.0,1768.0,-1116.0,0.0,1116.0,652.0,-30.0,30.0,2199.0,-271.0,351.0,0.0,,,1928.0,0.0,351.0,0.0,0.0,351.0,351.0,,735.852,0.476998,0.476998,0.498198,735.852,0.476998,0.476998,0.498198,
03/31/2005,1633.0,455.0,726.0,488.0,238.0,-271.0,1178.0,108.0,,,,1039.0,31.0,10.0,1643.0,-1077.0,0.0,1077.0,566.0,0.0,0.0,566.0,-187.0,379.0,0.0,,,379.0,0.0,379.0,0.0,0.0,379.0,379.0,,727.3614,0.519398,0.519398,0.519398,734.9086,0.519398,0.519398,0.519398,
06/30/2005,1523.0,329.0,634.0,392.0,242.0,-305.0,1194.0,124.0,,,,1018.0,52.0,3.0,1526.0,-1021.0,,1021.0,505.0,,,505.0,-162.0,343.0,-55.0,,,398.0,,398.0,0.0,0.0,398.0,398.0,,721.701,0.551198,0.476998,0.476998,728.3048,0.551198,0.476998,0.476998,
09/30/2005,1531.0,346.0,693.0,429.0,264.0,-347.0,1185.0,105.0,,,,1036.0,44.0,-10.0,1521.0,-1031.0,0.0,1031.0,490.0,0.0,0.0,490.0,-157.0,333.0,-56.0,,,389.0,0.0,389.0,0.0,0.0,389.0,389.0,,717.9274,0.540598,0.466398,0.466398,725.4746,0.540598,0.466398,0.466398,
12/31/2005,1547.0,344.0,774.0,463.0,311.0,-430.0,1203.0,114.0,,,,1048.0,41.0,-3.0,1544.0,-1044.0,,1044.0,500.0,0.0,0.0,500.0,-161.0,339.0,-66.0,,,405.0,,405.0,0.0,0.0,405.0,405.0,,727.3614,0.561798,0.466398,0.466398,727.3614,0.561798,0.466398,0.466398,
03/31/2006,1604.0,339.0,813.0,488.0,325.0,-474.0,1265.0,143.0,,,,1079.0,43.0,,1604.0,-1069.0,0.0,1069.0,535.0,0.0,0.0,535.0,-175.0,360.0,-62.0,,,422.0,0.0,422.0,0.0,0.0,422.0,422.0,,720.617033,0.582998,0.498198,0.498198,729.842542,0.582998,0.498198,0.498198,
06/30/2006,1728.0,358.0,910.0,570.0,340.0,-552.0,1370.0,169.0,,,,1167.0,34.0,1.0,1729.0,-1138.0,,1138.0,591.0,0.0,0.0,591.0,-200.0,391.0,-57.0,,,448.0,0.0,448.0,0.0,0.0,448.0,448.0,,713.450967,0.630697,0.551198,0.551198,721.430244,0.620098,0.551198,0.551198,
09/30/2006,1610.0,351.0,960.0,640.0,320.0,-609.0,1259.0,105.0,,,,1091.0,63.0,4.0,1614.0,-1103.0,0.0,1103.0,511.0,-89.0,89.0,422.0,-124.0,298.0,-54.0,,,352.0,0.0,352.0,0.0,0.0,352.0,352.0,,714.1538,0.498198,0.423998,0.508798,723.5878,0.487598,0.413398,0.498198,
12/31/2006,1896.0,451.0,1057.0,749.0,308.0,-606.0,1445.0,160.0,,,,1252.0,33.0,15.0,1911.0,-1272.0,0.0,1272.0,639.0,-17.0,17.0,622.0,-195.0,427.0,-1198.0,,,1625.0,0.0,1625.0,0.0,0.0,1625.0,1625.0,,664.554545,2.40619,0.646597,0.667797,674.605529,2.40619,0.635997,0.657197,
03/31/2007,1902.0,427.0,1021.0,694.0,327.0,-594.0,1475.0,165.0,,,,1259.0,51.0,15.0,1917.0,-1257.0,0.0,1257.0,660.0,-15.0,15.0,645.0,-208.0,437.0,3.0,,,434.0,0.0,434.0,0.0,0.0,434.0,434.0,,708.245286,0.614798,0.614798,0.625397,719.892502,0.604198,0.604198,0.625397,
06/30/2007,2032.0,452.0,1162.0,817.0,345.0,-710.0,1580.0,154.0,,,,1392.0,34.0,15.0,2047.0,-1342.0,0.0,1342.0,705.0,-47.0,47.0,658.0,-210.0,448.0,3.0,,,445.0,0.0,445.0,0.0,0.0,445.0,445.0,,709.783028,0.635997,0.635997,0.678397,722.661381,0.625397,0.625397,0.659953,
09/30/2007,3600.0,669.0,1778.0,1110.0,668.0,-1109.0,2931.0,251.0,,,,2579.0,101.0,0.0,3600.0,-2488.0,0.0,2488.0,1112.0,-218.0,218.0,894.0,-252.0,642.0,2.0,,,640.0,0.0,640.0,0.0,0.0,640.0,640.0,,1125.165,0.57,0.57,0.7,1140.797,0.56,0.56,0.68,
12/31/2007,3796.0,752.0,1789.0,1126.0,663.0,-1037.0,3044.0,166.0,,,,2796.0,82.0,-20.0,3776.0,-2625.0,,2625.0,1151.0,-124.0,124.0,1027.0,-327.0,700.0,180.0,,,520.0,,520.0,0.0,0.0,520.0,520.0,,1130.033,0.46,0.62,0.7,1147.759,0.45,0.61,0.68,
03/31/2008,3745.0,767.0,1656.0,1020.0,636.0,-889.0,2978.0,209.0,,,,2574.0,195.0,-16.0,3729.0,-2493.0,0.0,2493.0,1236.0,-126.0,126.0,1110.0,-361.0,749.0,3.0,,,746.0,0.0,746.0,0.0,0.0,746.0,746.0,,1134.28,0.66,0.66,0.73,1147.906,0.65,0.65,0.72,
