Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,Price/Earnings per Share,EV/Market Cap,Total Debt/EV,EV/Cash Flow,EV/Free Cash Flow,EV/Net Income,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/1998,12478.300859,-123.0,0.0,1715.0,1579.0,15649.300859,1.045587,16.781345,1.254121,0.100899,17.742971,20.218735,15.41803,2.436447,12687.099833,15858.099833,68.819897,,
03/31/1999,12887.68798,-108.0,0.0,1709.0,1579.0,16067.68798,1.101054,15.737535,1.246747,0.098272,27.326,31.880333,16.246398,2.538339,13061.193403,16241.193403,70.830821,,
06/30/1999,13201.191553,-201.0,0.0,1683.0,1579.0,16262.191553,1.125489,15.55,1.231873,0.097096,23.740426,27.377427,16.799785,2.711721,13411.875,16472.875,71.833595,,
09/30/1999,9138.628,-135.0,0.0,1683.0,1579.0,12265.628,0.860565,11.168033,1.342174,0.128734,21.942089,26.664409,13.04854,2.124654,9311.325125,12438.325125,54.861358,,
12/31/1999,10291.129125,-182.0,0.0,1679.0,1579.0,13367.129125,0.988108,12.873641,1.298898,0.118126,15.00239,17.337392,15.50711,2.445505,10531.4625,13607.4625,61.535302,,
03/31/2000,11328.32625,-216.0,0.0,0.0,3286.0,14398.32625,1.048829,14.142091,1.271002,0.228221,10.705075,12.130014,16.703395,2.53715,11462.575,14532.575,67.04536,,
06/30/2000,12484.299063,-212.0,0.0,0.0,3735.0,16007.299063,1.152184,14.759235,1.282194,0.233331,9.301162,10.313981,18.613138,2.54569,12300.65625,15823.65625,71.722752,,
09/30/2000,16408.97225,-235.0,0.0,0.0,3735.0,19908.97225,1.398102,17.949507,1.213298,0.187604,9.462439,10.342323,21.546507,2.952101,16710.2375,20210.2375,88.419087,,
12/31/2000,,,,,,,,,,,,,,,,,,,
03/31/2001,13974.917,-277.0,0.0,0.0,3941.0,17638.917,,,1.262184,0.223426,7.470952,7.924042,,2.088434,13894.5,17558.5,74.468858,,
06/30/2001,16275.9852,-324.0,0.0,0.0,3941.0,19892.9852,,,1.222229,0.19811,9.308837,9.931595,,2.346148,16504.92,20121.92,83.600481,,
09/30/2001,13985.28912,-325.0,0.0,0.0,3943.0,17603.28912,,,1.2587,0.223992,9.768751,10.714114,,2.008132,13980.12,17598.12,73.936062,,
12/31/2001,15427.02688,-353.0,0.0,0.0,3976.0,19050.02688,1.257677,25.54065,1.234848,0.208714,8.271831,9.097434,37.574018,2.113617,15525.293,19148.293,77.585474,,
03/31/2002,16806.83888,-351.0,0.0,0.0,4005.0,20460.83888,1.321333,26.403101,1.217411,0.19574,8.582567,9.407282,36.602574,2.263618,17009.564,20663.564,82.930071,,
06/30/2002,14723.34472,-319.0,0.0,0.0,4009.0,18413.34472,1.178077,22.357143,1.250622,0.217723,6.794592,7.41278,35.546998,1.906933,14909.129,18599.129,74.374514,,
09/30/2002,10455.328,-413.0,0.0,0.0,4671.0,14713.328,0.919985,8.971554,1.407256,0.317467,4.451839,4.732495,16.606465,1.344542,10270.5,14528.5,57.697515,,
12/31/2002,11595.594905,-377.0,0.0,0.0,4379.0,15597.594905,0.950088,9.707265,1.345131,0.280748,6.052617,6.531656,15.597595,1.453102,11643.709,15645.709,61.109304,,
03/31/2003,9014.51289,-655.0,0.0,0.0,4380.0,12739.51289,0.763394,,1.413223,0.343812,4.459052,4.796503,,1.349239,9037.769,12762.769,49.872624,,
06/30/2003,14211.54164,-429.0,0.0,0.0,5147.0,18929.54164,1.089282,,1.331984,0.271903,6.703095,7.135146,,1.64619,13607.272,18325.272,67.078699,,
09/30/2003,14879.491233,-496.0,0.0,0.0,5137.0,19520.491233,1.070202,,1.311906,0.263159,5.751471,5.989718,,1.720777,14989.024,19630.024,69.045604,,
12/31/2003,16727.86237,-462.0,0.0,0.0,5663.0,21928.86237,1.170601,,1.310918,0.258244,5.628558,5.760142,,1.884085,16858.968,22059.968,77.383512,,
03/31/2004,18579.803688,-638.0,0.0,0.0,5153.0,23094.803688,1.147055,11.254417,1.243006,0.223124,6.939544,7.075614,12.336968,1.70605,18785.13,23300.13,79.179469,,
06/30/2004,20143.204316,-695.0,0.0,0.0,4926.0,24374.204316,1.166453,11.934028,1.210046,0.202099,7.638422,7.870263,13.556287,1.985679,20450.15,24681.15,83.178564,,
09/30/2004,18179.359455,-819.0,0.0,0.0,4933.0,22293.359455,1.043452,10.069919,1.226301,0.221277,8.499184,8.982014,11.438358,1.633213,18424.175,22538.175,75.944796,,
12/31/2004,20391.575194,-1148.0,0.0,0.0,4929.0,24172.575194,1.0652,10.438253,1.18542,0.203909,9.026354,9.676771,11.429114,1.697751,20585.07,24366.07,82.16144,,
03/31/2005,20327.711735,-1439.0,0.0,0.0,4922.0,23810.711735,1.036916,9.979622,1.171342,0.206714,7.337662,7.760988,10.759472,1.675513,20657.128,24140.128,80.307239,,
06/30/2005,22340.063159,-1027.0,0.0,0.0,4681.0,25994.063159,1.102237,9.865435,1.163563,0.18008,7.478154,7.980983,10.912705,1.667355,22725.642,26379.642,87.011215,,
09/30/2005,23161.704559,-1481.0,0.0,0.0,4673.0,26353.704559,1.034533,9.868286,1.137814,0.177319,6.555648,6.940665,10.858552,1.721339,23691.19,26883.19,87.805083,,
12/31/2005,25951.83528,-1273.0,0.0,0.0,4767.0,29445.83528,1.087244,11.169051,1.134634,0.16189,7.890095,8.362918,12.909178,1.921425,26625.9,30119.9,97.453716,,
03/31/2006,24403.18635,-1394.0,0.0,0.0,4766.0,27775.18635,1.005473,9.68149,1.138179,0.171592,6.264138,6.58648,11.85454,1.802413,25042.995,28414.995,91.680292,,
06/30/2006,25729.499605,-1081.0,0.0,0.0,4764.0,29412.499605,1.108609,10.470297,1.143143,0.161972,6.093329,6.302228,13.266802,1.912013,26420.58,30103.58,96.709905,,
09/30/2006,27465.2582,-1355.0,0.0,0.0,4076.0,30186.2582,1.133501,10.12252,1.099071,0.135028,6.603863,6.840303,12.391732,1.702265,27473.725,30194.725,95.344376,,
12/31/2006,30168.559134,-1424.0,0.0,0.0,4103.0,32847.559134,1.239531,10.242591,1.088801,0.12491,5.826101,6.034826,11.966324,1.740176,30223.109,32902.109,101.596027,,
03/31/2007,30238.74018,-1790.0,0.0,0.0,4472.0,32920.74018,1.232248,10.434498,1.088694,0.135841,5.905066,6.164933,11.379447,1.746366,30843.666,33525.666,104.057389,,
06/30/2007,31284.51027,-1624.0,0.0,0.0,4518.0,34178.51027,1.162337,10.134774,1.092506,0.132188,5.639088,5.851483,11.228157,1.832824,31483.796,34377.796,107.622751,,
09/30/2007,29034.9711,-1952.0,0.0,0.0,4492.0,31574.9711,1.134933,8.609302,1.087481,0.142265,4.918986,5.185576,10.06534,1.666225,29430.9,31970.9,100.64634,,
12/31/2007,27363.88398,-2011.0,0.0,0.0,4507.0,29859.88398,1.15218,8.539667,1.091215,0.150938,4.984124,5.223913,10.125427,1.554878,27560.759,30056.759,95.143046,,
03/31/2008,23832.31695,-2248.0,0.0,0.0,4982.0,26566.31695,1.283335,7.49456,1.114718,0.187531,5.057361,5.343185,11.9776,1.489477,23920.589,26654.589,84.462196,,
06/30/2008,19573.94351,-2084.0,0.0,0.0,5971.0,23460.94351,1.141985,6.495976,1.19858,0.254508,4.422421,4.753991,10.993882,1.394493,20216.867,24103.867,77.392331,,
09/30/2008,12311.51046,-1963.0,0.0,0.0,5547.0,15895.51046,1.109402,3.266135,1.29111,0.348966,3.644088,3.836715,,1.265868,12342.089,15926.089,52.922586,,
12/31/2008,4935.50718,-1811.0,0.0,0.0,6221.0,9345.50718,1.013722,1.733897,1.893525,0.665667,2.229367,2.390155,,1.008363,5269.178,9679.178,31.091684,,
03/31/2009,2554.66475,-1851.0,0.0,27.0,6176.0,6906.66475,0.528477,2.465633,2.70355,0.894209,1.490111,1.580111,,0.878711,2518.28,6870.28,21.22287,,
06/30/2009,3878.27323,-2558.0,2921.0,20.0,5832.0,10093.27323,0.764468,,2.602517,0.577811,2.576787,2.682954,,0.959345,3862.498,10077.498,30.891881,,
09/30/2009,10150.295,-2417.0,2940.0,25.0,5835.0,16533.295,0.878216,,1.628849,0.352924,4.134357,,,1.13897,9436.65,15819.65,43.164491,,
12/31/2009,8908.74282,-2142.0,2960.0,29.0,5839.0,15594.74282,0.631341,,1.750499,0.374421,5.243693,,,1.046276,9680.812,16366.812,40.7166,,
03/31/2010,12616.40534,-2079.0,556.0,0.0,6872.0,17965.40534,0.702762,,1.423972,0.382513,7.326837,,28.027153,1.039424,11188.954,16537.954,40.469278,,
06/30/2010,9828.17643,-2998.0,556.0,0.0,6600.0,13986.17643,0.659974,,1.423069,0.471895,6.39222,,19.106798,0.762813,10626.826,14784.826,31.492524,,
09/30/2010,10198.1997,-1707.0,556.0,,6603.0,15650.1997,0.693592,13.207356,1.534604,0.421912,6.325869,6.477732,9.672559,0.768938,11367.135,16819.135,35.219166,,
12/31/2010,11776.10301,-2062.0,556.0,0.0,6607.0,16877.10301,0.765263,13.502451,1.433165,0.391477,5.100364,,10.045895,0.854321,13186.722,18287.722,37.964551,,
03/31/2011,11986.75844,-2317.0,556.0,0.0,6610.0,16835.75844,0.761902,8.519588,1.40453,0.392617,5.109487,,9.041761,0.823546,13685.826,18534.826,37.823985,,
06/30/2011,11742.19182,-1898.0,556.0,0.0,6614.0,17014.19182,0.702108,8.250487,1.448979,0.388734,5.536672,,9.353596,0.805634,12720.888,17992.888,38.209582,,
09/30/2011,7190.59596,-2589.0,556.0,0.0,6617.0,11774.59596,0.53156,8.002245,1.637499,0.561973,4.38043,,9.707004,0.529791,7640.676,12224.676,26.429239,,
12/31/2011,7191.25875,-2581.0,556.0,0.0,6530.0,11696.25875,0.535077,25.60648,1.626455,0.558298,5.143474,5.143474,16.42733,0.558827,7956.0,12461.0,26.429894,,
03/31/2012,9293.4342,-2059.0,556.0,0.0,6530.0,14320.4342,0.616728,,1.54092,0.455992,4.870896,4.870896,46.646365,0.691207,9886.52,14913.52,32.482584,,
06/30/2012,7679.61037,-2338.0,556.0,0.0,7379.0,13276.61037,0.593129,15.420329,1.728813,0.555789,5.214694,5.214694,76.743413,0.620257,8564.654,14161.654,30.478973,,
09/30/2012,8477.12304,-2705.0,556.0,0.0,7126.0,13454.12304,0.556047,9.901716,1.58711,0.529652,4.700951,4.700951,106.778754,0.589731,8975.448,13952.448,30.85341,,
12/31/2012,9790.70664,-2421.0,556.0,0.0,7287.0,15212.70664,0.579355,10.637869,1.55379,0.479007,5.674266,5.674266,,0.69493,9788.328,15210.328,34.867058,,
03/31/2013,11231.6688,-1985.0,556.0,0.0,6327.0,16129.6688,0.583964,5.759924,1.436088,0.392259,9.339704,9.339704,,0.792068,11256.54,16154.54,37.05108,,
06/30/2013,14035.42284,-1740.0,0.0,0.0,6735.0,19030.42284,0.684794,10.811873,1.355885,0.353907,10.270061,10.270061,,1.000916,15119.88,20114.88,41.923972,,
09/30/2013,13957.10216,-1422.0,0.0,0.0,6389.0,18924.10216,0.719001,10.167934,1.355876,0.337612,13.793077,13.793077,,0.999794,15267.472,20234.472,42.194866,,
12/31/2013,16422.6967,-1428.0,0.0,0.0,6628.0,21622.6967,0.924165,9.73095,1.316635,0.30653,17.479949,18.433672,122.856231,1.143755,17611.403,22811.403,47.701685,,
03/31/2014,15959.18122,-1285.0,0.0,0.0,6350.0,21024.18122,1.10741,11.25776,1.317372,0.302033,15.017272,16.135212,23.05283,1.063223,16880.222,21945.222,46.463716,,
06/30/2014,16141.39331,-1512.0,0.0,0.0,6108.0,20737.39331,1.099136,12.126532,1.284734,0.29454,15.487224,16.696774,32.657312,1.067397,16755.499,21351.499,46.006317,,
09/30/2014,16150.44525,-440.0,0.0,0.0,6108.0,21818.44525,1.162163,12.295921,1.35095,0.279947,17.753007,20.035303,29.888281,1.158399,16792.3,22460.3,50.32289,,
12/31/2014,17693.90304,-399.0,0.0,0.0,6109.0,23403.90304,1.257328,13.650726,1.32271,0.261025,12.409281,13.404297,29.328199,1.250208,18451.994,24161.994,55.143781,,
03/31/2015,17622.48798,-500.0,0.0,0.0,5820.0,22942.48798,1.232208,12.722708,1.301887,0.253678,11.563754,12.612693,29.795439,1.202626,18137.334,23457.334,54.444914,,
06/30/2015,17307.46165,-493.0,0.0,0.0,5525.0,22339.46165,1.195391,10.60572,1.290742,0.24732,8.989723,9.815229,13.539068,1.225625,17796.117,22828.117,53.65613,,
09/30/2015,18829.95492,-665.0,0.0,0.0,5526.0,23690.95492,1.281909,13.021844,1.258153,0.233254,7.920747,8.66848,14.419327,1.301415,19364.94,24225.94,57.598222,,
12/31/2015,17463.14066,-448.0,0.0,0.0,5359.0,22374.14066,1.217508,11.150861,1.281221,0.239518,8.118338,9.136031,13.302105,1.268232,18075.014,22986.014,55.68186,,
03/31/2016,18229.38624,-479.0,0.0,0.0,5323.0,23073.38624,1.269862,11.810579,1.265725,0.230699,8.5236,9.719202,15.002202,1.273928,18722.304,23566.304,58.324599,,
06/30/2016,17215.706089,-461.0,0.0,0.0,5324.0,22078.706089,1.214383,12.819602,1.282475,0.241137,8.964152,10.409574,16.464359,1.18965,17689.868,22552.868,56.916224,,
09/30/2016,16256.52736,-810.0,0.0,0.0,5325.0,20771.52736,1.132951,11.403927,1.277735,0.256361,9.611998,11.137548,14.858031,1.113277,16721.21,21236.21,54.712595,,
12/31/2016,17818.67714,-328.0,0.0,0.0,4910.0,22400.67714,1.375034,18.717661,1.257146,0.21919,10.842535,12.161063,25.000756,1.325249,18283.305,22865.305,59.903003,,
03/31/2017,17747.25172,-337.0,0.0,0.0,5137.0,22547.25172,1.404813,21.414927,1.270464,0.227833,11.910857,13.170124,23.708992,1.325607,18199.302,22999.302,61.071224,,
06/30/2017,19073.425321,-362.0,0.0,0.0,5137.0,23848.425321,1.479156,18.347926,1.250348,0.215402,11.123333,12.136603,34.314281,1.379479,19571.811,24346.811,65.730811,,
09/30/2017,19818.4422,-333.0,0.0,0.0,5138.0,24623.4422,1.578426,25.714752,1.242451,0.208663,11.26931,12.220071,50.149577,1.428854,20342.81,25147.81,68.869056,,
12/31/2017,20082.675826,-180.0,0.0,0.0,4998.0,24900.675826,1.405468,18.783053,1.239908,0.200717,11.390977,12.861919,,1.845315,20480.292,25298.292,69.782037,,
03/31/2018,18448.12704,-228.0,0.0,0.0,5168.0,23388.12704,1.282314,14.681145,1.267778,0.220967,8.749767,9.644588,,1.779512,18748.128,23688.128,65.315915,,
06/30/2018,18322.89567,-147.0,0.0,0.0,4675.0,22850.89567,1.251487,14.469695,1.247123,0.204587,8.919163,9.744518,,1.821369,18621.546,23149.546,63.765374,,
09/30/2018,17919.45311,-102.0,0.0,0.0,4676.0,22493.45311,1.189563,11.566137,1.255253,0.207883,8.983008,9.724796,,1.767103,18190.436,22764.436,62.712456,,
12/31/2018,15964.261239,-121.0,345.0,0.0,4678.0,20866.261239,1.100832,10.945712,1.307061,0.22419,7.339522,7.6686,11.547461,1.6358,16179.8,21081.8,58.098856,,
03/31/2019,17942.206706,-104.0,345.0,0.0,4433.0,22616.206706,1.177682,11.903086,1.260503,0.19601,9.384318,9.803297,12.291417,1.61602,18152.772,22826.772,62.672213,,
06/30/2019,20148.654281,-283.0,345.0,0.0,4776.0,24986.654281,1.280907,13.400348,1.240115,0.191142,9.696024,10.116054,15.329236,1.671684,20343.372,25181.372,69.099224,,
09/30/2019,21879.150901,-290.0,345.0,0.0,5055.0,26989.150901,1.348648,13.443463,1.233556,0.187297,7.829751,8.129262,15.573659,1.715448,22146.894,27256.894,74.76581,,
12/31/2019,21851.083789,-262.0,345.0,0.0,5049.0,26983.083789,1.301017,11.280991,1.234862,0.187117,7.733759,7.973725,12.941527,1.694385,22138.511,27270.511,75.042594,,
03/31/2020,12613.606353,-301.0,345.0,0.0,4349.0,17006.606353,0.819359,6.675383,1.348275,0.255724,4.847949,5.001943,9.841786,1.139777,12704.02,17097.02,47.513201,,
06/30/2020,13804.706697,-372.0,345.0,0.0,4350.0,18127.706697,0.874383,7.351831,1.313154,0.239964,4.831478,4.980139,9.938436,1.083739,13851.015,18174.015,50.622089,,
09/06/2020,14664.5608207,-372.0,345.0,0.0,4350.0,18987.5608207,0.915857651008103,7.80762474019889,1.29479232640215,0.229097357005313,5.0606505385661,5.21636286282967,10.4098469411732,1.13514442641837,14709.7415065765,19032.7415065765,50.6220891547828,,
09/30/2020,,,,,,,0.932957980576848,8.55232922498433,,,,,11.7171001670472,1.10871167816123,,,,,
12/31/2020,,,,,,,0.928805010062124,8.07813733228098,,,,,10.7517331940544,1.08920140081951,,,,,
