Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
06/30/2002,-39.731998,-181.945007,46.958,96.216003,,,96.216003,-0.961,,,,-0.961,,78.028,-21.426001,0.0,,,-21.426001,,,0.0,0.0,0.0,,,,,99.454,50.403999,0.0,0.0,,,,0.0,0.0,0.0,50.403999,,88.699997,,,
09/27/2002,-59.362,-1.483,13.668,-0.335,,,-0.335,-71.211998,,,,-71.211998,,-7.986,-7.986,0.0,,,-7.986,,,0.0,0.0,0.0,,,,,0.0,30.008,0.0,29.966,,,,0.042,0.042,0.0,0.0,,-37.34,,,
12/31/2002,-31.053,-396.348,10.235,362.785,,0.301,362.484,-7.725,-15.482,7.38,,0.377,,-13.932,-13.932,,,,-13.932,,,,,,,,,,0.0,85.89,,94.966,,,,0.333,0.333,,-9.409,,40.905,0.767,7.424,
03/31/2003,2.602,-5.955,10.361,-4.631,,0.341,-4.972,2.827,-12.22,-8.558,,23.605,,-12.646,-12.646,,,,-12.646,,,,,,,,,,0.0,0.108,,-0.035,,,,0.184,0.184,,-0.041,,-9.936,1.64,3.185,
06/27/2003,-14.779,-6.186,10.322,-6.514,,-0.002,-6.512,-12.401,-13.814,-5.728,,7.141,,-4.395,-4.395,1.931,,,-6.326,,,0.0,0.0,0.0,,,,,0.0,0.035,0.0,-0.07,,,,0.206,0.206,0.0,-0.101,,-19.104,-0.927,6.16,
09/30/2003,-28.822002,-440.065985,10.409,499.765998,,-0.289,500.054998,-98.931003,-9.482001,4.381,,-93.830002,,-13.309001,-9.320999,,,,-9.320999,,,,,,,,,,-3.988002,138.413995,,-53.244,,,,103.031997,103.031997,,88.625998,,96.283003,19.581001,,
01/02/2004,26.125,4.172,9.394,8.786,,,8.786,3.773,-6.575,-3.676,,14.024,,-9.852,-13.85,0.0,,,-13.85,,,0.0,0.0,0.0,,,,,3.998,-4.194,0.0,-5.352,,,,1.158,1.158,0.0,0.0,,14.755,0.317,7.331,
04/02/2004,18.98,-9.421,9.188,15.93,,,15.93,3.283,8.134,-10.49,,5.639,,-10.87,-10.86,0.0,,,-10.86,,,0.0,0.0,0.0,,,,,-0.01,10.078,0.0,8.725,,,,1.353,1.353,0.0,0.0,,15.512,0.322,1.881,
07/02/2004,-7.724,13.03,8.992,-8.358,,,-8.358,-21.388,-7.247,-10.955,,-3.186,,-16.799,-4.801,0.0,,,-4.801,,,0.0,0.0,0.0,,,,,-11.998,6.601,0.0,7.622,,,,0.419,0.419,0.0,-1.44,,-18.341,0.235,5.683,
10/01/2004,54.532,14.631,11.298,26.521,,,26.521,2.082,-8.194,3.717,,6.559,,-23.489,-30.487,,,,-30.487,,,,,,,,,,6.998,-0.936,,-2.705,,,,1.001,1.001,,0.768,,30.107,1.332,,
