Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
10/31/2008,46.166,289.031,285.05,620.247,,842.62,,842.62,2.36239,14.790194,14.586479,31.739063,1.124423,7.039664,6.942702,15.106789,
01/31/2009,54.416,209.143,251.023,,,894.39,,894.39,2.673223,10.274293,12.331677,,1.239542,4.764069,5.718053,,
04/30/2009,1533.225,250.072,264.95,2048.247,,903.015,,903.015,58.972755,9.618572,10.190828,78.782155,30.463593,4.968672,5.264282,40.696546,
07/31/2009,893.0,517.0,245.0,1655.0,,1001.0,,1001.0,34.923739,20.219007,9.581541,64.724286,18.503937,10.712806,5.076668,34.293411,
10/31/2009,478.0,566.0,224.0,1268.0,,1046.0,,1046.0,21.038732,24.911972,9.859155,55.809859,10.731926,12.707678,5.029187,28.468792,
01/31/2010,439.0,630.0,216.0,1285.0,,1070.0,,1070.0,19.45922,27.925532,9.574468,56.95922,9.187945,13.185433,4.52072,26.894098,
04/30/2010,509.0,1539.0,198.0,2246.0,,1075.0,,1075.0,17.809657,53.848845,6.927922,78.586424,9.379031,28.358209,3.648425,41.385664,
07/31/2010,330.0,1558.0,87.0,1975.0,,1086.0,,1086.0,11.697979,55.228642,3.084013,70.010635,6.348596,29.973067,1.673721,37.995383,
10/31/2010,266.0,1212.0,85.0,1563.0,,1091.0,,1091.0,10.172084,46.347992,3.250478,59.770554,5.381347,24.519523,1.719603,31.620473,
01/31/2011,491.0,634.0,85.0,1210.0,,1076.0,,1076.0,21.610915,27.90493,3.741197,53.257042,9.861418,12.733481,1.70717,24.302069,
04/30/2011,1447.0,634.0,77.0,2158.0,,1075.0,,1075.0,51.293867,22.4743,2.729529,76.497696,25.992456,11.38854,1.383151,38.764146,
07/31/2011,854.0,874.0,59.0,1787.0,,1084.0,,1084.0,32.64526,33.409786,2.255352,68.310398,16.712329,17.103718,1.154599,34.970646,
10/31/2011,333.0,893.0,54.0,1280.0,,1077.0,,1077.0,14.104193,37.822956,2.287166,54.214316,7.110826,19.068973,1.153107,27.332906,
01/31/2012,283.0,857.0,54.0,1194.0,,1077.0,,1077.0,12.730544,38.551507,2.42915,53.711201,5.703345,17.271262,1.088271,24.062878,
