Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
12/31/1989,,973.776001,1344.812012,-371.036011,,0.0,973.776001,1.847,0.0,0.0,216.511993,91.242996,0.0,2.011,311.613007,0.0,0.0,,17.267,88.132004,105.399004,1390.787964,,9.154,159.199997,114.848999,,103.540001,386.743011,148.037003,,368.472992,73.037003,589.546997,109.037003,139.147003,148.128998,18.184999,0.0,414.498003,1390.787964,
03/31/1990,,991.017029,1372.417969,-381.401001,,0.0,991.017029,1.325,0.0,0.0,162.694,60.511002,0.0,1.601,226.130997,0.0,0.0,,16.444,82.793999,99.237999,1316.385986,,5.939,53.0,71.421997,,131.882004,262.243011,148.501999,,392.708008,70.110001,611.320007,109.627998,142.056,173.087997,18.051001,0.0,442.823004,1316.385986,
06/30/1990,,1006.856018,1397.504028,-390.64801,,0.0,1006.856018,0.608,0.0,0.0,85.402,91.098,0.0,2.303,179.410995,0.0,0.0,,16.205,80.151001,96.356001,1282.623047,,22.261999,39.0,60.380001,,120.398003,242.039993,151.964996,,388.126007,67.754997,607.846008,110.185997,144.608994,159.940994,18.000999,0.0,432.736992,1282.623047,
09/30/1990,,966.937988,1366.55896,-399.621002,66.107002,0.0,1033.045044,0.926,0.0,0.0,74.732002,118.114998,0.0,2.62,196.393005,0.0,0.0,,16.556,76.142998,92.698997,1322.136963,,22.59,74.0,54.324001,40.417,79.971001,271.302002,100.525002,40.077999,417.783997,77.113998,635.500992,110.801003,147.565002,138.968994,17.999001,0.0,415.333992,1322.136963,
12/31/1990,,1052.552002,1462.656006,-410.104004,,0.0,1052.552002,1.128,0.0,0.0,170.302002,117.350998,0.0,1.184,289.964996,0.0,0.0,,16.617001,65.75,82.367001,1424.884033,,21.912001,96.0,104.223,,106.663002,328.798004,151.753998,,417.442993,65.238998,634.435989,116.375999,176.906998,151.309006,17.058001,0.0,461.649996,1424.884033,
03/31/1991,,1070.026978,1490.737061,-420.709991,,0.0,1070.026978,2.671,0.0,0.0,164.324997,68.786003,0.0,0.771,236.552994,0.0,0.0,,20.122,57.541,77.663,1384.243042,,21.913,30.0,67.780998,,100.231003,219.925003,153.878006,,458.05899,62.167,674.103989,117.717003,184.085999,172.352997,16.058001,0.0,490.214006,1384.243042,
06/30/1991,,1091.620972,1522.660034,-431.039001,,0.0,1091.620972,0.449,0.0,0.0,80.536003,87.302002,0.0,2.34,170.626999,0.0,0.0,,19.962,55.223999,75.185999,1337.43396,,2.543,43.200001,50.641998,,91.170998,187.556,155.259003,,455.855011,59.715,670.82901,118.317001,187.330002,157.643997,15.758,0.0,479.049001,1337.43396,
09/30/1991,,1052.703003,1488.33606,-435.632996,70.723,0.0,1123.426025,0.797,0.0,0.0,80.920998,113.087997,0.0,2.204,197.009995,0.0,0.0,,18.138,53.145,71.283001,1391.718994,,2.77,107.0,59.247002,24.761,59.292999,253.070999,114.473999,38.534,455.511993,66.153999,674.673996,118.936996,190.878006,138.401001,15.758,0.0,463.974004,1391.718994,
12/31/1991,,1141.214966,1588.473022,-447.257996,,0.0,1141.214966,2.636,0.0,0.0,169.639999,99.033997,0.0,1.583,272.893005,0.0,0.0,,18.305,48.514,66.819,1480.927002,,119.971001,154.5,94.305,,80.416,449.191986,162.276993,,337.963013,55.467999,555.708008,119.531998,194.434998,147.212006,14.848,0.0,476.027016,1480.927002,
03/31/1992,,1158.791992,1617.501953,-458.709991,,0.0,1158.791992,7.236,0.0,0.0,163.686005,39.151001,0.0,1.15,211.223007,0.0,0.0,,17.174999,49.236,66.410999,1436.426025,,119.972,77.0,54.255001,28.888,87.778999,367.894012,165.673004,,337.947998,53.365002,556.985992,120.276001,198.595001,177.826996,14.848,0.0,511.545998,1436.426025,
