Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
03/31/1990,,2232.474121,3211.278076,-978.804016,158.910004,53.362999,2444.74707,26.982,0.0,0.0,108.032997,100.778999,21.360001,0.0,257.153992,12.638,55.619999,,80.018997,131.307999,279.584994,2981.486084,,178.406006,74.782997,74.706001,47.987,49.362,425.243988,490.575012,108.258003,858.197021,81.198997,1538.229004,573.61499,0.0,353.046997,91.350998,0.0,1018.012985,2981.486084,
06/30/1990,,2212.850098,3208.094971,-995.244995,196.912003,50.667999,2460.429932,33.485001,0.0,0.0,109.782997,96.152,26.344,0.0,265.764008,13.26,59.837002,,82.482002,140.526001,296.105005,3022.299072,,183.511993,135.179001,65.582001,45.247002,48.702999,478.222992,498.80899,107.363998,845.728027,72.878998,1524.780029,573.617981,0.0,354.589996,91.087997,0.0,1019.295975,3022.299072,
09/30/1990,,2318.467041,3330.425049,-1011.958008,107.427002,46.375,2472.269043,133.259995,0.0,0.0,138.141006,98.049004,19.573999,0.0,389.023987,13.882,9.278,,76.898003,136.643997,236.702,3097.995117,,175.345993,86.374001,60.929001,112.602997,46.073002,481.325012,502.007996,106.456001,841.450989,71.943001,1521.857971,574.638977,0.0,429.273987,90.899002,0.0,1094.811966,3097.995117,
12/31/1990,,2309.905029,3347.030029,-1037.125,196.464005,43.394001,2549.762939,45.609001,0.0,0.0,124.577003,106.422997,19.854,0.0,296.463013,14.683,8.304,,129.548004,146.175003,298.710007,3144.936035,,67.167999,134.070007,87.786003,78.440002,50.824001,418.287994,507.666992,105.952003,938.932983,79.732002,1632.283997,575.250977,0.0,428.626007,90.487,0.0,1094.363983,3144.936035,
03/31/1991,,2292.826904,3351.906006,-1059.078979,228.065994,40.594002,2561.487061,11.267,0.0,0.0,123.681999,95.261002,22.061001,0.0,252.270996,15.416,2.849,,143.220001,142.462006,303.947007,3117.705078,,176.147995,150.466995,60.883999,54.679001,47.187,489.36499,509.623993,105.039001,824.828003,84.435997,1523.927002,575.250977,0.0,440.42099,88.740997,0.0,1104.412964,3117.705078,
06/30/1991,,2292.922119,3374.100098,-1081.177979,250.681,47.985001,2591.587891,12.626,0.0,0.0,108.549004,90.219002,23.121,0.0,234.514999,16.135,2.56,,139.990005,139.845001,298.530007,3124.633057,,24.222,207.561005,54.896999,51.667999,49.119999,387.467987,514.948975,104.126999,969.341003,84.405998,1672.822998,575.250977,0.0,400.570007,88.521004,0.0,1064.341988,3124.633057,
09/30/1991,,2336.358887,3435.637939,-1099.279053,235.955002,43.993999,2616.308105,111.983002,0.0,0.0,119.227997,93.711998,17.128,0.0,342.050995,16.868,2.575,,139.397995,137.007004,295.847999,3254.207031,,27.069,120.056999,59.317001,81.586998,46.698002,334.727997,526.130981,103.214996,1114.041016,87.871002,1831.257996,575.252014,0.0,424.675995,88.292999,0.0,1088.221008,3254.207031,
12/31/1991,,2427.37207,3551.667969,-1124.296021,195.570999,41.708,2664.650879,68.175003,0.0,0.0,127.083,98.638,36.310001,0.0,330.205994,17.601999,2.997,,159.136002,131.270004,311.005005,3305.862061,,92.290001,20.766001,94.764,91.945,54.373001,354.138,532.13501,102.306,1122.395996,78.031998,1834.869019,571.596985,0.0,457.393005,87.864998,0.0,1116.854988,3305.862061,
03/31/1992,,2411.729004,3545.287109,-1133.557983,246.449005,38.310001,2696.488037,24.728001,0.0,0.0,110.333,100.431,32.087002,0.0,267.57901,18.464001,2.484,,198.337997,132.330002,351.616,3315.683105,,172.302002,71.603996,67.024002,66.300003,52.808998,430.039001,527.044006,101.394997,1035.972046,92.184998,1756.596069,578.911987,0.0,464.092987,86.042999,0.0,1129.047974,3315.683105,
06/30/1992,,2425.352051,3580.263916,-1154.911987,263.79599,34.433998,2723.582031,2.58,0.0,0.0,108.980003,95.441002,30.365999,0.0,237.367004,19.325001,3.641,,202.319,141.990005,367.275007,3328.224121,,169.417007,113.823997,61.596001,66.497002,56.672001,468.006012,535.388,100.483002,998.325012,98.349998,1732.546021,588.567017,0.0,453.292999,85.811996,0.0,1127.672012,3328.224121,
