Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1997,,,,,,,,33.040078,,-1.996928,-1.996928,-24.018992,,,,,
06/30/1997,,,,,,,,16.408128,,3.55036,3.55036,3.55036,,0.0,447.384615,,
09/30/1997,,,,,,,,55.182391,,42.637181,42.637181,42.637181,,0.0,110.567135,,
12/31/1997,,,,,,,,54.666797,,41.007405,41.007405,41.007405,,0.0,108.38679,,
03/31/1998,,8.368741,4.546885,4.691282,6.765397,,,57.45554,96.00882,39.628933,39.628933,39.628933,,0.0,98.425027,0.131805,
06/30/1998,,9.617454,5.436696,5.619676,8.217355,,,54.102902,111.555112,31.16095,31.16095,31.16095,,0.0,106.308213,-0.60669,
09/30/1998,,10.1629,5.2803,5.485158,8.59454,,,55.30327,55.493968,32.363544,32.363544,32.363544,,0.0,98.319328,0.170805,
12/31/1998,,10.582897,4.983114,5.192605,8.948098,,,53.245406,51.440934,26.851598,26.851598,26.851598,,0.0,102.192003,-0.231977,
03/31/1999,,10.209808,4.352589,4.534705,,,,52.515482,45.14854,27.115001,27.115001,27.115001,,,,,
06/30/1999,,9.877957,4.30407,4.475793,,,,50.568882,41.540276,27.576562,27.576562,26.609462,,,,,
09/30/1999,,9.766086,3.993699,4.148494,,,,47.707076,29.465368,26.117436,26.117436,22.027238,,0.0,119.744578,-1.928273,
12/31/1999,,9.44724,3.758776,3.92859,,,,43.63433,7.533268,21.903247,21.903247,17.960749,,0.0,137.143536,-3.509039,
03/31/2000,,8.676558,3.714131,3.884323,,,70.51999,47.107921,23.219534,23.942075,23.942075,20.119356,,0.0,123.024269,-1.997714,
06/30/2000,,8.317592,3.647723,3.803757,,,72.16379,49.41389,43.02935,25.45564,25.45564,21.778402,,,,,
09/30/2000,,7.849791,3.4196,3.558846,,,72.333626,47.750658,47.911188,22.935909,22.935909,19.719052,,0.0,118.967053,-1.488874,
12/31/2000,,8.85724,3.652688,3.815026,,,,44.197139,46.263229,25.03129,25.03129,21.932822,,0.0,101.295493,-0.114745,
03/31/2001,,9.56916,3.723272,3.91944,,,69.04662,47.320536,48.044931,23.571544,23.571544,20.616228,,0.0,112.723005,-1.217485,
06/30/2001,,9.251452,3.617178,3.786989,,,71.28524,46.73509,34.578247,24.092898,24.092898,21.079641,,,,,
09/30/2001,,8.96763,3.479155,3.645778,,,70.027498,45.001528,26.603995,22.765047,22.765047,19.966392,,,,,
12/31/2001,,9.422325,3.473866,3.656185,,,71.258837,46.931622,66.634166,68.232044,24.345037,22.984614,,,,,
03/31/2002,,,,6.382516,,,70.634355,46.171894,32.872619,27.286766,28.519244,22.861725,,,,,
06/30/2002,,,,6.55459,,,71.40438,46.844235,47.591175,28.139261,29.333257,22.947103,,,,,
09/30/2002,,,,6.68783,,,69.590929,46.310764,56.676343,30.777995,29.174805,23.139106,,,,,
12/31/2002,,9.199272,3.774131,3.990172,,,71.981894,48.414376,63.878563,24.21803,25.624763,19.596682,,0.0,151.036343,-4.694972,
03/31/2003,,,,6.080969,,,69.934314,46.304853,47.00801,29.144085,30.342916,24.785834,,,,,
06/30/2003,,,,6.340979,,,70.605231,45.868816,38.504875,29.364355,31.805049,26.165856,,,,,
09/30/2003,,,,7.771351,,,118.854933,46.423849,47.7181,30.128477,53.870525,48.31982,,,,,
12/31/2003,,12.673323,4.905209,5.148569,,,101.685206,76.453139,544.323835,59.828666,34.141414,28.456719,,0.0,52.770037,5.985606,
03/31/2004,,13.363064,5.014463,5.269719,,,71.078901,47.745178,68.823099,32.060783,35.862069,30.660432,,0.0,100.304639,-0.040709,
06/30/2004,,13.15562,4.91458,5.135804,,,70.999242,47.820693,66.756823,31.907267,31.907267,22.349103,,0.0,122.925876,-3.016041,
09/30/2004,,10.895817,4.244661,4.434353,7.119397,,70.229665,47.469812,54.047694,33.207775,33.285262,24.473191,,0.0,109.279238,-1.011049,
12/31/2004,,10.823012,3.828146,3.981724,5.768224,,70.591964,47.37499,,30.715588,30.715588,22.747444,,0.0,111.609476,-1.256495,
03/31/2005,,9.260781,3.627974,3.78702,5.852465,,69.646717,46.686041,42.996743,26.122968,27.225502,19.92008,,0.0,124.027888,-2.22517,
06/30/2005,,9.73274,3.585256,3.719704,,,70.167781,47.03284,44.53977,27.39494,28.411055,21.387293,,,,,
09/30/2005,,8.801488,3.373599,3.512248,,,68.377777,45.688905,40.373868,24.471996,25.781124,19.296747,,0.0,131.300965,-2.754951,
12/31/2005,,8.799839,2.995843,3.121703,,,69.645657,45.420194,38.003608,24.430856,25.368454,19.060834,,0.0,162.004177,-5.456268,
03/31/2006,,8.390004,2.887891,3.013258,,,68.446026,45.829855,42.266405,24.060161,24.537586,18.647394,,0.0,129.813101,-2.50132,
06/30/2006,,6.759812,2.831331,3.011185,5.454431,,70.906293,47.869264,51.58017,24.621369,24.451822,18.719991,,0.0,124.142349,-1.631977,
09/30/2006,,5.887361,2.510104,2.704257,5.047666,,68.987894,45.422045,44.69377,22.955849,22.375345,17.629846,,0.0,128.711772,-1.690366,
12/31/2006,,6.344263,2.455415,2.660645,5.092033,,69.579031,45.147812,44.530167,22.137596,22.343238,17.965987,,0.0,173.045674,-4.63421,
