Date,Revenue,Revenue From Electric,Revenue from Gas,Regulated Gas Revenue,Unregulated Gas Revenue,Revenue from Water,Other Revenue,Intracompany Revenue,Cost of Revenue,Fuel & Purchased Power Cost,Fuel Cost,Purchased Power Cost,Purchased Gas & Water Cost,Purchased Gas Cost,Purchased Water Cost,Other Cost of Revenue,Intracompany Cost,Gross Profit,Operating Expenses,Maintenance Expenses,Depreciation Expenses,Taxes Other Than Income,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",AFUDC - Equity,Interest Expense,Interest Expenses on Bonds,AFUDC - Debts,Other Interest Expenses,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2005,1685.084961,0.0,1638.261,,,0.0,46.824001,,-1306.501953,0.0,0.0,0.0,1306.501953,,,,,378.583008,-206.401993,,45.326,54.966999,106.109001,172.181,-32.115002,,0.0,33.073002,33.073002,0.0,0.0,-0.958,140.065998,-51.563999,88.501999,0.0,,,88.501999,0.0,88.501999,0.0,0.0,88.501999,88.501999,,79.269997,1.12,1.12,1.12,79.760002,1.11,1.11,1.11,
06/30/2005,906.877014,0.0,501.735,,,0.0,405.141998,,-685.603027,0.0,0.0,0.0,685.603027,,,,,221.273987,-181.806,,43.448002,46.915001,91.443001,39.467999,-32.164999,,0.0,33.688999,33.688999,0.0,0.0,-1.524,7.302999,-2.817,4.486,0.0,,,4.485999,0.0,4.486,0.0,0.0,4.486,4.486,,79.682999,0.06,0.06,0.06,80.143997,0.06,0.06,0.06,
09/30/2005,1001.287,0.0,452.347,,,0.0,548.94,,-802.921,0.0,0.0,0.0,802.921,,,,,198.366,-190.034,,45.234,34.159,110.641,8.332,-34.2,,0.0,33.354,33.354,0.0,0.0,0.846,-25.868,9.066,-16.802,0.0,,,-16.802,0.0,-16.802,0.0,0.0,-16.802,-16.802,,80.03,-0.21,-0.21,-0.21,80.03,-0.21,-0.21,-0.21,
12/31/2005,2283.820068,0.0,1405.01,,,0.0,878.809998,,-1937.22998,0.0,0.0,0.0,1937.22998,,,,,346.590088,-196.893005,,43.259998,45.416,108.217003,149.697006,-35.740999,,0.0,36.188999,36.188999,0.0,0.0,-0.448,113.956007,-42.929001,71.027,0.0,,,71.027006,0.0,71.027,0.0,0.0,71.027,71.027,,80.259003,0.88,0.88,0.88,80.722,0.88,0.88,0.88,
03/31/2006,2033.845947,0.0,1447.62,,,0.0,586.226013,,-1628.442993,0.0,0.0,0.0,1628.442993,,,,,405.402954,-224.570007,,47.076,64.795998,112.697998,180.832993,-37.931,,0.0,35.492001,35.492001,0.0,0.0,2.439,142.901992,-54.105999,88.795998,0.0,,,88.795993,0.0,88.795998,0.0,0.0,88.795998,88.795998,,80.572998,1.1,1.1,1.1,81.040001,1.1,1.1,1.1,
06/30/2006,863.242981,0.0,402.044,,,0.0,461.199005,,-658.742981,0.0,0.0,0.0,658.742981,,,,,204.5,-199.697006,,46.838001,48.479,104.379997,4.803,-34.981,,0.0,35.944,35.944,0.0,0.0,-0.963,-30.178,12.033,-18.145,0.0,,,-18.145,0.0,-18.145,0.0,0.0,-18.145,-18.145,,80.839996,-0.224,-0.224,-0.224,80.839996,-0.224,-0.224,-0.224,
09/30/2006,971.454,0.0,395.917,,,0.0,575.537,,-711.377,0.0,0.0,0.0,711.377,,,,,260.077,-189.847,,48.422,33.302,108.123,70.23,-60.02,,0.0,38.982,38.982,0.0,0.0,21.038,10.21,-4.151,6.059,0.0,,,6.059,0.0,6.059,0.0,0.0,6.059,6.059,,81.073,0.07,0.07,0.25,81.762,0.07,0.07,0.25,
12/31/2006,1602.633057,0.0,964.244,,,0.0,638.388977,,-1227.041016,0.0,0.0,0.0,1227.041016,,,,,375.592041,-204.432007,,48.994999,40.067001,115.370003,171.160004,-37.953001,,0.0,39.532001,39.532001,0.0,0.0,-1.579,133.207002,-51.945999,81.261002,0.0,,,81.261003,0.0,81.261002,0.0,0.0,81.261002,81.261002,,82.725998,0.98,0.98,0.98,83.349998,0.97,0.97,0.97,
03/31/2007,2075.582031,0.0,1461.033,,,0.0,614.549011,,-1646.895996,0.0,0.0,0.0,1646.895996,,,,,428.686035,-219.673996,,51.066002,56.745998,111.862,209.011993,-33.424001,,0.0,35.262001,35.262001,0.0,0.0,-1.838,175.587992,-69.083,106.504997,0.0,,,106.504992,0.0,106.504997,0.0,0.0,106.504997,106.504997,,88.078003,1.21,1.21,1.21,88.735001,1.2,1.2,1.2,
06/30/2007,1218.151978,0.0,548.251,,,0.0,669.901001,,-990.135986,0.0,0.0,0.0,990.135986,,,,,228.015991,-220.285004,,48.973999,52.881001,118.43,7.731,-30.213,,0.0,34.479,34.479,0.0,0.0,-4.266,-22.482,9.122,-13.36,0.0,,,-13.360001,0.0,-13.36,0.0,0.0,-13.36,-13.36,,88.365997,-0.15,-0.15,-0.15,88.365997,-0.15,-0.15,-0.15,
09/30/2007,1002.064,0.0,385.237,,,0.0,616.827,,-784.276,0.0,0.0,0.0,784.276,,,,,217.788,-204.0,,49.828,33.172,121.0,13.788,-37.517,,0.0,35.963,35.963,0.0,0.0,1.554,-23.729,17.815,-5.914,0.0,,,-5.914,0.0,-5.914,0.0,0.0,-5.914,-5.914,,88.581,-0.07,-0.07,-0.05,88.581,-0.07,-0.07,-0.05,
12/31/2007,1657.51,0.0,928.177,,,0.0,729.333,,-1287.872,0.0,0.0,0.0,1287.872,,,,,369.638,-211.129,,48.513,41.427,121.189,158.509,-36.91,,0.0,36.817,36.817,0.0,0.0,0.093,121.599,-47.796,73.803,0.0,,,73.803,0.0,73.803,0.0,0.0,73.803,73.803,,89.006,0.83,0.83,0.83,89.608,0.82,0.82,0.82,
03/31/2008,2483.985107,0.0,1521.856,,,0.0,962.129028,,-2049.591064,0.0,0.0,0.0,2049.591064,,,,,434.394043,-223.251007,,48.790001,54.408001,120.053001,211.143005,-32.048999,,0.0,33.515999,33.515999,0.0,0.0,-1.467,179.094007,-67.559998,111.533997,0.0,,,111.534009,0.0,111.533997,0.0,0.0,111.533997,111.533997,,89.314003,1.25,1.25,1.25,89.989998,1.24,1.24,1.24,
06/30/2008,1639.14502,0.0,676.639,,,0.0,962.505981,,-1392.922974,0.0,0.0,0.0,1392.922974,,,,,246.222046,-225.513,,50.355999,57.334999,117.821999,20.709,-31.870001,,0.0,33.470001,33.470001,0.0,0.0,-1.6,-11.161002,4.573,-6.588,0.0,,,-6.588002,0.0,-6.588,0.0,0.0,-6.588,-6.588,,89.648003,-0.07,-0.07,-0.07,89.648003,-0.07,-0.07,-0.07,
09/30/2008,1440.665,0.0,528.458,,,0.0,912.207,,-1169.593,0.0,0.0,0.0,1169.593,,,,,271.072,-233.538,,52.783,39.585,141.17,37.534,-34.362,,0.0,34.119,34.119,0.0,0.0,0.243,3.172,-1.59,1.582,0.0,,,1.582,0.0,1.582,0.0,0.0,1.582,1.582,,89.883,0.02,0.02,0.02,89.883,0.02,0.02,0.02,
12/31/2008,1716.332,,1055.968,,,0.0,660.364,,-1321.12,,,,1321.12,1321.12,,0.0,,395.212,-232.018,,53.126,44.137,134.755,163.194,-39.292,38.991,,38.991,38.991,,,0.301,123.902,-47.939,75.963,0.0,0.0,0.0,75.963,0.0,75.963,0.0,0.0,75.963,77.328,1.365,90.471,0.84,0.84,0.854727,91.066,0.83,0.83,0.844989,
03/31/2009,1821.406,,1230.42,,,0.0,590.986,,-1361.355,,,,1361.355,1361.355,,0.0,,460.051,-233.504,,53.45,58.314,121.74,226.547,-37.098,35.533,,35.533,35.533,,,1.565,189.449,-60.446,129.003,0.0,0.0,0.0,129.003,0.0,129.003,0.0,0.0,129.003,121.658,-7.345,90.895,1.42,1.42,1.338445,91.567,1.41,1.41,1.329786,
06/30/2009,780.775,,386.985,,,0.0,393.79,,-521.135,,,,521.135,521.135,,0.0,,259.64,-215.957,,54.181,47.577,114.199,43.683,-40.292,41.511,,41.511,41.511,,,-1.219,3.391,-1.427,1.964,0.0,0.0,0.0,1.964,0.0,1.964,0.0,0.0,1.964,4.1116,2.1476,91.338,0.02,0.02,0.045015,92.002,0.02,0.02,0.043343,
09/30/2009,650.567,,311.392,,,0.0,339.175,,-418.768,,,,418.768,418.768,,0.0,,231.799,-217.821,,56.451,32.672,128.698,13.978,-39.451,36.795,,36.795,36.795,,,2.656,-25.473,9.521,-15.952,0.0,0.0,0.0,-15.952,0.0,-15.952,0.0,0.0,-15.952,-15.952,0.0,91.617,-0.17,-0.17,-0.17,91.617,-0.17,-0.17,-0.17,
12/31/2009,1292.852,,802.894,,,0.0,489.958,,-882.003,,,,882.003,882.003,,0.0,,410.849,-220.253,,53.839,42.552,123.862,190.596,-38.977,38.708,,38.708,38.708,,,0.269,151.619,-58.289,93.33,0.0,0.0,0.0,93.33,0.0,93.33,0.0,0.0,93.33,93.33,0.0,92.152,1.0,1.0,1.0,92.509,1.0,1.0,1.0,
03/31/2010,1940.266,,1365.988,,,0.0,574.278,,-1485.945,,,,1485.945,1485.945,,0.0,,454.321,-229.781,,53.08,59.613,117.088,224.54,-39.533,39.582,,39.582,39.582,,,-0.049,185.007,-70.881,114.126,0.0,0.0,0.0,114.126,0.0,114.126,0.0,0.0,114.126,114.126,0.0,92.518,1.22,1.22,1.22,92.853,1.22,1.22,1.22,
06/30/2010,761.305,,396.319,,,0.0,364.986,,-513.639,,,,513.639,513.639,,0.0,,247.666,-215.407,,51.94,51.908,111.559,32.259,-38.065,37.267,,37.267,37.267,,,0.798,-5.806,1.577,-4.229,-1.075,-1.075,0.0,-3.154,0.0,-3.154,0.0,0.0,-3.154,-4.229,0.0,92.648,-0.03,-0.04,-0.04,92.648,-0.03,-0.04,-0.04,
09/30/2010,778.581,,330.606,,,0.0,550.22,-102.245,-537.189,,,,537.189,537.189,,0.0,,241.392,-202.855,,55.388,35.412,112.055,38.537,-38.13,38.879,,38.879,38.879,,,-0.749,0.407,-0.163,0.244,-1.293,-1.293,0.0,1.537,0.0,1.537,0.0,0.0,1.537,0.244,0.0,89.89,0.02,0.0,0.0,90.454,0.02,0.0,0.0,
12/31/2010,1133.262,,703.462,,,0.0,429.8,,-768.538,,,,768.538,768.538,,0.0,,364.724,-209.435,,54.777,40.168,114.49,155.289,-39.621,38.895,,38.895,38.895,,,0.726,115.668,-44.568,71.1,-2.897,-2.897,0.0,73.997,0.0,73.997,0.0,0.0,73.997,71.1,0.0,90.082,0.81,0.78,0.78,90.408,0.81,0.78,0.78,
03/31/2011,1581.497,,1077.414,,,0.0,504.083,,-1127.829,,,,1127.829,1127.829,,0.0,,453.668,-242.469,,55.467,53.558,133.444,211.199,-11.673,37.875,,37.875,37.875,,,-26.202,199.526,-71.366,128.16,-4.049,-4.049,0.0,132.209,0.0,132.209,0.0,0.0,132.209,137.4433,9.2833,90.246,1.45,1.420118,1.522985,90.533,1.45,1.405276,1.507816,
06/30/2011,843.615,,407.031,,,0.0,436.584,,-576.81,,,,576.81,576.81,,0.0,,266.805,-232.727,,56.932,52.142,123.653,34.078,-37.275,35.845,,35.845,35.845,,,1.43,-3.197,1.723,-1.474,-0.908,-0.908,0.0,-0.566,0.0,-0.566,0.0,0.0,-0.566,5.6682,7.1422,90.127,-0.00628,-0.016355,0.062891,90.127,-0.00628,-0.016355,0.062891,
09/30/2011,779.667,,334.363,,,0.0,536.257,-90.953,-542.507,,,,542.507,542.507,,0.0,,237.16,-197.965,,59.069,32.751,106.145,39.195,-40.831,38.194,,38.194,38.194,,,2.637,-1.636,1.873,0.237,-1.724,-1.724,0.0,1.961,0.0,1.961,0.0,0.0,1.961,0.237,0.0,90.132,0.02,0.01,0.01,90.576,0.02,0.01,0.01,
12/31/2011,1083.994,,676.113,,,0.0,407.881,,-728.602,,,,728.602,728.602,,0.0,,355.392,-215.921,,58.366,42.911,114.644,139.471,-37.742,35.726,,35.726,35.726,,,2.016,101.729,-39.345,62.384,-6.123,-6.123,0.0,68.507,0.0,68.507,0.0,0.0,68.507,63.489,1.105,90.254,0.75,0.68,0.703448,90.546,0.75,0.68,0.692204,
03/31/2012,1225.509,,871.067,,,0.0,354.442,,-799.722,,,,799.722,799.722,,0.0,,425.787,-223.355,,59.42,54.635,109.3,202.432,-36.137,36.643,,36.643,36.643,,,-0.506,166.295,-64.211,102.084,-7.027,-7.027,0.0,109.111,0.0,109.111,0.0,0.0,109.111,102.084,0.0,90.02,1.2,1.134015,1.134015,90.322,1.2,1.122201,1.122201,
06/30/2012,576.414,,315.634,,,0.0,260.78,,-283.243,,,,283.243,283.243,,0.0,,293.171,-211.625,,58.956,46.624,106.045,81.546,-36.984,34.909,,34.909,34.909,,,2.075,44.562,-16.548,28.014,-3.118,-3.118,0.0,31.132,0.0,31.132,0.0,0.0,31.132,28.014,0.0,90.118,0.34,0.31,0.31,90.993,0.34,0.31,0.31,
09/30/2012,552.566,,282.516,,,0.0,345.596,-75.546,-303.177,,,,303.177,303.177,,0.0,,249.389,-226.598,,60.783,36.903,128.912,22.791,-44.955,33.896,,33.896,33.896,,,11.059,-22.164,21.878,-0.286,-8.253,-1.904,-6.349,7.967,0.0,7.967,0.0,0.0,7.967,3.1512,3.4372,90.207,0.088319,-0.00317,0.034933,91.224,0.087334,-0.00317,0.034508,
12/31/2012,1034.155,,666.787,,,0.0,367.368,,-671.793,,,,671.793,671.793,,0.0,,362.362,-207.44,,59.579,41.334,106.527,154.922,-29.824,30.522,,30.522,30.522,,,-0.698,125.098,-47.75,77.348,-3.117,-3.117,0.0,80.465,0.0,80.465,0.0,0.0,80.465,77.348,0.0,90.359,0.89,0.85,0.85,91.309,0.88,0.85,0.85,
03/31/2013,1308.996,,905.176,,,0.0,403.82,,-876.245,,,,876.245,876.245,,0.0,,432.751,-222.573,,57.18,54.307,111.086,210.178,-31.619,33.331,,33.331,33.331,,,-1.712,178.559,-66.219,112.34,-4.085,-4.085,0.0,116.425,0.0,116.425,0.0,0.0,116.425,112.34,0.0,90.53,1.28,1.24,1.24,91.492,1.27,1.23,1.23,
06/30/2013,857.935,,467.144,,,0.0,390.791,,-541.438,,,,541.438,541.438,,0.0,,316.497,-230.101,,58.129,50.714,121.258,86.396,-33.208,32.741,,32.741,32.741,,,0.467,53.188,-19.714,33.474,-5.294,-5.294,0.0,38.768,0.0,38.768,0.0,0.0,38.768,33.474,0.0,90.603,0.43,0.37,0.37,91.55,0.42,0.36,0.36,
09/30/2013,685.171,,360.386,,,0.0,420.391,-95.606,-384.731,,,,384.731,384.731,,0.0,,300.44,-250.057,,60.191,40.717,149.149,50.383,-33.931,31.791,,31.791,31.791,,,2.14,16.452,-8.916,7.536,0.0,0.0,0.0,7.536,0.0,7.536,0.0,0.0,7.536,7.536,0.0,90.64,0.08,0.08,0.08,91.818,0.08,0.08,0.08,
12/31/2013,1243.858,,1280.296,843.865,436.431,0.0,71.341,-107.779,-854.901,,,,962.559,962.559,,0.0,-107.658,388.957,-218.237,,60.469,42.011,115.757,170.72,-34.247,32.115,,32.115,32.115,,,2.132,136.473,-49.457,87.016,0.0,0.0,0.0,87.016,0.0,87.016,0.0,0.0,87.016,80.568,-6.448,91.841,0.95,0.95,0.877255,91.843,0.95,0.95,0.877255,
03/31/2014,1964.854,,2049.175,1290.96,758.215,0.0,73.615,-157.936,-1468.577,,,,1626.398,1626.398,,0.0,-157.821,496.277,-246.197,,61.307,60.215,124.675,250.08,-33.117,31.601,,31.601,31.601,,,1.516,216.963,-83.596,133.367,0.0,0.0,0.0,133.367,0.0,133.367,0.0,0.0,133.367,132.37,-0.997,96.174,1.38,1.38,1.37636,96.176,1.38,1.38,1.369634,
06/30/2014,943.17,,983.192,517.707,465.485,0.0,87.189,-127.211,-583.637,,,,710.714,710.714,,0.0,-127.077,359.533,-252.928,,63.955,63.414,125.559,106.605,-32.214,31.84,,31.84,31.84,,,0.374,74.391,-28.67,45.721,0.0,0.0,0.0,45.721,0.0,45.721,0.0,0.0,45.721,46.127,0.406,101.162,0.45,0.45,0.455972,101.163,0.45,0.45,0.454013,
09/30/2014,789.034,,816.175,409.014,407.161,0.0,86.314,-113.455,-451.375,,,,451.375,451.375,,0.0,,337.659,-253.715,,68.256,46.296,139.163,83.944,-34.952,33.739,,33.739,33.739,,,1.213,48.992,-25.279,23.713,0.0,0.0,0.0,23.713,0.0,23.713,0.0,0.0,23.713,24.92,1.207,101.247,0.23,0.23,0.246131,101.247,0.23,0.23,0.241921,
12/31/2014,1258.765,,1309.06,846.772,462.288,0.0,83.567,-133.862,-835.48,,,,969.209,969.209,,0.0,-133.729,423.285,-235.56,,67.593,49.385,118.582,187.725,-31.471,29.764,,29.764,29.764,,,1.707,156.254,-58.659,97.595,0.0,0.0,0.0,97.595,0.0,97.595,0.0,0.0,97.595,92.838,-4.757,101.581,0.96,0.96,0.913931,101.581,0.96,0.96,0.91317,
03/31/2015,1540.068,,1568.935,1130.613,438.322,0.0,91.73,-120.597,-1019.33,,,,1139.794,1139.794,,0.0,-120.464,520.738,-270.528,,68.022,69.046,133.46,250.21,-29.008,27.447,,27.447,27.447,,,1.561,221.202,-83.518,137.684,0.0,0.0,0.0,137.684,0.0,137.684,0.0,0.0,137.684,138.49,0.806,101.746,1.35,1.35,1.361135,101.746,1.35,1.35,1.357922,
06/30/2015,686.401,,695.563,416.794,278.769,0.0,97.008,-106.17,-304.728,,,,410.765,410.765,,0.0,-106.037,381.673,-264.066,,68.444,63.175,132.447,117.607,-27.321,27.955,,27.955,27.955,,,-0.634,90.286,-34.005,56.281,0.0,0.0,0.0,56.281,0.0,56.281,0.0,0.0,56.281,55.051,-1.23,102.0,0.55,0.55,0.539716,102.0,0.55,0.55,0.537941,
09/30/2015,656.902,,662.486,369.656,292.83,0.0,97.807,-103.391,-302.581,,,,302.581,302.581,,0.0,,354.321,-278.468,,70.737,50.352,157.379,75.853,-32.83,31.075,,31.075,31.075,,,1.755,43.023,-19.508,23.515,0.0,0.0,0.0,23.515,0.0,23.515,0.0,0.0,23.515,30.16,6.645,102.234,0.23,0.23,0.295009,102.234,0.23,0.23,0.294998,
12/31/2015,674.753,,649.443,649.443,,0.0,98.416,-73.106,-240.326,,,,313.432,,,0.0,-73.106,434.427,-241.698,,70.656,51.214,119.828,192.729,0.0,0.0,,29.537,29.537,,,0.879,162.313,-60.767,101.546,-1.315,-1.315,0.0,102.861,0.0,102.861,0.0,0.0,102.861,101.546,0.0,102.713,1.0,0.99,0.99,102.713,1.0,0.99,0.99,
03/31/2016,890.04,,862.127,862.127,,0.0,102.153,-74.24,-377.356,,,,451.596,451.596,,0.0,-74.24,512.684,-261.028,,71.391,61.78,127.857,251.656,-27.888,27.559,,27.559,27.559,,,0.329,223.768,-80.765,143.003,1.193,1.193,0.0,141.81,0.0,141.81,0.0,0.0,141.81,143.003,0.0,102.946,1.38,1.39,1.39,102.946,1.38,1.39,1.39,
06/30/2016,456.212,,424.905,424.905,,0.0,113.855,-82.548,-64.583,,,,147.131,147.131,,0.0,-82.548,391.629,-263.233,,72.88,58.965,131.388,128.396,-26.561,27.679,,27.679,27.679,,,-1.118,101.835,-35.692,66.143,-5.05,-5.05,0.0,71.193,0.0,71.193,0.0,-0.1,71.093,66.043,0.0,103.75,0.69,0.64,0.64,103.75,0.69,0.64,0.64,
09/30/2016,433.643,,403.303,403.303,,0.0,112.772,-82.432,-63.927,,,,63.927,63.927,,0.0,,369.716,-285.267,,75.864,49.884,159.519,84.449,-30.181,30.037,,30.037,30.037,,,0.144,54.268,-19.418,34.85,0.61,0.61,0.0,34.24,0.0,34.24,0.0,0.0,34.24,34.85,0.0,104.687,0.33,0.33,0.33,104.687,0.33,0.33,0.33,
12/31/2016,780.168,0.0,754.656,754.656,0.0,0.0,109.952,-84.44,-311.305,0.0,0.0,0.0,395.701,395.701,0.0,0.0,-84.396,468.863,-258.945,,76.958,57.049,124.938,209.918,-32.024,31.03,,31.03,31.03,,,0.994,177.894,-63.856,114.038,-10.994,-10.994,0.0,125.032,0.0,125.032,0.0,0.0,125.032,114.038,0.0,105.284,1.19,1.08,1.08,105.284,1.19,1.08,1.08,
03/31/2017,988.186,,962.541,962.541,,0.0,111.972,-86.327,-427.494,,,,513.821,513.821,,0.0,-86.327,560.692,-275.52,,77.667,65.614,132.239,285.172,-26.111,26.944,,26.944,26.944,,,-0.833,259.061,-97.049,162.012,-2.716,-2.716,0.0,164.728,0.0,164.728,0.0,0.0,164.728,162.012,0.0,105.935,1.55,1.52,1.52,105.935,1.55,1.52,1.52,
06/30/2017,526.501,0.0,494.06,494.06,,0.0,117.283,-84.842,-114.176,,,,199.018,199.018,0.0,0.0,-84.842,412.325,-271.661,,80.023,62.948,128.69,140.664,-28.787,28.498,,28.498,28.498,,,0.289,111.877,-41.069,70.808,0.0,0.0,0.0,70.808,0.0,70.808,0.0,-0.075,70.733,70.733,0.0,106.364,0.67,0.67,0.67,106.364,0.67,0.67,0.67,
09/30/2017,464.88,0.0,437.918,437.918,,0.0,117.823,-90.861,-72.561,0.0,0.0,0.0,72.561,72.561,0.0,0.0,,392.319,-300.527,,84.8,54.796,160.931,91.792,-36.53,33.71,,33.71,33.71,,,2.82,55.262,-19.409,35.853,0.0,0.0,0.0,35.853,0.0,35.853,0.0,0.0,35.853,35.853,0.0,106.814,0.34,0.34,0.34,106.814,0.34,0.34,0.34,
12/31/2017,889.192,,860.792,860.792,,0.0,126.463,-98.063,-366.917,,,,464.67,464.67,,0.0,-97.753,522.275,-280.192,,88.374,62.773,129.045,242.083,-34.066,31.509,,31.509,31.509,,,2.557,208.017,106.115,314.132,0.0,0.0,0.0,314.132,0.0,314.132,0.0,0.0,314.132,314.132,0.0,108.564,2.89,2.89,2.89,108.564,2.89,2.89,2.89,
03/31/2018,1219.409,,1199.291,1199.291,,0.0,120.955,-100.837,-626.96,,,,727.486,727.486,,0.0,-100.526,592.449,-321.547,,89.381,73.007,159.159,270.902,-29.471,27.304,,27.304,27.304,,,2.167,241.431,-62.439,178.992,0.0,0.0,0.0,178.992,0.0,178.992,0.0,0.0,178.992,178.992,0.0,111.706,1.6,1.6,1.6,111.706,1.6,1.6,1.6,
06/30/2018,562.245,0.0,535.488,535.488,,0.0,127.633,-100.876,-130.886,,,,130.886,130.886,,0.0,,431.359,-308.366,,90.671,72.62,145.075,122.993,-25.352,23.349,,23.349,23.349,,,2.003,97.641,-26.448,71.193,0.0,0.0,0.0,71.193,0.0,71.193,0.0,0.0,71.193,71.346,0.153,111.851,0.64,0.64,0.637866,111.851,0.64,0.64,0.637866,
09/30/2018,444.7,0.0,407.476,407.476,,0.0,132.662,-95.438,-43.085,0.0,0.0,0.0,43.085,43.085,0.0,0.0,,401.615,-310.986,,92.657,55.486,162.843,90.629,-26.574,24.484,,24.484,24.484,,,2.09,64.055,-25.308,38.747,0.0,0.0,0.0,38.747,0.0,38.747,0.0,0.0,38.747,45.487,6.74,111.926,0.35,0.35,0.406402,111.926,0.35,0.35,0.406402,
12/31/2018,877.782,,838.835,838.835,,0.0,134.47,-95.523,-342.165,,,,437.374,437.374,,0.0,-95.209,535.617,-299.153,,96.065,64.488,138.6,236.464,-35.572,27.849,,27.849,27.849,,,7.723,200.892,-43.246,157.646,0.0,0.0,0.0,157.646,0.0,157.646,0.0,0.0,157.646,157.646,0.0,113.8,1.38,1.38,1.38,113.832,1.38,1.38,1.38,
03/31/2019,1094.645,,1057.889,1057.889,,0.0,135.65,-98.894,-471.676,,,,570.258,570.258,,0.0,-98.582,622.969,-325.292,,96.772,79.093,149.427,297.677,-22.717,26.949,,26.949,26.949,,,-4.232,274.96,-60.072,214.888,0.0,0.0,0.0,214.888,0.0,214.888,0.0,0.0,214.888,214.888,0.0,117.581,1.83,1.83,1.83,117.756,1.82,1.82,1.82,
06/30/2019,485.738,,444.944,444.944,,0.0,149.198,-108.404,-31.326,,,,139.422,139.422,,0.0,-108.096,454.412,-332.21,,97.7,69.965,164.545,122.202,-17.947,19.592,,19.592,19.592,,,-1.645,104.255,-23.789,80.466,0.0,0.0,0.0,80.466,0.0,80.466,0.0,0.0,80.466,80.466,0.0,118.075,0.68,0.68,0.68,118.43,0.68,0.68,0.68,
09/30/2019,443.683,0.0,403.793,403.793,,0.0,147.706,-107.816,-13.67,0.0,0.0,0.0,13.67,13.67,0.0,0.0,,430.013,-340.298,,100.919,61.643,177.736,89.715,-19.513,28.763,,28.763,28.763,,,-9.25,70.202,-11.796,58.406,0.0,0.0,0.0,58.406,0.0,58.406,0.0,0.0,58.406,58.406,0.0,119.345,0.49,0.49,0.49,119.824,0.49,0.49,0.49,
12/31/2019,875.563,,828.504,828.504,,0.0,148.176,-101.117,-296.868,,,,397.657,397.657,,0.0,-100.789,578.695,-325.914,,105.062,68.607,152.245,252.781,-22.342,27.229,,27.229,27.229,,,-4.887,230.439,-51.766,178.673,0.0,0.0,0.0,178.673,0.0,178.673,0.0,0.0,178.673,178.673,0.0,121.113,1.47,1.47,1.47,121.359,1.47,1.47,1.47,
03/31/2020,977.665,,933.005,933.005,,0.0,146.237,-101.577,-317.883,,,,419.137,419.137,,0.0,-101.254,659.782,-328.344,,105.916,74.604,147.824,331.438,-25.16,22.171,,22.171,22.171,,,2.989,306.278,-66.632,239.646,0.0,0.0,0.0,239.646,0.0,239.646,0.0,0.0,239.646,239.646,0.0,122.916,1.95,1.95,1.95,122.997,1.95,1.95,1.95,
06/30/2020,492.995,,435.308,435.308,,0.0,158.008,-100.321,-26.072,,,,126.082,126.082,,0.0,-100.01,466.923,-327.888,,107.104,71.324,149.46,139.035,-12.345,19.58,,19.58,19.58,,,-7.235,126.69,-8.899,117.791,0.0,0.0,0.0,117.791,0.0,117.791,0.0,0.0,117.791,96.829,-20.962,123.026,0.96,0.96,0.787061,123.032,0.96,0.96,0.787061,
09/30/2020,582.8,,,,,,,,,,,,,,,,,453.074548,,,,,,105.575,,,,,,,,,83.9,,64.98,,,,,,64.98,,,64.98,64.98,,,0.523,0.523,0.531,,0.523,0.523,0.531,
12/31/2020,976.6,,,,,,,,,,,,,,,,,578.313222,,,,,,275.5,,,,,,,,,251.5,,198.6,,,,,,198.6,,,198.6,198.6,,,1.588,1.588,1.588,,1.588,1.588,1.588,
