Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
12/31/2016,1015,227,504,142,59,83,142,-465,-141,,748,0,-750,-732,13,13,0,-745,-745,0,0,0,0,0,0,0,0,-18,-91,-190,-7,0.0,350.0,-357.0,260,280,-20,-154,0,174,112.0,78.0,
03/31/2017,1108,30,536,160,-5,165,382,333,264,,-215,0,-1353,-608,2,2,0,-610,-610,0,0,0,0,-220,0,-220,0,-525,1523,-190,2034,0.0,2541.0,-507.0,-262,158,-420,-59,0,1278,4.0,157.0,
06/30/2017,853,483,521,-12,28,-40,-139,11,-157,,7,0,-659,-620,35,35,0,-655,-655,0,0,0,0,0,0,0,0,-39,-910,-186,-6,0.0,0.0,-6.0,-454,296,-750,-264,0,-716,194.0,74.0,
09/30/2017,1906,903,517,208,34,174,278,-640,56,,862,0,-605,-636,27,27,0,-663,-663,0,0,0,0,-29,0,-29,0,60,-660,-202,2491,0.0,2961.0,-470.0,-406,46,-452,-515,0,641,185.0,215.0,
12/31/2017,2745,2016,540,-1117,-1290,173,1306,-797,-57,,2160,0,-781,-789,15,15,0,-804,-804,0,0,0,0,0,0,0,0,8,-1044,-195,78,0.0,250.0,-172.0,-731,19,-750,-196,0,920,521.0,79.0,
03/31/2018,-137,37,528,217,-19,236,-919,96,440,,-1455,0,-778,-748,7,7,0,-755,-755,0,0,0,0,0,0,0,0,-30,2557,-219,4346,0.0,9610.0,-5264.0,-1315,12,-1327,-255,0,1642,6.0,212.0,
06/30/2018,2386,1055,533,269,21,248,529,-321,-374,,1224,0,-740,-704,7,7,0,-711,-711,0,0,0,0,0,0,0,0,-36,-1299,-211,-6,0.0,0.0,-6.0,-876,9,-885,-206,0,347,34.0,67.0,
09/30/2018,1182,737,555,310,40,270,-420,-484,149,,-85,0,-1377,-844,5,5,0,-849,-849,0,0,0,0,-453,0,-453,0,-80,186,-207,994,0.0,1125.0,-131.0,-397,3,-400,-204,0,-9,113.0,241.0,
12/31/2018,2727,951,874,370,5,365,532,2298,716,,-2482,0,-4775,-1228,35,35,0,-1263,-1263,0,0,0,0,-3369,0,-3369,0,-178,-1222,-317,110,0.0,2741.0,-2631.0,-675,0,-675,-340,0,-3270,271.0,367.0,
03/31/2019,1623,-7,919,269,127,142,442,-1037,-4,,1483,0,-1520,-1217,24,24,0,-1241,-1241,0,0,0,0,1,0,1,0,-304,-920,-354,573,0.0,2604.0,-2031.0,-883,2,-885,-256,0,-817,42.0,269.0,
06/30/2019,2622,1106,886,785,233,552,-155,-713,744,,-186,0,-1360,-1169,9,9,0,-1178,-1178,0,0,0,0,5,0,5,0,-196,-921,-352,275,0.0,5360.0,-5085.0,-499,1,-500,-345,0,341,320.0,310.0,
09/30/2019,2787,1095,855,615,412,203,222,135,-558,,645,0,-1695,-1393,11,11,0,-1404,-1404,0,0,0,0,-135,0,-135,0,-167,-813,-348,372,0.0,5810.0,-5438.0,-497,3,-500,-340,0,279,14.0,292.0,
12/31/2019,2409,443,978,1385,251,1134,-397,-409,-548,,560,0,-1686,-1468,83,83,0,-1551,-1551,0,0,0,0,0,0,0,0,-218,-722,-344,-19,0.0,500.0,-519.0,-61,4,-65,-298,0,1,115.0,303.0,
03/31/2020,-768,-9234,962,10815,-625,11440,-3311,1899,-422,,-4788,0,-1088,-1006,56,56,0,-1062,-1062,0,0,0,0,0,0,0,0,-82,2021,-377,2729,0.0,4250.0,-1521.0,4,4,0,-335,0,165,-9.0,303.0,
06/30/2020,538,9,935,-881,160,-1041,475,1218,839,,-1582,0,-989,-825,23,23,0,-848,-848,0,0,0,0,0,0,0,0,-164,-150,-378,555,0.0,5422.0,-4867.0,2,2,0,-329,0,-601,15.0,298.0,
