Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/27/1993,1649.777954,410.640991,43.112,367.528992,236.679993,,,81.755997,,,,,109.012001,,,,,,838.088989,775.857971,1823.480957,-1047.623047,0.0,,35.831001,,,,,35.831001,811.688972,,81.027,81.027,,,,44.248001,,,,,,236.067009,,,236.067009,361.34201,28.271999,,,,,36.986,,,,,,36.986,65.257999,426.60001,0.035,589.367981,,,0.0,,633.775024,1223.178005,0.0,1223.178005,1649.778015,
09/26/1993,1771.737061,433.353985,25.813,407.540985,271.048004,,,93.531998,,,,,107.277,,,,,,905.210999,825.633972,1898.162964,-1072.529053,0.0,,40.891998,,,,,40.891998,866.52597,,87.024002,87.024002,,,,47.896,,,,,,252.444012,,,252.444012,387.364014,44.396999,,,,,36.986,,,,,,36.986,81.382999,468.747013,0.035,0.917,,,0.0,,1302.037964,1302.989964,0.0,1302.989964,1771.736977,
12/26/1993,1929.230957,488.197994,60.423,427.774994,263.617004,,,104.050003,,,,,108.320999,,,,,,964.185974,904.325989,1998.363037,-1094.036987,0.0,,60.719002,,,,,60.719002,965.044991,,127.151001,127.151001,,,,52.199001,,,,,,275.268986,,,275.268986,454.618988,79.503998,,,,,42.837002,,,,,,42.837002,122.341,576.959988,0.035,620.658997,,,0.0,,731.577026,1352.271023,0.0,1352.271023,1929.231011,
03/27/1994,2058.24292,542.687012,84.404999,458.282013,313.971985,,,104.832001,,,,,111.005997,,,,,,1072.496948,916.48999,2043.891968,-1127.401978,0.0,,69.255997,,,,,69.255997,985.745987,,102.975998,102.975998,,,,55.743,,,,,,332.908993,,,332.908993,491.627991,81.108002,,,,,42.837002,,,,,,42.837002,123.945004,615.572994,0.0,629.093994,,,0.0,,813.575989,1442.669983,0.0,1442.669983,2058.242977,
06/26/1994,2174.398926,562.329002,70.267998,492.061005,314.743011,,,112.647003,,,,,125.389,,,,,,1115.108032,962.64502,2096.658936,-1134.014038,0.0,,96.646004,,,,,96.646004,1059.291023,,98.691002,98.691002,,,,61.09,,,,,,327.593998,,,327.593998,487.375,85.315002,,,,,42.837002,,,,,,42.837002,128.152004,615.527004,0.034,654.61499,,,0.0,,904.223022,1558.872013,0.0,1558.872013,2174.399017,
09/25/1994,2321.918945,518.985016,130.587006,388.39801,332.411011,,,120.124001,,,,,160.703003,,,,,,1132.223022,1062.56897,2224.281982,-1161.713013,0.0,,127.126999,,,,,127.126999,1189.695969,,114.157997,114.157997,,,,61.367001,,,,,,358.922024,,,358.922024,534.447021,80.744003,,,,,42.837002,,,,,,42.837002,123.581005,658.028027,0.034,675.534973,,,0.0,,988.322021,1663.890995,0.0,1663.890995,2321.919021,
12/25/1994,2445.701904,377.853988,121.343002,256.510986,337.106995,,,128.690002,,,,,142.968002,,,,,,986.619019,1264.21106,2464.928955,-1200.718018,0.0,,194.871994,,,,,194.871994,1459.083054,,149.121994,149.121994,,,,60.354,,,,,,382.690998,,,382.690998,592.166992,75.751999,,,,,42.518002,,,,,,42.518002,118.270001,710.436993,0.034,699.629028,,,0.0,,1035.602051,1735.265079,0.0,1735.265079,2445.702072,
04/02/1995,2702.010986,487.527985,162.679993,324.847992,339.079987,,,125.262001,,,,,129.494003,,,,,,1081.364014,1406.005981,2646.5,-1240.494019,0.0,,214.641006,,,,,214.641006,1620.646988,,165.436996,165.436996,,,,63.169998,,,,,,368.562988,,,368.562988,597.169983,219.906006,,,,,42.518002,,,,,,42.518002,262.424007,859.59399,0.0,708.289978,,,0.0,,1134.126953,1842.416931,0.0,1842.416931,2702.010921,
07/02/1995,2901.118896,548.959991,261.074005,287.885986,366.359009,,,133.203995,,,,,145.117004,,,,,,1193.640015,1485.082031,2691.685059,-1206.603027,0.0,,222.397003,,,,,222.397003,1707.479034,,193.128998,193.128998,,,,60.501999,,,,,,432.973984,,,432.973984,686.60498,223.223007,,,,,42.518002,,,,,,42.518002,265.741009,952.345989,0.0,720.366028,,,0.0,,1228.406982,1948.77301,0.0,1948.77301,2901.118999,
10/01/1995,2967.406982,492.922989,178.427994,314.494995,344.046997,,,153.130005,,,,,141.561996,,,,,,1131.661987,1585.584961,2844.558105,-1258.973022,0.0,,250.160004,,,,,250.160004,1835.744965,,210.065002,210.065002,,,,56.901001,,,,,,421.090027,,,421.090027,688.05603,216.378006,,,,,42.518002,,,,,,42.518002,258.896008,946.952038,0.0,728.35199,,,0.0,,1292.103027,2020.455017,0.0,2020.455017,2967.407055,
12/31/1995,3078.467041,509.665001,126.316002,383.348999,284.238007,,,155.985992,,,,,188.052994,,,,,,1137.942017,1641.634033,2946.900879,-1305.266968,0.0,,298.890991,,,,,298.890991,1940.525024,,241.916,241.916,,,,68.412003,,,,,,366.10498,,,366.10498,676.432983,214.964996,,,,,84.607002,,,,,,84.607002,299.571998,976.004981,0.0,910.039001,,,0.0,,1192.422974,2102.461975,0.0,2102.461975,3078.466956,
03/31/1996,2954.809082,409.298996,85.382004,323.916992,235.158997,,,168.173004,,,,,200.319,,,,,,1012.950012,1660.30603,3028.089111,-1367.782959,,,281.553009,,,,,281.553009,1941.859039,,159.042999,159.042999,,,,53.113998,,,,,,320.579025,,,320.579025,532.736023,205.917999,,,,,94.207001,,,,,,94.207001,300.125,832.861023,0.0,927.747009,,,0.0,,1194.20105,2121.948059,0.0,2121.948059,2954.809082,
06/30/1996,2845.024902,281.658005,77.806,203.852005,209.690994,,,175.837006,,,,,205.324997,,,,,,872.510986,1681.119995,3117.829102,-1436.708984,0.0,,291.394012,,,,,291.394012,1972.514008,,177.240005,177.240005,,,,39.617001,,,,,,251.084003,,,251.084003,467.94101,201.921997,,,,,103.806999,,,,,,103.806999,305.728996,773.670006,0.0,937.879028,,,0.0,,1133.475952,2071.35498,0.0,2071.35498,2845.024986,
09/29/1996,3053.991943,361.343994,108.748001,252.595993,234.242004,,,163.488998,,,,,244.576004,,,,,,1003.651001,1733.266968,3231.071045,-1497.803955,0.0,,317.074005,,,,,317.074005,2050.340973,,166.791,166.791,,,,40.612999,,,,,,267.033989,,,267.033989,474.437988,445.489014,,,,,97.406998,,,,,,97.406998,542.896011,1017.334,0.0,944.48999,,,0.0,,1092.167969,2036.657959,0.0,2036.657959,3053.991959,
12/29/1996,3145.282959,386.197998,166.194,220.003998,220.028,,,154.009995,,,,,268.841003,,,,,,1029.077026,1787.401978,3326.768066,-1539.365967,0.0,,328.803986,,,,,328.803986,2116.205964,,224.139008,224.139008,,,,42.362999,,,,,,316.971015,,,316.971015,583.473022,444.829987,,,,,95.101997,,,,,,95.101997,539.931984,1123.405006,0.0,958.606018,,,0.0,,1063.271973,2021.877991,0.0,2021.877991,3145.282997,
03/30/1997,3426.125977,628.887009,225.384995,403.502014,282.589996,282.59,,149.218002,25.337,86.486,37.395,,192.061005,,,,,,1252.755981,1849.93396,3456.076904,-1606.142944,0.0,,323.436005,,,,187.566,135.870005,2173.369965,,233.237,233.237,,,,44.370998,,,,,,323.571018,,,323.571018,601.179016,682.413025,,,,,98.777,,,,,,98.777,781.190025,1382.369041,0.0,991.166992,,,0.0,1052.59,-3.4e-05,2043.756958,0.0,2043.756958,3426.125999,
06/29/1997,3471.730957,543.015014,160.595001,382.420013,314.101013,314.101,,162.613998,33.011,100.258,29.345,,189.371994,,,,,,1209.102051,1908.676025,3567.654053,-1658.978027,0.0,,353.953003,,,,207.41,146.543003,2262.629028,,239.270004,239.270004,,,,43.847,,,,,,316.330994,,,316.330994,599.447998,679.283997,,,,,102.452003,,,,,,102.452003,781.736,1381.183998,0.0,1010.754028,,,0.0,1079.793,-3.1e-05,2090.546997,0.0,2090.546997,3471.730995,
09/28/1997,3425.946045,441.01001,162.781006,278.229004,309.153015,309.153,,163.431,38.273,94.112,31.046,,220.119995,,,,,,1133.713989,1945.401001,3679.835938,-1734.435059,0.0,,346.830994,,,,199.998,146.832994,2292.231995,,249.438995,249.438995,,,,45.005001,,,,,,327.608983,,,327.608983,622.052979,677.419006,,,,,82.857002,,,,,,82.857002,760.276008,1382.328987,0.0,1012.325989,,,0.0,1031.291,1.6e-05,2043.617005,0.0,2043.617005,3425.945992,
12/28/1997,3515.270996,467.031998,240.658005,226.373993,329.110992,,,168.516998,33.375,96.711998,38.43,,210.606995,,,,,,1175.266968,1990.688965,3799.051025,-1808.362061,0.0,,349.315002,0.0,,,,349.315002,2340.003967,,359.536011,359.536011,,,,72.964996,,,,,,294.269013,,,294.269013,726.77002,662.689026,,,,,96.268997,,,,,,96.268997,758.958023,1485.728043,0.0,1020.312012,,,0.0,,1009.231018,2029.54303,0.0,2029.54303,3515.271073,
03/29/1998,3332.306,306.804,192.481,114.323,254.346,254.346,,157.859,32.028,92.712,33.119,,196.797,,,,,,915.806,2054.295,3951.83,-1897.535,,,362.205,,,,208.616,153.589,2416.5,,279.176,279.176,,,,100.42,,,,,,279.16,,,279.16,658.756,666.271,,,,,41.568,,,,,,41.568,707.839,1366.595,,1027.748,,,,1003.404,-65.441,1965.711,,1965.711,3332.306,
06/28/1998,3858.583984,692.442978,160.166,532.276978,239.602005,239.602005,,171.632996,22.056999,116.401001,33.174999,,223.975998,,,,,,1327.654053,2163.009033,4146.744141,-1983.734985,,,367.92099,,,,201.56,166.36099,2530.930023,,340.911011,340.911011,,,,128.283997,,,,,,322.908996,,,322.908996,792.104004,1142.567993,,,,,5.461,,,,,,5.461,1148.028993,1940.132997,,1045.519043,,,,938.843994,-65.911987,1918.45105,,1918.45105,3858.584047,
09/27/1998,4116.118164,580.509979,135.692993,444.816986,372.393005,372.393005,,172.231003,15.62,128.639008,27.972,,240.468994,,,,,,1365.603027,2375.10498,4449.092773,-2073.988037,,,375.410004,,,,206.792,168.618004,2750.514984,,312.542999,312.542999,,,,154.386993,,,,,,352.923035,,,352.923035,819.853027,1364.22998,,,,,2.339,,,,,,2.339,1366.56898,2186.422007,,1053.072021,,,,939.849976,-63.225953,1929.696044,,1929.696044,4116.118051,
12/27/1998,4252.967773,697.024994,361.90799,335.117004,415.557007,,,175.074997,21.184999,129.035995,24.854,,274.369995,,,,,,1562.026978,2268.468018,4380.361816,-2111.894043,0.0,,422.472992,0.0,,,,422.472992,2690.94101,,333.975006,333.975006,,,,151.580994,,,,,,355.162994,,,355.162994,840.718994,1372.416016,,,,,34.784,,,,,,34.784,1407.200016,2247.91901,0.0,1073.05603,,,0.0,,931.992981,2005.049011,0.0,2005.049011,4252.968021,
03/28/1999,4305.493,489.145,163.575,325.57,376.36,376.36,,182.67,14.689,132.516,35.465,,280.446,,,,,,1328.621,2573.491,4771.052,-2197.561,,,403.381,,,,232.313,171.068,2976.872,,343.98,343.98,,,,180.604,,,,,,339.032,,,339.032,863.616,1539.957,,,,,28.226,,,,,,28.226,1568.183,2431.799,,1082.207,,,,833.804,-42.317,1873.694,,1873.694,4305.493,
06/27/1999,4246.008789,650.829986,220.638,430.191986,320.755005,320.755,,203.056,12.582,102.667,87.806999,,123.234001,,,,,,1297.875,2538.118896,4733.992188,-2195.873047,30.434,,379.580994,0.0,,,228.881,150.699994,2948.13389,,300.537994,300.537994,,,,137.126007,,,,,,345.507996,,,345.507996,783.171997,1440.562988,,,,,60.112999,,,,,,60.112999,1500.675987,2283.847984,0.0,1104.213013,,,0.0,913.7,-55.752002,1962.161011,0.0,1962.161011,4246.008995,
09/26/1999,4178.807129,377.035003,93.266998,283.768005,382.477997,382.478,,234.110001,13.318,121.792,99.0,,167.158005,,,,,,1160.781006,2569.11499,4882.825195,-2313.709961,0.0,,448.911011,0.0,,,271.896,177.015011,3018.026001,,318.126007,318.126007,,,,49.469002,,,,,,385.857994,,,385.857994,753.453003,1448.552002,,,,,58.036999,,,,,,58.036999,1506.589001,2260.042004,0.0,1110.562012,,,0.0,808.155,0.048003,1918.765015,0.0,1918.765015,4178.807019,
12/26/1999,4377.698242,596.510986,294.125,302.385986,429.80899,,,198.212997,10.236,97.142998,90.834,,185.345001,,,,,,1409.878052,2523.236084,4938.301758,-2415.065918,0.0,,444.584015,0.0,,,,444.584015,2967.820099,,387.192993,387.192993,,,,47.625999,33.869999,13.756,13.756,,,475.832986,,,475.832986,910.651978,1427.281982,1413.232982,14.049,14.049,,60.491001,,,,,,60.491001,1487.772983,2398.424961,0.0,1123.452026,,,0.0,,855.820984,1979.27301,0.0,1979.27301,4377.697971,
04/02/2000,4638.227051,919.182984,380.153992,539.028992,408.14801,,,204.964996,9.285,102.865997,92.814003,,200.576996,,,,,,1732.873047,2475.888916,5003.633789,-2527.745117,0.0,,429.464996,0.0,,,,429.464996,2905.353912,,317.302002,317.302002,,,,71.977997,,,,,,520.800018,,,520.800018,910.080017,1469.79895,,,,,59.976002,,,,,,59.976002,1529.774952,2439.854969,0.0,1176.061035,,,0.0,,1022.310974,2198.372009,0.0,2198.372009,4638.226978,
07/02/2000,4963.494141,1079.893005,709.52301,370.369995,533.007019,533.007,,255.578995,11.43,162.100998,82.047997,0.0,190.912003,,,,,,2059.391113,2475.666992,5063.402832,-2587.736084,0.0,,428.436005,0.0,,,267.448,160.988005,2904.102997,,353.39801,353.39801,,,,75.950996,,,,,,507.387994,,,507.387994,936.737,1481.724976,,,,,101.861,,,,,,101.861,1583.585976,2520.322976,0.0,1221.057983,,,0.0,1269.726,-47.612963,2443.17102,0.0,2443.17102,4963.493996,
10/01/2000,5371.992188,1233.497009,582.299011,651.197998,687.692017,687.692,,290.425995,10.183,173.613007,106.629997,,241.233994,,,,,,2452.849121,2505.801025,5205.902832,-2700.102051,35.476002,,377.865997,0.0,,,266.232,111.633997,2919.143024,,387.019012,387.019012,,,,73.026001,,,,,,604.281037,,,604.281037,1064.32605,1223.474976,,,,,182.977005,,,,,,182.977005,1406.451981,2470.778031,0.0,1314.267944,,,0.0,1678.293,-91.346955,2901.213989,0.0,2901.213989,5371.99202,
12/31/2000,5767.734863,1293.164978,591.45697,701.708008,547.200012,,,343.540985,34.412998,154.854004,154.274002,,473.78299,,,,,,2657.688965,2636.467041,5461.800781,-2825.333984,0.0,,473.57901,0.0,0.0,0.0,,473.57901,3110.046051,,477.368988,477.368988,,,,129.570007,120.304007,9.266,9.266,,,617.170014,,,617.170014,1224.109009,1167.973022,1161.365022,6.608,6.608,,203.985992,,,,,,203.985992,1371.959014,2596.068023,0.0,1409.43103,,,0.0,,1762.235962,3171.666992,0.0,3171.666992,5767.735015,
04/01/2001,6029.404785,1595.55603,1055.776001,539.780029,602.067017,602.067,,354.630005,44.470001,171.873001,138.287003,0.0,328.846008,,,,,,2881.099121,2663.904053,5621.153809,-2957.25,0.0,,484.402008,0.0,,,249.866,234.536008,3148.306061,,377.066986,377.066986,,,,183.524994,,,,,,601.141052,,,601.141052,1161.733032,1392.969971,,,,,198.065994,,,,,,198.065994,1591.035965,2752.768997,0.0,1425.753052,,,0.0,1981.098,-130.214943,3276.636109,0.0,3276.636109,6029.405106,
07/01/2001,5830.953125,1057.163025,392.5,664.663025,728.356018,728.356,,400.848999,51.284,215.261002,134.304001,0.0,364.467987,,,,,,2550.835938,2668.270996,5763.554199,-3095.282959,0.0,,611.846008,0.0,0.0,0.0,377.639,234.207008,3280.117004,,314.605988,314.605988,,,,220.080002,,,,,,543.042037,,,543.042037,1077.728027,754.71698,,,,,198.203003,,,,,,198.203003,952.919983,2030.64801,0.0,1958.962036,,,0.0,1998.45,-157.106982,3800.305054,0.0,3800.305054,5830.953064,
09/30/2001,5739.205078,903.533996,397.423004,506.110992,588.562988,,,449.078003,31.490999,292.980988,124.606003,0.0,458.567993,,,,,,2399.74292,2715.291992,5949.708984,-3234.416992,0.0,,624.169983,0.0,0.0,0.0,,624.169983,3339.461975,,369.063995,369.063995,,,,192.487,,,,,,610.995026,,,610.995026,1172.546021,796.020996,,,,,139.850006,,,,,,139.850006,935.871002,2108.417023,0.0,1894.116943,,,-68.836998,,1805.508019,3630.787964,0.0,3630.787964,5739.204987,
12/30/2001,5647.242188,869.997009,427.287994,442.709015,659.78302,,,380.473999,26.489,236.679001,117.306,0.0,442.855011,,,,,,2353.108887,2739.137939,6126.277832,-3387.139893,0.0,,554.994995,0.0,0.0,0.0,,554.994995,3294.132934,,304.98999,304.98999,,,,331.697998,318.108998,13.589,13.589,,,677.249024,,,677.249024,1313.937012,672.945007,,,,,105.305,,,,,,105.305,778.250007,2092.187019,0.0,1969.779053,,,-77.156998,,1662.432999,3555.055054,0.0,3555.055054,5647.242073,
03/31/2002,5964.941895,1276.722992,298.386993,978.335999,692.164978,,,376.795013,20.025,266.401001,90.369003,0.0,314.196991,,,,,,2659.879883,2769.233887,6406.819824,-3637.585938,0.0,,535.828003,0.0,0.0,0.0,,535.828003,3305.06189,,383.494995,383.494995,,,,264.028992,,,,,,579.482971,,,579.482971,1227.006958,1123.671021,,,,,104.661003,,,,,,104.661003,1228.332024,2455.338982,0.0,1978.920044,,,-77.156998,,1607.839981,3509.603027,0.0,3509.603027,5964.942009,
06/30/2002,5903.041992,1099.943024,506.19101,593.752014,534.929016,,,380.078003,39.320999,116.205002,224.552002,0.0,403.11499,,,,,,2418.064941,2934.876953,6784.007812,-3849.131104,0.0,,550.099976,0.0,0.0,0.0,,550.099976,3484.976929,,258.640991,258.640991,,,,367.359985,,,,,,548.13501,,,548.13501,1174.135986,1141.060059,,,,,75.438004,,,,,,75.438004,1216.498063,2390.634049,0.0,1987.532959,,,-77.156998,,1602.031998,3512.407959,0.0,3512.407959,5903.042008,
09/29/2002,5731.481934,865.823975,533.388977,332.434998,428.653015,,,420.231995,16.636999,234.990997,168.604004,0.0,430.937012,,,,,,2145.645996,2929.791992,6937.493164,-4007.700928,0.0,,656.044006,0.0,0.0,0.0,,656.044006,3585.835998,,355.575989,355.575989,,,,356.516998,,,,,,581.766022,,,581.766022,1293.859009,1196.531006,,,,,0.0,,,,,,0.0,1196.531006,2490.390015,0.0,1995.581055,,,-77.156998,,1322.667984,3241.092041,0.0,3241.092041,5731.482056,
12/29/2002,5619.181152,1037.704956,428.747986,608.95697,395.828003,,,432.602997,22.740999,254.957001,154.904999,0.0,153.542007,,,,,,2019.677979,2880.809082,7039.663086,-4158.854004,0.0,,718.69397,0.0,0.0,0.0,,718.69397,3599.503052,,352.437988,352.437988,,,,161.688995,143.307994,18.381001,18.381001,,,857.951996,,,857.951996,1372.078979,1779.837036,,,,,0.0,,,,,,0.0,1779.837036,3151.916015,0.0,1924.692017,,,-93.217003,,635.790001,2467.265015,0.0,2467.265015,5619.18103,
03/30/2003,5398.801758,800.009002,429.391998,370.617004,371.841003,,,440.049011,21.941999,280.705994,137.401001,0.0,183.091003,,,,,,1794.98999,2910.243896,7184.449219,-4274.205078,0.0,,693.567993,0.0,0.0,0.0,,693.567993,3603.811889,,386.841003,386.841003,,,,163.910995,,,,,,719.12996,,,719.12996,1269.881958,1767.036011,,,,,0.0,,,,,,0.0,1767.036011,3036.917969,0.0,1930.276978,,,-92.803001,,524.409996,2361.883973,0.0,2361.883973,5398.801942,
06/29/2003,5293.907227,738.801025,703.176025,35.625,351.834015,,,467.384003,19.475,317.445007,130.464005,0.0,157.022003,,,,,,1715.041016,2894.126953,7290.23584,-4396.108887,0.0,,684.739014,0.0,0.0,0.0,,684.739014,3578.865967,,350.398987,350.398987,,,,77.693001,69.656001,8.037,8.037,,,635.901054,,,635.901054,1063.993042,1587.009033,1556.523033,30.486,30.486,,359.625,,,,,,359.625,1946.634033,3010.627075,0.0,2028.962036,,,-92.702003,205.931,141.088996,2283.280029,0.0,2283.280029,5293.907104,
