Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2011,3896.762,3896.762,-1207.311,1207.311,2689.451,0.0,-1865.015,1177.918,587.097,100.0,824.436,33.886,,,,-12.637,-21.249,858.322,-135.123,723.199,0.0,0.0,0.0,723.199,,723.199,,0.0,723.199,855.149,131.95,,,,,,,,,
06/30/2011,4274.445,4274.445,-1107.338,1107.338,3167.107,0.0,-1803.263,1041.004,589.759,172.5,1363.844,16.888,,,,-12.934,-3.954,1380.732,159.299,1540.031,0.0,0.0,0.0,1540.031,0.0,1540.031,,0.0,1540.031,1652.156,112.125,,,,,,,,,
09/30/2011,4408.681,4408.681,-1148.681,1148.681,3260.0,0.0,-3206.387,2540.866,665.521,0.0,53.613,17.96,,,,-6.988,-10.972,71.573,-59.238,12.335,0.0,0.0,0.0,12.335,0.0,12.335,0.0,0.0,12.335,987.335,975.0,,,,,,,,,
12/31/2011,4864.112,4864.112,-1175.67,1175.67,3688.442,0.0,-2310.335,1134.212,775.623,400.5,1378.107,-20.734,,,,2.559,18.175,1357.373,-199.938,1157.435,0.0,0.0,0.0,1157.435,0.0,1157.435,0.0,0.0,1157.435,1486.66,329.225,1574.770642,0.734986,0.734986,0.944049,1574.770642,0.734986,0.734986,0.944049,
03/31/2012,4173.0,4173.0,-1156.0,1156.0,3017.0,0.0,-2039.0,1247.0,642.0,150.0,978.0,28.0,-1.0,0.0,-1.0,10.0,-37.0,1006.0,-123.0,883.0,0.0,0.0,0.0,883.0,0.0,883.0,0.0,0.0,883.0,1056.55,173.55,1577.0,0.56,0.56,0.669975,1577.0,0.56,0.56,0.669975,
06/30/2012,4493.0,4493.0,-1073.0,1073.0,3420.0,0.0,-1998.0,1246.0,642.0,110.0,1422.0,-20.0,-2.0,0.0,-2.0,11.0,11.0,1402.0,-135.0,1267.0,0.0,0.0,0.0,1267.0,0.0,1267.0,0.0,0.0,1267.0,1346.95,79.95,1577.0,0.8,0.8,0.854122,1577.0,0.8,0.8,0.850698,
09/30/2012,4508.0,4508.0,-1014.0,1014.0,3494.0,0.0,-1898.0,1085.0,813.0,0.0,1596.0,8.0,-1.0,10.0,-11.0,6.0,-13.0,1604.0,-19.0,1585.0,0.0,0.0,0.0,1585.0,0.0,1585.0,0.0,-17.0,1568.0,1682.4,114.4,1577.0,1.01,1.01,1.066836,1577.0,1.01,1.01,1.066836,
12/31/2012,5206.0,5206.0,-1265.0,1265.0,3941.0,0.0,-2120.0,1411.0,681.0,28.0,1821.0,-108.0,88.0,94.0,-6.0,-10.0,30.0,1713.0,-173.0,1540.0,0.0,0.0,0.0,1540.0,0.0,1540.0,0.0,0.0,1540.0,1556.9,16.9,1577.0,0.976538,0.976538,0.987254,1577.0,0.976538,0.976538,0.987254,
03/31/2013,4329.0,4329.0,-1153.0,1153.0,3176.0,0.0,-1871.0,1237.0,634.0,0.0,1305.0,-66.0,66.0,72.0,-6.0,15.0,-15.0,1239.0,-271.0,968.0,0.0,0.0,0.0,968.0,0.0,968.0,0.0,0.0,968.0,997.0,29.0,1588.0,0.61,0.61,0.627834,1605.0,0.6,0.6,0.618069,
06/30/2013,4692.0,4692.0,-1054.0,1054.0,3638.0,0.0,-2185.0,1406.0,709.0,70.0,1453.0,-85.0,75.0,79.0,-4.0,14.0,-4.0,1368.0,-300.0,1068.0,0.0,0.0,0.0,1068.0,0.0,1068.0,0.0,0.0,1068.0,1221.0,153.0,1589.0,0.67,0.67,0.768408,1609.0,0.66,0.66,0.75509,
09/30/2013,4658.0,4658.0,-1092.0,1092.0,3566.0,0.0,-2195.0,1261.0,714.0,220.0,1371.0,-85.0,69.0,75.0,-6.0,11.0,5.0,1286.0,-322.0,964.0,0.0,0.0,0.0,964.0,0.0,964.0,0.0,0.0,964.0,1229.0,265.0,1590.0,0.6,0.6,0.772956,1605.0,0.6,0.6,0.765109,
12/31/2013,5111.0,5111.0,-1282.0,1282.0,3829.0,0.0,-2294.0,1448.0,798.0,48.0,1535.0,-96.0,68.0,74.0,-6.0,15.0,13.0,1439.0,-311.0,1128.0,0.0,0.0,0.0,1128.0,0.0,1128.0,0.0,0.0,1128.0,1249.0,121.0,1608.0,0.7,0.7,0.776741,1608.0,0.7,0.7,0.775249,
03/31/2014,4563.0,4563.0,-1100.0,1100.0,3463.0,0.0,-2112.0,1340.0,772.0,0.0,1351.0,-65.0,65.0,70.0,-5.0,3.0,-3.0,1286.0,-306.0,980.0,0.0,0.0,0.0,980.0,0.0,980.0,0.0,0.0,980.0,1070.0,90.0,1595.0,0.61,0.61,0.670846,1609.0,0.61,0.61,0.665935,
06/30/2014,4926.0,4926.0,-1113.0,1113.0,3813.0,0.0,-2298.0,1448.0,834.0,16.0,1515.0,-82.0,69.0,73.0,-4.0,5.0,8.0,1433.0,-335.0,1098.0,0.0,0.0,0.0,1098.0,0.0,1098.0,0.0,0.0,1098.0,1221.0,123.0,1594.0,0.69,0.69,0.765997,1608.0,0.68,0.68,0.756493,
09/30/2014,5019.0,5019.0,-1094.0,1094.0,3925.0,0.0,-2965.0,1595.0,812.0,558.0,960.0,-273.0,128.0,148.0,-20.0,174.0,-29.0,687.0,-181.0,506.0,0.0,0.0,0.0,506.0,0.0,506.0,0.0,0.0,506.0,1379.0,873.0,1595.0,0.32,0.32,0.864577,1610.0,0.31,0.31,0.852236,
12/31/2014,5452.0,5452.0,-1119.0,1119.0,4333.0,0.0,-4748.0,3341.0,879.0,528.0,-415.0,-622.0,129.0,139.0,-10.0,496.0,-3.0,-1037.0,227.0,-810.0,0.0,0.0,0.0,-810.0,0.0,-810.0,0.0,0.0,-810.0,1458.0,2268.0,1597.0,-0.51,-0.51,0.912962,1597.0,-0.51,-0.51,0.910163,
03/31/2015,5040.0,5040.0,-942.0,942.0,4098.0,0.0,-2411.0,1473.0,811.0,127.0,1687.0,-291.0,126.0,132.0,-6.0,164.0,1.0,1396.0,-374.0,1022.0,0.0,0.0,0.0,1022.0,0.0,1022.0,0.0,0.0,1022.0,1471.0,449.0,1595.0,0.64,0.64,0.922257,1608.0,0.63,0.63,0.909229,
06/30/2015,5475.0,5475.0,-916.0,916.0,4559.0,0.0,-2707.0,1703.0,981.0,23.0,1852.0,-174.0,164.0,172.0,-8.0,14.0,-4.0,1678.0,-312.0,1366.0,0.0,0.0,0.0,1366.0,0.0,1366.0,0.0,0.0,1366.0,1710.0,344.0,1620.0,0.84,0.84,1.055556,1633.0,0.83,0.83,1.040655,
