Date,Price/T12M FFO per Share,Average,High,Low,Price/T12M Sales per Share,Price/T12M EBITDA per Share,P/Sales,P/Book,Price/Cash Flow per Share,Price/Free Cash Flow per Share,Source: Bloomberg
03/31/1994,,,,,,,,3.020265,,,
06/30/1994,,,,,,,,3.043729,,,
09/30/1994,,,,,,,,2.966788,,,
12/31/1994,12.001992,,,,8.119814,8.812331,8.119814,2.989431,12.268523,,
03/31/1995,11.617647,,,,7.822597,8.531299,7.822597,2.658016,11.967563,,
06/30/1995,12.598425,,,,8.548664,9.3728,8.548664,2.674694,13.306233,,
09/30/1995,13.180934,,,,9.047218,9.912743,9.047218,2.837762,12.959363,,
12/31/1995,13.667315,,,,9.418495,10.324992,9.418495,2.956642,13.994335,,
03/31/1996,12.068965,,,,8.337804,9.089687,8.337804,2.654479,11.158962,,
06/30/1996,12.593284,,,,8.572599,9.313182,8.572599,2.848333,11.382069,,
09/30/1996,11.994485,,,,8.038293,8.738223,8.038293,2.767471,10.490109,,
12/31/1996,12.455516,,,,8.329943,9.025258,8.329943,2.980099,11.069658,,
03/31/1997,11.622807,28.718612,28.718612,28.718612,7.76592,8.420081,7.76592,2.815368,10.7661,31.546261,
06/30/1997,,29.026526,30.994426,27.743263,8.189773,8.890587,8.189773,3.01386,11.632718,,
09/30/1997,,,,,8.833326,9.613955,8.833326,3.334236,13.283509,,
12/31/1997,,,,,8.469802,9.246746,8.469802,2.97185,12.428747,,
03/31/1998,,,,,8.0464,8.816185,8.0464,2.988941,11.890425,,
06/30/1998,,,,,7.644836,8.401341,7.644836,2.77458,11.033379,,
09/30/1998,,,,,6.661134,7.385493,6.661134,2.524696,9.077921,,
12/31/1998,9.951456,,,,5.855509,6.524145,5.855509,2.337342,8.419491,,
03/31/1999,,,,,5.08902,5.752621,5.08902,2.213591,7.327018,,
06/30/1999,,,,,4.770851,5.170422,4.770851,2.170252,5.035423,,
09/30/1999,,,,,4.153369,4.54395,4.153369,3.143572,4.720331,,
12/31/1999,,,,,3.689691,4.06585,3.689691,1.326908,4.373705,,
03/31/2000,,,,,3.973129,4.361747,3.973129,1.426392,4.717881,,
06/30/2000,,126.610891,126.610891,126.610891,4.246387,4.880143,4.246387,1.55106,7.422976,139.077063,
09/30/2000,,130.175182,141.792575,16.292539,4.610046,5.336131,4.610046,1.714827,8.134833,17.89671,
12/31/2000,,15.56169,16.464401,7.543179,4.61951,5.339113,4.61951,1.74683,7.415526,8.285884,
03/31/2001,,8.109332,9.775328,7.464275,5.268108,6.09562,5.268108,2.025834,8.683542,10.737812,
06/30/2001,,10.071789,10.57649,9.789737,5.407817,,5.407817,1.935156,,,
09/30/2001,,,,,6.176479,,6.176479,2.214539,,,
12/31/2001,,,,,5.930077,,5.930077,2.083049,,,
03/31/2002,,,,,6.749219,,6.749219,2.386117,,,
06/30/2002,,,,,7.188945,,7.188945,2.54118,,,
09/30/2002,,,,,7.102717,8.179727,7.102717,2.498099,10.901798,,
12/31/2002,,,,,6.294489,7.301066,6.294489,2.263212,9.883181,,
03/31/2003,,38.831872,38.831872,38.831872,6.273836,7.269609,6.273836,2.016933,9.345214,42.655278,
06/30/2003,,44.538655,49.322881,28.309534,9.311397,10.768249,9.311397,2.623201,13.900591,31.096905,
09/30/2003,53.068182,68.555652,2562.154957,27.861661,12.36647,14.220249,12.36647,2.717177,19.157102,2814.426034,
