Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/1989,428.800995,,-241.548004,,187.252991,,-141.903,,,,45.349998,-3.506,,8.368,,,,-4.862,41.843998,-14.101,27.743,0.0,,,27.742999,,27.743,0.0,,27.743,27.743,,313.135986,0.08875,0.08875,,313.135986,0.08875,0.08875,0.08875,
03/31/1990,520.762024,,-282.433014,,238.32901,,-156.417007,,,,81.912003,-13.594,,12.396,,,,1.198,68.318003,-22.802999,45.514999,0.0,,,45.515003,,45.514999,-0.5,,45.014999,45.014999,,310.0,0.145,0.145,,310.0,0.145,0.145,0.145,
06/30/1990,496.569,,-269.05899,,227.51001,,-150.136993,,,,77.373001,-7.151,,10.076,,,,-2.925,70.222001,-23.525,46.696999,0.0,,,46.697001,,46.696999,-0.644,,46.052999,46.052999,,306.59201,0.15,0.15,,306.59201,0.15,0.15,0.15,
09/30/1990,566.521973,,-298.257996,,268.263977,,-167.423004,,,,100.841003,-7.118,,9.395,,1.602,,-3.879,93.723003,-31.421,62.301998,0.0,,,62.302003,,62.301998,-0.645,,61.656998,61.656998,,308.664,0.2,0.2,0.2,308.664,0.2,0.2,0.2,
12/31/1990,482.295013,,-266.372986,,215.922028,,-162.414993,,,,53.507,-8.453,,11.239,,,,-2.786,45.054,-15.575,29.479,0.0,,,29.479,,29.479,-0.643,,28.836,28.836,,308.496002,0.09375,0.09375,,308.496002,0.09375,0.09375,0.09375,
03/31/1991,556.828979,,-294.485992,,262.342987,,-175.136002,,,,87.207001,-12.291,,13.841,,,,-1.55,74.916001,-25.923,48.993,0.0,,,48.993001,,48.993,-0.642,,48.351,48.351,,308.536011,0.15625,0.15625,,308.536011,0.15625,0.15625,0.15625,
06/30/1991,554.577026,,-301.312988,,253.264038,,-172.082993,,,,81.181,-12.167,,12.772,,,,-0.605,69.013999,-19.983999,49.029999,0.0,,,49.03,,49.029999,-0.641,,48.388999,48.388999,,308.992004,0.1575,0.1575,,308.992004,0.1575,0.1575,0.1575,
09/30/1991,578.46698,,-310.175995,,268.290985,,-176.440002,,,,91.850998,-13.532,,12.199,,3.691,,-2.358,78.318998,-16.032,62.286999,0.0,,,62.286998,,62.286999,-0.642,,61.644999,61.644999,,301.911984,0.20375,0.20375,0.20375,301.911984,0.20375,0.20375,0.20375,
12/31/1991,500.981995,,-285.489014,,215.492981,,-171.244995,,,,44.248001,-14.417,,13.104,,,,1.313,29.831001,-8.054,21.777,0.0,,,21.777001,,21.777,-0.639,,21.138,21.138,,307.544006,0.068625,0.068625,,307.544006,0.068625,0.068625,0.068625,
03/31/1992,592.007996,,-321.911011,,270.096985,,-183.494995,,,,86.601997,-16.017,,13.129,,,,2.888,70.584998,-19.058001,51.527,0.0,,,51.526997,,51.527,-0.645,,50.882,50.882,,307.679993,0.1675,0.1675,,307.679993,0.1675,0.1675,0.1675,
06/30/1992,590.570007,,-319.074005,,271.496002,,-181.705002,,,,89.791,-13.708,,12.345,,,,1.363,76.083,-20.542999,55.540001,0.0,,,55.540001,,55.540001,-0.645,,54.895001,54.895001,,308.399994,0.178625,0.178625,,308.399994,0.178625,0.178625,0.178625,
09/30/1992,681.757019,,-375.147003,,306.610016,,-198.658997,,,,107.950996,-14.993,,10.538,,10.845,,-6.39,92.957996,-21.049,71.908997,0.0,,,71.908996,,71.908997,-0.616,,71.292997,71.292997,,303.700016,0.231125,0.231125,0.231125,303.700016,0.231125,0.231125,0.231125,
12/31/1992,560.461975,,-316.661987,,243.799988,,-190.339005,,,,53.460999,-22.012,,12.943,,,,9.069,31.448998,-8.105,23.344,141.056992,,,-117.712993,,-117.712997,-0.632,,-118.344997,-118.344997,,310.015991,-0.3825,0.075,,310.015991,-0.3825,0.075,0.075,
03/31/1993,612.533997,,-337.178009,,275.355988,,-196.276993,,,,79.079002,-5.688,,14.019,,,,-8.331,73.391003,-17.395,55.995998,0.0,,,55.996002,0.0,55.995998,-0.628,,55.367998,55.367998,,309.623993,0.1775,0.1775,,309.623993,0.1775,0.1775,0.1775,
06/30/1993,625.356018,,-342.321014,,283.035004,,-200.050003,,,,82.985001,-8.83,,14.864,,0.0,,-6.034,74.155,-17.094999,57.060001,0.0,,,57.060001,0.0,57.060001,-0.625,,56.435001,56.435001,,307.079987,0.18,0.18,,307.079987,0.18,0.18,0.18,
09/30/1993,667.052979,,-372.240997,,294.811982,,-212.983002,,,,81.829002,-37.93,,11.586,,11.626,,14.718,43.899002,32.541,76.440002,0.0,,,76.440002,0.0,76.440002,-0.864,,75.576002,75.576002,,304.584016,0.245,0.245,0.245,304.584016,0.245,0.245,0.245,
12/31/1993,554.080017,,-312.881989,,241.198029,,-192.179001,,,,49.019001,-15.209001,,10.843,,,,4.366,33.81,-8.114,25.695999,0.0,,,25.696,0.0,25.695999,-0.949,,24.746999,24.746999,,299.220001,0.0825,0.0825,,299.220001,0.0825,0.0825,0.0825,
03/31/1994,634.814026,,-343.082001,,291.732025,,-198.300995,,,,93.431,-18.308,,13.655,,,,4.653,75.123,-18.030001,57.092999,0.0,,,57.092999,0.0,57.092999,-0.928,,56.164999,56.164999,,293.799988,0.19,0.19,,293.799988,0.19,0.19,0.19,
06/30/1994,652.987976,,-357.856995,,295.130981,,-200.563995,,,,94.567001,-15.683,,13.264,,,,2.419,78.884001,-20.809999,58.074001,0.0,,,58.074002,0.0,58.074001,-0.918,,57.156001,57.156001,,290.799988,0.195,0.195,,290.799988,0.195,0.195,0.195,
09/30/1994,717.578979,,-385.812988,,331.765991,,-213.255005,,,,118.511002,-10.169,,9.862,,10.608,,-10.301,108.342002,-22.031,86.310997,0.0,,,86.311002,0.0,86.310997,-0.916,,85.394997,85.394997,,291.679992,0.295,0.295,0.295,291.679992,0.295,0.295,0.295,
12/31/1994,593.476013,,-327.065002,,266.411011,,-206.828995,,,,59.582001,-11.936,,10.554,,,,1.382,47.646001,-14.102,33.543999,0.0,,,33.544001,0.0,33.543999,-0.915,,32.628999,32.628999,,281.644012,0.115,0.115,,281.644012,0.115,0.115,0.115,
03/31/1995,692.838989,,-370.237,,322.60199,,-216.401993,,,,106.199997,-13.975,,11.571,,,,2.404,92.224997,-27.296,64.929001,0.0,,,64.928997,0.0,64.929001,-0.897,,64.032001,64.032001,,276.971985,0.23,0.23,,276.971985,0.23,0.23,0.23,
06/30/1995,704.096008,,-378.419006,,325.677002,,-215.772003,,,,109.904999,-20.438001,,10.878,,,,9.56,89.466998,-22.816999,66.650002,0.0,,,66.649999,0.0,66.650002,-0.894,,65.756002,65.756002,,277.175995,0.2375,0.2375,,277.175995,0.2375,0.2375,0.2375,
09/30/1995,722.114014,,-360.636993,,361.477021,,-240.514008,,,,120.962997,-0.723,,9.83,,,,-9.107,120.239997,-33.667,86.572998,0.0,,,86.572997,0.0,86.572998,-0.89,,85.682998,85.682998,,272.868012,0.315,0.315,0.315,272.868012,0.315,0.315,0.315,
12/31/1995,639.934998,,-348.746002,,291.188995,,-219.242996,,,,71.945999,-10.11,,9.287,,,,0.823,61.835999,-17.313999,44.521999,0.0,,,44.522,0.0,44.521999,-0.882,,43.639999,43.639999,,269.372009,0.162,0.162,0.162,269.372009,0.162,0.162,0.162,
03/31/1996,705.724976,,-368.709015,,337.015961,,-224.223999,,,,112.792,-8.917,,9.698,,,,-0.781,103.875,-29.084999,74.790001,0.0,,,74.790001,0.0,74.790001,-0.878,,73.912001,73.912001,,269.291992,0.275,0.275,0.275,269.291992,0.275,0.275,0.275,
06/30/1996,692.945007,,-351.851013,,341.093994,,-221.046997,,,,120.046997,-12.871,,9.773,,,,3.098,107.175997,-30.009001,77.167,0.0,,,77.166996,0.0,77.167,-0.854,,76.313,76.313,,263.652008,0.2875,0.2875,0.2875,263.652008,0.2875,0.2875,0.2875,
09/30/1996,731.151001,,-359.871002,,371.279999,,-244.815994,,,,126.463997,-5.675,,8.651,,,,-2.976,120.788997,-33.820999,86.968002,0.0,,,86.967998,0.0,86.968002,-0.871,,86.097002,86.097002,,261.35199,0.33,0.33,0.33,261.35199,0.33,0.33,0.33,
12/31/1996,655.799011,,-343.131989,,312.667023,,-226.186005,,,,86.481003,-4.638999,,9.447,,,,-4.808,81.842003,-23.733999,58.108002,0.0,,,58.108004,0.0,58.108002,-0.853,,57.255002,57.255002,,246.371994,0.23,0.23,0.23,258.730011,0.22,0.22,0.22,
03/31/1997,699.20697,,-352.674011,,346.532959,,-224.865005,,,,121.667999,-5.23,,8.563,,,,-3.333,116.437999,-33.766998,82.670998,0.0,,,82.671001,0.0,82.670998,-0.846,,81.824998,81.824998,,245.682007,0.33,0.33,0.33,258.347992,0.32,0.32,0.32,
06/30/1997,706.539001,,-352.744995,,353.794006,,-248.656998,,,,105.137001,-6.337,,10.116,,,,-3.779,98.800001,-28.652,70.148003,0.0,,,70.148,0.0,70.148003,-0.85,,69.298003,69.298003,,244.412003,0.28,0.28,0.34,258.118011,0.27,0.27,0.325,
09/30/1997,748.978027,,-364.76001,,384.218017,,-246.988998,,,,137.229004,-11.669,,11.247,,,,0.422,125.560004,-36.412998,89.147003,0.0,,,89.147006,0.0,89.147003,-0.098,,89.049003,89.049003,,244.453994,0.36,0.36,0.36,259.186004,0.34,0.34,0.34,
12/31/1997,701.640015,,-354.803009,,346.837006,,-243.770004,,,,103.067001,-12.474,,10.241,,0.0,,2.233,90.593001,-26.271999,64.320999,0.0,,,64.321002,0.0,64.320999,-0.687,,63.633999,63.633999,,243.623993,0.26,0.26,0.26,256.574005,0.25,0.25,0.25,
03/31/1998,738.432983,,-364.079987,,374.352997,,-229.813004,,,,144.539993,-14.490965,,11.427,,0.0,,3.063965,130.049028,-37.714001,92.334999,0.0,,,92.335028,0.0,92.334999,-0.809,,91.525999,91.525999,,244.951996,0.37,0.37,0.37,260.678009,0.35,0.35,0.35,
06/30/1998,833.560974,,-419.006989,,414.553986,,-315.277008,,,,99.277,-110.286001,,17.525999,,0.0,,92.760002,-11.009001,1.024,-9.985,0.0,,,-9.985001,0.0,-9.985,-0.803,,-10.788,-10.788,,246.604004,-0.04,-0.04,0.365,246.604004,-0.04,-0.04,0.365,
09/30/1998,843.239014,,-403.141998,,440.097015,,-290.604004,,,,149.492996,-18.26,,17.146,,0.0,,1.114,131.232996,-41.335999,89.897003,0.0,,,89.896998,0.0,89.897003,-0.293,,89.604003,89.604003,,247.613998,0.36,0.36,0.43,265.105988,0.34,0.34,0.4,
12/31/1998,768.966003,,-385.709991,,383.256012,,-272.425995,,,,110.830002,-16.846006,,17.871,,0.0,,-1.024994,93.983995,-17.826,76.157997,0.0,,,76.157995,0.0,76.157997,-0.79,,75.367997,75.367997,,248.320007,0.3,0.3,0.3,265.419006,0.29,0.29,0.29,
03/31/1999,873.963989,,-429.26001,,444.703979,,-300.255005,,,,144.449005,-17.297999,,18.757999,,0.0,,-1.46,127.151006,-37.036999,90.113998,0.0,,,90.114007,0.0,90.113998,-0.785,,89.328998,89.328998,,249.276001,0.36,0.36,0.36,264.813995,0.34,0.34,0.34,
06/30/1999,873.002014,,-461.322998,,411.679016,,-282.618011,,,,129.061005,-93.697001,,16.877001,,0.0,,76.82,35.364004,-2.24,33.124001,0.0,,,33.124004,0.0,33.124001,-0.78,,32.344001,32.344001,,250.074997,0.13,0.13,0.39,265.071991,0.12,0.12,0.38,
09/30/1999,902.47998,,-435.372986,,467.106995,,-330.645996,,,,136.460999,-20.304999,,18.546,,0.0,,1.759,116.155999,-39.833,76.322998,0.0,,,76.322999,0.0,76.322998,-0.759,,75.563998,75.563998,,250.731995,0.3,0.3,0.43,262.290985,0.29,0.29,0.42,
12/31/1999,859.164001,,-449.950989,,409.213013,,-287.580994,,,,121.632004,-19.882999,,21.556999,,0.0,,-1.674,101.749005,-26.455,75.293999,0.0,,,75.294005,0.0,75.293999,-0.746,,74.547999,74.547999,,251.328003,0.3,0.3,0.3,262.592987,0.29,0.29,0.29,
03/31/2000,925.132019,,-473.987,,451.14502,,-301.238007,,,,149.906998,15.199999,,21.198999,,0.0,,-36.398998,165.106997,-45.936001,119.170998,0.0,,,119.170996,0.0,119.170998,-0.732,0.0,118.438998,118.438998,,252.054993,0.47,0.47,0.44,263.376007,0.45,0.45,0.42,
06/30/2000,914.140015,,-453.838013,,460.302002,,-308.975006,,,,151.326996,10.181002,,17.563999,,0.0,,-27.745001,161.507998,-47.09,114.417999,0.0,,,114.417997,0.0,114.417999,-0.725,0.0,113.692999,113.692999,,252.904007,0.45,0.45,0.42,263.658997,0.43,0.43,0.4,
09/30/2000,919.89801,,-470.556,,449.34201,,-299.890015,,,,149.451996,-57.882001,,13.877,,0.0,,44.005001,91.569995,-7.556,84.014,0.0,,,84.013995,0.0,84.014,-0.262,0.0,83.752,83.752,,253.526001,0.33,0.33,0.4,263.847992,0.32,0.32,0.39,
12/31/2000,864.418,,-453.918,,410.5,,-288.019,,,,122.481,-20.623,18.564,18.564,,,,2.059,101.858,-28.16,73.698,36.75,,,36.948,,36.948,,,36.948,36.948,,254.465,0.15,0.29,0.29,266.237,0.14,0.28,0.28,
