Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/2010,,186.666667,,,,,,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,,
06/30/2010,,184.782609,,,,,,0.46,0.46,0.46,0.46,0.46,0.46,,,,,,,
09/30/2010,,184.6,184.6,,4.366197,,0.579632,0.49,0.49,0.496479,0.49,0.49,0.493521,0.0,,,,,,
12/31/2010,184.6,184.6,184.6,,5.065005,0.736728,0.6013,0.52546,0.52546,0.550108,0.52546,0.52546,0.550108,0.0,0.915493,0.644637,0.709642,14.729144,4.691224,
03/31/2011,,184.6,184.6,,4.821235,0.720477,0.541712,0.42,0.42,0.433369,0.42,0.42,0.430834,0.0,0.384615,0.28169,,,,
06/30/2011,,184.6,184.6,,5.260022,0.817985,0.628386,0.39,0.39,0.557963,0.39,0.39,0.557931,,0.487541,0.303359,,,,
09/30/2011,184.570429,184.6,184.6,,5.086674,0.622969,0.427952,0.42,0.42,0.559588,0.42,0.42,0.559588,0.0,0.492958,0.352113,0.996909,10.570491,-1.089015,
12/31/2011,184.6,187.4,186.6,,5.375134,0.707395,0.530547,0.278671,0.278671,0.46865,0.277481,0.277481,0.466649,0.1012,1.055734,0.803859,1.722644,9.918743,-1.538462,
03/31/2012,185.3,185.9,185.4,,4.989213,0.717368,0.533981,0.34,0.34,0.361381,0.34,0.34,0.361381,0.1012,0.329018,0.161812,1.872639,10.518079,-0.992984,
06/30/2012,185.6,186.2,185.8,,5.199139,0.871905,0.694295,0.48,0.48,0.5,0.48,0.48,0.5,0.1012,0.344456,0.204521,1.928879,10.49569,-0.743534,
09/30/2012,185.8,186.3,185.9,,5.008069,0.790748,0.597095,0.39,0.39,0.446477,0.38,0.38,0.439045,0.1012,0.56482,0.435718,2.282024,11.054898,-0.279871,
12/31/2012,185.7,186.2,186.1,,5.206878,0.768404,0.558839,0.392262,0.392262,0.406233,0.392052,0.392052,0.406015,0.1012,0.891994,0.725416,2.714055,11.168551,-0.306947,
03/31/2013,185.3,186.4,185.8,,4.730893,0.55436,0.355221,0.22,0.22,0.269107,0.22,0.22,0.268283,0.1164,0.107643,-0.053821,2.023745,11.009174,-0.717755,
06/30/2013,185.3,186.1,185.4,,5.177994,0.577131,0.377562,0.25,0.25,0.355987,0.25,0.25,0.355987,0.1164,0.226537,0.064725,1.942795,11.073934,-0.647598,
09/30/2013,184.5,186.0,185.2,,5.210583,0.723542,0.529158,0.39,0.39,0.506479,0.39,0.39,0.501828,0.1164,0.545356,0.37797,2.135501,11.696477,-0.233062,
12/31/2013,184.6,185.4,184.3,,5.604992,0.916983,0.699946,0.368964,0.368964,0.453608,0.366775,0.366775,0.450917,0.1164,0.873576,0.678242,2.887324,12.139762,0.189599,
03/31/2014,183.8,185.8,184.5,,4.910569,0.607046,0.411924,0.27,0.27,0.341463,0.27,0.27,0.341463,0.128,0.119241,-0.01626,2.535365,12.127312,0.163221,
06/30/2014,182.7,184.5,183.4,,5.479826,0.82879,0.632497,0.47,0.47,0.479826,0.47,0.47,0.479826,0.128,0.414395,0.288986,2.463054,12.287904,0.30104,
09/30/2014,181.9,183.4,182.2,,5.285401,0.905598,0.713502,0.58,0.58,0.532382,0.58,0.58,0.530927,0.128,0.850714,0.691548,2.908191,12.056075,0.428807,
12/31/2014,182.3,183.0,182.2,,5.71899,0.965971,0.773875,0.526894,0.526894,0.625686,0.52459,0.52459,0.622951,0.128,0.894621,0.664105,3.636862,11.667581,0.12068,
03/31/2015,181.3,183.1,182.1,,4.596376,0.647996,0.455794,0.35,0.35,0.347886,0.35,0.35,0.34645,0.1408,0.214168,0.010983,3.055709,10.970767,-0.215113,
06/30/2015,181.5,182.3,181.5,,5.068871,0.760331,0.573003,0.41,0.41,0.429752,0.41,0.41,0.429752,0.1408,0.46281,0.352617,3.305785,11.460055,0.253444,
09/30/2015,179.4,181.6,180.8,,4.988938,0.846239,0.663717,0.48,0.48,0.497788,0.48,0.48,0.491013,0.1408,0.757743,0.641593,3.405797,11.38796,0.139353,
12/31/2015,178.4,179.9,179.1,,5.549972,0.965941,0.792853,0.636516,0.636516,0.603015,0.633685,0.633685,0.600334,0.1408,1.139028,0.91569,3.811659,11.681614,0.36435,
03/31/2016,178.9,179.3,178.6,,4.742441,0.621501,0.442329,0.37,0.37,0.347144,0.37,0.37,0.347144,0.1549,0.229563,0.022396,6.66853,12.068195,0.352152,
06/30/2016,179.2,179.9,179.1,,5.203797,0.792853,0.608599,0.39,0.39,0.434394,0.39,0.39,0.427799,0.1549,0.469012,0.329425,3.270089,12.131696,0.585938,
09/30/2016,179.4,180.3,179.3,,5.002789,0.786392,0.60792,0.41,0.41,0.540993,0.41,0.41,0.540993,0.1549,0.831009,0.674847,3.673356,12.413601,0.90301,
12/31/2016,179.5,180.6,179.4,,6.103679,0.919732,0.618729,0.278707,0.278707,0.669175,0.276855,0.276855,0.664729,0.1549,1.243032,1.053512,1.715877,12.200557,-9.153203,
03/31/2017,179.7,180.7,179.6,,5.963252,0.80735,0.478842,0.31,0.31,0.395323,0.31,0.31,0.393011,0.18,0.289532,0.050111,1.597106,12.526433,-8.887034,
06/30/2017,179.5,180.6,179.6,,6.481069,1.080178,0.762806,0.55,0.55,0.5902,0.55,0.55,0.58876,0.18,0.551225,0.361915,1.604457,13.175487,-8.557103,
09/30/2017,179.6,180.9,179.6,,6.653675,1.169265,0.846325,0.58,0.58,0.651448,0.58,0.58,0.646335,0.18,1.269488,1.035635,1.575724,13.713808,-8.084633,
12/31/2017,179.9,181.1,179.6,,7.110245,1.319599,0.985523,0.395323,0.395323,0.283964,0.392049,0.392049,0.281612,0.18,1.709354,1.42539,2.301278,13.913285,-7.965536,
03/31/2018,180.0,181.4,179.9,,6.764869,1.000556,0.628127,0.44,0.44,0.516954,0.43,0.43,0.507178,0.21,0.350195,0.011117,1.65,14.116667,-10.244444,
06/30/2018,180.4,181.0,179.8,,7.324805,1.31257,0.951057,0.64,0.64,0.728587,0.64,0.64,0.728398,0.21,0.767519,0.489433,1.779379,13.930155,-9.711752,
09/30/2018,179.7,181.1,179.7,,7.161937,1.329994,0.97941,0.73,0.73,0.751252,0.72,0.72,0.747609,0.21,1.040623,0.706733,2.248191,14.563161,-9.18197,
12/31/2018,179.7,181.0,179.8,,7.708565,1.446051,1.078977,1.25139,1.25139,1.76307,1.243094,1.243094,1.751381,0.21,1.101224,0.734149,1.64719,15.40345,-8.013356,
03/31/2019,179.9,181.1,179.7,,6.883695,1.062883,0.606566,0.44,0.44,0.528659,0.43,0.43,0.518349,0.24,0.461881,0.077908,1.528627,15.541968,-7.843246,
06/30/2019,180.1,181.2,180.0,,7.472222,1.411111,0.95,0.77,0.77,0.938889,0.77,0.77,0.935563,0.24,0.683333,0.35,2.126596,16.068851,-7.307052,
09/30/2019,180.1,181.2,180.1,,7.196002,0.533037,0.061077,0.36,0.36,0.766241,0.36,0.36,0.76287,0.24,1.360355,1.104942,2.515269,16.024431,-6.13548,
12/31/2019,180.2,181.3,180.2,,7.608213,1.54273,1.082131,0.654828,0.654828,1.300988,0.650855,0.650855,1.293095,0.24,2.175361,1.892342,4.017758,16.409545,-5.860155,
03/31/2020,179.9,181.3,180.2,,6.231964,0.693674,0.338513,0.21,0.21,0.233074,0.21,0.21,0.232063,0.26,-0.011099,-0.294118,4.107838,15.630906,-6.220122,
06/30/2020,180.0,180.6,180.0,,6.444444,0.644444,0.3,0.17,0.17,0.4,0.17,0.17,0.397021,0.26,1.005556,0.761111,8.761111,15.866667,-5.955556,
09/30/2020,,,,,,,,0.41,0.41,0.502,0.41,0.41,0.502,0.26,0.68,,,15.78,,
