Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/2001,,,-3.6,,-8.3,-8.3,,,,,,,,,,,,
06/30/2001,,,14.4,,10.2,10.2,,,,,,,,,,,,
09/30/2001,,,16.700001,,11.4,11.4,,,,,,,,,,,,
12/31/2001,,,21.4,,21.4,21.4,,,,,,,,,,,,
03/31/2002,,,5.0,,-188.8,-188.8,,,,,,,,,,,,
06/30/2002,,,17.799999,,17.8,17.8,,,,,,,,,,,,
09/30/2002,,,16.799999,,16.8,16.8,,,,,,,,,,,,
12/31/2002,,,24.5,,24.5,24.5,,,,,,,,,,,,
03/31/2003,,,9.2,,7.9,7.9,,,,,,,,,,,,
06/30/2003,,,22.9,,21.1,21.1,,,,,,,,,,,,
09/30/2003,,,20.299999,,18.6,18.6,,,,,,,,,,,,
12/31/2003,,,25.299999,,23.200001,23.200001,,,,,,,,,,,,
03/31/2004,,,13.4,,13.4,13.4,,,,,,,,,,,,
06/30/2004,,,24.1,,24.1,24.1,,,,,,,,,,,,
09/30/2004,,,22.0,,22.0,22.0,,,,,,,,,,,,
12/31/2004,,,27.200001,,57.2,57.2,,,,,,,,,,,,
03/31/2005,,,27.0,,0.0,0.0,,100.0,,,,,,,,,,
06/30/2005,,23.2,39.396,7.90172642762284,29.4,29.4,,64.7058823529412,,,,,,,,,69.8103448275862,
09/30/2005,,33.375,40.035999,-5.7940169913077,45.7,45.7,,31.9444444444444,,,,,,,,,19.9580494382022,
12/31/2005,,39.967,43.700001,11.7406542056075,31.0,31.0,,12.3188405797101,,,,,,,,,9.34020817174169,
03/31/2006,,30.35,47.0,7.43146816417377,47.0,47.0,,50.9009009009009,,,,,,,,,54.8599670510708,
06/30/2006,,52.375,63.599998,3.89178189386057,65.5,65.5,,5.93220338983051,,,,,,,,,21.4319770883055,
09/30/2006,,54.22,61.0,-4.64195694397715,61.0,61.0,,13.28125,,,,,,,,,12.5046108447068,
12/31/2006,,59.243,94.300003,1.18420827067669,102.8,102.8,,-9.50226244343891,,,,,,,,,59.1749286835575,
03/31/2007,,57.833,60.205002,-4.09591152434548,61.3,61.3,,5.26315789473685,,,,,,,,,4.10146801998859,
06/30/2007,,68.467,72.775002,4.04602965135959,72.8,72.8,,7.84313725490197,,,,,,,,,6.29208523814393,
09/30/2007,,71.943,79.5,-0.414384861583892,78.7,78.7,,9.09090909090908,,,,,,,,,10.5041491180518,
12/31/2007,,82.26,92.900002,10.2121621337644,89.9,89.9,,11.8210862619808,,,,,,,,,12.9346000486263,
03/31/2008,,79.98,83.900002,4.65509155399995,81.5,81.5,,0.638977635782748,,,,,,,,,4.90122780695173,
06/30/2008,,95.25,105.800003,6.01355958889131,105.8,105.8,,10.9589041095891,,,,,,,,,11.0761186351706,
09/30/2008,,89.183,82.699997,-3.06469151085322,82.7,82.7,,1.69491525423729,,,,,,,,,-7.26932599262192,
12/31/2008,,88.086,93.900002,3.50424942025251,91.3,91.3,,6.32183908045978,,,,,,,,,6.60037009286379,
03/31/2009,,79.28,71.0,-2.34175747739393,71.0,71.3,,-12.2257053291536,,-40.5158069883528,,-37.0319001386963,,,-45.0520833333333,,-10.4439959636731,
