Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
06/30/1990,,,0.0,,2.469,2.469,,,,,,,,,,,,
09/30/1990,,,0.0,,8.436,8.436,,,,,,,,,,,,
12/31/1990,,,0.0,,2.262,2.262,,,,,,,,,,,,
03/31/1991,,,9.845,,9.845,9.845,,,,,,,,,,,,
06/30/1991,,,5.861,,5.861,5.861,,,,,,,,,,,,
09/30/1991,,,13.412,,13.412,13.412,,,,,,,,,,,,
12/31/1991,,,0.0,,4.965,4.965,,,,,,,,,,,,
04/05/1992,,,10.264,,10.264,10.264,,,,,,,,,,,,
07/05/1992,,,7.252,,7.252,7.252,,,,,,,,,,,,
10/04/1992,,,17.403999,,17.403999,17.403999,,,,,,,,,,,,
12/31/1992,,,0.0,,6.383,6.383,,,,,,,,,,,,
04/04/1993,,,12.866,,14.242,14.242,,,,,,,,,,,,
07/04/1993,,,8.486,,8.486,8.486,,,,,,,,,,,,
10/03/1993,,,19.627001,,19.627001,19.627001,,,,,,,,,,,,
12/31/1993,,,0.0,,7.38,7.38,,,,,,,,,,,,
04/03/1994,,,14.779,,14.779,14.779,,,,,,,,,,,,
07/03/1994,,,9.469,,9.469,9.469,,,,,,,,,,,,
10/02/1994,,,20.693001,,20.693001,20.693001,,,,,,,,,,,,
12/31/1994,,,0.0,,9.979,9.979,,,,,,,,,,,,
04/02/1995,,,16.728001,,16.728001,16.728001,,,,,,,,,,,,
07/02/1995,,,10.72,,10.72,10.72,,,,,,,,,,,,
10/01/1995,,,23.978001,,23.978001,23.978001,,,,,,,,,,,,
12/31/1995,,,0.0,,12.059,12.059,,,,,,,,,,,,
03/31/1996,,,20.339001,,20.339001,20.339001,,,,,,,,,,,,
