Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
07/03/1992,310.507996,,,-211.970993,,98.537003,,-81.480003,,,,17.056999,-0.701,,0.701,,,,16.355999,-6.22,10.136,0.0,,,10.135999,,10.136,0.0,,10.136,10.136,,150.807999,0.0675,0.0675,,150.807999,0.0675,0.0675,0.0675,
10/02/1992,358.470001,,,-239.813995,,118.656006,,-96.870003,,,,21.785999,-0.665,,0.665,,,,21.120999,-8.03,13.091,0.0,,,13.090999,,13.091,0.0,,13.091,13.091,,145.948,0.08875,0.08875,0.08875,145.948,0.08875,0.08875,0.08875,
01/01/1993,291.332001,,,-200.419006,,90.912994,,-79.676003,,,,11.237,-0.654,,0.654,,,,10.583,-4.02,6.563,0.0,,,6.563001,,6.563,0.0,,6.563,6.563,,147.679993,0.045,0.045,,147.679993,0.045,0.045,0.045,
04/02/1993,325.303986,,,-216.692001,,108.611984,,-92.267998,,,,16.344,-1.351,,1.351,,,,14.993,-5.7,9.293,0.0,,,9.293,,9.293,0.0,,9.293,9.293,,146.031998,0.06375,0.06375,,146.031998,0.06375,0.06375,0.06375,
07/02/1993,327.882996,,,-219.332993,,108.550003,,-88.017998,,,,20.532,-1.225,,1.225,,,,19.307,-7.34,11.967,0.0,,,11.966999,,11.967,0.0,,11.967,11.967,,143.735992,0.08375,0.08375,,143.735992,0.08375,0.08375,0.08375,
10/02/1993,366.464996,,,-240.035995,,126.429001,,-96.178001,,,,30.250999,-1.261,,1.261,,,,28.989999,-11.01,17.98,0.0,,,17.979999,,17.98,0.0,,17.98,17.98,,142.576008,0.12625,0.12625,0.12625,142.576008,0.12625,0.12625,0.12625,
12/31/1993,276.600006,,,-186.5,,90.100006,,-73.299004,,,,16.801001,-8.001,,1.586,,0.0,6.415,8.800001,,8.8,-2.9,,,,,11.7,0.0,,11.7,11.7,,142.399994,0.0825,0.0625,,142.399994,0.0825,0.0625,0.0625,
04/01/1994,334.200012,,,-218.300003,,115.900009,,-88.563004,,,,27.337,-10.537,,1.586,,0.0,8.951,16.8,,16.799999,-1.5,,,,,18.299999,0.0,,18.299999,18.299999,,142.800003,0.1275,0.1175,,142.800003,0.1275,0.1175,0.1175,
07/01/1994,332.399994,,,-218.199997,,114.199997,,-88.085999,,,,26.114,-7.314,,1.586,,0.0,5.728,18.8,,18.799999,-3.6,,,,,22.4,0.0,,22.4,22.4,,142.0,0.1575,0.1325,,142.0,0.1575,0.1325,0.1325,
09/30/1994,379.247009,,,-230.955002,,148.292007,,-98.459,,,,49.833,-26.596,,1.586,,0.0,25.01,23.237,,23.237,-3.721,,,,,26.958,0.0,,26.958,26.958,,141.584,0.19,0.165,0.165,141.584,0.19,0.165,0.165,
12/30/1994,346.100006,,,-230.800003,,115.300003,,-84.447998,,,,30.851999,-13.052,,1.734,,0.0,11.318,17.799999,,17.799999,-3.0,,,,,20.799999,0.0,,20.799999,20.799999,,139.923996,0.1475,0.1275,0.1275,139.923996,0.1475,0.1275,0.1275,
03/31/1995,428.700012,,,-285.5,,143.200012,,-104.602997,,,,38.597,-12.097,,1.734,,0.0,10.363,26.5,,26.5,-3.1,,,,,29.6,0.0,,29.6,29.6,,140.399994,0.2125,0.1875,0.1875,140.399994,0.2125,0.1875,0.1875,
06/30/1995,394.200012,,,-256.399994,,137.800018,,-96.184998,,,,41.615002,-12.715,,1.734,,0.0,10.981,28.900002,,28.9,-2.9,,,,,31.799999,0.0,,31.799999,31.799999,,141.723999,0.225,0.205,0.205,141.723999,0.225,0.205,0.205,
09/29/1995,406.742004,,,-251.839005,,154.902999,,-99.045998,,,,55.856998,-23.267001,,1.734,,0.0,21.533001,32.589997,,32.59,-24.496,,,,,57.085999,0.0,,57.085999,57.085999,,138.716004,0.4125,0.235,0.235,138.716004,0.4125,0.235,0.235,
12/29/1995,351.247009,,,-218.115005,,133.132004,,-94.445999,,,,38.686001,1.22,,1.594,,0.0,-2.814,39.906001,-14.37,25.535999,0.0,,,25.536001,,25.535999,0.0,,25.535999,25.535999,,129.063995,0.1975,0.1975,0.1975,129.063995,0.1975,0.1975,0.1975,
03/29/1996,417.602997,,,-263.381989,,154.221008,,-101.569,,,,52.652,-1.055,,1.594,,0.0,-0.539,51.597,-18.57,33.027,0.0,,,33.027001,,33.027,0.0,,33.027,33.027,,128.675995,0.2575,0.2575,0.2575,128.675995,0.2575,0.2575,0.2575,
06/28/1996,417.097992,,,-260.035004,,157.062988,,-103.594002,,,,53.469002,-0.88,,1.594,,0.0,-0.714,52.589002,-18.209999,34.379002,0.0,,,34.379003,,34.379002,0.0,,34.379002,34.379002,,128.888,0.2675,0.2675,0.2675,128.888,0.2675,0.2675,0.2675,
09/27/1996,413.412994,,,-254.136002,,159.276992,,-113.991997,,,,45.285,-0.134,,1.593,,0.0,-1.459,45.151,-16.030001,29.121,0.0,,,29.120999,,29.121,0.0,,29.121,29.121,,127.072,0.23,0.23,0.23,127.072,0.23,0.23,0.23,
12/27/1996,321.959015,,,-210.059998,,111.899017,,-91.074997,,,,20.823999,-1.093,,1.82,,0.0,-0.727,19.730999,-6.91,12.821,0.0,,,12.820999,,12.821,0.0,,12.821,12.821,,122.808,0.105,0.105,0.105,126.148004,0.1025,0.1025,0.1025,
03/28/1997,338.187012,,,-214.266006,,123.921006,,-95.857002,,,,28.063999,-1.385,,1.945,,0.0,-0.56,26.678999,-9.33,17.349001,0.0,,,17.348999,,17.349001,0.0,,17.349001,17.349001,,122.128,0.1425,0.1425,0.1425,126.36,0.1375,0.1375,0.1375,
06/27/1997,359.903015,,,-227.507004,,132.396011,,-101.376999,,,,31.018999,49.652999,,2.307,,0.0,-51.959999,80.671998,-28.24,52.431999,0.0,,,52.431998,,52.431999,0.0,,52.431999,52.431999,,121.531996,0.4325,0.4325,0.16,124.916,0.42,0.42,0.155,
09/26/1997,405.774994,,,-250.899994,,154.875,,-104.857002,,,,50.018002,0.685,,1.711,,0.0,-2.396,50.703002,-17.745001,32.958,0.0,,,32.958001,,32.958,0.0,,32.958,32.958,,120.716004,0.2725,0.2725,0.2725,124.748,0.265,0.265,0.265,
01/02/1998,99.0,,,,,,,,,,,,,,,,,,,,13.547,,,,,,19.707001,,,19.707001,19.707001,,120.344,0.165,-0.035,-0.035,123.736,0.16,-0.035,-0.035,
04/03/1998,131.529007,,,-89.480003,,42.049004,,-34.643002,,,,7.406,-1.257,,1.257,,0.0,0.0,6.149,-1.673,4.476,-18.528,,,23.004,0.0,23.004,0.0,,23.004,23.004,,119.884004,0.1925,0.0375,0.0375,122.456,0.1875,0.0375,0.0375,
07/03/1998,131.5,,,,,,,,,,,,,,,,,,,,12.318,,,,,,18.478001,0.0,,18.478001,18.478001,,119.300004,0.155,0.0725,0.0725,121.176004,0.1525,0.0725,0.0725,
10/02/1998,179.5,,,,,,,,,,,179.5,,,,,,,,,6.491,,,,,,12.651,0.0,,12.651,12.651,,118.980004,0.1075,0.145,0.145,120.199996,0.105,0.1425,0.1425,
01/01/1999,104.963997,,,-72.134003,,32.829994,,-33.008999,,,,-0.179,-4.694,,2.761,-1.53,0.0,3.463,-4.873,2.79,-2.083,0.354,,,-2.437,0.0,-2.437,0.0,,-2.437,-2.437,,119.392,-0.02,-0.0175,0.01,119.392,-0.02,-0.0175,0.01,
04/02/1999,149.302002,,,-101.035004,,48.266998,,-44.050999,,,,4.216,-28.736,,1.306,-1.99,0.0,29.42,-24.52,14.37,-10.15,30.775999,,,-40.925999,0.0,-40.925999,0.0,,-40.925999,-40.925999,,120.456,-0.34,-0.085,0.06,120.456,-0.34,-0.085,0.06,
07/02/1999,144.511002,,,-95.25,,49.261002,,-32.444,,,,16.816999,-1.806,,1.436,-0.13,0.0,0.5,15.010999,-8.46,6.551,0.0,,,6.550999,0.0,6.551,0.0,,6.551,6.551,,121.699996,0.055,0.055,0.0925,122.267996,0.0525,0.0525,0.09,
10/01/1999,191.662994,,,-112.015999,,79.646995,,-46.521999,,,,33.125,-0.504,,4.477,-0.258,0.0,-3.715,32.621,-18.721001,13.9,1.326,,,12.573999,0.0,12.6,0.0,,12.6,12.6,,122.0,0.1025,0.115,0.1725,124.0,0.1025,0.1125,0.17,
12/31/1999,141.25,,,-90.851997,,50.398003,,-40.509998,,,,9.888,-1.52,,1.586,-0.07,0.0,0.004,8.368,-3.14,5.228,0.0,,,5.228,0.0,5.228,0.0,,5.228,5.228,,122.5,0.0425,0.0425,0.0425,125.440004,0.0425,0.0425,0.0425,
03/31/2000,169.794998,,,-108.750999,,61.043999,,-43.428001,,,,17.615999,-1.057,,1.268,-0.21,0.0,-0.001,16.558999,-6.21,10.349,0.0,,,10.348999,0.0,10.349,0.0,0.0,10.349,10.349,,123.596,0.0825,0.0825,0.0825,130.08,0.08,0.08,0.08,
06/30/2000,170.671005,,,-108.660004,,62.011001,,-38.867001,,,,23.143999,-0.682,,1.101,-0.36,0.0,-0.059,22.461999,-8.42,14.042,0.0,,,14.041999,0.0,14.042,0.0,0.0,14.042,14.042,,125.148004,0.1125,0.1125,0.1125,131.496004,0.1075,0.1075,0.1075,
09/29/2000,208.0,,,-124.4,,83.6,,-46.3,,,,37.3,0.2,-0.5,,,0.0,0.3,37.5,-14.1,23.4,0.0,,,23.4,0.0,23.4,0.0,0.0,23.4,23.4,,126.4,0.185,0.185,0.185,132.8,0.1775,0.1775,0.1775,
12/29/2000,161.350998,,,-104.992996,,56.358002,,-41.640999,,,,14.717,0.164,,1.0,-1.201,0.0,0.037,14.881,-5.36,9.521,13.72,,,-4.199,0.0,-4.199,0.0,0.0,-4.199,-4.199,,128.427992,-0.0325,0.075,0.075,134.58,-0.03,0.07,0.07,
03/30/2001,200.067001,,,-124.752998,,75.314003,,-46.977001,,,,28.337,0.274,,1.025,-1.574,0.0,0.275,28.611,-10.66,17.951,0.0,,,17.951,0.0,17.951,0.0,0.0,17.951,17.951,,130.923996,0.135,0.135,0.135,137.58,0.13,0.13,0.13,
06/29/2001,186.171005,,,-117.662003,,68.509002,,-42.523998,,,,25.985001,1.552,,0.999,-1.752,0.0,-0.799,27.537001,-10.14,17.396999,0.0,,,17.397001,0.0,17.396999,0.0,0.0,17.396999,17.396999,,133.28,0.13,0.13,0.125,139.059996,0.125,0.125,0.12,
09/28/2001,226.04299,,,-139.201996,,86.840994,,-46.435001,,,,40.405998,-4.406,,1.108,,0.0,3.298,35.999998,-12.91,23.09,0.0,,,23.089998,0.0,23.09,,,23.09,23.09,,269.2,,,,280.8,,,,
12/28/2001,175.126999,,,-111.478996,,63.648003,,-43.035999,,,,20.612,0.155,,1.085,-1.242,0.0,0.002,20.767,-7.58,13.187,0.0,,,13.187,0.0,13.187,0.0,0.0,13.187,13.187,,134.716004,0.1,0.1,0.1,140.184004,0.095,0.095,0.095,
03/29/2002,220.522995,,,-136.485992,,84.037003,,-46.713001,,,,37.324001,0.107,,1.08,-1.188,0.0,0.001,37.431001,-13.66,23.771,0.0,,,23.771001,0.0,23.771,0.0,0.0,23.771,23.771,,134.865998,0.175,0.175,0.175,140.744004,0.17,0.17,0.17,
06/28/2002,216.082001,,,-132.210007,,83.871994,,-49.018002,,,,34.854,0.37,,1.101,-1.476,0.0,0.005,35.224,-12.39,22.834,0.0,,,22.834,0.0,22.834,0.0,0.0,22.834,22.834,,135.751998,0.17,0.17,0.17,141.735992,0.16,0.16,0.16,
09/27/2002,261.359985,,,-153.602005,,107.75798,,-55.763,,,,51.994999,0.842,,1.22,-1.862,0.0,-0.2,52.836999,-19.02,33.817001,0.0,,,33.816999,0.0,33.817001,0.0,0.0,33.817001,33.817001,,136.0,0.25,0.25,0.25,141.399994,0.24,0.24,0.24,
12/27/2002,206.703003,,,-126.625999,,80.077004,,-48.061001,,,,32.015999,0.575,,1.128,-1.703,0.0,0.0,32.590999,-11.57,21.021,0.0,,,21.020999,0.0,21.021,0.0,0.0,21.021,21.021,,135.733994,0.155,0.155,0.155,141.89,0.15,0.15,0.15,
03/28/2003,266.156006,,,-160.154999,,106.001007,,-53.82,,,,52.181,0.775,,1.017,-1.792,0.0,0.0,52.956,-18.799999,34.155998,0.0,,,34.156001,0.0,34.155998,0.0,0.0,34.155998,34.155998,,136.128006,0.25,0.25,0.25,142.138,0.24,0.24,0.24,
06/27/2003,265.463989,,,-160.356995,,105.106994,,-57.514,,,,47.592999,1.237,,1.105,-2.342,0.0,0.0,48.829999,-16.66,32.169998,0.0,,,32.169999,0.0,32.169998,0.0,0.0,32.169998,32.169998,,136.395996,0.235,0.235,0.235,142.429992,0.225,0.225,0.225,
09/26/2003,303.299988,,,-172.600006,,130.699982,,-64.099998,,,,66.599998,0.4,,1.133,-1.564,0.0,0.031,66.999998,-23.4,43.599998,0.0,,,43.599998,0.0,43.599998,0.0,0.0,43.599998,43.599998,,136.199996,0.32,0.32,0.32,142.199996,0.305,0.305,0.305,
01/02/2004,266.964996,,,-160.444,,106.520996,,-62.076,,,,44.445,0.433,,1.215,-1.648,0.0,0.0,44.878,-15.71,29.167999,0.0,,,29.168,0.0,29.167999,0.0,0.0,29.167999,29.167999,,136.028,0.215,0.215,0.215,142.119996,0.205,0.205,0.205,
04/02/2004,320.665009,,,-188.173996,,132.491013,,-65.459999,,,,67.030998,0.342,,1.148,-1.49,0.0,0.0,67.372998,-23.57,43.803001,0.0,,,43.802998,0.0,43.696,0.0,0.0,43.696,43.696,,136.570008,0.32,0.32,0.32,143.302002,0.305,0.305,0.305,
07/02/2004,303.088989,,,-172.339005,,130.749984,,-65.432999,,,,65.317001,0.153,,1.171,-1.324,0.0,0.0,65.470001,-22.92,42.549999,0.0,,,42.550001,0.0,42.549999,0.0,0.0,42.549999,42.549999,,136.612,0.31,0.31,0.31,143.076004,0.3,0.3,0.3,
10/01/2004,344.804,,,-196.8,,148.004,,-68.112,,,,79.892,0.108,,1.134,-1.508,0.0,0.266,80.0,-28.1,51.9,0.0,,,51.9,0.0,51.9,0.0,0.0,51.9,51.9,,135.2,0.38,0.38,0.38,140.5,0.37,0.37,0.37,
12/31/2004,298.956,,,-173.772,,125.184,,-64.558,46.19,,18.368,60.626,0.453,-0.453,1.505,-1.958,,0.0,61.079,-20.77,40.309,,,,40.309,,40.309,0.0,0.0,40.309,40.309,,133.985,0.3,0.3,0.3,139.938,0.29,0.29,0.29,
04/01/2005,350.879,,,-200.724,,150.155,,-70.895,,,,79.26,0.652,-0.652,1.335,-1.987,,0.0,79.912,-25.76,54.152,,,,54.152,,54.152,,,54.152,54.152,,133.082,0.41,0.41,0.41,138.427,0.39,0.39,0.39,
07/01/2005,346.541,,,-194.669,,151.872,,-76.568,,,,75.304,1.075,-1.075,0.994,-2.069,,0.0,76.379,-25.2,51.179,,,,51.179,,51.179,,,51.179,51.179,,131.933,0.39,0.39,0.39,136.87,0.37,0.37,0.37,
09/30/2005,386.181,,,-220.371,,165.81,,-76.024,,,,89.786,1.17,,0.864,-2.034,0.0,0.0,90.956,-30.02,60.936,0.0,,,60.936,0.0,60.936,0.0,0.0,60.936,60.936,,130.8,0.47,0.47,0.47,136.0,0.45,0.45,0.45,
12/30/2005,334.231,,,-195.467,,138.764,,-79.0,56.783,,22.217,59.764,1.666,-1.666,1.084,-2.75,0.0,0.0,61.43,-20.27,41.16,0.0,,,41.16,0.0,41.16,0.0,0.0,41.16,41.16,,131.138,0.31,0.31,0.31,135.938,0.3,0.3,0.3,
03/31/2006,413.858,,,-242.773,,171.085,,-91.561,66.549,,25.012,79.524,2.534,-2.534,1.099,-3.633,0.0,0.0,82.058,-26.26,55.798,0.0,,,55.798,0.0,55.798,0.0,0.0,55.798,55.798,,131.926,0.42,0.42,0.42,136.821,0.41,0.41,0.41,
06/30/2006,395.671,,,-233.011,,162.66,,-89.956,64.5,,25.456,72.704,2.574,-2.574,1.027,-3.601,0.0,0.0,75.278,-9.55,65.728,0.0,,,65.728,0.0,65.728,0.0,0.0,65.728,65.728,,131.138,0.5,0.5,0.401,135.267,0.49,0.49,0.394,
09/29/2006,454.06,,,-263.242,,190.818,,-93.454,,,,97.364,2.552,,1.438,-3.99,0.0,0.0,99.916,-19.04,80.876,-1.529,,,82.405,0.0,82.405,0.0,0.0,82.405,82.405,,129.654,0.64,0.63,0.57,133.73,0.62,0.61,0.55,
12/29/2006,387.858,,,-227.708,,160.15,,-90.108,63.142,,26.966,70.042,2.446,-2.446,1.042,-3.488,,0.0,72.488,-22.987,49.501,,,,49.501,,49.501,,0.0,49.501,49.501,,129.198,0.38,0.38,0.38,132.963,0.37,0.37,0.37,
03/30/2007,442.682,,,-257.513,,185.169,,-98.721,70.261,,28.46,86.448,2.022,-2.022,1.363,-3.385,0.0,0.0,88.47,-27.519,60.951,0.0,,,60.951,0.0,60.951,0.0,0.0,60.951,60.951,,128.205,0.48,0.48,0.48,131.868,0.46,0.46,0.46,
06/29/2007,423.656,,,-253.163,,170.493,,-104.376,75.181,,29.195,66.117,1.659,-1.659,0.99,-2.649,0.0,0.0,67.776,-17.406,50.37,0.0,,,50.37,0.0,50.37,0.0,0.0,50.37,50.37,,126.978,0.4,0.4,0.4,129.862,0.39,0.39,0.39,
09/28/2007,500.876,,,-283.825,,217.051,,-101.033,73.3,,27.733,116.018,1.247,,1.396,-2.643,0.0,0.0,113.8,-35.171,82.094,3.46,,,75.169,0.0,78.634,0.0,0.0,78.634,78.634,,125.4,0.63,0.64,0.64,128.0,0.61,0.62,0.62,
12/28/2007,451.213,,,-260.108,,191.105,0.0,-104.017,75.073,,28.944,87.088,1.514,-1.514,1.296,-2.81,,0.0,88.602,-30.371,58.231,2.752,,,55.479,,55.479,0.0,0.0,55.479,55.479,0.0,124.809,0.44,0.47,0.47,127.793,0.43,0.46,0.46,
03/28/2008,518.402,,,-306.84,,211.562,0.0,-106.965,75.086,,31.879,104.597,1.564,-1.564,1.174,-2.738,,0.0,106.161,-33.265,72.896,0.0,,0.0,71.363,0.0,71.363,0.0,0.0,71.363,71.363,0.0,125.158,0.57,0.58,0.58,128.035,0.56,0.57,0.57,
06/27/2008,507.417,,,-295.083,,212.334,0.0,-120.196,84.546,,35.65,92.138,1.298,-1.298,1.304,-2.602,,0.0,93.436,-16.38,77.056,2.876,,,74.18,0.0,74.18,0.0,0.0,74.18,74.18,,124.617,0.6,0.62,0.62,127.065,0.58,0.61,0.61,
09/26/2008,592.7,,,-330.2,,262.5,0.0,-126.9,87.8,,39.1,135.6,2.2,-2.2,,,,0.0,137.8,-50.7,87.1,8.6,,,78.5,,78.5,,0.0,78.5,78.5,,124.5,0.63,0.7,0.7,127.4,0.62,0.68,0.68,
01/02/2009,508.669,508.669,,-289.712,289.712,218.957,0.0,-120.211,83.233,36.978,0.0,98.746,1.309,-1.309,0.953,-2.262,,0.0,100.055,-30.476,69.579,0.782,0.782,0.0,68.797,0.0,68.797,0.0,0.0,68.797,69.71355,0.13455,123.818,0.56,0.56,0.563032,125.167,0.55,0.56,0.561075,
04/03/2009,553.591,553.591,,-313.2,313.2,240.391,0.0,-118.162,81.183,36.979,0.0,122.229,-0.317,0.317,1.194,-0.877,,0.0,121.912,-42.554,79.358,11.545,11.545,0.0,67.813,0.0,67.813,0.0,0.0,67.813,79.5582,0.2002,123.782,0.55,0.64,0.642728,124.497,0.54,0.64,0.641608,
07/03/2009,509.871,509.871,,-293.631,293.631,216.24,0.0,-113.752,78.427,35.325,0.0,102.488,-0.233,0.233,0.92,-0.687,,0.0,102.255,-16.904,85.351,0.0,0.0,0.0,85.351,0.0,85.351,0.0,0.0,85.351,86.976,1.625,124.237,0.69,0.69,0.700081,124.991,0.68,0.68,0.693001,
10/02/2009,642.0,642.0,,-357.1,357.1,284.9,0.0,-134.3,96.2,38.1,0.0,150.6,-0.2,0.2,,,,0.0,150.4,-53.2,97.2,0.2,0.2,0.0,97.0,0.0,97.0,0.0,0.0,97.0,96.47525,-0.72475,124.3,0.78,0.78,0.776148,125.3,0.77,0.78,0.774216,
01/01/2010,540.906,540.906,,-299.889,299.889,241.017,0.0,-121.93,83.542,38.388,0.0,119.087,-0.296,0.296,1.104,-0.808,,0.0,118.791,-40.016,78.775,0.0,0.0,0.0,78.775,0.0,78.775,0.0,0.0,78.775,78.645,-0.13,123.69,0.64,0.64,0.635823,125.061,0.63,0.63,0.628961,
04/02/2010,585.571,585.571,,-331.593,331.593,253.978,0.0,-118.422,79.502,38.92,0.0,135.556,-0.379,0.379,1.099,-0.72,,0.0,135.177,-44.063,91.114,0.0,0.0,0.0,91.114,0.0,91.114,0.0,0.0,91.114,90.724,-0.39,122.938,0.74,0.74,0.737965,124.337,0.73,0.73,0.726863,
07/02/2010,578.051,578.051,,-323.67,323.67,254.381,0.0,-123.616,84.742,38.874,0.0,130.765,-0.818,0.818,1.472,-0.654,,0.0,129.947,-38.003,91.944,6.45,6.45,0.0,85.494,0.0,85.494,0.0,0.0,85.494,91.164,-0.78,122.072,0.7,0.75,0.746805,124.511,0.69,0.74,0.733735,
10/01/2010,652.1,652.1,,-375.9,375.9,276.2,0.0,-127.4,86.9,40.5,0.0,148.8,0.2,-0.2,,,,0.0,149.0,-43.3,105.7,0.7,0.7,0.0,105.0,0.0,105.0,0.0,0.0,105.0,106.415,0.715,119.0,0.88,0.89,0.894244,121.4,0.87,0.875766,0.881656,
12/31/2010,579.852,579.852,,-313.013,313.013,266.839,0.0,-129.812,91.31,38.502,0.0,137.027,0.074,-0.074,0.555,-0.629,,0.0,137.101,-40.612,96.489,0.0,0.0,0.0,96.489,0.0,96.489,0.0,0.0,96.489,95.189,-1.3,118.17,0.82,0.82,0.805526,121.212,0.8,0.8,0.789275,
04/01/2011,648.455,648.455,,-359.461,359.461,288.994,0.0,-137.797,93.924,43.873,0.0,151.197,0.0,0.0,0.809,-0.809,,0.0,151.197,-48.118,103.079,0.0,0.0,0.0,103.079,0.0,103.079,0.0,0.0,103.079,101.909,-1.17,117.959,0.87,0.87,0.863936,120.386,0.86,0.86,0.850281,
07/01/2011,649.438,649.438,,-369.683,369.683,279.755,0.0,-139.264,94.838,44.426,0.0,140.491,0.08,-0.08,0.504,-0.584,,0.0,140.571,-41.966,98.605,0.0,0.0,0.0,98.605,0.0,98.605,0.0,0.0,98.605,98.735,0.13,116.874,0.84,0.84,0.844799,119.064,0.83,0.83,0.831092,
09/30/2011,719.0,719.0,,-418.7,418.7,300.3,0.0,-140.6,96.7,43.9,0.0,159.7,0.1,-0.1,0.731,-0.831,,0.0,159.8,-49.4,110.4,9.7,9.7,0.0,100.7,0.0,100.7,0.0,0.0,100.7,110.79,0.39,114.4,0.88,0.97,0.968444,116.2,0.87,0.953477,0.95,
12/30/2011,625.338,625.338,,-356.579,356.579,268.759,0.0,-139.84,96.075,43.765,0.0,128.919,0.321,-0.321,0.829,-1.15,,0.0,129.24,-39.006,90.234,0.0,0.0,0.0,90.234,0.0,90.234,0.0,0.0,90.234,89.844,-0.39,112.267,0.8,0.8,0.800271,114.37,0.79,0.79,0.78659,
03/30/2012,720.274,720.274,,-423.578,423.578,296.696,0.0,-152.897,105.83,47.067,0.0,143.799,0.402,-0.402,0.707,-1.109,,0.0,144.201,-36.429,107.772,0.0,0.0,0.0,107.772,0.0,107.772,0.0,0.0,107.772,111.10226,3.33026,112.354,0.96,0.96,0.988859,114.513,0.94,0.94,0.969082,
