Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1992,-53.0,3.0,13.0,-9.0,,,-9.0,-60.0,,,,-60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.0,,,
06/30/1992,-38.0,-2.0,13.0,-52.0,,,-52.0,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.0,,,
09/30/1992,46.0,-114.0,14.0,111.0,,,111.0,35.0,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,
12/31/1992,255.0,-115.0,24.0,154.0,,,154.0,192.0,,,,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,,,
04/01/1993,125.0,64.0,58.0,-22.0,,,-22.0,25.0,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,
06/30/1993,40.0,19.0,12.0,-2.0,,,-2.0,11.0,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,
09/30/1993,103.0,23.0,12.0,6.0,,,6.0,62.0,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,,,
12/31/1993,106.0,29.0,11.0,-16.0,,,-16.0,82.0,,,,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1994,148.0,32.0,12.0,-2.0,,,-2.0,106.0,,,,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,,,
06/30/1994,-16.0,54.0,12.0,70.0,,,70.0,-152.0,,,,-152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.0,,,
09/30/1994,221.0,42.0,13.0,9.0,,,9.0,157.0,,,,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.0,,,
12/31/1994,-55.0,48.0,13.0,2.0,,,2.0,-118.0,,,,-118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.0,,,
03/31/1995,174.0,53.0,15.0,-2.0,,,-2.0,108.0,,,,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,,,
06/30/1995,23.0,45.0,15.0,0.0,,,0.0,-37.0,,,,-37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,
09/30/1995,60.0,43.0,16.0,4.0,,,4.0,-3.0,,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,
12/31/1995,-107.0,49.0,24.0,-16.0,,,-16.0,-164.0,,,,-164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.0,,,
03/31/1996,162.0,53.0,25.0,-5.0,,,-5.0,89.0,,,,89.0,,-13.0,-13.0,,,,-13.0,,,,,,,,,,0.0,,,,,,,,,,,,149.0,,,
