Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
01/01/1990,23.484999,,,,,,,,,,,,,,,,,,,,,,,,,,,3.196,,,3.196,3.196,,156.415985,0.020625,0.020625,,156.415985,0.020625,0.020625,0.020625,
03/31/1990,18.003,,,,,,,,,,,,18.003,,,,,,,,,18.003,,,,,,1.407,,,1.407,1.407,,155.887984,0.00875,0.00875,0.00875,155.887984,0.00875,0.00875,0.00875,
06/30/1990,17.625,,-16.132999,,1.492001,,,,,,,,1.492,-0.251,,,,0.0,0.251,1.241,,1.241,0.0,,,,0.0,1.241,0.0,,1.241,1.241,,163.759995,0.0075,0.0075,,163.759995,0.0075,0.0075,0.0075,
09/30/1990,24.886999,,-22.704,,2.182999,,,,,,,,2.183,-0.532,,,,0.0,0.532,1.651,,1.651,0.0,,,,0.0,1.651,0.0,,1.651,1.651,,160.479996,0.01,0.01,,160.479996,0.01,0.01,0.01,
12/31/1990,35.863998,,-30.047001,,5.816998,,,,,,,,5.817,-1.893,,,,0.0,1.893,3.924,,3.924,0.0,,,,0.0,3.924,0.0,,3.924,3.924,,165.216003,0.02375,0.02375,,165.216003,0.02375,0.02375,0.02375,
03/31/1991,25.837999,,-23.087999,,2.75,,,,,,,,2.75,-0.835,,,,0.0,0.835,1.915,,1.915,0.0,,,,0.0,1.915,0.0,,1.915,1.915,,170.223999,0.01125,0.01125,,170.223999,0.01125,0.01125,0.01125,
07/01/1991,26.892,,-13.481,,13.411,,-10.926,,,,,,2.485,0.386,,,,0.0,-0.386,2.871,-0.902,1.969,0.0,,,1.969,0.0,1.969,0.0,,1.969,1.969,,174.960007,0.01,0.01,,174.960007,0.01,0.01,0.01,
10/01/1991,35.419998,,-17.914,,17.505999,,-13.118,,,,,,4.388,0.337,,,,0.0,-0.337,4.725,-1.539,3.186,0.0,,,3.186,0.0,3.186,0.0,,3.186,3.186,,178.384003,0.0175,0.0175,,178.384003,0.0175,0.0175,0.0175,
01/01/1992,64.782997,,-35.063,,29.719997,,-17.882999,,,,,,11.837,0.193,,,,0.0,-0.193,12.03,-3.819,8.211,0.0,,,8.211,0.0,8.211,0.0,,8.211,8.211,,183.024002,0.045,0.045,,183.024002,0.045,0.045,0.045,
03/31/1992,47.999001,,-24.457001,,23.542,,-16.247,,,,,,7.295,0.606,,,,0.0,-0.606,7.901,-2.579,5.322,0.0,,,5.322,0.0,5.322,0.0,,5.322,5.322,,216.884003,0.0275,0.0275,,216.884003,0.0275,0.0275,0.0275,
06/30/1992,50.098999,,-25.811001,,24.287998,,-17.667,,,,,,6.621,0.389,,,,0.0,-0.389,7.01,-2.256,4.754,0.0,,,4.754,0.0,4.754,0.0,,4.754,4.754,,186.095993,0.025,0.025,,186.095993,0.025,0.025,0.025,
09/30/1992,54.600998,,-27.919001,,26.681997,,-20.059,,,,,,6.622996,0.85,,,,0.0,-0.85,7.472996,-2.243,5.229996,0.0,,,5.229996,0.0,5.229996,0.0,,5.229996,5.229996,,187.967987,0.0275,0.0275,,187.967987,0.0275,0.0275,0.0275,
12/31/1992,107.104996,,-61.372002,,45.732994,,-29.503,,,,,,16.229992,0.626,,,,0.0,-0.626,16.855992,-5.124,11.731993,0.0,,,11.731992,0.547,12.278993,0.0,,12.278993,12.278993,,192.487991,0.06375,0.06375,,192.487991,0.06375,0.06375,0.06375,
03/31/1993,86.581001,,-45.476002,,41.104999,,-29.4,,,,,,11.705,0.672,,,,0.0,-0.672,12.377,-3.798,8.579,0.0,,,8.579,0.016,8.595,0.0,,8.595,8.595,,196.408004,0.0425,0.0425,0.0425,196.408004,0.0425,0.0425,0.0425,
06/30/1993,79.5,,-41.595001,,37.904999,,-28.09,,,,,,9.815,0.686,,0.0,,0.0,-0.686,10.501,-3.255,7.246,0.0,,,7.245999,0.0,7.246,0.0,,7.246,7.246,,198.932007,0.0375,0.0375,,198.932007,0.0375,0.0375,0.0375,
09/30/1993,82.089996,,-41.806,,40.283997,,-30.153999,,,,,,10.13,1.198,,0.0,,0.0,-1.198,11.328,-3.513,7.815,0.0,,,7.815,0.22,8.035,0.0,,8.035,8.035,,199.451996,0.04,0.04,,199.451996,0.04,0.04,0.04,
12/31/1993,149.541,,-84.561996,,64.979004,,-40.542999,,,,,,24.436001,0.761,,0.0,,0.0,-0.761,25.197001,-7.559,17.638,0.0,,,17.638001,0.47,18.108,0.0,,18.108,18.108,,201.031998,0.09,0.09,,201.031998,0.09,0.09,0.09,
03/31/1994,107.157997,,-56.643002,,50.514995,,-34.396999,,,,,,16.118,1.137,,0.0,,0.0,-1.137,17.255,-5.123,12.132,0.0,,,12.132,-0.784,11.348,0.0,,11.348,11.348,,200.272004,0.0575,0.0575,0.0575,200.272004,0.0575,0.0575,0.0575,
