Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,15.041667,,13.958333,16.5,13.041667,,,
12/31/1980,21.833333,45.152355,15.125,22.166667,14.958333,,,
03/31/1981,17.208333,-21.183206,21.833333,22.166667,16.0,,,
06/30/1981,14.166667,-17.675545,17.291667,17.375,12.791667,,,
09/30/1981,11.166667,-21.176471,14.208333,15.416667,10.458333,,,
12/31/1981,10.791667,-3.358209,11.166667,12.0,10.125,,,
03/31/1982,9.458333,-12.355212,10.916667,10.958333,8.583333,,,
06/30/1982,8.833333,-6.60793,9.458333,11.0,8.791667,,,
09/30/1982,10.041667,13.679245,8.916667,10.333333,7.833333,,,
12/31/1982,10.708333,6.639004,10.125,12.291667,10.0,,,
03/31/1983,12.875,20.233463,10.75,13.625,10.458333,,,
06/30/1983,13.375,3.883495,12.666667,15.708333,12.333333,,,
09/30/1983,14.666667,9.657321,13.458333,16.333333,12.541667,,,
12/31/1983,14.458333,-1.420455,14.666667,15.708333,13.666667,,,
03/31/1984,14.208333,-1.729107,14.333333,16.333333,13.416667,,,
06/30/1984,12.0,-15.542522,14.291667,14.291667,10.958333,,,
09/30/1984,13.583333,13.194444,12.083333,14.208333,11.0,,,
12/31/1984,12.375,-8.895706,13.5,13.625,11.333333,,,
03/31/1985,13.708333,10.774411,12.333333,14.583333,11.916667,,,
06/30/1985,13.583333,-0.911854,13.708333,14.083333,12.666667,,,
09/30/1985,12.958333,-4.601227,13.5,14.666667,12.833333,,,
12/31/1985,11.583333,-10.610932,12.958333,13.458333,11.416667,,,
03/31/1986,11.583333,0.0,11.666667,12.083333,9.916667,,,
06/30/1986,11.041667,-4.676259,11.583333,11.75,10.166667,,,
09/30/1986,8.916667,-19.245283,11.0,11.291667,8.5,,,
12/31/1986,8.833333,-0.934579,8.916667,10.208333,8.333333,,,
03/31/1987,10.708333,21.226415,8.833333,11.75,8.833333,,,
06/30/1987,13.916667,29.961089,10.541667,14.833333,10.333333,,,
09/30/1987,16.333333,17.365269,13.916667,17.208333,13.666667,,81.954002,
12/31/1987,15.833333,-3.061224,16.333333,17.666667,9.333333,,81.954002,
03/31/1988,14.0,-11.578947,15.875,17.166667,13.25,,81.954002,
06/30/1988,15.5,10.714286,14.0,16.583333,12.958333,,81.954002,
09/30/1988,14.041667,-9.408602,15.583333,15.791667,12.833333,,76.404001,
12/31/1988,12.75,-9.198813,14.041667,15.041667,12.416667,,76.404001,
03/31/1989,13.541667,6.20915,12.666667,14.166667,12.666667,,76.404001,
