Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1999,968.139,968.626,959.833,,5.563468,3.696476,1.326272,0.73,0.73,0.88,0.73,0.73,0.88,0.0,3.447475,3.213059,20.301837,16.501763,11.354774,
06/30/1999,956.286,961.793,954.548,,5.469604,3.605895,1.266568,0.92,0.92,0.84,0.9,0.9,0.82,0.47,-1.315806,-1.541044,17.621297,16.466831,11.307287,
09/30/1999,958.44,953.964,946.802,,5.547094,3.508653,1.274818,0.84,0.84,0.84,0.84,0.84,0.84,0.47,0.75623,0.519644,16.89725,16.618672,11.558366,
12/31/1999,988.315,984.537,976.377,,6.106248,3.855068,1.266929,0.86,0.86,0.87,0.86,0.86,0.86,0.47,-2.967092,-3.267181,22.945114,16.906553,11.214036,
03/31/2000,984.148,984.095,972.174,,6.331171,3.916994,1.264177,0.86,0.86,0.86,0.85,0.85,0.85,0.48,-0.876386,-1.065653,17.372387,17.155956,11.485061,
06/30/2000,986.394,981.94,969.707,,5.595505,2.927688,-0.602244,-2.27,-2.27,-2.27,-2.27,-2.27,-2.27,0.48,0.567182,0.322778,19.257011,14.143436,10.355902,
09/30/2000,986.004,986.763,971.453,,6.843357,4.135043,1.337172,0.87,0.87,0.87,0.86,0.86,0.86,0.48,5.914851,5.679122,17.28492,15.00501,11.195695,
12/31/2000,979.963,943.89,969.098,,6.315151,3.702412,2.415648,0.62,0.62,1.58,0.62,0.62,1.58,0.48,2.53122,2.289758,24.883593,15.660795,11.921879,
03/31/2001,981.268,975.847,967.671,,5.757122,3.356513,0.920767,0.6,0.6,0.63,0.59,0.59,0.62,0.24,1.079912,0.914567,23.127219,16.38798,12.627539,
06/30/2001,979.205,978.185,969.333,,5.621391,3.445668,0.977992,0.65,0.65,0.67,0.64,0.64,0.66,0.24,1.140991,1.077029,19.905944,16.486844,12.784861,
09/30/2001,1360.996,1105.27,1094.398,,4.550447,2.710166,0.376463,-0.31,-0.31,0.27,-0.31,-0.31,0.27,0.24,0.066703,-0.012792,15.821501,20.944955,11.439416,
12/31/2001,1362.0,1363.0,1352.0,,4.712278,3.322485,0.864645,0.54,0.54,0.58,0.54,0.54,0.58,0.24,3.744822,3.586538,25.485316,20.879589,11.502203,
03/31/2002,1368.0,1366.0,1355.0,,4.376384,3.286347,0.986716,0.67,0.67,0.67,0.66,0.66,0.66,0.24,-1.8369,-1.909963,19.406433,21.033626,11.738304,
06/30/2002,1371.0,1375.0,1360.0,,4.414706,3.361029,1.022794,0.62,0.62,0.62,0.62,0.62,0.62,0.24,-0.348529,-0.441912,17.854121,22.154632,12.997082,
09/30/2002,1373.0,1374.0,1362.0,,4.259912,3.198238,0.795154,0.67,0.67,0.72,0.66,0.66,0.71,0.26,-0.333333,-0.509545,16.477058,23.381646,14.28842,
12/31/2002,1357.0,1360.0,1350.0,,4.337037,3.294815,0.920741,0.66,0.66,0.72,0.66,0.66,0.72,0.26,2.904444,2.637037,18.375829,23.638909,14.47605,
03/31/2003,1345.0,1346.0,1335.0,,4.334831,3.44794,1.15206,0.77,0.77,0.77,0.76,0.76,0.76,0.26,-2.207491,-3.051685,21.641636,23.990335,14.834944,
06/30/2003,1332.0,1346.0,1333.0,,4.391598,3.524381,1.1988,0.77,0.77,0.77,0.77,0.77,0.77,0.29,-1.656414,-2.311328,25.886637,24.372372,15.192192,
09/30/2003,1321.0,1338.0,1321.0,,4.79031,3.988645,1.336866,0.84,0.83,0.91,0.83,0.82,0.9,0.35,4.612415,3.870553,28.261166,24.839516,15.417108,
12/31/2003,1312.0,1332.0,1311.0,,4.990084,4.170862,1.345538,0.84,0.84,0.89,0.83,0.83,0.88,0.35,-1.368421,-1.385202,29.353659,24.716463,15.271341,
03/31/2004,1312.0,1326.0,1302.0,,5.18894,4.3149,1.549155,0.96,0.96,1.0,0.94,0.94,0.98,0.4,-0.171275,-0.316436,30.708841,25.409299,15.971037,
06/30/2004,1309.0,1320.0,1300.0,,5.090769,4.182308,1.531538,0.96,0.96,1.0,0.95,0.95,0.98,0.4,-5.724615,-5.853077,26.531704,24.939649,15.370512,
09/30/2004,1308.0,1316.0,1296.0,,5.318673,4.287809,1.527006,0.97,0.97,1.01,0.96,0.96,1.0,0.4,-0.972994,-1.17284,37.192661,25.915138,16.414373,
12/31/2004,1588.0,1518.0,1487.0,,5.245461,4.121049,1.529254,0.97,0.97,1.01,0.95,0.95,0.99,0.46,0.720915,0.488904,24.301637,29.796599,15.245592,
03/31/2005,1576.0,1603.0,1571.0,,5.377467,4.078931,1.630172,1.03,1.03,1.05,1.01,1.01,1.03,0.46,0.592616,0.441757,24.255711,29.484137,14.850254,
06/30/2005,1577.0,1591.0,1564.0,,5.549233,4.050512,1.654092,1.05,1.05,1.08,1.04,1.04,1.07,0.46,-1.322251,-1.502558,23.997464,30.376665,15.640457,
09/30/2005,1553.0,1575.0,1549.0,,6.005165,4.289864,1.705617,1.07,1.07,1.1,1.06,1.06,1.09,0.51,-1.97224,-2.19561,27.399227,30.107534,15.707663,
12/31/2005,1557.0,1570.0,1541.0,,6.151201,4.225827,1.496431,1.11,0.97,0.99,1.09,0.95,0.97,0.51,6.423102,5.192083,24.165061,30.546564,15.764933,
03/31/2006,1608.49,1586.0,1555.0,,6.57492,4.506109,1.784566,1.11,1.11,1.14,1.09,1.09,1.12,0.51,3.601929,3.308039,20.539761,30.953876,15.432486,
06/30/2006,1589.0,1613.0,1585.0,,6.931861,4.557729,1.847319,1.19,1.19,1.2,1.17,1.17,1.18,0.51,-2.684543,-2.937539,20.281938,30.756451,15.032725,
09/30/2006,1581.0,1600.0,1573.0,,7.151303,4.45391,1.837889,1.19,1.19,1.19,1.17,1.17,1.17,0.56,0.773681,0.149396,22.528147,32.371917,16.628716,
12/31/2006,1904.0,1922.0,1889.0,,7.596612,4.52991,1.836421,1.22,1.2,1.21,1.2,1.18,1.19,0.56,2.636845,2.439386,18.338235,36.615546,15.59979,
03/31/2007,1913.0,1925.0,1894.0,,7.325238,4.347413,1.81943,1.22,1.22,1.22,1.2,1.2,1.2,0.56,-4.07075,-4.194826,13.782541,36.479875,15.357031,
06/30/2007,1903.0,1919.0,1891.0,,7.715494,4.594923,1.931253,1.24,1.24,1.25,1.22,1.22,1.23,0.56,0.602856,0.463776,14.272727,36.398318,15.255912,
09/30/2007,1901.0,1910.0,1885.0,,7.21061,3.879045,1.300265,0.86,0.86,0.87,0.85,0.85,0.86,0.64,-2.205305,-2.323077,15.320884,36.89637,15.734876,
12/31/2007,1960.0,1983.0,1959.0,,6.858601,3.652884,0.030628,0.03,0.03,0.08,0.03,0.03,0.08,0.64,2.061256,1.849413,17.158163,38.046939,14.964796,
03/31/2008,1965.0,1977.0,1963.0,,6.600102,3.835456,-0.255731,-0.36,-0.36,-0.28,-0.36,-0.36,-0.28,0.64,-3.733062,-3.934794,14.546056,36.738931,13.784224,
06/30/2008,2136.0,2119.0,2111.0,,5.594979,3.531502,-2.171956,-4.31,-4.31,-1.38,-4.31,-4.31,-1.38,0.38,4.917575,4.747987,22.162453,30.572097,12.344101,
09/30/2008,2137.0,2143.0,2137.0,,4.741694,2.678521,-3.260178,-11.18,-11.18,-2.23,-11.18,-11.18,-2.25,0.05,2.885353,2.509125,16.106692,18.801123,9.343472,
