Date,Assets,Total Investments,Fixed Income-Trading/AFS & ST Inv,Loans & Mortgages,Fixed Income Securities-HTM,Equity Securities,Real Estate Investments,Other Investments,Cash & Near Cash Items,Net Receivables,Net Fixed Assets,Deferred Policy Acquisition Costs,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Reserve for Outstanding Claim & Loss,Premium Reserve (Unearned),Life Policy Benefits,Other Insurance Reserves,Total Insurance Reserves,Short-Term Borrowings,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Policyholders' Equity,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,3582.262939,644.78302,149.399994,2546.343994,31.224001,79.143997,131.367996,9.266,147.667007,85.848,945.651001,226.615997,4997.311035,,189.807999,110.592003,2478.153076,3.6,2782.153076,126.295998,,500.281006,633.85199,4042.582069,1.0,54.853001,0.0,181.350006,717.526001,954.729008,4997.311077,
06/30/1990,,3676.083008,736.981018,148.104996,2519.736084,41.992001,88.132004,141.136993,2.685,151.669998,91.150002,950.359009,189.345001,5061.291992,,179.488998,112.296997,2509.076904,3.785,2804.647949,141.498001,,498.019012,642.463989,4086.628952,1.0,57.412998,0.0,182.093994,734.156006,974.662998,5061.29195,
09/30/1990,,4031.479004,680.585022,145.854004,2858.004883,60.790001,94.855003,191.389999,12.538,130.048996,88.761002,1023.651978,173.235992,5459.714844,,178.735001,120.18,2985.64209,3.756,3288.312988,11.697,,498.40799,671.237976,4469.655953,1.0,59.751999,0.0,216.651993,712.655029,990.059021,5459.714974,
12/31/1990,,4099.51416,727.184021,145.873001,2869.690918,39.875999,96.602997,220.287003,10.71,126.122002,92.738998,1024.43103,182.378998,5535.89502,,181.621994,118.829002,3040.100098,3.668,3344.218994,0.779,10.069,529.294006,648.401001,4532.762002,1.0,59.346001,0.0,204.139999,738.646973,1003.132973,5535.894974,
03/31/1991,,4240.075195,558.171021,144.863998,3143.774902,31.152,97.547997,264.565002,13.823,132.942001,184.102997,1019.830017,204.725998,5795.499023,,185.190994,117.917,3089.74707,3.475,3396.330078,93.082001,,558.512024,697.047974,4744.972076,1.0,61.104,0.0,214.438995,773.984009,1050.527004,5795.499081,
06/30/1991,,4368.326172,463.497009,149.686996,3318.827881,31.016001,107.462997,297.834991,5.382,137.130997,176.194,1026.531006,217.580994,5931.14502,,177.182999,119.434998,3178.727051,3.532,3478.876953,0.782,,681.968018,695.028992,4856.655962,1.0,64.250999,0.0,218.535004,790.703003,1074.489006,5931.144968,
09/30/1991,,4465.11377,292.596008,149.882996,3546.629883,32.755001,110.305,332.945007,11.34,128.554993,176.057007,1028.932983,240.570999,6050.569824,,177.184998,122.942001,3232.208984,3.571,3535.906982,6.285,,676.059021,718.036987,4936.287991,1.0,67.636002,0.0,221.643997,824.002014,1114.282013,6050.570004,
12/31/1991,,4541.540039,160.304993,150.701004,3728.791016,37.918999,112.616997,351.207001,14.719,144.401001,174.246994,1027.69104,258.144012,6160.742188,,177.701996,123.352997,3283.154053,150.524994,3734.733887,11.499,27.171,667.125,570.392029,5010.920915,1.0,70.57,0.0,216.742004,861.508972,1149.820976,6160.741891,
03/31/1992,,4693.379883,200.154999,150.447006,3780.306885,49.195,116.505997,396.769989,4.428,194.421005,171.182007,1034.394043,287.835999,6385.641113,,186.923996,136.787003,3332.743896,179.869003,3836.323975,131.014999,,671.153992,670.804993,5309.297958,1.0,74.170998,0.0,219.126007,782.046021,1076.343025,6385.640984,
06/30/1992,,4769.557129,64.823997,150.462006,3985.746094,51.666,113.596001,403.263,13.611,209.593994,179.929001,1042.432983,314.18399,6529.308105,,189.783997,140.257004,3388.958984,206.358994,3925.358887,283.660004,,584.434998,664.671021,5458.124908,1.0,77.565002,0.0,227.337006,765.281006,1071.183014,6529.307922,
