Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,66.087263,32.662971,20.188127,,16.201327,9.870089,9.987161,9.202498,,39.078515,67.563989,,
06/30/1990,,,,,,,70.458401,33.203473,17.576318,,12.57524,7.575642,7.736169,6.769624,,39.757478,116.08052,,
09/30/1990,,,,,,,72.460321,39.573395,25.150697,,21.164449,13.07647,13.173588,12.313712,,38.214929,56.212606,,
12/31/1990,,,,,,,66.968044,29.416242,14.678305,,8.939902,6.478894,6.595749,5.665116,,27.528353,131.266946,,
03/31/1991,,12.660913,4.499843,8.980287,6.363079,,66.709186,33.540908,20.145862,18.070536,15.719901,9.694756,12.647188,11.868308,,38.328134,70.512994,3.733324,
06/30/1991,,11.908037,4.236588,8.420379,6.029316,,69.134844,27.363579,12.40935,,7.577211,4.912296,4.912296,4.014221,,35.170126,187.944571,-10.472472,
09/30/1991,,12.8066,4.614369,9.018359,6.573127,,74.953283,42.20258,28.565098,58.157054,24.806207,15.173898,15.173899,14.403484,,38.830235,44.588737,7.096299,
12/31/1991,,13.276953,4.710226,9.296771,6.794417,,67.873048,27.761972,14.251092,8.248699,9.277858,6.942883,6.942883,6.10745,,25.167182,116.128047,-2.141313,
03/31/1992,,14.051471,5.04351,9.638719,6.404217,,67.729349,30.142631,16.508178,-175.285633,12.555454,7.852236,15.925131,15.139695,,37.459558,94.982423,0.705043,
06/30/1992,,14.605229,5.218211,9.717688,6.504791,,70.513402,29.883199,14.169887,,9.62257,6.212681,6.212681,5.397091,,35.436359,145.964662,-6.713244,
09/30/1992,,12.253392,4.444796,8.669702,5.653751,,71.381133,35.352854,20.667208,-91.39657,16.676188,10.642083,10.642083,9.90055,,36.183961,76.07928,2.9311,
12/31/1992,,11.895735,4.243965,8.267401,5.356925,,65.74765,26.01126,13.032984,,7.934869,5.223087,5.223086,4.561876,,34.175512,151.099599,-6.078673,
03/31/1993,,9.502252,3.489206,7.186972,5.601226,,64.715265,30.115818,17.984309,28.793352,13.838406,8.502653,8.502652,7.909288,,38.557572,78.192147,2.072237,
06/30/1993,,9.501405,3.581648,7.142245,5.590886,,68.453205,30.21551,14.980477,23.989154,10.642204,6.582512,6.582511,5.896054,,38.147101,133.506491,-3.183587,
09/30/1993,,10.079441,3.688291,7.302006,5.73954,,68.985453,35.813492,21.865718,29.851433,18.140829,11.239791,11.239791,10.617951,,38.041467,67.167354,3.309347,
12/31/1993,,14.598881,5.042441,9.5366,7.313406,,72.935563,39.534489,25.70189,190.739754,22.535761,17.587802,17.587801,17.05343,,21.956032,41.062078,8.604277,
