Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,6039.0,80.699997,80.699997,0.0,1151.199951,,,822.599976,,,,,155.0,,,,,2209.5,3070.300049,6296.100098,-3225.800049,,,759.200012,,,,759.200012,3829.500061,,887.099976,887.099976,,,,451.600006,,,,,,28.100067,,,28.100067,1366.800049,1011.200012,,,,,819.799988,,,,819.799988,1831.0,3197.800049,0.0,475.399994,,,-1200.599976,,3498.599976,2773.399994,67.800003,2841.199997,6039.000046,
12/31/1992,5661.700195,61.400002,61.400002,0.0,919.700012,,,742.299988,,,,,227.399994,,,,,1950.800049,2971.5,6157.700195,-3186.199951,,,739.400024,,,,739.400024,3710.900024,,447.0,447.0,,,,434.399994,,,,,,371.600006,,,371.600006,1253.0,872.299988,,,,,777.200012,,,,777.200012,1649.5,2902.5,0.0,474.899994,,,-1200.300049,,3424.300049,2698.899994,60.299999,2759.199993,5661.699993,
03/31/1993,5995.0,89.400002,89.400002,0.0,1205.099976,,,748.700012,,,,,200.0,,,,,2243.199951,2952.0,6186.200195,-3234.199951,,,799.799988,,,,799.799988,3751.799988,,888.599976,888.599976,,,,522.200012,,,,,,52.299988,,,52.299988,1463.099976,865.400024,,,,,1128.400024,,,,1128.400024,1993.800048,3456.900024,0.0,478.399994,,,-1197.5,,3208.300049,2489.200043,48.900002,2538.100045,5995.000069,
06/30/1993,5842.299805,53.900002,53.900002,0.0,1139.599976,,,741.599976,,,,,199.899994,,,,,2135.0,2908.0,6187.100098,-3279.100098,,,799.299988,,,,799.299988,3707.299988,,862.900024,862.900024,,,,522.099976,,,,,,33.800049,,,33.800049,1418.800049,790.799988,,,,,1057.400024,,,,1057.400024,1848.200012,3267.000061,0.0,480.5,,,-1210.800049,,3258.400024,2528.099976,47.200001,2575.299976,5842.300037,
09/30/1993,5768.0,61.299999,61.299999,0.0,1106.599976,,,735.900024,,,,,208.899994,,,,,2112.699951,2839.199951,6108.299805,-3269.100098,,,816.099976,,,,816.099976,3655.299927,,904.900024,904.900024,,,,433.899994,,,,,,4.500031,,,4.500031,1343.300049,781.400024,,,,,1126.0,,,,1126.0,1907.400024,3250.700073,0.0,480.899994,,,-1215.400024,,3200.0,2465.499969,51.799999,2517.299969,5768.000042,
12/31/1993,5651.5,111.900002,111.900002,0.0,909.799988,,,683.299988,,,,,320.899994,,,,,2025.900024,2787.300049,6041.899902,-3254.600098,,,838.299988,,,,838.299988,3625.600037,,436.0,436.0,,,,355.100006,,,,,,489.899994,,,489.899994,1281.0,774.0,,,,,1066.5,,,,1066.5,1840.5,3121.5,0.0,539.599976,,,-1224.699951,,3163.199951,2478.099976,51.900002,2529.999978,5651.499978,
03/31/1994,5902.200195,116.900002,116.900002,0.0,1221.400024,,,718.200012,,,,,227.100006,,,,,2283.600098,2762.699951,6084.600098,-3321.899902,,,855.900024,,,,855.900024,3618.599975,,929.900024,929.900024,,,,475.799988,,,,,,54.600037,,,54.600037,1460.300049,771.900024,,,,,1098.5,,,,1098.5,1870.400024,3330.700073,0.0,550.400024,,,-1284.099976,,3249.099976,2515.400024,56.099998,2571.500022,5902.200095,
06/30/1994,5824.899902,52.5,52.5,0.0,1294.800049,,,694.5,,,,,221.100006,,,,,2262.899902,2735.699951,6076.399902,-3340.699951,0.0,,826.299988,,,,826.299988,3561.999939,,989.400024,989.400024,,,,381.0,,,,,,0.099976,,,0.099976,1370.5,769.099976,,,,,1052.400024,,,,1052.400024,1821.5,3192.0,0.0,551.099976,,,-1282.599976,,3304.799927,2573.299927,59.599998,2632.899925,5824.899925,
09/30/1994,5866.5,165.699997,165.699997,0.0,1229.199951,,,686.799988,,,,,233.899994,,,,,2315.600098,2718.899902,6128.399902,-3409.5,0.0,,832.0,,,,832.0,3550.899902,,971.5,971.5,,,,300.700012,,,,,,17.499939,,,17.499939,1289.699951,767.700012,,,,,1054.099976,,,,1054.099976,1821.799988,3111.499939,0.0,550.200012,,,-1279.900024,,3419.599975,2689.899963,65.099998,2754.999961,5866.4999,
12/31/1994,5893.899902,62.099998,62.099998,0.0,1228.900024,,,686.400024,,,,,190.800003,,,,,2168.199951,2742.300049,6162.700195,-3420.399902,0.0,,983.400024,,,,983.400024,3725.700073,,517.799988,517.799988,,,,370.700012,,,,,,536.0,,,536.0,1424.5,773.400024,,,,,1068.699951,,,,1068.699951,1842.099975,3266.599975,0.0,551.799988,,,-1488.599976,,3493.799927,2556.999939,70.300003,2627.299942,5893.899917,
03/31/1995,6148.0,73.199997,73.199997,0.0,1413.0,,,767.299988,,,,,197.600006,,,,,2451.100098,2758.899902,6010.5,-3251.600098,192.199997,,745.799988,,,,745.799988,3696.899887,,1059.400024,1059.400024,,,,382.200012,,,,,,134.700013,,,134.700013,1576.300049,655.5,,,,,1095.300049,,,,1095.300049,1750.800049,3327.100098,0.0,553.5,,,-1515.900024,,3709.000122,2746.600098,74.300003,2820.900101,6148.000199,
06/30/1995,6177.399902,100.599998,100.599998,0.0,1402.599976,,,760.400024,,,,,188.399994,,,,,2452.0,2757.800049,6348.100098,-3590.300049,200.100006,,767.5,,,,767.5,3725.400055,,1077.900024,1077.900024,,,,370.0,,,,,,64.799927,,,64.799927,1512.699951,652.799988,,,,,1119.400024,,,,1119.400024,1772.200012,3284.899963,0.0,554.299988,,,-1605.0,,3866.399902,2815.69989,76.800003,2892.499893,6177.399856,
09/30/1995,6188.399902,118.300003,118.300003,0.0,1319.800049,,,759.900024,,,,,176.600006,,,,,2374.600098,2763.600098,6392.600098,-3629.0,201.600006,,848.599976,,,,848.599976,3813.80008,,1096.300049,1096.300049,,,,444.600006,,,,,,39.399994,,,39.399994,1580.300049,744.5,,,,,1150.400024,,,,1150.400024,1894.900024,3475.200073,0.0,556.700012,,,-1874.800049,,3959.100098,2641.000061,72.199997,2713.200058,6188.400131,
12/31/1995,6194.299805,105.599998,105.599998,0.0,1245.099976,,,737.5,,,,,187.300003,,,,,2275.5,2834.800049,6464.0,-3629.199951,223.800003,,860.200012,,,,860.200012,3918.800064,,583.400024,583.400024,,,,485.299988,,,,,,560.700012,,,560.700012,1629.400024,735.5,,,,,1192.0,,,,1192.0,1927.5,3556.900024,0.0,565.599976,,,-2059.600098,,4063.200074,2569.199952,68.199997,2637.399949,6194.299973,
03/31/1996,6346.899902,89.0,89.0,0.0,1339.199951,,,779.799988,,,,,193.699997,,,,,2401.699951,2850.0,6533.100098,-3683.100098,219.100006,,876.099976,,,,876.099976,3945.199982,,1066.800049,1066.800049,,,,689.400024,,,,,,97.199951,,,97.199951,1853.400024,712.400024,,,,,1207.800049,,,,1207.800049,1920.200073,3773.600097,0.0,573.0,,,-2250.199951,,4177.0,2499.800049,73.5,2573.300049,6346.900146,
06/30/1996,6501.600098,121.900002,121.900002,0.0,1388.800049,,,746.599976,,,,,195.0,,,,,2452.300049,2863.5,6603.299805,-3739.800049,215.100006,,970.700012,,,,970.700012,4049.300018,,1080.400024,1080.400024,,,,761.200012,,,,,,18.599915,,,18.599915,1860.199951,848.599976,,,,,1237.199951,,,,1237.199951,2085.799927,3945.999878,0.0,575.200012,,,-2410.199951,,4316.0,2481.000061,74.599998,2555.600059,6501.599937,
09/30/1996,6425.700195,104.400002,104.400002,0.0,1278.599976,,,779.099976,,,,,189.899994,,,,,2352.0,2891.600098,6679.899902,-3788.300049,210.100006,,972.0,,,,972.0,4073.700104,,1071.400024,1071.400024,,,,584.700012,,,,,,37.200013,,,37.200013,1693.300049,843.099976,,,,,1252.199951,,,,1252.199951,2095.299927,3788.599976,0.0,576.5,,,-2469.100098,,4455.100098,2562.5,74.599998,2637.099998,6425.699974,
12/31/1996,6441.399902,69.599998,69.599998,0.0,1225.599976,,,796.5,,,,,204.699997,,,,,2296.399902,2913.5,6688.200195,-3774.699951,254.399994,,977.099976,,,,977.099976,4144.99997,,601.900024,601.900024,,,,648.299988,,,,,,518.700012,,,518.700012,1768.900024,833.900024,,,,,1279.800049,,,,1279.800049,2113.700073,3882.600097,0.0,580.900024,,,-2667.199951,,4568.899902,2482.599975,76.199997,2558.799972,6441.400069,
03/31/1997,6553.0,109.5,109.5,0.0,1345.0,,,820.0,,,,,192.0,,,,,2467.0,2871.0,6644.0,-3773.0,230.0,,985.0,,,,985.0,4086.0,,1055.0,1055.0,,,,590.0,,,,,,82.0,,,82.0,1727.0,1008.0,,,,,1288.0,,,,1288.0,2296.0,4023.0,0.0,582.0,,,-2758.100098,,4629.100098,2453.0,77.0,2530.0,6553.0,
06/30/1997,6566.0,105.0,105.0,0.0,1376.0,,,807.0,,,,,192.0,,,,,2480.0,2861.0,6667.0,-3806.0,227.0,,998.0,,,,998.0,4086.0,,1095.0,1095.0,,,,598.0,,,,,,38.0,,,38.0,1731.0,980.0,,,,,1311.0,,,,1311.0,2291.0,4022.0,0.0,583.0,,,-2865.0,,4746.0,2464.0,80.0,2544.0,6566.0,
09/30/1997,6538.0,90.0,90.0,0.0,1301.0,,,819.0,,,,,201.0,,,,,2411.0,2846.0,6716.0,-3870.0,234.0,,1047.0,,,,1047.0,4127.0,,1081.0,1081.0,,,,566.0,,,,,,9.0,,,9.0,1656.0,990.0,,,,,1327.0,,,,1327.0,2317.0,3973.0,0.0,585.0,,,-2957.0,,4855.0,2483.0,82.0,2565.0,6538.0,
12/31/1997,6868.0,129.0,129.0,0.0,1353.0,,,863.0,255.0,,608.0,,239.0,,,,,2584.0,2855.0,6758.0,-3903.0,219.0,,1210.0,,,,1210.0,4284.0,,646.0,646.0,,,,444.0,,,,,,572.0,,,572.0,1662.0,1257.0,,,,,1358.0,,,,1358.0,2615.0,4277.0,0.0,583.0,,,-2990.0,,4916.0,2509.0,82.0,2591.0,6868.0,
03/31/1998,7106.0,141.0,141.0,0.0,1443.0,,,898.0,273.0,,625.0,,247.0,,,,,2729.0,2878.0,6816.0,-3938.0,249.0,,1250.0,,,,1250.0,4377.0,,1212.0,1212.0,,,,522.0,,,,,,84.0,,,84.0,1818.0,1230.0,,,,,1364.0,,,,1364.0,2594.0,4412.0,0.0,587.0,,,-3029.0,,5049.0,2607.0,87.0,2694.0,7106.0,
06/30/1998,7224.0,151.0,151.0,0.0,1509.0,,,902.0,280.0,,622.0,,249.0,,,,,2811.0,2889.0,6902.0,-4013.0,245.0,,1279.0,,,,1279.0,4413.0,,1245.0,1245.0,,,,512.0,,,,,,35.0,,,35.0,1792.0,1223.0,,,,,1420.0,,,,1420.0,2643.0,4435.0,0.0,592.0,,,-3057.0,,5168.0,2703.0,86.0,2789.0,7224.0,
09/30/1998,7133.0,264.0,264.0,0.0,1354.0,,,870.0,265.0,,605.0,,228.0,,,,,2716.0,2806.0,6548.0,-3742.0,241.0,,1370.0,,,,1370.0,4417.0,,1164.0,1164.0,,,,335.0,,,,,,31.0,,,31.0,1530.0,1203.0,,,,,1393.0,,,,1393.0,2596.0,4126.0,0.0,592.0,,,-3060.0,,5389.0,2921.0,86.0,3007.0,7133.0,
12/31/1998,7387.0,128.0,128.0,0.0,1366.0,,,917.0,279.0,,638.0,0.0,249.0,,,,,2660.0,2905.0,6739.0,-3834.0,263.0,,1559.0,724.0,,,835.0,4727.0,,630.0,630.0,,,,637.0,,,,,,645.0,,,645.0,1912.0,1081.0,,,,,1427.0,,,,1427.0,2508.0,4420.0,0.0,589.0,,,-3198.0,,5489.0,2880.0,87.0,2967.0,7387.0,
03/31/1999,7435.0,82.0,82.0,0.0,1438.0,1438.0,,948.0,292.0,,656.0,0.0,257.0,,,,,2725.0,2874.0,6734.0,-3860.0,247.0,,1589.0,586.0,586.0,0.0,1003.0,4710.0,,1202.0,1202.0,,,,777.0,,,,,,66.0,,,66.0,2045.0,1066.0,,,,,1430.0,,,,1430.0,2496.0,4541.0,0.0,590.0,,,-3276.0,5849.0,-366.0,2797.0,97.0,2894.0,7435.0,
06/30/1999,7513.0,96.0,96.0,0.0,1500.0,1500.0,,915.0,279.0,,636.0,0.0,268.0,,,,,2779.0,2876.0,6792.0,-3916.0,262.0,,1596.0,571.0,571.0,0.0,1025.0,4734.0,,1242.0,1242.0,,,,711.0,,,,,,36.0,,,36.0,1989.0,1051.0,,,,,1447.0,,,,1447.0,2498.0,4487.0,0.0,588.0,,,-3271.0,5968.0,-350.0,2935.0,91.0,3026.0,7513.0,
09/30/1999,8750.0,164.0,164.0,0.0,1592.0,1592.0,,1020.0,301.0,,719.0,0.0,365.0,,,,,3141.0,2861.0,6757.0,-3896.0,256.0,,2492.0,911.0,911.0,0.0,1581.0,5609.0,,1379.0,1379.0,,,,872.0,,,,,,40.0,,,40.0,2291.0,1849.0,,,,,1508.0,,,,1508.0,3357.0,5648.0,0.0,589.0,,,-3269.0,6001.0,-320.0,3001.0,101.0,3102.0,8750.0,
12/31/1999,8914.0,158.0,158.0,0.0,1594.0,1594.0,,1016.0,300.0,,716.0,0.0,294.0,,,,,3062.0,2933.0,6859.0,-3926.0,261.0,,2658.0,1662.0,1002.0,660.0,996.0,5852.0,,755.0,755.0,,,,954.0,,,,,,675.0,,,675.0,2384.0,1836.0,,,,,1490.0,,,,1490.0,3326.0,5710.0,0.0,588.0,,,-3268.0,6098.0,-312.0,3106.0,98.0,3204.0,8914.0,
03/31/2000,9072.0,145.0,145.0,0.0,1713.0,1713.0,,1067.0,324.0,0.0,743.0,0.0,252.0,,,,,3177.0,2918.0,6901.0,-3983.0,227.0,,2750.0,1722.0,1066.0,656.0,1028.0,5895.0,,1403.0,1403.0,,,,1105.0,,,,,,0.0,,,0.0,2508.0,1825.0,,,,,1500.0,,,,1500.0,3325.0,5833.0,0.0,591.0,,,-3264.0,6168.0,-358.0,3137.0,102.0,3239.0,9072.0,
06/30/2000,9101.0,144.0,144.0,0.0,1724.0,1724.0,,1067.0,325.0,0.0,742.0,0.0,256.0,,,,,3191.0,2920.0,6962.0,-4042.0,234.0,,2756.0,1696.0,1056.0,640.0,1060.0,5910.0,,1463.0,1463.0,,,,1018.0,,,,,,0.0,,,0.0,2481.0,1824.0,,,,,1465.0,,,,1465.0,3289.0,5770.0,0.0,591.0,,,-3263.0,6303.0,-405.0,3226.0,105.0,3331.0,9101.0,
09/30/2000,9029.0,135.0,135.0,0.0,1652.0,1652.0,,1070.0,315.0,0.0,755.0,0.0,286.0,,,,,3143.0,2900.0,6978.0,-4078.0,232.0,,2754.0,1638.0,1014.0,624.0,1116.0,5886.0,,1436.0,1436.0,,,,1024.0,,,,,,0.0,,,0.0,2460.0,1820.0,,,,,1476.0,,,,1476.0,3296.0,5756.0,0.0,589.0,,,-3383.0,6385.0,-452.0,3139.0,134.0,3273.0,9029.0,
12/31/2000,9125.0,111.0,111.0,0.0,1563.0,1563.0,,1121.0,314.0,0.0,807.0,0.0,298.0,,,,,3093.0,2941.0,7089.0,-4148.0,79.0,,3012.0,1648.0,1032.0,616.0,1364.0,6032.0,,764.0,764.0,,,,1161.0,,,,,,618.0,,,618.0,2543.0,1810.0,,,,,1547.0,,,,1547.0,3357.0,5900.0,0.0,586.0,,,-3508.0,6444.0,-425.0,3097.0,128.0,3225.0,9125.0,
03/31/2001,9061.0,78.0,78.0,0.0,1617.0,1617.0,,1141.0,322.0,0.0,819.0,0.0,325.0,,,,,3161.0,2849.0,7072.0,-4223.0,,,3051.0,1595.0,997.0,598.0,1456.0,5900.0,,1374.0,1374.0,,,,1284.0,,,,,,0.0,,,0.0,2658.0,1701.0,,,,,1557.0,,,,1557.0,3258.0,5916.0,0.0,590.0,,,-3505.0,6430.0,-501.0,3014.0,131.0,3145.0,9061.0,
06/30/2001,8952.0,118.0,118.0,0.0,1637.0,1637.0,,1076.0,310.0,0.0,766.0,0.0,305.0,,,,,3136.0,2801.0,7060.0,-4259.0,,,3015.0,1570.0,983.0,587.0,1445.0,5816.0,,1389.0,1389.0,,,,1116.0,,,,,,0.0,,,0.0,2505.0,1703.0,,,,,1547.0,,,,1547.0,3250.0,5755.0,0.0,593.0,,,-3497.0,6515.0,-549.0,3062.0,135.0,3197.0,8952.0,
09/30/2001,8828.0,159.0,159.0,0.0,1534.0,1534.0,,1006.0,300.0,0.0,706.0,0.0,285.0,,,,,2984.0,2791.0,7143.0,-4352.0,,,3053.0,1574.0,992.0,582.0,1479.0,5844.0,,1368.0,1368.0,,,,944.0,,,,,,0.0,,,0.0,2312.0,1720.0,,,,,1566.0,,,,1566.0,3286.0,5598.0,0.0,593.0,,,-3498.0,6538.0,-530.0,3103.0,127.0,3230.0,8828.0,
12/31/2001,8452.0,108.0,108.0,,1416.0,1416.0,,904.0,166.0,,622.0,116.0,275.0,,,,,2703.0,2752.0,7153.0,-4401.0,305.0,,2692.0,1542.0,972.0,570.0,1150.0,5749.0,,1259.0,1259.0,,,,696.0,,,,,,0.0,,,0.0,1955.0,1699.0,,,,,1596.0,,,,1596.0,3295.0,5250.0,,593.0,,,-3496.0,6551.0,-568.0,3080.0,122.0,3202.0,8452.0,
03/31/2002,8487.0,72.0,72.0,0.0,1533.0,1533.0,,948.0,291.0,0.0,657.0,0.0,288.0,,,,,2841.0,2695.0,7161.0,-4466.0,306.0,,2645.0,1506.0,979.0,527.0,1139.0,5646.0,,1333.0,1333.0,,,,735.0,,,,,,0.0,,,0.0,2068.0,1679.0,,,,,1575.0,,,,1575.0,3254.0,5322.0,0.0,597.0,,,-3489.0,6514.0,-585.0,3037.0,128.0,3165.0,8487.0,
06/30/2002,8753.0,136.0,136.0,0.0,1640.0,1640.0,,962.0,287.0,0.0,675.0,0.0,356.0,,,,,3094.0,2674.0,7284.0,-4610.0,294.0,,2691.0,1549.0,1023.0,526.0,1142.0,5659.0,,1411.0,1411.0,,,,627.0,,,,,,206.0,,,206.0,2244.0,1690.0,,,,,1960.0,,,,1960.0,3650.0,5894.0,0.0,604.0,,,-3479.0,6099.0,-499.0,2725.0,134.0,2859.0,8753.0,
09/30/2002,8582.0,163.0,163.0,0.0,1559.0,1559.0,,957.0,287.0,0.0,670.0,0.0,371.0,,,,,3050.0,2606.0,7232.0,-4626.0,252.0,,2674.0,1532.0,1015.0,517.0,1142.0,5532.0,,1392.0,1392.0,,,,494.0,,,,,,182.0,,,182.0,2068.0,1707.0,,,,,1900.0,,,,1900.0,3607.0,5675.0,0.0,609.0,,,-3472.0,6174.0,-538.0,2773.0,134.0,2907.0,8582.0,
12/31/2002,7863.0,117.0,117.0,,1486.0,1486.0,,942.0,157.0,113.0,548.0,124.0,400.0,,,,,2945.0,2632.0,7270.0,-4638.0,262.0,,2024.0,1561.0,1047.0,514.0,463.0,4918.0,,1378.0,1378.0,,,,352.0,342.0,10.0,10.0,,,190.0,,,190.0,1920.0,1699.0,1699.0,0.0,0.0,,1963.0,,,,1963.0,3662.0,5582.0,,610.0,,,-3471.0,6197.0,-1186.0,2150.0,131.0,2281.0,7863.0,
03/31/2003,8051.0,77.0,77.0,0.0,1649.0,1649.0,,1004.0,283.0,120.0,601.0,0.0,365.0,,,,,3095.0,2611.0,7352.0,-4741.0,278.0,,2067.0,1574.0,1066.0,508.0,493.0,4956.0,,1429.0,1429.0,,,,332.0,,,,,,183.0,,,183.0,1944.0,1699.0,,,,,2027.0,,,,2027.0,3726.0,5670.0,0.0,614.0,,,-3464.0,6203.0,-1117.0,2236.0,145.0,2381.0,8051.0,
06/30/2003,8326.0,153.0,153.0,0.0,1773.0,1773.0,,1004.0,289.0,124.0,591.0,0.0,393.0,,,,,3323.0,2610.0,7482.0,-4872.0,276.0,,2117.0,1610.0,1104.0,506.0,507.0,5003.0,,1527.0,1527.0,,,,234.0,,,,,,289.0,,,289.0,2050.0,1684.0,,,,,2007.0,,,,2007.0,3691.0,5741.0,0.0,615.0,,,-3463.0,6282.0,-1004.0,2430.0,155.0,2585.0,8326.0,
09/30/2003,8304.0,283.0,283.0,0.0,1689.0,1689.0,,990.0,290.0,118.0,582.0,0.0,409.0,,,,,3371.0,2543.0,7479.0,-4936.0,267.0,,2123.0,1607.0,1110.0,497.0,516.0,4933.0,,1560.0,1560.0,,,,385.0,,,,,,291.0,,,291.0,2236.0,1356.0,,,,,2054.0,,,,2054.0,3410.0,5646.0,0.0,617.0,,,-3457.0,6350.0,-988.0,2522.0,136.0,2658.0,8304.0,
12/31/2003,8424.0,499.0,499.0,0.0,1631.0,1631.0,,997.0,285.0,111.0,601.0,0.0,410.0,,,,,3537.0,2566.0,7620.0,-5054.0,111.0,,2210.0,1652.0,1157.0,495.0,558.0,4887.0,,745.0,745.0,,,,327.0,326.0,1.0,1.0,,,1067.0,,,1067.0,2139.0,1339.0,1339.0,0.0,0.0,,1898.0,,,,1898.0,3237.0,5376.0,0.0,642.0,,,-3428.0,6399.0,-702.0,2911.0,137.0,3048.0,8424.0,
