Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,EV/EBITDA,EV/Market Cap,Total Debt/EV,EV/Net Income,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1994,113.220252,-3.03,0.0,0.0,85.459,195.649252,,,1.728041,0.436797,,113.220252,195.649252,30.888735,,
06/30/1994,110.105373,-4.447,7.58,0.0,102.542999,215.781372,,,1.959772,0.475217,,110.070626,215.746625,34.05103,,
09/30/1994,101.440002,-4.962,7.58,0.0,104.307999,208.366001,,,2.054081,0.5006,,99.919998,206.845997,32.865299,,
12/31/1994,108.121249,-2.861,5.749,0.0,107.998001,219.00725,7.6651,13.115777,2.025571,0.493125,40.677424,107.518252,218.404254,33.928312,,
03/31/1995,103.903999,-4.881,5.749,0.0,120.607002,225.379002,7.393111,12.415524,2.169108,0.53513,41.483343,102.160004,223.635006,34.705729,,
06/30/1995,112.387001,-4.415,3.833,0.0,122.510002,234.315003,7.417379,12.236409,2.084894,0.522843,43.223576,110.431997,232.359999,35.443201,,
09/30/1995,116.518876,-5.187,3.833,0.0,122.653999,237.818876,7.271637,12.022591,2.041033,0.515745,44.812301,116.518876,237.818876,35.973207,,
12/31/1995,159.200252,-3.402,1.916,0.0,115.616997,273.331248,7.9376,13.104384,1.716902,0.422992,48.940242,114.367502,228.498499,29.616561,,
03/31/1996,157.679998,-5.393,1.916,0.17,125.556,279.928997,7.547901,12.363809,1.775298,0.448528,41.594205,164.801247,287.050246,29.958155,,
06/30/1996,197.143505,-6.167,0.0,0.168,138.100998,329.245503,8.232166,13.43585,1.67008,0.419447,41.398907,205.618758,337.720756,34.862928,,
09/30/1996,232.319633,-15.04,0.0,0.52,172.804001,390.603634,8.97733,14.338814,1.68132,0.442402,40.318294,241.717135,400.001136,37.619534,,
12/31/1996,344.268744,-8.293,0.0,0.508,171.606995,508.090738,10.686973,17.264381,1.475855,0.337749,50.987529,287.306242,451.128236,38.741193,,
03/31/1997,396.515249,-14.629,0.0,98.761002,304.899994,785.547245,14.32487,23.044009,1.981127,0.388137,68.901607,434.339737,823.371733,52.995159,,
06/30/1997,552.262866,-13.412,0.0,22.268,356.437996,917.556861,13.368838,21.000088,1.661449,0.388464,67.972207,535.680526,900.974522,45.274499,,
09/30/1997,688.831123,-14.031,0.0,22.257,240.107993,937.165116,11.223803,17.409071,1.360515,0.256207,48.767502,710.21248,958.546472,36.393778,,
12/31/1997,733.497278,-16.586,0.0,21.254,278.050007,1016.215285,10.286933,15.416121,1.385438,0.273613,37.085442,786.297312,1069.01532,38.359325,,
03/31/1998,723.448062,-16.707001,0.0,35.52,395.762009,1138.023071,10.170001,15.129664,1.573054,0.347763,26.514983,768.353055,1182.928064,41.587623,,
06/30/1998,701.565383,-12.733,0.0,113.233002,407.527,1209.592386,9.877772,14.596264,1.724134,0.336913,24.690093,735.107235,1243.134238,43.318854,,
09/30/1998,642.341743,-18.400999,0.0,112.584999,478.679016,1215.204759,9.168174,13.399841,1.891835,0.393908,24.154818,682.551187,1255.414203,43.393971,,
12/31/1998,649.967008,-19.92,0.0,118.192001,548.126007,1296.365017,8.924815,13.048991,1.994509,0.422818,25.624926,669.102011,1315.50002,46.316946,,
03/31/1999,1162.71151,-32.368,35.047001,135.828003,987.638001,2288.856515,13.779079,19.9031,1.968551,0.431498,51.210572,716.250019,1842.395024,40.199103,,
06/30/1999,1353.644895,-14.782,35.047001,136.319,1031.153992,2541.382888,12.052751,17.152962,1.877437,0.405745,43.130576,1341.149019,2528.887012,42.669138,,
09/30/1999,1303.805979,-23.584473,35.04657,339.536957,918.999191,2573.804224,10.190459,14.509952,1.97407,0.357059,35.01584,1294.901979,2564.900224,41.455469,,
12/31/1999,1138.48,-54.117001,34.695999,338.881012,1011.965988,2469.905998,8.240574,11.639958,2.169477,0.409718,27.490439,1171.64002,2503.066018,43.389537,,
03/31/2000,1116.092289,-27.809,34.695999,337.664001,1038.701996,2499.345285,7.584564,10.657712,2.239372,0.41559,25.372519,1157.07348,2540.326476,44.227587,,
06/30/2000,1350.557141,-37.907001,34.695999,398.625,1078.633972,2824.605111,8.388799,12.072278,2.091437,0.381871,31.525666,1391.49889,2865.54686,49.638949,,
09/30/2000,1305.441892,-36.870998,34.695999,417.078003,1199.734009,2920.078905,8.370934,12.016069,2.236851,0.410857,32.613462,1346.04129,2960.678303,51.307768,,
12/31/2000,1347.771351,-100.987999,34.695999,418.933014,1307.072021,3007.484386,8.287604,11.624319,2.23145,0.434606,34.327703,1345.449976,3005.163011,52.857472,,
03/31/2001,1436.475,-52.676998,34.695999,412.558014,1272.605988,3103.658003,8.315341,11.657632,2.160607,0.410034,35.094565,1475.300025,3142.483028,54.015176,,
06/30/2001,1461.2112,-13.128,34.695999,410.980011,1262.996948,3156.756158,8.270454,11.398495,2.16037,0.400093,32.723011,1505.534175,3201.079133,54.873386,,
09/30/2001,1482.9425,-36.278,34.695999,411.346008,1290.489014,3183.195521,8.311477,11.206067,2.14654,0.405407,32.238809,1529.137974,3229.390995,55.273407,,
12/31/2001,1598.427805,-27.853001,34.695999,411.451996,1396.720978,3413.443778,8.935928,12.331984,2.135501,0.409182,33.90928,1642.800028,3457.816,59.260146,,
03/31/2002,1686.342885,-29.664,34.695999,410.73999,1427.113968,3529.228842,9.374599,12.922277,2.09283,0.40437,34.33269,1735.105829,3577.991786,60.733924,,
06/30/2002,1725.30382,-69.223,34.695999,410.255005,1406.282043,3507.313867,9.531595,13.253502,2.032867,0.400957,34.508239,1781.93532,3563.945367,60.274518,,
09/30/2002,1815.360031,-46.869999,34.695999,409.955994,1395.532043,3608.674068,9.663304,13.712435,1.987856,0.386716,35.296799,1865.269938,3658.583975,61.623532,,
12/31/2002,1929.646768,-56.446999,10.506,420.859009,1333.523972,3638.08875,10.027283,14.37105,1.885365,0.366545,32.915838,2000.505568,3708.94755,61.085831,,
03/31/2003,1990.311767,-28.274,0.0,348.597992,1429.909942,3740.545701,10.236096,14.757933,1.879377,0.382273,36.254733,2046.1291,3796.363034,61.925465,,
06/30/2003,,,,,,,,,,,,2169.14485,,,,
09/30/2003,2196.628537,-45.888,75.0,267.122009,1477.818023,3970.680569,11.082835,16.164634,1.807625,0.372183,35.807382,2190.437737,3964.489769,66.61098,,
12/31/2003,2387.333838,-29.868999,75.0,254.720993,1452.776978,4139.962809,11.586052,17.231465,1.734137,0.350915,31.653754,2450.01781,4202.646781,69.105341,,
03/31/2004,2836.417633,-43.537998,75.0,246.143997,1481.577042,4595.600674,12.810144,19.184387,1.620213,0.32239,33.870378,2880.483883,4639.666924,75.712553,,
06/30/2004,2611.322957,-5.38,75.0,250.576996,1506.71196,4438.231913,12.20891,18.386604,1.69961,0.339485,32.840276,2655.166714,4482.07567,72.91329,,
09/30/2004,2907.391527,-50.181,200.0,123.208,1479.020996,4659.439523,12.685927,19.20468,1.602619,0.317425,32.876392,2841.32933,4593.377326,74.505735,,
12/31/2004,3479.617437,-95.32,200.0,134.364,1493.09,5211.751437,13.688012,20.845505,1.497794,0.286485,38.229782,3564.4914,5296.6254,82.977809,,
03/31/2005,3004.862007,-53.591,200.0,133.018,1466.039,4750.328007,12.301833,18.889862,1.580881,0.308618,31.281381,2979.82806,4725.29406,75.297342,,
06/30/2005,3619.604503,-26.252,200.0,131.645,1763.352,5688.349503,14.254907,21.543351,1.571539,0.309994,33.602802,3633.8016,5702.5466,89.892029,,
09/30/2005,3899.255535,-31.232,275.0,78.592,1584.589,5806.204535,14.63047,22.198875,1.489055,0.272913,35.490465,3790.37865,5697.32765,85.546189,,
12/31/2005,4006.61592,-42.458,275.0,88.165,1613.942,5941.26492,15.553782,22.985395,1.482864,0.27165,36.528586,3988.61595,5923.26495,87.414809,,
03/31/2006,4597.827758,-88.056,275.0,86.879,1546.848,6418.498758,16.634613,24.764924,1.395985,0.240998,32.902892,4558.77431,6379.44531,93.796235,,
06/30/2006,4270.743029,-36.594,275.0,86.203,1579.643,6174.995029,16.065487,24.200482,1.445883,0.255813,32.803667,4248.13895,6152.39095,89.861633,,
09/30/2006,4736.605554,-38.36,275.0,84.27,3099.934,8157.449554,20.534852,30.521153,1.722214,0.380013,40.570803,4718.17368,8139.01768,118.419451,,
12/31/2006,5818.33279,-34.046,275.0,83.896,1575.386,7718.56879,18.485553,29.060986,1.326595,0.204103,35.230289,5349.32944,7249.56544,103.699899,,
03/31/2007,6241.270639,-29.164,275.0,79.045,1674.932,8241.083639,19.42969,30.438544,1.320418,0.203242,40.141273,5766.20325,7766.01625,110.320891,,
06/30/2007,,,,,,,,,,,,4881.0675,,,,
09/30/2007,5342.915791,-33.571,275.0,74.676,2352.03,8011.050791,18.251193,29.122622,1.499378,0.293598,37.193407,5319.00525,7987.14025,115.077267,,
12/31/2007,4490.9957,-18.668,275.0,77.762,2007.975,6833.0647,15.621219,24.137002,1.521503,0.293862,33.41499,4509.543282,6851.612282,98.121747,,
03/31/2008,4528.160442,-29.212,275.0,78.023,2108.5,6960.471442,15.588473,24.201497,1.537152,0.302925,38.854709,4494.9916,6927.3026,99.545972,,
