Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2007,5083.089,32864.237,794.295,38741.621,420.491,8349.141,21.134,8790.766,-12.475,28.288829,182.898781,4.420477,215.608087,2.727201,17.632462,0.426159,20.785822,
06/30/2007,7767.022,25713.444,785.065,34265.531,572.491,8623.865,17.508,9213.864,-16.034,44.718105,148.04342,4.519959,197.281484,4.307489,14.260341,0.435387,19.003217,
09/30/2007,3683.317,25827.12,981.051,30491.488,226.353,8729.145,3.768,8959.266,-4.15,20.568862,144.227195,5.478514,170.274571,2.094493,14.686414,0.557868,17.338774,
12/31/2007,3109.9,25880.32,4521.963,33328.43,592.678,9249.032,19.603,9861.313,,17.22696,143.361275,25.048932,184.619287,1.731822,14.412069,2.518162,18.559726,
03/31/2008,3100.722,25490.308,3785.275,32376.305,314.178,10257.95,21.616,10593.744,-303.682,16.822997,138.297913,20.537046,175.657957,1.732373,14.241434,2.114833,18.08864,
06/30/2008,2238.379,24484.038,2733.892,29456.309,867.146,9028.214,29.829,9925.189,-10.473,12.499916,136.727705,15.26704,164.494661,1.26296,13.814626,1.542544,16.62013,
09/30/2008,2027.103,22268.932,2936.239,27232.274,452.515,5559.329,3144.542,9156.386,-476.938,11.289264,124.019275,16.352389,151.660927,1.159824,12.741358,1.679994,15.581176,
12/31/2008,1635.46,27549.349,3712.371,32897.18,440.436,7518.606,3497.434,11456.476,,7.268451,122.437171,16.498836,146.204458,0.864692,14.565743,1.962785,17.393219,
03/31/2009,1645.22,27394.095,3870.045,32909.36,465.786,3280.145,3352.872,7098.803,-183.367,7.600704,126.557185,17.879109,152.036998,0.91852,15.294018,2.160631,18.373169,
06/30/2009,1940.737,27520.505,5679.892,35141.134,338.915,6626.073,64.658,7029.646,-43.473,8.455207,119.898556,24.74558,153.099343,1.098106,15.571624,3.213791,19.88352,
09/30/2009,3001.973,26796.011,3274.431,33072.415,409.373,6954.105,40.84,7404.318,148.356,13.104312,116.970835,14.293655,144.368801,1.73808,15.514336,1.895828,19.148244,
