Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,-5.994923,-10.417125,,-11.211942,-2.469535,-2.469535,-3.008065,,,,,
06/30/1990,,,,,,,7.573671,3.464567,,0.897225,-4.385374,-4.385374,-4.86863,,588.771051,,,
09/30/1990,,,,,,,-1.185035,-7.918396,,-10.574585,-7.315267,-7.315267,-7.818726,,,,,
12/31/1990,,,,,,,-13.953497,-16.236273,,-19.508785,-13.287442,-13.287443,-13.785016,,,,,
03/31/1991,,-39.777223,-9.253824,,,,-5.602783,-10.204031,,-13.332629,-10.666103,-10.666103,-11.18957,,,,,
06/30/1991,,-40.257885,-8.898983,,,,2.695329,-1.674212,-180.485912,-6.139858,-3.411253,-3.411253,-3.908537,,,,,
09/30/1991,,-40.923179,-8.0401,,,,1.787501,-2.842527,,-6.545373,-5.091555,-5.091555,-5.871816,,,,,
12/31/1991,,-27.350578,-4.686245,,,,8.202079,3.667053,6424.608865,0.175692,0.097733,0.097733,-0.677719,,44.372457,,,
03/31/1992,,-80.418839,-13.613626,,,,1.50848,-2.942956,161.83323,-6.671309,-6.671309,-44.708691,-45.492454,,,,,
06/30/1992,,-93.535858,-14.52394,,,,0.442147,-3.994023,,-7.710969,-7.710969,-7.71097,-8.472254,,,,,
09/30/1992,,-103.782343,-14.538952,,,,0.932765,-3.571805,,-6.20661,-6.20661,-6.20661,-6.967654,,,,,
12/31/1992,,,-18.836625,,,,-4.60446,-9.741147,-648.281057,-15.53925,-15.53925,-15.539249,-16.330892,,,,,
03/31/1993,,,-8.443209,,,,4.443231,0.117809,77.782988,-3.555937,-3.555937,-3.555937,-4.541056,,,,,
06/30/1993,,,-6.156911,,,,7.8526,3.644739,115.70279,0.321296,0.321296,0.321297,-0.692489,,0.0,,,
09/30/1993,,,-7.135318,,,,-1.859079,-6.319998,,-10.158309,-10.158309,-10.158308,-11.255124,,,,,
12/31/1993,,,-6.217091,,,,-2.681976,-6.438799,,-10.595076,-10.595076,-13.854258,-15.281327,,,,,
03/31/1994,,,-8.070531,,,,-3.206476,-8.303454,-466.52523,-11.664683,-11.664683,-11.664682,-12.804726,,,,,
06/30/1994,,,-7.85678,,,,8.379714,4.152747,18.614656,0.73491,0.73491,0.73491,-0.293794,,0.0,,,
09/30/1994,,,-7.825298,,,,-1.978955,-8.644011,,-10.284772,-10.284772,-10.284772,-11.399308,,,,,
12/31/1994,,,-10.009137,,,,-8.850015,-16.777585,,-19.156689,-19.156689,-19.156689,-20.344575,,,,,
03/31/1995,,,-8.324965,,,,2.592696,-2.381619,126.54415,-5.494295,-5.494295,-5.494296,-6.66157,,,,,
06/30/1995,,,-6.831048,,,,12.680567,8.225258,82.182409,5.691081,5.691081,5.691082,4.629787,,0.0,0.0,,
09/30/1995,,,-3.687714,,,,9.638111,4.945455,198.938327,2.64063,2.298261,2.29826,1.155162,,12.965433,0.0,,
