Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Source: Bloomberg
12/31/1982,,,,,,,,,,,,
03/31/1983,,,,,,,,,8.6875,,,
06/30/1983,,,,,,,,,10.0625,,,
09/30/1983,,,,,,,,,10.96875,,,
12/31/1983,,,,,,,,,10.71875,,,
03/31/1984,,,,,,,,,9.46875,,,
06/30/1984,,,,,,,,,9.375,,,
09/30/1984,,,,,,,,,10.71875,,,
12/31/1984,,,,,,,,,11.5625,,,
03/31/1985,,,,,,,,,12.28125,,,
06/30/1985,,,,,,,,,15.1875,,,
09/30/1985,,,,,,,,,13.25,,,
12/31/1985,,,,,,,,,17.5,,,
03/31/1986,,,,,,,,,22.0,,,
06/30/1986,,,,,,,,,22.3125,,,
09/30/1986,,,,,,,,,22.0,,,
12/31/1986,,,,,,,,,20.625,,,
03/31/1987,,,,,,,,,22.875,,,
06/30/1987,,,,,,,,,24.25,,,
09/30/1987,,,,,,,,,23.0625,,,
12/31/1987,,,,,,,,,18.625,,,
03/31/1988,,,,,,,,,19.4375,,,
06/30/1988,,,,,,,,,22.1875,,,
09/30/1988,,,,,,,,,21.625,,,
12/31/1988,,,,,,,,,19.875,,,
03/31/1989,,,,,,,,,20.5,,,
06/30/1989,,,,,,,,,21.75,,,
09/30/1989,,,,,,,,,23.75,,,
12/31/1989,,,,,,,,,20.8125,,,
03/31/1990,,0.12064,0.12064,0.12064,1.393735,,,,19.8125,3743.206316,0.12157,
06/30/1990,,0.107841,0.122542,0.090506,1.032372,,,,15.0,2839.158096,0.091467,
09/30/1990,,0.078955,0.093202,0.061359,0.765996,,,,11.125,2111.806316,0.06832,
12/31/1990,29.623291,0.062747,0.075997,0.049129,0.806697,,0.425925,,10.8125,2066.245719,0.064483,
03/31/1991,37.931036,0.078196,0.097223,0.056648,1.211596,,0.658258,,16.5,3168.002518,0.097682,
06/30/1991,53.125002,0.102707,0.111372,0.088385,1.280894,,0.743452,,18.0625,3482.490846,0.110374,
09/30/1991,34.243697,0.12036,0.132525,0.106492,1.414687,,0.871995,,20.375,3937.192984,0.132234,
12/31/1991,11.93038,0.138528,0.156572,0.129104,1.543402,,1.065424,,23.5625,5061.782724,0.168617,
03/31/1992,11.90048,0.170743,0.184271,0.15288,1.590599,,1.185102,,24.8125,5367.75632,0.184115,
06/30/1992,12.356979,0.190728,0.206453,0.175462,1.69483,,1.365108,,27.0,5872.209137,0.209015,
09/30/1992,11.376405,0.196196,0.209828,0.184322,1.557566,,1.348589,,25.3125,5641.681023,0.205822,
12/31/1992,12.12766,0.216885,0.231093,0.205306,1.785486,,1.553896,,28.5,6628.337825,0.224922,
03/31/1993,12.986381,0.243992,0.27622,0.204204,2.032393,,1.849957,,33.375,7790.162762,0.27658,
06/30/1993,12.12963,0.265088,0.298293,0.24654,1.944296,,1.851882,,32.75,7660.524635,0.268762,
09/30/1993,10.148515,0.246734,0.268192,0.233884,1.75759,,1.739293,,30.75,7202.603336,0.254815,
12/31/1993,9.235669,0.240902,0.257568,0.205125,1.581056,,1.653098,,29.0,6806.445058,0.20554,
03/31/1994,8.58871,0.198606,0.210429,0.187441,1.467767,,1.55673,,26.625,6255.623703,0.189564,
06/30/1994,9.19586,0.207895,0.224273,0.187586,1.57152,,1.692949,,28.875,6804.682606,0.206522,
09/30/1994,8.682886,0.19974,0.212142,0.181647,1.370995,,1.529045,,25.875,6069.395102,0.180804,
12/31/1994,8.251953,0.158139,0.183402,0.10815,1.273194,,1.273471,,21.125,7203.730731,0.157225,
03/31/1995,10.461374,0.122228,0.131188,0.11007,1.442242,,1.430162,,24.375,8204.917488,0.188195,
06/30/1995,12.267442,0.192153,0.215218,0.13047,1.529874,,1.494364,,26.375,8757.001453,0.193838,
09/30/1995,13.868159,0.191954,0.210965,0.178823,1.588317,,1.537288,,27.875,9282.12405,0.211582,
12/31/1995,27.100841,0.21706,0.240995,0.198666,1.911464,,1.788468,,32.25,10992.831976,0.234394,
03/31/1996,22.610294,0.214116,0.229752,0.20413,1.822096,,1.694727,,30.75,10511.671852,0.230413,
06/30/1996,19.701986,0.225817,0.23416,0.213875,1.742711,,1.649517,,29.75,10133.86158,0.22594,
09/30/1996,20.31345,0.236432,0.257268,0.218345,1.93683,,1.870331,,33.375,11196.811386,0.246463,
12/31/1996,12.74128,0.274483,0.291694,0.250246,2.196099,,2.006688,,37.625,12194.940182,0.266988,
03/31/1997,13.059092,0.300829,0.329602,0.270843,2.432189,,2.073293,,40.0,12554.959717,0.279608,
06/30/1997,13.241357,0.294137,0.312193,0.274297,2.528857,,2.078014,,41.75,12816.24855,0.283445,
09/30/1997,15.112229,0.30665,0.335212,0.287688,2.885481,,2.315822,,48.8125,14889.081673,0.332435,
12/31/1997,17.306231,0.356232,0.395857,0.303717,3.375243,,2.572515,,56.9375,17105.732708,0.358995,
03/31/1998,17.838542,0.353395,0.390893,0.319676,3.486714,,2.614025,,59.9375,18029.799229,0.391374,
06/30/1998,15.615942,0.383685,0.423079,0.344109,3.055362,,2.269052,,53.875,16245.359447,0.344941,
09/30/1998,12.747875,0.323858,0.380036,0.275313,2.472132,,1.844395,,45.0,13539.869385,0.288851,
12/31/1998,15.0,0.322878,0.345818,0.258921,2.862594,5.155549,2.105688,,54.0,16399.800648,0.345288,
03/31/1999,15.306474,0.336283,0.380856,0.304525,2.959705,5.262427,2.163035,,55.5625,16618.744089,0.362863,
06/30/1999,15.701635,0.376537,0.397869,0.360414,3.134326,6.38122,2.303698,,57.625,17057.0,0.357702,
09/30/1999,14.278455,0.335587,0.363408,0.313621,2.641563,5.303021,2.1578,,52.6875,15490.125,0.343112,
12/31/1999,11.962366,0.34874,0.406503,0.280025,2.314664,4.177667,1.910826,,44.5,13038.5,0.284671,
03/31/2000,11.765666,0.272086,0.309714,0.235093,2.290113,8.347032,1.898229,,45.0625,13113.1875,0.28079,
06/30/2000,12.019231,0.298956,0.351337,0.261546,2.318083,9.16568,1.895637,,46.875,13546.875,0.285642,
09/30/2000,16.331658,0.345244,0.401229,0.29851,2.946205,4.816667,2.535159,,65.0,18785.0,0.395524,
12/31/2000,17.863692,0.401417,0.45687,0.353049,3.339868,5.466493,2.779071,,73.0625,21188.125,0.444531,
