Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
08/31/1989,,,75.847,,75.846996,75.846996,,,,,,,,,,,,
11/30/1989,,,36.77,,36.77,36.77,,,,,,,,,,,,
02/28/1990,,,63.098,,63.098,63.098,,,,,,,,,,,,
05/31/1990,,,67.212997,,67.213,67.213,,,,,,,,,,,,
08/31/1990,,,99.647003,,99.646999,99.646999,,,,,,,,,,,,
11/30/1990,,,58.074001,,58.074001,58.074001,,,,,,,,,,,,
02/28/1991,,,70.661003,,70.660999,70.660999,,,,,,,,,,,,
05/31/1991,,,0.0,,58.634002,58.634002,,,,,,,,,,,,
08/31/1991,,,114.43,,114.429996,114.429996,,,,,,,,,,,,
11/30/1991,,,61.528,,61.528,61.528,,,,,,,,,,,,
02/29/1992,,,82.510002,,82.509998,82.509998,,,,,,,,,,,,
05/31/1992,,,0.0,,70.719996,70.719996,,,,,,,,,,,,
08/31/1992,,,122.585999,,122.586002,122.586002,,,,,,,,,,,,
11/30/1992,,,76.038002,,76.037998,76.037998,,,,,,,,,,,,
02/28/1993,,,89.463997,,89.464001,89.464001,,,,,,,,,,,,
05/31/1993,,,0.0,,76.897998,76.897998,,,,,,,,,,,,
08/31/1993,,,114.093002,,114.092998,114.092998,,,,,,,,,,,,
11/30/1993,,,52.287998,,52.287998,52.287998,,,,,,,,,,,,
02/28/1994,,,63.228001,,63.228001,63.228001,,,,,,,,,,,,
05/31/1994,,,0.0,,69.155001,69.155001,,,,,,,,,,,,
08/31/1994,,,105.987,,105.987,105.987,,,,,,,,,,,,
11/30/1994,,,84.939003,,84.939003,84.939003,,,,,,,,,,,,
02/28/1995,,,95.348999,,95.348999,95.348999,,,,,,,,,,,,
