Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/1992,5605.195801,55.062,55.062,0.0,1207.525024,,,721.270996,,,,,171.733002,,,,,,2155.591064,2652.656982,5408.948242,-2756.291016,170.936996,,,626.010986,,,,,,626.010986,3449.604965,,1632.542969,1632.542969,,,,213.761993,,,,,,35.320038,,,35.320038,1881.625,1463.213989,,,,,1067.147949,,,,1067.147949,2530.361938,4411.986938,0.0,206.233002,,,0,,986.976013,1193.209015,0.0,1193.209015,5605.195953,
09/30/1992,5668.39502,53.284,53.284,0.0,1203.80896,,,679.434021,,,,,173.865005,,,,,,2110.39209,2747.211914,5565.023926,-2817.812012,168.199997,,,642.591003,,,,,,642.591003,3558.002914,,1688.11499,1688.11499,,,,306.229004,,,,,,51.69397,,,51.69397,2046.037964,1444.718994,,,,,1091.600952,,,,1091.600952,2536.319946,4582.35791,0.0,206.365997,,,0,,879.671021,1086.037018,0.0,1086.037018,5668.394928,
12/31/1992,5437.458984,61.612,61.612,0.0,1028.786987,,,661.453979,,,,,152.397003,,,,,,1904.25,2733.748047,5558.714844,-2824.967041,181.735992,,,617.724976,,,,,,617.724976,3533.209015,,1508.708008,1508.708008,,,,123.566002,,,,,,54.788002,,,54.788002,1687.062012,1592.574951,,,,,1072.135986,,,,1072.135986,2664.710938,4351.772949,0.0,206.481003,,,0,,879.205017,1085.68602,0.0,1085.68602,5437.458969,
03/31/1993,5495.068848,62.955002,62.955002,0.0,1028.087036,,,627.752991,,,,,214.720993,,,,,,1933.515991,2747.301025,5604.690918,-2857.389893,195.968002,,,618.283997,,,,,,618.283997,3561.553024,,1533.005981,1533.005981,,,,208.824997,,,,,,41.043045,,,41.043045,1782.874023,1559.348999,,,,,1073.151978,,,,1073.151978,2632.500977,4415.375,0.0,206.516006,,,0,,873.177979,1079.693985,0.0,1079.693985,5495.068985,
06/30/1993,5612.327148,50.985001,50.985001,0.0,1164.392944,,,699.487976,,,,,172.134995,,,,,,2087.000977,2726.164062,5621.966797,-2895.802979,192.621994,,,606.539978,,,,,,606.539978,3525.326035,,1451.81604,1451.81604,,,,238.177994,,,,,,43.328964,,,43.328964,1733.322998,1395.630981,,,,,1075.543945,,,,1075.543945,2471.174927,4204.497925,293.369995,206.701004,,,0,,907.757996,1407.828995,0.0,1407.828995,5612.32692,
09/30/1993,5551.816895,40.984001,40.984001,0.0,1178.324951,,,603.377991,,,,,150.313995,,,,,,1973.000977,2769.86499,5704.852051,-2934.987061,184.688995,,,624.262024,,,,,,624.262024,3578.816009,,1418.490967,1418.490967,,,,158.862,,,,,,41.559997,,,41.559997,1618.912964,1399.458008,,,,,1078.651978,,,,1078.651978,2478.109986,4097.02295,293.178986,202.503006,,,0,,959.112,1454.793992,0.0,1454.793992,5551.816942,
12/31/1993,5470.0,63.077999,63.077999,0.0,1103.197021,,,587.776001,,,,,139.938004,,,,,,1893.989014,2762.60791,5757.269043,-2994.660889,190.473999,,,622.929016,,,,,,622.929016,3576.010925,,1314.635986,1314.635986,,,,126.747002,,,,,,38.153023,,,38.153023,1479.536011,1383.619019,,,,,1111.521973,,,,1111.521973,2495.140991,3974.677002,293.178986,204.977005,,,0,,997.166992,1495.322983,0.0,1495.322983,5469.999985,
03/31/1994,5495.149902,64.981003,64.981003,0.0,1075.093018,,,594.257019,,,,,176.516006,,,,,,1910.847046,2777.843994,5763.707031,-2985.863037,190.494003,,,615.965027,,,,,,615.965027,3584.303024,,1367.276978,1367.276978,,,,71.088997,,,,,,23.078972,,,23.078972,1461.444946,1377.432983,,,,,1127.910034,,,,1127.910034,2505.343018,3966.787964,293.178986,218.656998,,,0,,1016.526001,1528.361984,0.0,1528.361984,5495.149948,
06/30/1994,5810.0,46.0,46.0,0.0,1276.0,,,747.0,,,,,132.0,,,,,,2201.0,2772.0,5792.0,-3020.0,187.0,,,650.0,,,,,,650.0,3609.0,,1542.0,1542.0,,,,159.0,,,,,,23.0,,,23.0,1724.0,1381.0,,,,,1147.0,,,,1147.0,2528.0,4252.0,293.0,220.0,,,0,,1045.0,1558.0,0.0,1558.0,5810.0,
09/30/1994,5815.0,40.0,40.0,0.0,1323.0,,,601.0,,,,,207.0,,,,,,2171.0,2816.0,5898.0,-3082.0,181.0,,,647.0,,,,,,647.0,3644.0,,1520.0,1520.0,,,,133.0,,,,,,35.0,,,35.0,1688.0,1391.0,,,,,1141.0,,,,1141.0,2532.0,4220.0,293.0,220.0,,,0,,1082.0,1595.0,0.0,1595.0,5815.0,
12/31/1994,6646.0,57.0,57.0,0.0,1409.0,,,760.0,,,,,159.0,,,,,,2385.0,3435.0,6809.0,-3374.0,182.0,,,644.0,,,,,,644.0,4261.0,,1579.0,1579.0,,,,267.0,,,,,,45.0,,,45.0,1891.0,1614.0,,,,,1296.0,,,,1296.0,2910.0,4801.0,293.0,223.0,,,0,,1103.0,1619.0,226.0,1845.0,6646.0,
03/31/1995,6969.0,60.0,60.0,0.0,1409.0,,,832.0,,,,,207.0,,,,,,2508.0,3593.0,7042.0,-3449.0,188.0,,,680.0,,,,,,680.0,4461.0,,1656.0,1656.0,,,,333.0,,,,,,39.0,,,39.0,2028.0,1809.0,,,,,1337.0,,,,1337.0,3146.0,5174.0,293.0,264.0,,,0,,1065.0,1622.0,173.0,1795.0,6969.0,
06/30/1995,7208.0,38.0,38.0,0.0,1553.0,,,874.0,,,,,226.0,,,,,,2691.0,3625.0,7142.0,-3517.0,200.0,,,692.0,,,,,,692.0,4517.0,,1716.0,1716.0,,,,420.0,,,,,,33.0,,,33.0,2169.0,1806.0,,,,,1359.0,,,,1359.0,3165.0,5334.0,293.0,301.0,,,0,,1103.0,1697.0,177.0,1874.0,7208.0,
09/30/1995,6992.0,52.0,52.0,0.0,1575.0,,,768.0,,,,,180.0,,,,,,2575.0,3570.0,7078.0,-3508.0,192.0,,,655.0,,,,,,655.0,4417.0,,1778.0,1778.0,,,,272.0,,,,,,44.0,,,44.0,2094.0,1828.0,,,,,1236.0,,,,1236.0,3064.0,5158.0,293.0,320.0,,,0,,1042.0,1655.0,179.0,1834.0,6992.0,
12/31/1995,7035.0,62.0,62.0,0.0,1566.0,,,817.0,,,,,194.0,,,,,,2639.0,3551.0,7125.0,-3574.0,200.0,,,645.0,,,,,,645.0,4396.0,,1741.0,1741.0,,,,279.0,,,,,,75.0,,,75.0,2095.0,1781.0,,,,,1253.0,,,,1253.0,3034.0,5129.0,293.0,322.0,,,0,,1113.0,1728.0,178.0,1906.0,7035.0,
03/31/1996,7156.0,70.0,70.0,0.0,1637.0,,,829.0,,,,,201.0,,,,,,2737.0,3558.0,7159.0,-3601.0,194.0,,,667.0,,,,,,667.0,4419.0,,1910.0,1910.0,,,,321.0,,,,,,40.0,,,40.0,2271.0,1749.0,,,,,1250.0,,,,1250.0,2999.0,5270.0,293.0,324.0,,,0,,1093.0,1710.0,176.0,1886.0,7156.0,
06/30/1996,7107.0,71.0,71.0,0.0,1658.0,,,817.0,,,,,217.0,,,,,,2763.0,3193.0,6219.0,-3026.0,194.0,,,957.0,,,,,,957.0,4344.0,,1819.0,1819.0,,,,404.0,,,,,,24.0,,,24.0,2247.0,1752.0,,,,,1151.0,,,,1151.0,2903.0,5150.0,293.0,342.0,,,0,,1147.0,1782.0,175.0,1957.0,7107.0,
09/30/1996,7089.0,77.0,77.0,0.0,1621.0,,,708.0,,,,,259.0,,,,,,2665.0,3285.0,6285.0,-3000.0,178.0,,,961.0,,,,,,961.0,4424.0,,1973.0,1973.0,,,,203.0,,,,,,22.0,,,22.0,2198.0,1784.0,,,,,1119.0,,,,1119.0,2903.0,5101.0,293.0,344.0,,,0,,1177.0,1814.0,174.0,1988.0,7089.0,
12/31/1996,7362.0,50.0,50.0,0.0,1726.0,,,819.0,,,,,228.0,,,,,,2823.0,3714.0,7450.0,-3736.0,182.0,,,643.0,,,,,,643.0,4539.0,,2032.0,2032.0,,,,185.0,,,,,,27.0,,,27.0,2244.0,1860.0,,,,,1234.0,,,,1234.0,3094.0,5338.0,293.0,364.0,,,0,,1191.0,1848.0,176.0,2024.0,7362.0,
03/31/1997,7441.0,81.0,81.0,0.0,1751.0,,,821.0,,,,,246.0,,,,,,2899.0,3693.0,7476.0,-3783.0,154.0,,,695.0,,,,,,695.0,4542.0,,2020.0,2020.0,,,,297.0,,,,,,37.0,,,37.0,2354.0,1852.0,,,,,1244.0,,,,1244.0,3096.0,5450.0,0.0,656.0,,,0,,1156.0,1812.0,179.0,1991.0,7441.0,
06/30/1997,7167.0,116.0,116.0,0.0,1609.0,,,810.0,,,,,212.0,,,,,,2747.0,3268.0,6475.0,-3207.0,164.0,,,988.0,,,,,,988.0,4420.0,,1824.0,1824.0,,,,362.0,,,,,,23.0,,,23.0,2209.0,1710.0,,,,,1143.0,,,,1143.0,2853.0,5062.0,0.0,661.0,,,0,,1262.0,1923.0,182.0,2105.0,7167.0,
09/30/1997,6462.0,250.0,250.0,0.0,1585.0,,,660.0,,,,,225.0,,,,,,2720.0,2678.0,5567.0,-2889.0,0.0,,,1064.0,,,,,,1064.0,3742.0,,1867.0,1867.0,,,,49.0,,,,,,112.0,,,112.0,2028.0,1356.0,,,,,1054.0,,,,1054.0,2410.0,4438.0,0.0,680.0,,,0,,1344.0,2024.0,0.0,2024.0,6462.0,
12/31/1997,7721.0,70.0,70.0,0.0,1679.0,,,770.0,66.0,,704.0,,251.0,,,,,,2770.0,4162.0,7814.0,-3652.0,94.0,,,695.0,127.0,,,,,568.0,4951.0,,1915.0,1915.0,,,,222.0,,,,,,58.0,,,58.0,2195.0,1577.0,,,,,1614.0,,,,1614.0,3191.0,5386.0,0.0,684.0,,,0,,1372.0,2056.0,279.0,2335.0,7721.0,
03/31/1998,7055.0,31.0,31.0,0.0,1133.0,,,525.0,36.0,,489.0,,230.0,,,,,,1919.0,2245.0,4134.0,-1889.0,,,,2891.0,184.0,,,,,2707.0,5136.0,,1164.0,1164.0,,,,304.0,,,,,,50.0,,,50.0,1518.0,1697.0,,,,,1490.0,,,,1490.0,3187.0,4705.0,0.0,,,,0,,2067.0,2067.0,283.0,2350.0,7055.0,
06/30/1998,5978.0,44.0,44.0,0.0,1030.0,,,486.0,10.0,,476.0,,235.0,,,,,,1795.0,1090.0,2315.0,-1225.0,0.0,,,3093.0,179.0,,,,,2914.0,4183.0,,1032.0,1032.0,,,,230.0,,,,,,63.0,,,63.0,1325.0,1509.0,,,,,970.0,,,,970.0,2479.0,3804.0,0.0,692.0,,,0,,1482.0,2174.0,0.0,2174.0,5978.0,
09/30/1998,6082.0,34.0,34.0,0.0,1110.0,,,440.0,9.0,,431.0,,244.0,,,,,,1828.0,1161.0,2413.0,-1252.0,0.0,,,3093.0,207.0,,,,,2886.0,4254.0,,1199.0,1199.0,,,,125.0,,,,,,37.0,,,37.0,1361.0,1507.0,,,,,1077.0,,,,1077.0,2584.0,3945.0,0.0,678.0,,,0,,1459.0,2137.0,0.0,2137.0,6082.0,
12/31/1998,5970.0,91.0,91.0,0.0,1088.0,,,471.0,9.0,,518.0,-56.0,210.0,,,,,,1860.0,1183.0,2472.0,-1289.0,0.0,,,2927.0,212.0,,,,,2715.0,4110.0,,1051.0,1051.0,,,,224.0,,,,,,36.0,,,36.0,1311.0,1511.0,,,,,1085.0,,,,1085.0,2596.0,3907.0,0.0,636.0,,,0,,1427.0,2063.0,0.0,2063.0,5970.0,
03/31/1999,6238.0,90.0,90.0,0.0,1050.0,,,480.0,8.0,,525.0,-53.0,315.0,,,,,,1935.0,1222.0,2544.0,-1322.0,0.0,,,3081.0,224.0,,,,,2857.0,4303.0,,1115.0,1115.0,,,,441.0,,,,,,32.0,,,32.0,1588.0,1481.0,,,,,1088.0,,,,1088.0,2569.0,4157.0,0.0,599.0,,,0,,1482.0,2081.0,0.0,2081.0,6238.0,
06/30/1999,6353.0,81.0,81.0,0.0,1129.0,,,491.0,8.0,,535.0,-52.0,327.0,,,,,,2028.0,1254.0,2594.0,-1340.0,0.0,,,3071.0,216.0,,,,,2855.0,4325.0,,1108.0,1108.0,,,,357.0,,,,,,30.0,,,30.0,1495.0,1627.0,,,,,1126.0,,,,1126.0,2753.0,4248.0,0.0,547.0,,,0,,1558.0,2105.0,0.0,2105.0,6353.0,
09/30/1999,6424.0,110.0,110.0,0.0,1219.0,,,464.0,5.0,,513.0,-54.0,266.0,,,,,,2059.0,1292.0,2649.0,-1357.0,0.0,,,3073.0,220.0,,,,,2853.0,4365.0,,1135.0,1135.0,,,,219.0,,,,,,42.0,,,42.0,1396.0,1627.0,,,,,1201.0,,,,1201.0,2828.0,4224.0,0.0,536.0,,,0,,1664.0,2200.0,0.0,2200.0,6424.0,
12/31/1999,6950.0,46.0,46.0,0.0,1250.0,,,522.0,6.0,0.0,573.0,-57.0,508.0,,,,,,2326.0,1512.0,2902.0,-1390.0,0.0,,,3112.0,503.0,,,,,2609.0,4624.0,,1033.0,1033.0,,,,544.0,,,,,,87.0,,,87.0,1664.0,2198.0,,,,,1116.0,,,,1116.0,3314.0,4978.0,0.0,499.0,,,0,,1473.0,1972.0,0.0,1972.0,6950.0,
03/31/2000,6525.0,64.0,64.0,0.0,1158.0,,,519.0,7.0,0.0,574.0,-62.0,249.0,,,,,,1990.0,1518.0,2935.0,-1417.0,0.0,,,3017.0,484.0,,,,,2533.0,4535.0,,1196.0,1196.0,,,,413.0,,,,,,103.0,,,103.0,1712.0,1947.0,,,,,1042.0,,,,1042.0,2989.0,4701.0,0.0,485.0,,,0,,1339.0,1824.0,0.0,1824.0,6525.0,
06/30/2000,6781.0,29.0,29.0,0.0,1211.0,,,549.0,6.0,0.0,613.0,-70.0,318.0,,,,,,2107.0,1465.0,2910.0,-1445.0,0.0,,,3209.0,500.0,,,,,2709.0,4674.0,,1267.0,1267.0,,,,527.0,,,,,,51.0,,,51.0,1845.0,1898.0,,,,,1130.0,,,,1130.0,3028.0,4873.0,0.0,467.0,,,0,,1441.0,1908.0,0.0,1908.0,6781.0,
09/30/2000,6771.0,67.0,67.0,0.0,1243.0,,,488.0,7.0,0.0,552.0,-71.0,333.0,,,,,,2131.0,1422.0,2879.0,-1457.0,0.0,,,3218.0,537.0,,,,,2681.0,4640.0,,1330.0,1330.0,,,,327.0,,,,,,42.0,,,42.0,1699.0,1899.0,,,,,1208.0,,,,1208.0,3107.0,4806.0,0.0,458.0,,,0,,1507.0,1965.0,0.0,1965.0,6771.0,
12/31/2000,6544.0,108.0,108.0,0.0,1123.0,,,528.0,7.0,0.0,594.0,-73.0,234.0,,,,,,1993.0,1402.0,2898.0,-1496.0,0.0,,,3149.0,528.0,,,,,2621.0,4551.0,,1114.0,1114.0,,,,268.0,,,,,,181.0,,,181.0,1563.0,1874.0,,,,,1114.0,,,,1114.0,2988.0,4551.0,0.0,454.0,,,0,,1539.0,1993.0,0.0,1993.0,6544.0,
03/31/2001,6511.0,77.0,77.0,0.0,1055.0,,,503.0,7.0,0.0,570.0,-74.0,240.0,,,,,,1875.0,1412.0,2941.0,-1529.0,0.0,,,3224.0,530.0,530.0,0.0,,,2694.0,4636.0,,1119.0,1119.0,,,,266.0,,,,,,31.0,,,31.0,1416.0,1889.0,,,,,1191.0,,,,1191.0,3080.0,4496.0,0.0,457.0,,,0,,1558.0,2015.0,0.0,2015.0,6511.0,
06/30/2001,6793.0,70.0,70.0,0.0,1161.0,,,507.0,6.0,0.0,574.0,-73.0,300.0,,,,,,2038.0,1425.0,2984.0,-1559.0,0.0,,,3330.0,547.0,547.0,0.0,,,2783.0,4755.0,,1282.0,1282.0,,,,115.0,,,,,,18.0,,,18.0,1415.0,1881.0,,,,,1311.0,,,,1311.0,3192.0,4607.0,0.0,457.0,,,0,,1729.0,2186.0,0.0,2186.0,6793.0,
09/30/2001,7131.0,236.0,236.0,0.0,1201.0,,,495.0,6.0,0.0,559.0,-70.0,305.0,,,,,,2237.0,1440.0,3030.0,-1590.0,0.0,,,3454.0,528.0,528.0,0.0,,,2926.0,4894.0,,1429.0,1429.0,,,,85.0,85.0,0.0,0.0,,,20.0,,,20.0,1534.0,1786.0,1786.0,0.0,0.0,,1585.0,,,,1585.0,3371.0,4905.0,0.0,432.0,,,0,1920.0,-126.0,2226.0,0.0,2226.0,7131.0,
12/31/2001,6623.0,264.0,264.0,0.0,1009.0,,,495.0,6.0,0.0,556.0,-67.0,199.0,,,,,,1967.0,1430.0,3046.0,-1616.0,0.0,,,3226.0,529.0,529.0,0.0,,,2697.0,4656.0,,1065.0,1065.0,,,,105.0,,,,,,249.0,,,249.0,1419.0,1740.0,,,,,1214.0,,,,1214.0,2954.0,4373.0,0.0,439.0,,,0,,1811.0,2250.0,0.0,2250.0,6623.0,
03/31/2002,6476.0,156.0,156.0,0.0,972.0,,,475.0,5.0,0.0,533.0,-63.0,203.0,,,,,,1806.0,1424.0,3063.0,-1639.0,0.0,,,3246.0,530.0,530.0,0.0,,,2716.0,4670.0,,1060.0,1060.0,,,,241.0,,,,,,96.0,,,96.0,1397.0,1625.0,,,,,1239.0,,,,1239.0,2864.0,4261.0,0.0,449.0,,,0,,1766.0,2215.0,0.0,2215.0,6476.0,
06/30/2002,6683.0,101.0,101.0,0.0,1089.0,,,493.0,6.0,0.0,551.0,-64.0,252.0,,,,,,1935.0,1432.0,3101.0,-1669.0,0.0,,,3316.0,518.0,518.0,0.0,,,2798.0,4748.0,,1203.0,1203.0,,,,302.0,,,,,,54.0,,,54.0,1559.0,1600.0,,,,,1262.0,,,,1262.0,2862.0,4421.0,0.0,437.0,,,0,,1825.0,2262.0,0.0,2262.0,6683.0,
09/30/2002,6722.0,90.0,90.0,0.0,1056.0,,,456.0,5.0,0.0,512.0,-61.0,469.0,,,,,,2071.0,1291.0,2920.0,-1629.0,0.0,,,3360.0,510.0,510.0,0.0,,,2850.0,4651.0,,1256.0,1256.0,,,,201.0,,,,,,63.0,,,63.0,1520.0,1606.0,,,,,1423.0,,,,1423.0,3029.0,4549.0,0.0,406.0,,,0,1961.0,-194.0,2173.0,0.0,2173.0,6722.0,
12/31/2002,6713.0,119.0,119.0,,966.0,,,500.0,6.0,0.0,561.0,-67.0,176.0,,,,,,1761.0,1388.0,3116.0,-1728.0,402.0,,,3162.0,522.0,522.0,0.0,,,2640.0,4952.0,,1046.0,1046.0,,,,228.0,228.0,0.0,0.0,,,22.0,,,22.0,1296.0,1598.0,1598.0,0.0,0.0,,1744.0,,,,1744.0,3342.0,4638.0,0.0,411.0,,,0,,1664.0,2075.0,0.0,2075.0,6713.0,
03/31/2003,6869.0,106.0,106.0,0.0,1073.0,1073.0,,484.0,0.0,0.0,471.0,13.0,431.0,,,,,,2056.0,1248.0,2931.0,-1683.0,0.0,,,3565.0,514.0,514.0,0.0,,2315.0,736.0,4813.0,,1236.0,1236.0,,,,243.0,,,,,,49.0,,,49.0,1528.0,1568.0,,,,,1717.0,,,,1717.0,3285.0,4813.0,0.0,413.0,,,0,1793.0,-150.0,2056.0,0.0,2056.0,6869.0,
06/30/2003,7038.0,112.0,112.0,0.0,1045.0,,,512.0,5.0,0.0,581.0,-74.0,482.0,,,,,,2151.0,1224.0,2949.0,-1725.0,398.0,,,3265.0,519.0,519.0,0.0,,,2746.0,4887.0,,1235.0,1235.0,,,,296.0,,,,,,44.0,,,44.0,1575.0,1564.0,,,,,1759.0,,,,1759.0,3323.0,4898.0,0.0,414.0,,,0,1844.0,-118.0,2140.0,0.0,2140.0,7038.0,
09/30/2003,7006.0,223.0,223.0,0.0,1135.0,,,441.0,5.0,0.0,514.0,-78.0,286.0,,,,,,2085.0,1211.0,2959.0,-1748.0,0.0,,,3710.0,523.0,523.0,0.0,,,3187.0,4921.0,,1371.0,1371.0,,,,102.0,,,,,,11.0,,,11.0,1484.0,1512.0,,,,,1757.0,,,,1757.0,3269.0,4753.0,0.0,418.0,,,0,1961.0,-126.0,2253.0,0.0,2253.0,7006.0,
12/31/2003,6781.0,201.0,201.0,0.0,1045.0,,,483.0,4.0,0.0,557.0,-78.0,213.0,,,,,,1942.0,1219.0,2999.0,-1780.0,0.0,,,3620.0,527.0,527.0,0.0,,,3093.0,4839.0,,1123.0,1123.0,,,,145.0,,,,,,56.0,,,56.0,1324.0,1429.0,,,,,1710.0,,,,1710.0,3139.0,4463.0,0.0,438.0,,,0,,1880.0,2318.0,0.0,2318.0,6781.0,
