Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
12/31/2000,3429.291686,4001.2,3928.4,,2.269626,2.16984,0.386417,0.22961,0.22961,0.22961,0.225433,0.225433,0.22961,0.12,-0.384635,,5.416862,7.646185,4.588411,
03/31/2001,3437.084,3477.4,3431.8,,2.125707,1.525147,0.546943,0.34,0.34,0.34,0.335,0.335,0.335,0.12,-0.79113,,5.351048,7.741737,4.711552,
06/30/2001,3426.774,3429.8,3429.8,,1.563065,1.03592,-0.037612,-0.025,-0.025,0.0,-0.025,-0.025,0.0,0.12,-2.309756,,5.538445,7.82135,4.69888,
09/30/2001,3411.766,3453.8,3421.2,,2.073834,1.601777,0.536654,0.34,0.34,0.34,0.335,0.335,0.335,0.13,1.137613,,5.578343,7.931376,4.807774,
12/31/2001,3390.989994,3418.4,3393.4,,2.119114,1.748689,0.567278,0.35,0.35,0.35,0.345,0.345,0.345,0.13,-1.320505,,5.749943,8.006511,4.898275,
03/31/2002,3417.074,3437.8,3406.0,,2.049912,1.748679,0.627129,0.325,0.405,0.405,0.32,0.4,0.4,0.13,1.902525,1.902525,5.076566,8.274916,5.139485,
06/30/2002,3419.248,3461.6,3420.8,,2.047767,1.758945,0.652187,0.415,0.415,0.415,0.41,0.41,0.41,0.14,0.989535,0.989535,5.393584,8.619732,5.499747,
09/30/2002,3396.96,3435.6,3401.4,,2.070912,1.775739,0.657964,0.425,0.425,0.425,0.42,0.42,0.42,0.14,-4.578409,-4.578409,5.846404,8.836136,5.701274,
12/31/2002,3371.813014,3408.0,3380.8,,2.421025,2.223142,0.662269,0.43,0.43,0.43,0.43,0.43,0.43,0.14,-2.445871,-2.445871,6.226324,8.917458,5.727779,
03/31/2003,3349.852166,3388.2,3363.0,,2.24829,1.986916,0.688076,0.445,0.445,0.445,0.44,0.44,0.44,0.15,-2.136485,-2.136485,6.266844,9.045772,5.832795,
06/30/2003,3356.777306,3381.2,3351.4,,2.330966,2.067793,0.701498,0.455,0.455,0.455,0.45,0.45,0.45,0.15,1.321836,,5.604483,9.491544,6.295324,
09/30/2003,3354.133948,3387.8,3354.4,,2.435607,2.186084,0.695206,0.465,0.465,0.465,0.46,0.46,0.46,0.225,1.392201,,5.400798,9.54464,6.343217,
12/31/2003,3396.218748,3425.2,3380.4,,2.442019,2.20181,0.733049,0.48,0.48,0.48,0.475,0.475,0.475,0.225,8.265886,8.265886,5.38599,10.086217,6.77636,
03/31/2004,3394.36263,3442.4,3398.6,,2.34067,2.102925,0.798564,0.52,0.52,0.52,0.515,0.515,0.515,0.225,1.581534,1.581534,4.834781,10.308268,6.998368,
06/30/2004,3375.94017,3416.6,3376.2,,2.448907,2.199218,0.831704,0.51,0.51,0.545,0.5,0.5,0.535,0.225,1.590249,1.590249,4.777928,10.394438,7.068253,
09/30/2004,3380.67769,3417.4,3377.8,,2.458701,2.166499,0.796376,0.515,0.515,0.515,0.51,0.51,0.51,0.24,2.411037,2.411037,5.063482,10.753761,7.443182,
12/31/2004,3389.183274,3430.000244,3385.400146,,2.761564,2.413304,0.806995,0.53,0.53,0.53,0.52,0.52,0.52,0.24,0.356236,0.356236,5.288295,11.092938,7.679431,
03/31/2005,3384.643832,3431.4,3390.8,,2.804058,2.385278,0.829008,0.545,0.545,0.545,0.54,0.54,0.54,0.24,2.777516,,5.392296,11.210042,7.815298,
06/30/2005,3373.723216,3414.4,3375.4,,2.823073,2.330094,0.846418,0.57,0.57,0.57,0.56,0.56,0.56,0.24,-0.961664,,5.816423,11.50539,8.109438,
09/30/2005,3358.34081,3410.6,3373.6,,3.104102,2.520453,0.881254,0.585,0.585,0.585,0.58,0.58,0.58,0.26,-8.417418,,5.893386,11.745681,8.300527,
12/31/2005,3355.166064,3387.8,3350.8,,3.252059,2.53432,0.867256,0.575,0.575,0.575,0.57,0.57,0.57,0.26,3.847439,,6.170484,12.02176,8.580797,
03/31/2006,3357.637116,3395.8,3358.4,,3.29919,2.506551,0.866782,0.6,0.6,0.575,0.595,0.595,0.57,0.26,4.986601,,5.413926,12.308358,8.803215,
06/30/2006,3361.782208,3404.4,3363.8,,3.532315,2.612819,0.945657,0.62,0.62,0.62,0.615,0.615,0.615,0.54,1.066056,1.066056,5.781457,12.298834,8.802474,
09/30/2006,3372.704414,3416.0,3371.9,,3.643643,2.649545,0.960883,0.65,0.65,0.65,0.64,0.64,0.64,0.0,-0.620125,,4.942621,13.16362,9.658421,
12/31/2006,3376.766057,3424.0,3379.4,,3.726697,2.785406,0.969403,0.65,0.65,0.65,0.64,0.64,0.64,0.28,4.08179,4.08179,6.250359,13.472062,9.955383,
03/31/2007,3350.519864,3416.1,3376.0,,3.723341,2.796505,0.947867,0.66,0.66,0.66,0.66,0.66,0.66,0.28,2.397808,2.397808,5.119504,13.548644,10.014864,
06/30/2007,3362.210085,3389.3,3351.2,,3.959179,2.95148,1.027692,0.68,0.68,0.68,0.67,0.67,0.67,0.28,0.66036,0.66036,5.317038,13.878966,10.122211,
09/30/2007,3325.22608,3374.0,3339.6,,4.131034,2.950353,0.985148,0.65,0.65,0.65,0.64,0.64,0.64,0.31,-1.854713,-1.854713,5.036049,14.192418,10.391173,
12/31/2007,3296.652404,3352.2,3327.6,,4.194915,3.066775,0.508775,0.41,0.41,0.41,0.41,0.41,0.41,0.31,2.472052,2.472052,5.311752,14.310881,10.106616,
03/31/2008,3302.350346,3317.9,3302.4,,4.133963,3.198583,0.783672,0.61,0.61,0.51,0.6,0.6,0.5,0.31,-0.118096,-0.118096,5.243841,14.329794,10.133692,
06/30/2008,3311.960699,3321.4,3309.8,,4.147683,3.462143,0.781618,0.53,0.53,0.53,0.53,0.53,0.53,0.31,3.967309,3.967309,5.343662,14.263756,10.078924,
09/30/2008,3321.218629,3331.0,3316.4,,3.851164,3.129598,0.908515,0.49,0.49,0.62,0.49,0.49,0.62,0.34,-0.177904,-0.177904,6.30913,13.950301,10.127608,
12/31/2008,4228.630889,3593.6,3582.4,,3.210138,2.650737,-1.33151,-0.84,-0.84,0.07,-0.84,-0.84,0.07,0.34,-4.740397,-4.740397,17.309621,16.022207,7.002266,
03/31/2009,4261.396717,4249.3,4247.4,,5.639685,4.948204,1.092668,0.56,0.56,0.592657,0.56,0.56,0.591358,0.34,3.728163,3.728163,9.576907,16.164653,7.118089,
06/30/2009,4668.148395,4501.6,4483.1,,5.586313,5.02041,1.053735,0.58,0.58,0.691675,0.57,0.57,0.686814,0.05,0.449243,0.449243,7.842081,17.80706,9.506767,
09/30/2009,4679.195158,4706.4,4678.3,,5.290383,4.802172,0.99844,0.56,0.56,0.672347,0.56,0.56,0.668032,0.05,1.581985,1.581985,7.420934,19.353969,11.332932,
12/31/2009,5178.624593,4796.1,4764.8,,5.223304,4.763264,0.831514,0.08,0.08,0.200145,0.08,0.08,0.196689,0.05,0.705801,0.705801,13.124141,19.947575,12.659925,
03/31/2010,5205.711257,5225.2,5190.4,,4.532599,4.132244,0.770846,0.46,0.46,0.504585,0.45,0.45,0.497271,0.05,1.711043,1.711043,13.541473,20.528607,13.381457,
06/30/2010,5231.395681,5260.8,5219.7,,4.486273,4.098703,0.89258,0.551373,0.551373,0.630448,0.547065,0.547065,0.625523,0.05,1.527482,1.527482,17.484627,21.178287,14.165436,
09/30/2010,5244.376763,5273.2,5240.1,,4.371291,3.983512,0.987767,0.6,0.6,0.660178,0.6,0.6,0.658674,0.05,1.134711,1.134711,13.833865,21.893545,15.001211,
12/31/2010,5262.283228,5293.8,5256.2,,4.451885,4.089266,0.982649,0.62,0.62,0.680929,0.61,0.61,0.675567,0.05,-0.766333,-0.766333,18.372443,22.370328,15.617555,
03/31/2011,5300.877906,5333.1,5278.8,,4.196029,3.851065,1.020308,0.67629,0.67629,0.730469,0.669404,0.669404,0.723032,0.12,3.2604,3.2604,20.754864,22.934692,16.321259,
06/30/2011,5278.171794,5331.7,5286.5,,4.178946,3.856238,1.148775,0.7,0.7,0.764703,0.7,0.7,0.759006,0.12,2.146978,2.146978,21.307567,23.62011,17.066515,
09/30/2011,5272.220525,5319.2,5275.5,,4.030708,3.720595,1.163871,0.73,0.73,0.774031,0.72,0.72,0.765947,0.12,1.749218,1.749218,20.507109,23.937163,17.403293,
12/31/2011,5262.611636,5317.6,5271.9,,4.19033,3.908458,1.148922,0.74,0.74,0.783607,0.73,0.73,0.775716,0.12,-4.575959,-4.575959,12.124588,24.47644,18.003419,
03/31/2012,5301.501178,5337.8,5282.6,,4.354485,4.09571,1.258471,0.76,0.76,0.788191,0.75,0.75,0.776547,0.22,3.010828,3.010828,17.191923,25.165514,18.811087,
06/30/2012,5275.732617,5369.9,5306.9,,4.259737,4.01157,1.336373,0.83,0.83,0.83,0.82,0.82,0.82,0.22,3.669939,3.669939,17.333327,25.84968,19.493406,
09/30/2012,5289.624875,5355.6,5288.1,,4.250298,4.01146,1.42017,0.89,0.89,0.89,0.88,0.88,0.88,0.22,2.80025,2.80025,22.199684,26.919867,20.614883,
12/31/2012,5266.314176,5338.7,5272.4,,4.393066,4.16281,1.369585,0.92,0.92,0.959677,0.91,0.91,0.947987,0.22,1.583909,1.583909,30.224744,27.471016,21.223003,
03/31/2013,5288.77285,5353.5,5279.0,,4.245122,4.027088,1.447244,0.93,0.93,0.93,0.92,0.92,0.92,0.25,1.73082,1.73082,30.256735,27.922167,21.772158,
06/30/2013,5302.156722,5384.6,5304.7,,4.233039,4.030011,1.596886,1.0,1.0,1.0,0.98,0.98,0.98,0.3,2.44651,2.44651,31.42193,27.994835,21.929001,
09/30/2013,5273.735742,5381.7,5295.3,,4.061337,3.867203,1.567617,1.0,1.0,1.0,0.99,0.99,0.99,0.3,3.985232,3.985232,38.106574,28.74926,22.722033,
12/31/2013,5257.162705,5358.6,5270.3,,4.117033,3.921029,1.559114,1.02,1.02,1.02,1.0,1.0,1.0,0.3,2.736656,2.736656,44.455919,29.269591,23.295075,
03/31/2014,5265.726706,5353.3,5262.8,,4.108459,3.919016,1.586988,1.07,1.07,1.07,1.05,1.05,1.05,0.3,0.539827,0.539827,46.054802,30.095561,24.198369,
06/30/2014,5249.89469,5350.8,5268.4,,4.188748,3.998557,1.642814,1.02,1.02,1.02,1.01,1.01,1.01,0.35,-0.614798,-0.614798,49.401753,30.878715,25.013645,
09/30/2014,5215.008491,5310.4,5225.9,,4.254961,4.059205,1.645075,1.04,1.04,1.04,1.02,1.02,1.02,0.35,2.882183,2.882183,53.684285,31.2755,25.436584,
12/31/2014,5170.349198,5279.2,5192.5,,4.322773,4.12961,1.600578,1.04,1.04,1.04,1.02,1.02,1.02,0.35,0.551757,0.551757,53.768128,31.947745,26.118932,
03/31/2015,5162.941625,5243.6,5160.4,,4.31265,4.123324,1.581854,1.06,1.06,1.06,1.04,1.04,1.04,0.35,0.487365,0.487365,60.258283,32.306776,26.530224,
06/30/2015,5145.235257,5220.5,5151.9,,4.323453,4.137891,1.659388,1.04,1.04,1.04,1.03,1.03,1.03,0.375,-0.320464,-0.320464,48.964525,32.633882,26.89809,
09/30/2015,5108.473968,5193.8,5125.8,,4.460377,4.267627,1.711538,1.06,1.06,1.06,1.05,1.05,1.05,0.375,3.694448,3.694448,53.285189,33.400777,27.692027,
12/31/2015,5092.12881,5177.9,5108.5,,4.432025,4.225507,1.596555,1.02,1.02,1.008956,1.0,1.0,0.990585,0.375,-0.762846,-0.762846,56.801587,33.538822,27.903458,
03/31/2016,5075.90289,5139.4,5075.7,,4.629903,4.372796,1.592096,1.0,1.0,1.0,0.99,0.99,0.99,0.375,1.165159,1.165159,62.970275,34.170275,28.09904,
06/30/2016,5048.493955,5118.1,5066.9,,4.652746,4.373878,1.622688,1.02,1.02,1.02,1.01,1.01,1.01,0.38,-1.447631,-1.447631,62.578663,35.043124,29.037571,
09/30/2016,5023.889201,5094.6,5043.4,,4.73153,4.427172,1.636793,1.04,1.04,1.04,1.03,1.03,1.03,0.38,-0.483999,-0.483999,63.220343,35.517105,29.60754,
12/31/2016,5016.109326,5078.2,5025.6,,4.623926,4.294413,1.504696,0.97,0.97,0.963746,0.96,0.96,0.954368,0.38,0.947947,0.947947,57.169209,34.893578,29.029272,
03/31/2017,4996.734599,5070.4,5008.6,,4.820509,4.443357,1.568901,1.05,1.05,1.042008,1.03,1.03,1.027239,0.38,2.623088,2.623088,65.731928,35.222803,29.395998,
06/30/2017,4964.787054,5037.7,4989.9,,4.901501,4.456001,1.631095,1.09,1.09,1.09,1.08,1.08,1.08,0.38,-0.866951,-0.866951,57.395009,36.143544,30.358805,
09/30/2017,4927.871148,4996.8,4948.6,,4.939579,4.415188,1.370287,0.83,0.83,1.074445,0.83,0.83,1.067352,0.39,1.953684,1.953684,59.317906,36.598562,30.81635,
12/31/2017,4891.616628,4964.3,4911.3,,5.070755,4.53892,0.985686,1.203144,1.203144,0.621241,1.190299,1.190299,0.614608,0.39,0.028302,0.028302,60.505968,37.120243,30.53653,
03/31/2018,4873.9,4930.7,4885.7,,5.125775,4.489428,1.371554,0.97,0.97,0.909726,0.96,0.96,0.901519,0.39,3.117261,3.117261,56.616878,36.669813,30.965551,
06/30/2018,4849.1,4899.8,4865.8,,5.14345,4.429487,1.463069,0.98,0.98,1.052189,0.98,0.98,1.046888,0.39,-0.174483,-0.174483,50.242932,37.007073,31.331794,
09/30/2018,4711.561046,4823.2,4784.0,,5.378972,4.586329,1.588211,1.14,1.14,1.074283,1.13,1.13,1.064975,0.43,1.391722,1.391722,51.57399,37.19765,31.413792,
12/31/2018,4581.253608,4700.8,4665.8,,5.41322,4.496549,1.525998,1.22,1.22,1.115819,1.21,1.21,1.102612,0.43,3.22217,3.22217,55.33289,37.752112,30.991735,
03/31/2019,4511.94783,4584.0,4551.5,,5.778535,4.747666,1.504559,1.21,1.21,1.013459,1.2,1.2,1.004921,0.45,1.746897,1.746897,54.874083,38.701245,32.729988,
06/30/2019,4419.591197,4495.0,4469.4,,5.923614,4.829284,1.707612,1.31,1.31,1.181011,1.3,1.3,1.173284,0.45,-0.149685,-0.149685,62.572756,39.827439,33.739093,
09/30/2019,4269.1,4389.6,4358.5,,6.168177,5.049902,1.403235,0.93,0.93,1.058247,0.92,0.92,1.051076,0.51,-2.976942,-2.976942,58.97777,40.232133,33.01984,
12/31/2019,4134.425937,4234.6,4197.1,,5.77899,4.731839,0.858212,0.61,0.61,0.942832,0.6,0.6,0.933245,0.51,2.959901,2.959901,58.869116,40.053203,33.458817,
03/31/2020,4096.410304,4135.3,4104.8,,5.148119,4.316166,0.161762,0.01,0.01,-0.044526,0.01,0.01,-0.044526,0.51,4.208,4.208,57.92242,39.393271,32.852422,
06/30/2020,4119.558592,4105.5,4105.5,,4.812325,4.344416,-1.522104,-0.66,-0.66,-0.730286,-0.66,-0.66,-0.734093,0.51,3.926197,3.926197,82.968112,38.423534,31.924294,
09/30/2020,,,,,,,,0.362,0.362,0.364,0.362,0.362,0.364,0.121,0.425,,,38.796,,
12/31/2020,,,,,,,,0.296,0.296,0.3,0.296,0.296,0.3,0.1,0.335,,,38.952,,
