Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
12/31/2003,2042.62,2079.3,2016.2,,5.329828,4.333399,1.343617,0.92,0.92,0.92,0.89,0.89,0.89,0.34,-11.695764,-11.695764,52.535959,22.101517,17.103034,
03/31/2004,2081.686,2092.7,2032.3,,5.72012,4.417163,1.428431,0.94,0.94,0.94,0.92,0.92,0.92,0.34,-4.113074,,64.578904,22.622048,17.579981,
06/30/2004,2087.505,2099.6,2042.8,,5.495888,4.209418,1.329058,-0.27,-0.27,0.88,-0.27,-0.27,0.85,0.34,-2.202859,,78.328435,21.52426,16.531218,
09/30/2004,3564.07,3592.0,3513.5,,4.709264,3.559129,0.866373,0.4,0.4,0.61,0.39,0.39,0.6,0.34,-8.064323,-8.064323,44.872295,29.416931,14.561162,
12/31/2004,3556.190968,3602.0,3514.7,,4.974251,3.684525,0.833642,0.47,0.47,0.65,0.46,0.46,0.64,0.34,5.51626,5.51626,44.486362,29.61427,15.855448,
03/31/2005,3525.29848,3569.8,3517.5,,5.416915,3.879744,1.230419,0.64,0.64,0.83,0.63,0.63,0.81,0.34,-3.331628,,52.385635,29.784996,14.848104,
06/30/2005,3513.943595,3548.3,3493.0,,5.276839,3.592328,0.948755,0.28,0.27,0.65,0.28,0.26,0.64,0.34,-7.564844,-7.564844,49.789359,29.950965,16.047497,
09/30/2005,3503.40743,3547.7,3485.0,,5.960402,4.093257,1.113917,0.72,0.71,0.75,0.71,0.7,0.74,0.34,-0.807461,-0.807461,48.595261,30.255117,15.399294,
12/31/2005,3486.689247,3564.0,3472.0,,6.026498,3.889113,1.064804,0.78,0.76,0.75,0.76,0.74,0.73,0.34,3.087846,3.087846,55.156048,30.708788,15.872937,
03/31/2006,,3570.8,3472.7,,6.788954,4.415296,1.32577,0.89,0.87,0.88,0.86,0.85,0.86,0.34,-5.51185,-5.51185,,,,
06/30/2006,3470.581734,3572.2,3473.8,,7.059992,4.342795,1.449997,1.02,1.0,0.97,0.99,0.98,0.95,0.34,-9.959986,-9.959986,60.584944,31.89206,17.235439,
09/30/2006,3467.529603,3574.0,3468.6,,7.195122,4.439832,1.432278,0.95,0.93,0.94,0.92,0.9,0.91,0.34,5.384593,5.384593,60.447357,32.749829,18.205757,
12/31/2006,3461.683901,3578.6,3466.81,,7.694105,4.692787,1.543782,1.31,1.13,1.06,1.26,1.09,1.02,0.34,-4.187135,-4.187135,56.181617,33.449039,18.285321,
03/31/2007,3416.291528,3559.5,3456.4,,8.348571,5.30552,1.956949,1.38,1.38,1.28,1.34,1.34,1.24,0.34,-14.905104,,60.625681,34.453734,19.22494,
06/30/2007,3398.542475,3521.6,3415.1,,8.808527,5.536588,1.878422,1.24,1.24,1.25,1.2,1.2,1.21,0.38,-4.344822,-4.344822,59.765326,35.077096,19.79172,
09/30/2007,3358.8106,3477.7,3375.9,,8.295566,4.772653,1.499156,1.0,1.0,1.01,0.97,0.97,0.98,0.38,-4.430522,-4.430522,58.076808,35.720383,20.321777,
12/31/2007,3367.382694,3471.8,3367.1,,8.547415,5.1629,1.230733,0.86,0.86,0.86,0.86,0.86,0.86,0.38,-8.68611,-8.68611,66.077135,36.592514,21.33764,
03/31/2008,3400.842956,3494.7,3396.0,,7.880742,4.973498,0.599234,0.7,0.7,0.29,0.68,0.68,0.27,0.38,-0.713486,-0.713486,77.180277,36.939959,21.752548,
06/30/2008,3435.747997,3531.0,3426.2,,7.773627,5.370089,1.010449,0.56,0.56,0.53,0.54,0.54,0.51,0.38,7.704162,7.704162,65.689335,37.01552,21.981822,
09/30/2008,3726.947051,3444.6,3444.6,,6.697149,4.278291,-2.627591,0.11,-0.06,0.28,0.11,-0.06,0.28,0.38,2.447889,2.447889,86.502436,36.944716,23.099335,
12/31/2008,3732.800635,3737.5,3737.5,,6.695652,4.608963,-0.478395,0.07,-0.28,-0.09,0.07,-0.28,-0.09,0.38,-2.490167,-2.490167,98.625412,36.15114,21.789806,
03/31/2009,3757.732168,3758.7,3755.7,,7.877093,6.663205,0.813697,0.4,0.4,0.236574,0.4,0.4,0.232256,0.05,13.514391,13.514391,106.90251,36.777767,22.527151,
06/30/2009,3924.134828,3824.1,3811.5,,7.74026,6.72255,1.068346,0.28,0.28,0.539446,0.28,0.28,0.537342,0.05,13.774892,13.774892,95.676631,37.362121,23.761671,
09/30/2009,3938.749051,3962.0,3937.9,,7.655095,6.760456,1.285711,0.82,0.8,0.879073,0.82,0.8,0.875139,0.05,1.936311,1.936311,96.415637,39.124351,25.61854,
12/31/2009,3941.959112,3974.1,3946.1,,6.690403,5.8701,0.982236,0.75,0.75,0.841476,0.74,0.74,0.832738,0.05,2.790857,2.790857,102.606341,39.881946,26.442436,
03/31/2010,3975.356492,3994.7,3970.5,,7.758721,6.969147,1.142677,0.75,0.75,1.223612,0.74,0.74,1.211713,0.05,4.818537,4.818537,112.518211,39.384895,26.117658,
06/30/2010,3975.811062,4005.6,3983.5,,7.062382,6.301243,1.784109,1.1,1.1,1.110933,1.09,1.09,1.105578,0.05,7.135183,7.135183,98.985841,40.989875,27.785526,
09/30/2010,3925.848244,3971.9,3954.3,,6.809802,6.024834,1.568672,1.02,1.02,1.386541,1.01,1.01,1.378539,0.05,-13.453962,-13.453962,106.420823,42.291497,28.863062,
12/31/2010,3910.29411,3935.2,3917.0,,7.558846,6.662752,1.790146,1.13,1.13,1.466058,1.12,1.12,1.458115,0.05,0.483533,0.483533,101.112855,43.041775,29.515171,
03/31/2011,3986.625482,4014.1,3981.6,,7.22398,6.334388,2.023558,1.29,1.29,1.483386,1.28,1.28,1.471886,0.25,-1.501658,-1.501658,110.536343,43.344428,30.121967,
06/30/2011,3910.196378,3983.2,3958.4,,7.72408,6.765107,2.053102,1.28,1.28,1.581055,1.27,1.27,1.569119,0.25,16.345998,16.345998,136.873177,44.774989,31.332953,
09/30/2011,3798.880536,3872.2,3859.6,,7.023008,6.156856,1.50741,1.02,1.02,1.037646,1.02,1.02,1.037646,0.25,2.019121,2.019121,148.792781,45.931163,32.354532,
12/31/2011,3772.690715,3811.7,3801.9,,6.416266,5.647439,1.248586,0.9,0.9,1.090297,0.9,0.9,1.088945,0.25,7.736658,7.736658,138.536933,46.590885,32.967982,
03/31/2012,3822.022586,3833.4,3818.8,,7.616791,6.822038,1.828061,1.2,1.2,1.598041,1.19,1.19,1.587975,0.3,1.117105,1.117105,142.998893,47.479835,34.074105,
06/30/2012,3796.837495,3820.5,3808.9,,6.598493,5.823204,1.837801,1.22,1.22,1.165203,1.21,1.21,1.158734,0.3,12.142351,12.142351,149.768327,48.401334,34.983852,
09/30/2012,3799.557719,3813.9,3803.3,,7.309179,6.611627,2.099755,1.41,1.41,1.428957,1.4,1.4,1.423271,0.3,-4.380144,-4.380144,150.860717,50.172945,36.797967,
12/31/2012,3803.952205,3820.9,3806.7,,6.873407,6.213518,1.825728,1.4,1.4,1.742817,1.39,1.39,1.733474,0.3,-1.185016,-1.185016,155.325295,51.265365,38.013359,
03/31/2013,3789.778356,3847.0,3818.2,,7.232727,6.57954,2.378608,1.61,1.61,1.649652,1.59,1.59,1.633592,0.3,5.228642,5.228642,167.703739,52.015707,38.783007,
06/30/2013,3769.017694,3814.3,3782.4,,7.310702,6.665345,2.458228,1.61,1.61,1.679674,1.6,1.6,1.66612,0.38,18.115482,18.115482,188.430264,52.475477,39.207298,
09/30/2013,3759.18928,3767.0,3767.0,,6.770374,6.136714,0.009026,-0.17,-0.17,1.503783,-0.17,-0.17,1.503783,0.38,7.003716,7.003716,202.294416,52.009086,38.730425,
12/31/2013,3756.108312,3797.1,3762.1,,6.781053,6.155073,1.993567,1.31,1.31,1.47431,1.3,1.3,1.460254,0.38,-1.88937,-1.88937,190.46389,53.251925,40.020411,
03/31/2014,3784.712771,3823.6,3787.2,,6.691223,6.129858,2.040822,1.29,1.29,1.30108,1.28,1.28,1.28901,0.38,3.872782,3.872782,207.688416,54.052186,40.958987,
06/30/2014,3761.28091,3812.5,3780.6,,7.073216,6.527535,2.262868,1.47,1.47,1.575292,1.46,1.46,1.561652,0.4,-1.156166,-1.156166,208.319458,55.526563,42.379712,
09/30/2014,3738.188746,3788.7,3755.4,,7.000053,6.515684,2.107365,1.37,1.37,1.491332,1.35,1.35,1.474726,0.4,-0.652128,-0.652128,206.756013,56.501695,43.32847,
12/31/2014,3714.789265,3765.2,3730.9,,6.604037,6.097724,1.742475,1.2,1.2,1.476641,1.19,1.19,1.461221,0.4,7.704843,7.704843,225.731782,57.069725,43.922545,
03/31/2015,3711.087151,3757.5,3725.3,,6.966956,6.460151,2.207607,1.46,1.46,1.594234,1.45,1.45,1.579607,0.4,3.994041,3.994041,230.909155,57.765014,44.674241,
06/30/2015,3698.067361,3743.6,3707.8,,6.915691,6.422137,2.259291,1.56,1.56,1.608811,1.54,1.54,1.590526,0.44,4.664761,4.664761,198.557768,58.486495,45.353419,
09/30/2015,3681.129777,3725.6,3694.4,,6.657373,6.166089,1.821676,1.7,1.7,1.934157,1.68,1.68,1.915009,0.44,6.800563,6.800563,196.023787,59.671898,46.512623,
12/31/2015,3663.474503,3704.6,3674.2,,6.844211,6.228567,2.006151,1.34,1.34,1.34,1.32,1.32,1.32,0.44,4.400142,4.400142,183.378102,60.463093,47.267969,
03/31/2016,3656.658925,3737.6,3710.6,,6.848219,6.262869,2.042257,1.36,1.36,1.35183,1.35,1.35,1.342,0.44,-5.76268,-5.76268,192.679989,61.282445,48.08734,
06/30/2016,3611.98236,3706.2,3675.5,,7.30404,6.633111,2.541151,1.56,1.56,1.447014,1.55,1.55,1.439509,0.48,-0.414637,-0.414637,195.404332,62.667803,49.317793,
09/30/2016,3578.264278,3669.8,3637.7,,7.460758,6.782582,2.457322,1.6,1.6,1.585026,1.58,1.58,1.567424,0.48,1.152377,1.152377,212.232507,63.791543,50.324399,
12/31/2016,3561.189892,3646.6,3611.3,,7.224268,6.473015,2.40329,1.73,1.73,1.772077,1.71,1.71,1.750997,0.48,10.77479,10.77479,201.059483,64.057803,50.537041,
03/31/2017,3552.803801,3630.4,3601.7,,7.751062,6.92423,2.315851,1.66,1.66,1.698281,1.65,1.65,1.689032,0.5,-6.263431,-6.263431,209.206599,64.679902,51.130321,
06/30/2017,3518.96441,3599.0,3574.1,,8.162335,7.199295,2.72768,1.83,1.83,1.836938,1.82,1.82,1.82289,0.5,0.433676,0.433676,215.513689,66.04642,52.369953,
09/30/2017,3469.725577,3559.6,3534.7,,8.336492,7.236258,2.703483,1.77,1.77,1.751903,1.76,1.76,1.740461,0.56,-1.384842,-1.384842,214.696518,66.954575,53.086907,
12/31/2017,3425.298831,3512.2,3489.7,,8.144826,7.008339,2.365246,1.08,1.08,1.587371,1.07,1.07,1.572662,0.56,4.320429,4.320429,214.187152,67.037947,52.918886,
03/31/2018,3404.776922,3479.5,3458.3,,9.336957,8.069572,3.083018,2.38,2.38,2.398086,2.37,2.37,2.385893,0.56,-10.152098,-10.152098,228.664614,67.591212,53.396156,
06/30/2018,3360.884107,3434.7,3415.2,,9.614078,8.126318,3.095573,2.31,2.31,2.31,2.29,2.29,2.29,0.56,10.448876,10.448876,220.15963,68.847956,54.478522,
09/30/2018,3325.410725,3394.3,3376.1,,9.712686,8.074405,3.166079,2.35,2.35,2.358876,2.34,2.34,2.344655,0.8,3.906579,3.906579,228.291499,69.522841,55.009145,
12/31/2018,3275.766221,3347.3,3335.8,,9.830625,7.826908,2.650339,1.99,1.99,1.986564,1.98,1.98,1.975752,0.8,0.126506,0.126506,217.46851,70.349037,55.629122,
03/31/2019,3243.972971,3308.2,3298.0,,10.933596,8.830503,3.406004,2.65,2.65,2.63463,2.65,2.65,2.630657,0.8,-24.523954,-24.523954,223.469803,71.777417,56.915702,
06/30/2019,3197.484989,3259.7,3250.6,,11.060112,8.843598,3.489202,2.83,2.83,2.608291,2.82,2.82,2.601118,0.8,-4.261982,-4.261982,208.464779,73.877438,58.800276,
09/30/2019,3136.484924,3207.2,3198.5,,11.328435,9.173363,3.565734,2.69,2.69,2.693106,2.68,2.68,2.682463,0.9,5.532281,5.532281,207.979319,75.238685,59.724821,
12/31/2019,3084.021328,3148.5,3140.7,,11.740058,9.905753,4.249053,2.58,2.58,2.636479,2.57,2.57,2.63047,0.9,26.454294,26.454294,211.589328,75.984235,60.21197,
03/31/2020,3047.022877,3100.7,3095.8,,10.650882,9.12559,1.006525,0.79,0.79,0.835529,0.78,0.78,0.830192,0.9,-39.011564,-39.011564,248.09561,75.877015,59.92702,
06/30/2020,3047.604487,3081.0,3076.3,,11.454995,10.720671,1.808991,1.39,1.39,1.416708,1.38,1.38,1.410256,0.9,27.221012,27.221012,293.152541,76.913852,60.97051,
09/30/2020,,,,,,,,1.814,1.814,1.851,1.814,1.814,1.851,0.9,2.22,,,77.802,,
12/31/2020,,,,,,,,1.735,1.735,1.764,1.735,1.735,1.764,0.9,1.815,,,78.574,,
