Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
10/31/1993,16826.998047,,,-13308.092773,,3518.905273,,-2718.977051,,,799.929016,23.466003,,141.720001,,0.0,-165.186005,823.39502,-304.656006,518.739014,0.0,,,518.739014,0.0,518.739014,0.0,,518.739014,518.739014,,4596.855957,0.115,0.115,,4596.855957,0.115,0.115,0.115,
01/31/1994,21001.560547,,,-16156.081055,,4845.479492,,-2848.4021,,,1997.078003,-616.187012,,0.0,,0.0,616.187012,1380.890991,-512.877991,868.013,0.0,,,868.013,0.0,868.013,0.0,,868.013,868.013,,4597.333984,0.19,0.19,0.19,4597.333984,0.19,0.19,0.19,
04/30/1994,17686.134766,,,-14063.983398,,3622.151367,,-2846.049072,,,776.10199,10.106003,,156.496002,,0.0,-166.602005,786.207993,-287.752014,498.455994,0.0,,,498.455978,0.0,498.455994,0.0,,498.455994,498.455994,,4597.815918,0.11,0.11,,4597.815918,0.11,0.11,0.11,
07/31/1994,19942.314453,,,-15960.324219,,3981.990234,,-3169.263916,,,812.72699,78.220001,,174.274994,,0.0,-252.494995,890.946991,-326.131989,564.815002,0.0,,,564.815002,0.0,564.815002,0.0,,564.815002,564.815002,,4598.312012,0.125,0.125,,4598.312012,0.125,0.125,0.125,
10/31/1994,20417.716797,,,-16200.873047,,4216.84375,,-3340.262939,,,876.580994,50.925995,,184.190002,,0.0,-235.115997,927.506989,-339.421997,588.085022,0.0,,,588.084991,0.0,588.085022,0.0,,588.085022,588.085022,,4597.874023,0.13,0.13,,4597.874023,0.13,0.13,0.13,
01/31/1995,24447.833984,,,-19360.820312,,5087.013672,,-3502.424072,,,1584.589966,72.748003,,5.039,,0.0,-77.787003,1657.337969,-627.69397,1029.644043,0.0,,,1029.643999,0.0,1029.644043,0.0,,1029.644043,1029.644043,,4595.673828,0.225,0.225,0.225,4595.673828,0.225,0.225,0.225,
04/30/1995,20440.0,,,-16196.0,,4244.0,,-3377.0,,,867.0,12.0,,200.0,,0.0,-212.0,879.0,-326.0,553.0,0.0,,,553.0,0.0,553.0,0.0,,553.0,553.0,,4594.689942,0.12,0.12,0.12,4594.689942,0.12,0.12,0.12,
07/31/1995,22723.0,,,-18095.0,,4628.0,,-3693.0,,,935.0,72.0,,212.0,,0.0,-284.0,1007.0,-374.0,633.0,0.0,,,633.0,0.0,633.0,0.0,,633.0,633.0,,4592.0,0.14,0.14,0.14,4592.0,0.14,0.14,0.14,
10/31/1995,22913.0,,,-18176.0,,4737.0,,-3801.0,,,936.0,37.0,,231.0,,0.0,-268.0,973.0,-361.0,612.0,0.0,,,612.0,0.0,612.0,0.0,,612.0,612.0,,4592.0,0.135,0.135,0.135,4592.0,0.135,0.135,0.135,
01/31/1996,27551.0,,,-22097.0,,5454.0,,-4080.0,,,1374.0,113.0,,245.0,,0.0,-358.0,1487.0,-545.0,942.0,0.0,,,942.0,0.0,942.0,0.0,,942.0,942.0,,4588.0,0.205,0.205,0.205,4588.0,0.205,0.205,0.205,
04/30/1996,22772.0,,,-18064.0,,4708.0,,-3810.0,,,898.0,9.0,,220.0,,0.0,-229.0,907.0,-336.0,571.0,0.0,,,571.0,0.0,571.0,0.0,,571.0,571.0,,4586.0,0.125,0.125,0.125,4586.0,0.125,0.125,0.125,
07/31/1996,25587.0,,,-20376.0,,5211.0,,-4130.0,,,1081.0,39.0,,218.0,,0.0,-257.0,1120.0,-414.0,706.0,0.0,,,706.0,0.0,706.0,0.0,,706.0,706.0,,4588.0,0.155,0.155,0.155,4588.0,0.155,0.155,0.155,
10/31/1996,25644.0,,,-20450.0,,5194.0,,-4329.0,,,865.0,221.0,,212.0,,0.0,-433.0,1086.0,-402.0,684.0,0.0,,,684.0,0.0,684.0,0.0,,684.0,684.0,,4588.0,0.15,0.15,0.15,4588.0,0.15,0.15,0.15,
01/31/1997,30856.0,,,-24773.0,,6083.0,,-4519.0,,,1564.0,173.0,,195.0,,0.0,-368.0,1737.0,-642.0,1095.0,0.0,,,1095.0,0.0,1095.0,0.0,,1095.0,1095.0,,4578.0,0.24,0.24,0.24,4578.0,0.24,0.24,0.24,
04/30/1997,25409.0,,,-20127.0,,5282.0,,-4333.0,,,949.0,86.0,,189.0,,0.0,-275.0,1035.0,-383.0,652.0,0.0,,,652.0,0.0,652.0,0.0,,652.0,652.0,,4552.0,0.145,0.145,0.145,4562.0,0.145,0.145,0.145,
07/31/1997,28386.0,,,-22478.0,,5908.0,,-4767.0,,,1141.0,121.0,,192.0,,0.0,-313.0,1262.0,-467.0,795.0,0.0,,,795.0,0.0,795.0,0.0,,795.0,795.0,,4520.0,0.175,0.175,0.175,4538.0,0.175,0.175,0.175,
10/31/1997,28777.0,,,-22680.0,,6097.0,,-4958.0,,,1139.0,143.0,,198.0,,0.0,-341.0,1282.0,-474.0,808.0,0.0,,,808.0,-16.0,792.0,0.0,,792.0,792.0,,4506.0,0.175,0.175,0.175,4526.0,0.175,0.175,0.175,
01/31/1998,35386.0,,,-28153.0,,7233.0,,-5300.0,,,1933.0,129.0,,205.0,,0.0,-334.0,2062.0,-791.0,1271.0,0.0,,,1271.0,16.0,1287.0,0.0,,1287.0,1287.0,,4488.0,0.285,0.285,0.285,4510.0,0.285,0.285,0.284996,
04/30/1998,29819.0,,,-23526.0,,6293.0,,-5073.0,,,1220.0,144.0,,194.0,,0.0,-338.0,1364.0,-505.0,859.0,0.0,,,859.0,-31.0,828.0,0.0,,828.0,828.0,,4482.0,0.18,0.18,0.18,4510.0,0.18,0.18,0.18,
07/31/1998,33521.0,,,-26422.0,,7099.0,,-5577.0,,,1522.0,174.0,,185.0,,0.0,-359.0,1696.0,-627.0,1069.0,0.0,,,1069.0,-35.0,1034.0,0.0,,1034.0,1034.0,,4472.0,0.23,0.23,0.23,4505.0,0.23,0.23,0.23,
10/31/1998,33509.0,,,-26380.0,,7129.0,,-5691.0,,,1438.0,213.0,,202.0,,0.0,-415.0,1651.0,-611.0,1040.0,0.0,,,1040.0,-31.0,1009.0,0.0,,1009.0,1009.0,,4462.0,0.23,0.23,0.23,4492.0,0.23,0.23,0.23,
01/31/1999,40785.0,,,-32397.0,,8388.0,,-6022.0,,,2366.0,93.0,,216.0,,0.0,-309.0,2459.0,-997.0,1462.0,0.0,,,1462.0,97.0,1559.0,0.0,,1559.0,1559.0,,4450.0,0.35,0.35,0.35,4472.0,0.35,0.35,0.35,
04/30/1999,34717.0,,,-27241.0,,7476.0,,-5888.0,,,1588.0,221.0,,191.0,,0.0,-412.0,1809.0,-662.0,1147.0,198.0,,,949.0,-33.0,916.0,0.0,,916.0,916.0,,4449.0,0.2,0.25,0.25,4472.0,0.2,0.25,0.25,
07/31/1999,38470.0,,,-30123.0,,8347.0,,-6573.0,,,1774.0,252.0,,191.0,,0.0,-443.0,2026.0,-741.0,1285.0,0.0,,,1285.0,-34.0,1251.0,0.0,,1251.0,1251.0,,4450.0,0.28,0.28,0.31,4473.0,0.28,0.28,0.31,
10/31/1999,40432.0,,,-31606.0,,8826.0,,-6907.0,,,1919.0,149.0,,317.0,,0.0,-466.0,2068.0,-757.0,1311.0,0.0,,,1311.0,-17.0,1294.0,0.0,,1294.0,1294.0,,4454.0,0.29,0.29,0.29,4475.0,0.29,0.29,0.29,
01/31/2000,51394.0,,,-40694.0,,10700.0,,-7199.0,7673.0,-474.0,3501.0,-322.0,322.0,322.0,,0.0,0.0,3179.0,-1178.0,2001.0,0.0,,,2001.0,-85.0,1916.0,0.0,0.0,1916.0,1916.0,,4455.0,0.43,0.43,0.43,4479.0,0.43,0.43,0.43,
04/30/2000,42985.0,,,-33665.0,,9320.0,,-7318.0,,,2002.0,132.0,,330.0,,0.0,-462.0,2134.0,-785.0,1349.0,0.0,,,1349.0,-23.0,1326.0,0.0,0.0,1326.0,1326.0,,4457.0,0.3,0.3,0.3,4478.0,0.3,0.3,0.3,
07/31/2000,46112.0,,,-36044.0,,10068.0,,-7625.0,,,2443.0,132.0,,344.0,,0.0,-476.0,2575.0,-948.0,1627.0,0.0,,,1627.0,-31.0,1596.0,0.0,0.0,1596.0,1596.0,,4465.0,0.36,0.36,0.36,4487.0,0.36,0.36,0.36,
10/31/2000,45676.0,,,-35694.0,,9982.0,,-7918.0,,,2064.0,130.0,,375.0,,0.0,-505.0,2194.0,-807.0,1387.0,0.0,,,1387.0,-18.0,1369.0,0.0,0.0,1369.0,1369.0,,4468.0,0.31,0.31,0.31,4487.0,0.31,0.31,0.31,
01/31/2001,56556.0,,,-44852.0,,11704.0,,-8688.0,,,3016.0,197.0,,325.0,,0.0,-522.0,3213.0,-1152.0,2061.0,0.0,,,2061.0,-57.0,2004.0,0.0,,2004.0,2004.0,,4469.0,0.45,0.45,0.45,4487.0,0.45,0.45,0.45,
04/30/2001,48052.0,,,-37850.0,,10202.0,,-8143.0,,,2059.0,161.0,,352.0,-54.0,0.0,-459.0,2220.0,-810.0,1410.0,0.0,,,1410.0,-30.0,1380.0,0.0,0.0,1380.0,1380.0,,4471.0,0.31,0.31,0.31,4487.0,0.31,0.31,0.31,
07/31/2001,52799.0,,,-41412.0,,11387.0,,-8893.0,,,2494.0,119.0,,351.0,-42.0,0.0,-428.0,2613.0,-954.0,1659.0,0.0,,,1659.0,-37.0,1622.0,0.0,0.0,1622.0,1622.0,,4470.0,0.36,0.36,0.37,4486.0,0.36,0.36,0.37,
10/31/2001,52738.0,,,-41388.0,,11350.0,,-9113.0,,,2237.0,153.0,,330.0,-35.0,0.0,-448.0,2390.0,-872.0,1518.0,0.0,,,1518.0,-37.0,1481.0,0.0,0.0,1481.0,1481.0,,4466.0,0.33,0.33,0.33,4481.0,0.33,0.33,0.33,
01/31/2002,64210.0,,,-50912.0,,13298.0,,-10024.0,,,3274.0,254.0,,324.0,-40.0,0.0,-538.0,3528.0,-1261.0,2267.0,0.0,,,2267.0,-79.0,2188.0,0.0,0.0,2188.0,2188.0,,4456.0,0.49,0.49,0.49,4473.0,0.49,0.49,0.49,
04/30/2002,52126.0,,,-40136.0,,11990.0,,-9201.0,,,2789.0,-252.0,,288.0,-34.0,0.0,-2.0,2537.0,-900.0,1637.0,-35.0,,,1672.0,-41.0,1631.0,0.0,0.0,1631.0,1631.0,,4452.0,0.37,0.36,0.36,4468.0,0.37,0.36,0.36,
07/31/2002,56271.0,,,-43516.0,,12755.0,,-9914.0,,,2841.0,286.0,,254.0,-32.0,0.0,-508.0,3127.0,-1092.0,2035.0,-29.0,,,2064.0,-45.0,2019.0,0.0,0.0,2019.0,2019.0,,4438.0,0.45,0.45,0.45,4452.0,0.45,0.45,0.45,
10/31/2002,55241.0,,,-42646.0,,12595.0,,-10071.0,,,2524.0,294.0,,264.0,-34.0,0.0,-524.0,2818.0,-995.0,1823.0,-17.0,,,1840.0,-43.0,1797.0,0.0,0.0,1797.0,1797.0,,4421.0,0.41,0.4,0.4,4434.0,0.41,0.4,0.4,
01/31/2003,66400.0,,,-52001.0,,14399.0,,-10797.0,,,3602.0,284.0,,253.0,-32.0,0.0,-505.0,3886.0,-1370.0,2516.0,-56.0,,,2572.0,-64.0,2508.0,0.0,0.0,2508.0,2508.0,,4412.0,0.57,0.56,0.56,4425.0,0.57,0.56,0.56,
04/30/2003,56718.0,,,-43918.0,,12800.0,,-10216.0,,,2584.0,294.0,,250.0,-38.0,0.0,-506.0,2878.0,-1006.0,1872.0,-31.0,,,1903.0,-42.0,1861.0,0.0,0.0,1861.0,1861.0,,4386.0,0.42,0.41,0.41,4395.0,0.42,0.41,0.41,
07/31/2003,62637.0,,,-48298.0,,14339.0,,-11142.0,,,3197.0,380.0,,234.0,-19.0,0.0,-595.0,3577.0,-1253.0,2324.0,-161.0,,,2485.0,-41.0,2444.0,0.0,0.0,2444.0,2444.0,,4378.0,0.56,0.52,0.52,4388.0,0.56,0.52,0.52,
10/31/2003,62480.0,,,-48292.0,,14188.0,,-11344.0,,,2844.0,349.0,,242.0,-26.0,0.0,-565.0,3193.0,-1117.0,2076.0,0.0,,,2076.0,-48.0,2028.0,0.0,0.0,2028.0,2028.0,,4362.0,0.46,0.46,0.46,4372.0,0.46,0.46,0.46,
01/31/2004,74494.0,,,-58239.0,,16255.0,0.0,-12205.0,12205.0,0.0,4050.0,495.0,0.0,255.0,-54.0,0.0,-696.0,4545.0,-1741.0,2804.0,,,,2804.0,-82.0,2722.0,0.0,0.0,2722.0,2722.0,,4325.0,0.63,0.63,0.66,4334.0,0.63,0.63,0.66,
04/30/2004,64763.0,,,-49969.0,,14794.0,,-11869.0,,,2925.0,472.0,,250.0,-42.0,0.0,-680.0,3397.0,-1189.0,2208.0,0.0,,,2208.0,-42.0,2166.0,0.0,0.0,2166.0,2166.0,,4294.0,0.5,0.5,0.5,4302.0,0.5,0.5,0.5,
07/31/2004,69722.0,,,-53533.0,,16189.0,,-12522.0,,,3667.0,498.0,,283.0,-44.0,0.0,-737.0,4165.0,-1458.0,2707.0,0.0,,,2707.0,-56.0,2651.0,0.0,0.0,2651.0,2651.0,,4264.0,0.62,0.62,0.62,4272.0,0.62,0.62,0.62,
10/31/2004,68520.0,,,-52567.0,,15953.0,,-12910.0,,,3043.0,500.0,,305.0,-64.0,0.0,-741.0,3543.0,-1207.0,2336.0,0.0,,,2336.0,-50.0,2286.0,0.0,0.0,2286.0,2286.0,,4242.0,0.54,0.54,0.54,4249.0,0.54,0.54,0.54,
01/31/2005,82217.0,,,-63724.0,,18493.0,,-13804.0,,,4689.0,311.0,,349.0,-51.0,0.0,-609.0,5000.0,-1735.0,3265.0,0.0,,,3265.0,-101.0,3164.0,0.0,0.0,3164.0,3164.0,,4235.0,0.75,0.75,0.75,4235.0,0.75,0.75,0.75,
04/30/2005,71680.0,,,-54571.0,,17109.0,,-13168.0,,,3941.0,-200.0,200.0,252.0,-52.0,0.0,0.0,3741.0,-1212.0,2529.0,0.0,,,2529.0,-68.0,2461.0,0.0,0.0,2461.0,2461.0,-145.0,4228.0,0.58,0.58,0.55,4234.0,0.58,0.58,0.55,
07/31/2005,76697.0,,,-58089.0,,18608.0,,-13878.0,,,4730.0,-306.0,306.0,364.0,-58.0,0.0,0.0,4424.0,-1503.0,2921.0,48.0,,,2873.0,-68.0,2805.0,0.0,0.0,2805.0,2805.0,,4175.0,0.67,0.68,0.68,4180.0,0.67,0.68,0.68,
10/31/2005,75397.0,,,-57325.0,,18072.0,,-13974.0,13974.0,0.0,4098.0,-350.0,350.0,407.0,-57.0,0.0,0.0,3748.0,-1253.0,2495.0,48.0,,,2447.0,-73.0,2374.0,0.0,0.0,2374.0,2374.0,,4165.0,0.57,0.58,0.59,4169.0,0.57,0.58,0.59,
01/31/2006,89273.0,,,-69045.0,,20228.0,,-15222.0,15222.0,0.0,5006.0,532.0,322.0,400.0,-78.0,,-854.0,5538.0,-1835.0,3703.0,,,,3703.0,-114.0,3589.0,0.0,0.0,3589.0,3589.0,,4166.0,0.86,0.86,0.86,4170.0,0.86,0.86,0.86,
04/30/2006,79676.0,,,-60237.0,,19439.0,,-14944.0,,,4495.0,-368.0,368.0,436.0,-68.0,0.0,0.0,4127.0,-1388.0,2739.0,45.0,,,2694.0,-79.0,2615.0,0.0,0.0,2615.0,2615.0,,4167.0,0.63,0.64,0.64,4170.0,0.63,0.64,0.64,
07/31/2006,85430.0,,,-64585.0,,20845.0,,-15741.0,,,5104.0,-393.0,393.0,456.0,-63.0,0.0,0.0,4711.0,-1636.0,3075.0,901.0,,,2174.0,-91.0,2083.0,0.0,0.0,2083.0,2083.0,,4168.0,0.5,0.72,0.72,4172.0,0.5,0.72,0.72,
10/31/2006,84467.0,,,-63765.0,,20702.0,,-16237.0,16237.0,0.0,4465.0,-424.0,424.0,489.0,-65.0,0.0,0.0,4041.0,-1363.0,2678.0,-53.0,,,2731.0,-84.0,2647.0,0.0,0.0,2647.0,2647.0,,4169.0,0.63,0.62,0.61,4173.0,0.63,0.62,0.61,
01/31/2007,99078.0,,,-75565.0,,23513.0,,-17080.0,17080.0,0.0,6433.0,-345.0,345.0,430.0,-85.0,0.0,0.0,6088.0,-1977.0,4111.0,0.0,,,4111.0,-171.0,3940.0,0.0,0.0,3940.0,3940.0,-98.0,4153.0,0.95,0.95,0.93,4156.0,0.95,0.95,0.93,
04/30/2007,86410.0,,,-65311.0,,21099.0,0.0,-16249.0,16249.0,0.0,4850.0,-392.0,392.0,475.0,-83.0,,0.0,4458.0,-1532.0,2926.0,,,,2926.0,-100.0,2826.0,,0.0,2826.0,2826.0,,4122.0,0.69,0.69,0.69,4128.0,0.68,0.68,0.68,
07/31/2007,92999.0,,,-70589.0,,22410.0,0.0,-17127.0,17127.0,0.0,5283.0,-404.0,404.0,488.0,-84.0,0.0,0.0,4879.0,-1676.0,3203.0,145.0,,,3058.0,-106.0,2952.0,0.0,0.0,2952.0,2952.0,,4102.0,0.72,0.75,0.76,4108.0,0.72,0.75,0.76,
10/31/2007,91865.0,,,-69251.0,,22614.0,0.0,-17653.0,17653.0,0.0,4961.0,-460.0,460.0,537.0,-77.0,,0.0,4501.0,-1556.0,2945.0,-11.0,,,2956.0,-99.0,2857.0,0.0,0.0,2857.0,2857.0,,4051.0,0.71,0.7,0.6884,4056.0,0.7,0.7,0.6884,
01/31/2008,107202.0,,,-81199.0,,26003.0,,-19145.0,19224.0,-79.0,6858.0,-538.0,,603.0,-65.0,0.0,0.0,6340.0,-2125.0,4195.0,-2.0,,,4217.0,-101.0,4096.0,0.0,0.0,4096.0,4096.0,,3992.0,1.03,1.03,1.05,3992.0,1.02,1.03,1.05,
04/30/2008,94940.0,94042.0,898.0,-71372.0,71372.0,23568.0,0.0,-18251.0,18251.0,0.0,5317.0,-496.0,496.0,560.0,-64.0,,0.0,4821.0,-1670.0,3151.0,7.0,7.0,0.0,3144.0,-122.0,3022.0,0.0,0.0,3022.0,3029.0,0.0,3957.0,0.76,0.77,0.77,3967.0,0.76,0.76,0.76,
07/31/2008,102342.0,101546.0,796.0,-77118.0,77118.0,25224.0,0.0,-19411.0,19411.0,0.0,5813.0,-456.0,456.0,527.0,-71.0,,0.0,5357.0,-1826.0,3531.0,-48.0,-48.0,0.0,3579.0,-130.0,3449.0,0.0,0.0,3449.0,3401.0,0.0,3945.0,0.87,0.86,0.86,3958.0,0.87,0.86,0.86,
10/31/2008,98345.0,97619.0,726.0,-73621.0,73621.0,24724.0,0.0,-19432.0,19432.0,0.0,5292.0,-456.0,456.0,537.0,-81.0,,0.0,4836.0,-1690.0,3146.0,-105.0,-105.0,0.0,3251.0,-113.0,3138.0,0.0,0.0,3138.0,3033.0,0.0,3931.0,0.8,0.77,0.77,3944.0,0.8,0.77,0.77,
01/31/2009,108747.0,107880.0,867.0,-81945.0,81945.0,26802.0,0.0,-20425.0,20425.0,0.0,6377.0,-492.0,492.0,560.0,-68.0,,0.0,5885.0,-1959.0,3926.0,0.0,0.0,0.0,3926.0,-134.0,3792.0,0.0,0.0,3792.0,4295.3,503.3,3924.0,0.97,0.97,1.094623,3936.0,0.96,0.96,1.087871,
04/30/2009,94242.0,93471.0,771.0,-70388.0,70388.0,23854.0,0.0,-18637.0,18637.0,0.0,5217.0,-467.0,467.0,518.0,-51.0,,0.0,4750.0,-1603.0,3147.0,8.0,8.0,0.0,3139.0,-117.0,3022.0,0.0,0.0,3022.0,3030.0,0.0,3920.0,0.77,0.77,0.77,3930.0,0.77,0.77,0.77,
07/31/2009,100876.0,100168.0,708.0,-75056.0,75056.0,25820.0,0.0,-19891.0,19891.0,0.0,5929.0,-473.0,473.0,515.0,-42.0,,0.0,5456.0,-1870.0,3586.0,7.0,7.0,0.0,3579.0,-107.0,3472.0,0.0,0.0,3472.0,3479.0,0.0,3891.0,0.89,0.89,0.89,3900.0,0.89,0.89,0.89,
10/31/2009,99373.0,98667.0,706.0,-73915.0,73915.0,25458.0,0.0,-20016.0,20016.0,0.0,5442.0,-475.0,475.0,510.0,-35.0,,0.0,4967.0,-1702.0,3265.0,7.0,7.0,0.0,3258.0,-114.0,3144.0,0.0,0.0,3144.0,3151.0,0.0,3851.0,0.82,0.82,0.82,3861.0,0.81,0.82,0.82,
01/31/2010,113622.0,112826.0,796.0,-85078.0,85078.0,28544.0,0.0,-21086.0,21086.0,0.0,7458.0,-469.0,469.0,522.0,-53.0,,0.0,6989.0,-1999.0,4990.0,57.0,57.0,0.0,4933.0,-175.0,4758.0,0.0,0.0,4758.0,4605.0,-210.0,3805.0,1.25,1.27,1.21025,3820.0,1.25,1.26,1.205026,
