Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,31.172679,27.41859,,27.41859,17.412428,16.400436,16.400436,,36.494079,31.18497,,
06/30/1990,,,,,,17.847879,14.38299,,14.38299,8.921623,7.816843,7.816843,,37.971015,63.822224,,
09/30/1990,,,,,,32.530038,28.707854,,28.707854,17.599981,14.934541,14.934541,,38.6928,32.332634,,
12/31/1990,,,,,,21.261828,17.686565,,17.686565,10.835643,9.896886,9.896886,,38.735178,57.896065,,
03/31/1991,,17.789687,13.411262,18.043784,,25.58068,22.004389,,22.004389,13.644346,12.3337,12.333699,,37.992619,40.868639,10.519284,
06/30/1991,,21.146183,15.751759,21.049544,,30.387573,26.666407,93.486228,26.666407,16.643516,15.095964,15.095964,,37.586208,29.821153,14.840148,
09/30/1991,,21.916699,15.894899,21.635015,,33.209147,29.751564,35.570567,29.751564,18.206012,16.495277,16.495277,,38.80654,26.5038,16.107941,
12/31/1991,,24.902842,17.846641,22.8663,,28.496085,25.322701,44.581573,25.322701,16.254871,15.062396,15.062395,,35.809095,30.860535,17.217692,
03/31/1992,,25.746415,18.651981,24.181428,,25.445788,22.36968,23.649797,22.36968,13.84505,12.70923,12.70923,,38.107965,34.860908,16.770981,
06/30/1992,,25.343029,18.485857,24.089935,,29.208609,26.110828,22.514872,26.110828,16.158278,14.21454,14.214539,,38.116564,30.913209,17.508686,
09/30/1992,,25.345575,17.866124,24.213029,,32.89167,29.768932,29.864305,29.768932,18.262073,16.576887,16.576887,,38.653919,25.055775,18.995045,
12/31/1992,,24.960675,18.558096,24.298506,,28.131262,25.409622,25.92514,25.409622,16.637343,14.757133,14.757133,,34.523453,31.287584,17.151083,
03/31/1993,,25.946047,18.996997,25.63693,,29.755804,27.146514,54.651832,27.146514,16.860701,14.874264,14.874264,,37.889997,28.717658,18.49495,
06/30/1993,,26.866854,20.059247,26.464299,,31.365317,28.819879,40.515038,28.819879,17.787807,15.872536,15.872536,,38.279385,26.282942,19.805454,
09/30/1993,,26.652147,19.242414,26.628172,,33.667237,29.312512,27.600141,29.312512,17.432869,15.283438,15.283439,,40.527549,25.228445,19.928225,
12/31/1993,,27.72461,20.678124,28.193729,,32.484063,31.481625,47.670905,31.481625,19.380069,16.403912,16.403911,,38.440062,25.725719,20.592255,
03/31/1994,,28.740087,20.834651,29.921668,,32.172265,29.712705,37.309894,29.712705,18.099143,14.960784,14.960784,,39.086183,29.288155,20.322645,
06/30/1994,,29.829824,22.182934,31.787865,,34.518968,31.91807,43.296784,31.91807,19.473764,16.274819,16.27482,,38.988277,26.466875,21.934802,
09/30/1994,,30.320068,21.768033,32.738418,,36.240882,33.606345,52.211453,33.606345,20.619332,16.774805,16.774805,,38.644528,24.320504,22.946074,
12/31/1994,,29.671124,21.813077,32.158036,,34.342833,31.458828,31.275212,31.458828,19.766429,15.921417,15.921418,,37.167308,24.448314,22.417035,
03/31/1995,,29.479458,21.54919,32.041991,,32.920099,29.762075,30.52883,29.762075,18.211271,15.321015,15.321015,,38.81048,32.032553,20.036435,
06/30/1995,,29.571328,21.914521,32.214362,,35.333862,33.829888,48.177907,33.829888,20.673926,17.38923,17.38923,,38.888575,26.665569,21.685965,
09/30/1995,,29.301733,21.236391,32.063364,,39.963436,35.543955,47.079767,35.543955,22.372069,18.10715,18.107149,,37.05802,22.797087,22.621791,
12/31/1995,,30.749627,22.760687,32.597113,,34.418087,31.495163,31.659072,31.495163,19.883665,17.574814,17.574815,,36.867558,23.720846,23.455555,
03/31/1996,,32.006669,23.525184,33.975144,,32.059782,29.406699,28.400737,29.406699,17.959852,15.420808,15.420808,,38.925984,29.560702,22.545273,
06/30/1996,,32.202703,23.661476,33.893757,,35.698177,32.87122,30.288691,32.87122,20.054562,17.016035,17.016035,,38.990517,24.519429,24.306784,
09/30/1996,,31.733308,22.836556,33.769352,,36.712624,33.010989,25.24375,33.010989,20.210457,17.281386,17.281385,,38.776578,0.0,31.733308,
12/31/1996,,31.764258,23.325203,33.799389,,35.454885,32.370791,35.341649,32.370791,19.972468,17.291952,17.291952,,38.300957,48.758866,16.276366,
03/31/1997,,32.984808,23.899899,34.81209,,35.372918,32.353728,43.33136,32.353728,19.776849,16.99641,16.99641,,38.873044,26.216417,24.337373,
06/30/1997,,33.115871,24.190295,34.893375,,38.37735,35.028432,43.543965,35.028432,21.611657,18.758608,18.758608,,38.302527,22.272216,25.740233,
09/30/1997,,34.106455,24.404193,35.460165,,41.491925,37.352643,50.490742,37.352643,23.352473,20.692401,20.6924,,37.481069,18.233059,27.887805,
12/31/1997,,34.69668,25.672837,35.541276,,39.770012,35.105074,44.339731,35.105074,21.609919,19.663417,19.663417,,38.442179,24.899952,26.057223,
03/31/1998,,35.044253,26.342723,36.196453,,39.691304,35.923853,50.041215,35.923853,22.1775,19.621354,19.621355,,38.265252,24.432066,26.482218,
06/30/1998,,34.513944,26.485392,35.544977,,40.360937,36.77494,44.224435,36.77494,22.559591,20.183168,20.183169,,38.65499,22.639239,26.700249,
09/30/1998,,33.575667,25.165204,34.331884,,39.739841,35.902893,20.489625,35.902893,22.133613,19.662424,19.662425,,38.35145,23.551449,25.668111,
12/31/1998,,31.633722,24.13832,32.262772,,36.332824,32.786153,15.4446,32.786153,20.840573,19.164964,19.164963,,36.434831,26.68918,23.190941,
03/31/1999,,31.165821,24.020964,31.955624,,41.833247,38.741631,55.495593,38.741631,23.979971,21.727969,21.72797,,38.102836,22.631195,24.112623,
06/30/1999,,30.28528,23.708359,30.500816,,42.028725,38.846483,58.475766,38.846483,23.931317,21.845627,21.845628,,38.39515,22.592663,23.443029,
09/30/1999,,33.885708,25.427658,33.50951,,44.81301,41.686385,72.240749,41.686385,26.101745,23.937692,23.937691,,37.385444,19.30377,27.344489,
12/31/1999,,34.583761,26.677171,34.26912,,43.806652,40.619057,77.398356,40.619057,25.975764,24.602077,24.602079,,36.050301,22.280252,26.878412,
03/31/2000,,34.679941,26.271226,34.259072,,44.360497,41.354223,50.471296,41.354223,25.79663,23.72009,23.724665,,37.620324,20.809233,27.463311,
06/30/2000,,34.325755,26.792166,33.52819,,43.479822,40.083029,45.623602,40.083029,24.917422,23.060574,23.065254,,37.835482,22.622189,26.560518,
09/30/2000,,34.138934,23.459856,29.218706,,43.820298,38.158456,15.328498,38.158456,23.896354,22.779745,23.053622,,37.375995,22.78739,26.359562,
12/31/2000,,30.549797,21.805812,26.337978,,40.32132,32.361461,,32.361461,19.323496,19.02301,19.430327,,40.288556,33.470337,20.324677,
03/31/2001,,26.328814,18.833659,22.56164,,38.061622,29.920162,-118.749702,29.920162,17.764188,17.579738,17.893743,,40.628035,37.421921,16.476066,
06/30/2001,,23.20363,17.573475,20.226568,,42.443826,33.62764,-79.411151,33.62764,19.80994,19.515508,19.80994,,41.090306,36.107202,14.825449,
09/30/2001,,20.355545,14.296934,16.530907,,44.296398,35.349531,-49.65714,35.349531,20.896426,20.687306,20.896426,,40.886272,36.441922,12.937593,
12/31/2001,,18.934598,14.078188,15.73262,,40.553165,31.70871,-35.78952,31.70871,18.765792,18.6541,18.765792,,40.818178,44.176332,10.569987,
03/31/2002,,18.664162,14.156596,15.969677,,40.901263,35.3458,,35.3458,21.995819,21.897262,21.995819,,37.769641,37.433992,11.677421,
06/30/2002,,18.754427,14.439224,16.622817,,41.405539,35.580451,-13.933723,35.580451,22.071355,21.960588,22.071355,,37.967748,37.79072,11.666994,
09/30/2002,,17.81697,13.801143,16.332293,,38.302556,32.12017,-67.170675,32.12017,19.734289,19.614518,19.734288,,38.561069,45.295071,9.746761,
12/31/2002,,17.566313,14.477401,16.382699,,38.33726,32.382808,-25.099117,32.382808,21.212678,21.08152,21.212678,,34.494012,45.167439,9.632059,
03/31/2003,,15.87572,13.114587,15.106963,,34.629066,28.76582,-93.532318,28.76582,17.903432,17.796933,17.903432,,37.761441,53.551349,7.374058,
06/30/2003,,15.923692,13.141115,15.411763,,41.305887,36.085919,66.59815,36.085919,22.516016,22.394306,22.516016,,37.604428,38.889819,9.730997,
09/30/2003,,17.333413,14.195238,16.838275,,45.530406,40.919218,89.614545,40.919218,25.642107,25.527171,25.642107,,37.334808,31.904783,11.803225,
