Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
06/30/1990,,24.927815,24.927815,,0.027108,,,-0.03,-0.03,,-0.03,-0.03,-0.03,,,,,,,
09/30/1990,,25.620941,25.620941,,0.018014,,,-0.045,-0.045,,-0.045,-0.045,-0.045,,,,,,,
12/31/1990,,24.426,24.426,,0.059772,,,-0.065,-0.065,,-0.065,-0.065,-0.065,,,,,,,
03/31/1991,,74.399998,74.399998,,0.049798,0.004435,0.003454,0.003333,0.003333,,0.003333,0.003333,0.003333,,-0.026492,,,,,
06/30/1991,74.597998,87.174002,87.174002,,0.049021,0.011808,0.010954,0.013333,0.013333,,0.013333,0.013333,0.013333,,0.010196,,0.428508,0.42411,,
09/30/1991,74.615999,96.065998,96.065998,,0.025403,-0.003813,-0.004769,0.0,0.0,,0.0,0.0,0.0,,-0.03007,,0.381311,0.423744,,
12/31/1991,79.716,96.066,96.066,,0.03678,-0.001593,-0.003047,0.001667,0.001667,,0.001667,0.001667,0.001667,,0.046029,,0.699847,0.690965,,
03/31/1992,79.823999,100.932003,100.932003,,0.037709,-0.00326,-0.005033,0.001667,0.001667,,0.001667,0.001667,0.001667,,-0.029743,,0.659777,0.691333,,
06/30/1992,79.914001,100.175995,100.175995,,0.041008,-0.002765,-0.004732,0.001667,0.001667,,0.001667,0.001667,0.001667,,-0.008006,,0.644793,0.694246,,
09/30/1992,80.214003,95.352001,95.352001,,0.028022,-0.013728,-0.015427,-0.008333,-0.008333,,-0.008333,-0.008333,-0.008333,,-0.01785,,0.610779,0.680579,,
12/31/1992,80.316,100.332,100.332,,0.024568,-0.072011,-0.083533,-0.078333,-0.078333,,-0.078333,-0.078333,-0.078333,,-0.003558,,0.583445,0.582101,,
03/31/1993,80.343298,81.444002,81.444002,,0.02549,-0.047628,-0.050734,-0.045,-0.045,,-0.045,-0.045,-0.045,,-0.105631,,0.468004,0.536286,,
06/30/1993,80.585999,80.711998,80.711998,,0.029079,-0.042881,-0.046028,-0.041667,-0.041667,,-0.041667,-0.041667,-0.041667,,-0.056113,,0.394299,0.492976,,
09/30/1993,87.540001,84.251999,84.251999,,0.032189,-0.044379,-0.0475,-0.043333,-0.043333,,-0.043333,-0.043333,-0.043333,,-0.043595,,0.528193,0.634556,,
12/31/1993,87.66,84.6,84.6,,0.093901,-0.033274,-0.036702,-0.03,-0.03,,-0.03,-0.03,-0.03,,-0.008215,,0.506776,0.604848,,
03/31/1994,87.666,87.659998,87.659998,,0.03736,-0.052521,-0.055807,-0.051667,-0.051667,,-0.051667,-0.051667,-0.051667,,-0.051038,,0.448178,0.553019,,
06/30/1994,87.701998,87.677999,87.677999,,0.045633,-0.046158,-0.051164,-0.048333,-0.048333,,-0.048333,-0.048333,-0.048333,,-0.047104,,0.395316,0.504994,,
09/30/1994,87.708,87.701998,87.701998,,0.044355,-0.045757,-0.050056,-0.046667,-0.046667,,-0.046667,-0.046667,-0.046667,,-0.060842,,0.332946,0.458544,,
12/31/1994,87.708,87.708,87.708,,0.0877,-0.0663,-0.070666,-0.068333,-0.068333,,-0.068333,-0.068333,-0.068333,,-0.072559,,0.256841,0.389862,,
03/31/1995,87.708,87.708,87.708,,0.067577,-0.060827,-0.065194,-0.061667,-0.061667,,-0.061667,-0.061667,-0.061667,,-0.054659,-0.056688,0.199856,0.327541,,
06/30/1995,100.332001,92.615999,92.615999,,0.084867,-0.051784,-0.05593,-0.053333,-0.053333,,-0.053333,-0.053333,-0.053333,,-0.033504,-0.03603,0.314675,0.40956,,
09/30/1995,100.332001,100.332001,100.332001,,0.066419,-0.037037,-0.040934,-0.036667,-0.036667,,-0.036667,-0.036667,-0.036667,,-0.038044,-0.041662,0.274628,0.372035,,
12/31/1995,106.235994,104.586,104.586,,0.066787,-0.082965,-0.086752,-0.081667,-0.081667,,-0.081667,-0.081667,-0.081667,,-0.040436,-0.043696,0.358061,0.412092,,
03/31/1996,127.439999,115.764004,115.764004,,0.09877,-0.016845,-0.020516,-0.013333,-0.013333,-0.013333,-0.013333,-0.013333,-0.013333,,-0.023358,-0.036436,0.724576,0.78932,,
06/30/1996,129.930004,128.315998,128.315998,,0.053984,-0.06025,-0.063803,-0.055,-0.055,-0.055,-0.055,-0.055,-0.055,,-0.077707,-0.089841,0.623928,0.721111,,
09/30/1996,129.941998,129.936001,129.936001,,0.036787,-0.081178,-0.084688,-0.078333,-0.078333,-0.078333,-0.078333,-0.078333,-0.078333,,-0.075768,-0.143632,0.954364,0.642925,,
12/31/1996,131.022,130.35,130.35,,0.137768,-0.083345,-0.087227,-0.083333,-0.083333,-0.083333,-0.083333,-0.083333,-0.083333,,-0.022961,-0.105708,0.875922,0.556128,,
03/31/1997,131.412,131.244006,131.244006,,0.077245,-0.109628,-0.113384,-0.108333,-0.108333,-0.108333,-0.108333,-0.108333,-0.108333,,-0.086846,-0.185456,0.707454,0.448856,,
06/30/1997,142.602001,133.914001,133.914001,,0.047874,-0.08899,-0.093702,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,,-0.166853,-0.246972,0.448051,0.330115,,
09/30/1997,144.821995,143.627998,143.627998,,0.074213,-0.090637,-0.094954,-0.095,-0.095,-0.095,-0.095,-0.095,-0.095,,-0.179122,-0.246846,0.212592,0.248968,,
12/31/1997,146.67,179.664,146.237994,,0.367593,0.031839,0.024966,0.023333,0.023333,0.023333,0.02,0.02,0.02,,0.08054,0.057769,0.343124,0.276376,,
03/31/1998,159.054006,163.35,163.35,,0.288399,0.081414,0.077545,0.08,0.08,0.08,0.066667,0.066667,0.066667,0.0,0.066103,0.059284,0.840488,0.801721,,
06/30/1998,159.425994,171.348006,171.347376,,0.071644,-0.109619,-0.11423,-0.126667,-0.126667,-0.126667,-0.126667,-0.126667,-0.126667,0.0,-0.018524,-0.023922,0.821491,0.688658,0.688658,
09/30/1998,160.314,168.852,168.849996,,0.165958,-0.064643,-0.068842,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,0.0,-0.166177,-0.176032,0.625959,0.625373,0.625373,
12/31/1998,174.93,204.246,173.652,,0.572818,0.132575,0.119826,0.4,0.4,0.113333,0.34,0.34,0.1,0.0,0.190761,0.153796,0.968233,1.420946,1.420946,
03/31/1999,166.869,208.365,177.24,,0.764235,0.243167,0.237035,0.146667,0.146667,0.146667,0.126667,0.126667,0.126667,0.0,0.318523,0.308824,1.162912,1.563502,1.563502,
06/30/1999,169.877998,209.448006,180.699005,,0.102762,-0.112557,-0.119409,0.17,0.17,-0.053333,0.146667,0.146667,-0.053333,0.0,-0.079004,-0.096597,1.084496,1.604805,1.604805,
09/30/1999,189.834,201.008995,201.008995,,0.276898,0.012547,0.00595,0.01,0.01,0.023333,0.01,0.01,0.023333,0.0,-0.138765,-0.166366,0.839207,1.882403,1.882403,
12/31/1999,203.841,215.823,202.818,,0.856403,0.383245,0.376633,0.17,0.17,0.243333,0.156667,0.156667,0.23,0.0,0.16999,0.156904,1.232922,2.634794,2.634794,
03/31/2000,208.665001,218.720993,205.908005,,0.99814,0.455203,0.446991,0.14,0.3,0.3,0.13,0.29,0.29,0.0,0.638028,0.627785,2.030757,3.426698,3.426698,
06/30/2000,209.822998,209.139008,209.139008,,0.168577,-0.082328,-0.091609,-0.03,-0.03,-0.01,-0.03,-0.03,-0.01,0.0,-0.031874,-0.047906,2.055904,3.468633,3.468633,
09/30/2000,210.686996,221.800995,210.212006,,0.292762,0.027839,0.019314,0.04,0.04,0.04,0.04,0.04,0.04,0.0,-0.197534,-0.205259,2.000171,3.728336,3.728336,
12/31/2000,211.348,220.816,211.068,,1.128414,0.498778,0.489785,0.38,0.38,0.38,0.36,0.36,0.36,0.0,0.425375,0.419656,2.325212,3.991436,3.991436,
03/31/2001,212.772995,219.824997,212.164001,,1.155691,0.537952,0.527168,0.37,0.37,0.37,0.36,0.36,0.36,0.0,0.615354,0.605569,2.952879,4.402471,4.402471,
06/30/2001,213.733002,213.130997,213.130997,,0.15657,-0.097851,-0.108567,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,0.0,0.181259,0.174362,2.305933,4.412505,4.412505,
09/30/2001,214.044006,213.876007,213.876007,,0.22167,-0.159859,-0.170454,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0.0,-0.256826,-0.286755,1.323163,4.385182,4.385182,
12/31/2001,214.483994,220.582001,214.272995,,1.366028,0.66539,0.654721,0.46,0.46,0.46,0.45,0.45,0.45,0.0,0.637766,0.598979,1.555501,4.868769,4.868769,
03/31/2002,249.525877,253.714,245.821,,1.340947,0.425672,0.358822,-4.54,-4.54,0.011,-4.54,-4.54,0.11,0.0,0.604741,0.51064,2.928285,6.36463,5.798036,
06/30/2002,250.671284,250.161,250.161,,0.254724,-0.158122,-0.22374,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,0.0,0.620305,0.468454,2.567777,6.36236,5.820555,
09/30/2002,250.923936,250.83,250.83,,0.295989,-0.123893,-0.226444,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,0.0,0.172109,-0.020974,1.810449,6.280824,5.753046,
12/31/2002,251.262,255.297,251.078,,1.520444,0.572671,0.5093,0.34,0.34,0.37,0.33,0.33,0.36,0.0,0.877703,0.7485,2.097166,6.675239,6.160757,
