Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/2001,,,173.699997,,105.300003,105.300003,,,,,,,
06/30/2001,,,0.0,,119.099998,119.099998,,,,,,,
09/30/2001,,,168.800003,,115.8,115.8,,,,,,,
12/31/2001,,,181.800003,,18.6,18.6,,8.45986984815618,,,,,
03/31/2002,,,186.5,,-34.9,-34.9,,2.56410256410257,,,,,
06/30/2002,,,190.199997,,120.2,120.2,,0.952380952380953,,,,,
09/30/2002,,,202.5,,-158.4,-158.4,,11.969111969112,,,,,
12/31/2002,,,177.899994,,215.4,215.4,,-0.37593984962406,,,,,
03/31/2003,,,210.5,,155.7,155.7,,14.7540983606557,,,,,
06/30/2003,,,217.899994,,202.2,202.2,,10.016420361248,,,,,
09/30/2003,,,204.300003,,184.5,184.5,,4.13223140495868,,,,,
12/31/2003,,,148.5,,203.9,203.9,,27.4238227146814,,,,,
03/31/2004,,,222.600006,,193.6,193.6,,6.15384615384614,,,,,
06/30/2004,,,173.399994,,119.7,119.7,,-8.31918505942274,,,,,
09/30/2004,,,205.199997,,298.8,298.8,,13.7931034482759,,,,,
12/31/2004,,,199.699997,,213.5,213.5,,8.01963993453356,,,,,
03/31/2005,,,209.199997,,205.5,205.5,,6.64605873261204,,,,,
06/30/2005,,,221.0,,238.9,238.9,,14.630467571644,,,,,
09/30/2005,,195.0,214.300003,,210.0,210.0,,8.8534107402032,,,,9.89743743589744,
12/31/2005,,202.5,217.899994,,246.9,246.9,,7.54189944134079,,,,7.60493530864197,
03/31/2006,,218.0,240.199997,3.94176232073012,285.7,285.7,,10.9660574412533,,,,10.1834848623853,
06/30/2006,,227.0,225.199997,1.83632742019341,210.5,210.5,,1.48514851485147,,,,-0.792952863436125,
09/30/2006,,229.333,254.699997,-1.1123030831603,251.0,251.0,,14.2162818955043,,,,11.0612066296608,
12/31/2006,,230.333,252.0,0.355588071846275,284.1,284.1,,5.20361990950227,,,,9.40681534994986,
03/31/2007,,251.0,236.800003,1.08841872922405,257.1,257.1,,-6.85224839400429,,,,-5.65736932270916,
06/30/2007,,260.0,282.899994,4.64154094604582,303.8,303.8,,8.4710743801653,,,,8.80769,
09/30/2007,,269.5,312.899994,2.16923628540696,232.3,232.3,,17.8247734138973,,,,16.103893877551,
12/31/2007,,264.25,225.800003,-10.5151079081455,34.1,34.1,,-14.6825396825397,,,,-14.5506138126774,
03/31/2008,,251.2,241.300003,-12.2869185899684,174.2,174.2,,-5.83418628454452,,,,-3.94108160828025,
06/30/2008,,246.5,253.699997,-5.28416351327276,168.3,168.3,,2.32067510548523,,,,2.92089127789046,
09/30/2008,,203.643,251.199997,-9.80717668086951,90.1,90.1,,2.3454157782516,,,,23.3531213938117,
12/31/2008,,170.0,179.0,-14.1932101874859,-7.5,-7.5,,3.9156626506024,,,,5.29411764705882,
03/31/2009,,168.5,172.2,-16.917528708361,112.8,153.945,,-4.40060698027314,,-15.5458515283843,,2.19584569732937,
06/30/2009,,177.667,200.5,-13.3587633005421,150.3,251.18,,9.69793322734498,,43.5365853658537,,12.8515706349519,
09/30/2009,,210.0,238.7,-8.68184171224261,184.7,227.99,,13.8461538461538,,-14.280881149734,,13.6666666666667,
12/31/2009,,218.5,200.9,-10.0382832963933,141.9,215.48,,-5.29484066767831,,-41.6523235800344,,-8.05491990846682,
03/31/2010,,218.286,255.6,-5.61947640486911,190.8,220.375,,16.8639053254438,,1.78752107925801,,17.0940875731838,
06/30/2010,,209.0,203.5,-6.28907069435704,134.0,177.16,,-4.54545454545455,,-21.195079086116,,-2.63157894736842,
09/30/2010,,204.125,218.9,-6.08098110321165,142.2,155.655,,7.08661417322835,,5.32517430701891,,7.23821187997551,
12/31/2010,,216.429,214.1,2.89231695034304,199.3,199.3,,-3.08370044052864,,2.29204003320663,,-1.07610347966308,
03/31/2011,,221.714,231.8,-1.51981007426312,182.0,219.7,,0.424328147100425,,7.87822559619142,,4.5491038003915,
06/30/2011,,229.375,237.3,4.00302765444861,217.3,192.795,,0.828729281767957,,1.84783331802185,,3.45504087193461,
09/30/2011,,216.35,183.7,-2.19209794402123,71.9,91.855,,-14.0845070422535,,-23.338485316847,,-15.0912872660042,
12/31/2011,,221.333,217.1,-0.076685003283108,148.5,148.5,,-5.83554376657825,,-9.90990990990991,,-1.91250288027542,
03/31/2012,,212.8,213.0,-0.804895269475166,203.9,208.255,,-5.27740189445197,,-1.24223602484473,,0.0939849624060097,
06/30/2012,,222.455,216.3,-0.671858653957913,167.6,167.47,,-2.4390243902439,,-4.57887700534759,,-2.76685172282035,
