Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,32.693001,45.113998,1.139,65.995003,144.940994,,,,,,,,,,,,,,,,,
06/30/1990,,4.754,42.976002,19.516001,-32.426998,34.819,,,,,,,,,,,,,,,,,
09/30/1990,,26.384001,44.416,-18.698999,-98.514999,-46.414001,,,,,,,,,,,,,,,,,
12/31/1990,,29.937,52.160999,-137.761002,40.873001,-14.79,,,,,,,,,,,,,,,-14.79,,
03/31/1991,,21.965,49.910999,3.487,-30.405001,44.958,,,,,,,,,,,,,,,,,
06/30/1991,,12.968,50.120998,4.72,-8.536,59.272999,,,,,,,,,,,,,,,,,
09/30/1991,,32.367001,52.012001,-29.070999,64.250999,119.558998,,,,,,,,,,,,,,,,,
12/31/1991,,-46.257999,40.508999,66.718002,-49.771,11.198,,,,,,,,,,,,,,,,,
03/31/1992,,105.009003,53.25,-122.091003,15.515,51.682999,,,,,,,,,,,,,,,,,
06/30/1992,,10.873,50.287998,1.809,-35.259998,27.709999,,,,,,,,,,,,,,,,,
09/30/1992,,10.466,51.493,-5.495,22.481001,78.945,,,,,,,,,,,,,,,,,
12/31/1992,,1.816,67.514,14.758,-55.528999,28.559,,,,,,,,,,,,,,,,,
03/31/1993,,21.525,78.611,-12.293,57.884998,145.727997,,,,,,,,,,,,,,,,,
06/30/1993,,29.514999,77.804001,8.865,-79.348,36.835999,,,,,,,,,,,,,,,,,
09/30/1993,,-1.62,73.778,21.207001,-7.305,86.059998,,,,,,,,,,,,,,,,,
12/31/1993,,92.435997,100.786003,-209.421005,34.452,18.253,,,,,,,,,,,,,,,,,
03/31/1994,,5.79,75.449997,20.792,-90.056,11.976,,,,,,,,,,,,,,,,,
06/30/1994,,16.809999,78.356003,5.807,-10.688,90.285004,,,,,,,,,,,,,,,,,
09/30/1994,,-299.802002,261.410004,165.270996,15.127,142.005997,,,,,,,,,,,,,,,,,
12/31/1994,,-11.485,123.970001,-480.954987,-109.127998,-477.597992,,,,,,,,,,,,,,,,,
03/31/1995,,2.743,92.611,1.197,10.961,107.512001,,,-93.699997,,,,,,,,,,,,,,
06/30/1995,,-4.79,90.815002,-6.023,76.459,156.460999,,,-97.839996,,,,,,,,,,,,,,
09/30/1995,,-275.286011,73.050003,259.134003,71.204002,128.102005,,,-97.261002,,,,,,,,,,,,,,
12/31/1995,,-27.809,68.642998,25.938,-11.811,54.960999,,,-184.559006,,,,,,,,,,,,,,
03/31/1996,,15.769,65.989998,21.43,-69.761002,33.428001,,,-127.663002,,,,,,,,,,,,,,
06/30/1996,,24.542999,73.009003,20.735001,-52.909,65.377998,,,-134.449997,,,,,,,,,,,,,,
09/30/1996,,65.125,68.726997,-31.594,139.186005,241.444,,,-138.701996,,,,,,,,,,,,,,
12/31/1996,,28.461,66.210999,14.057,-38.431,70.297997,,,-164.807999,,,,,,,,,,,,,,
03/31/1997,,57.550999,62.568001,26.482,27.653,174.253998,-153.850998,5.62,-114.377998,-131.210007,135.940002,-49.823002,-20.813999,-11.724,0.0,300.0,-323.891998,0.0,0.0,14.802,-0.411,,
06/30/1997,,23.877001,74.782997,33.700001,-33.411999,98.947998,-122.954002,4.608,-140.057999,-141.770004,141.220993,13.045,33.918999,-11.741,0.0,493.622009,-449.588013,0.0,0.0,1.626,9.913,,
09/30/1997,,35.248001,77.405998,21.650999,-30.688,103.616997,-148.447006,5.622,-149.005005,-158.414001,159.869995,-6.52,30.669001,-11.807,0.0,431.705994,-403.960999,0.0,0.0,14.731,-14.161,,
12/31/1997,,58.390999,74.091003,13.649,-30.867001,115.264,-63.645,115.475998,-156.031998,-153.884995,153.365005,-22.569,-62.749001,-11.874,0.0,450.552002,-517.239014,46.971001,0.0,-31.159,-11.13,,
03/31/1998,,9.659,55.597,-22.565001,-71.660004,-28.969,-75.888,30.700001,-117.265999,0.0,14.132,-3.454,110.301003,-11.899,0.0,462.196991,-343.0,0.0,0.0,3.003,5.444,,
06/30/1998,,8.828,54.387001,7.442,5.606,76.263,-158.186996,4.254,-129.429993,-15.838,0.0,-17.173,72.404999,-11.929,0.0,410.144989,-475.0,147.0,0.0,2.189,-9.519,,
09/30/1998,,-137.285995,49.717999,44.424,139.141998,95.998001,47.807999,13.268,-54.862,-185.112,306.36499,-31.851,-143.393997,-15.134,0.0,0.0,-124.228996,0.0,0.0,-4.031,0.412,,
12/31/1998,,-136.875,48.306999,100.614998,18.473,30.52,326.148987,28.987,-95.198997,-194.876007,204.813995,382.423004,-347.625,-11.958,0.0,55.0,-433.705994,5.558,0.0,37.480999,9.044,,
03/31/1999,,-28.745001,68.140999,-19.302999,-11.619,8.474,-56.672001,6.433,-51.858002,-0.065,0.0,-11.182,43.667,-7.861,0.0,54.310001,0.0,0.0,0.0,-2.782,-4.531,,
06/30/1999,,15.86,63.308998,-34.993,-34.145,10.031,23.643,51.561001,-40.52,-0.075,0.0,12.677,-37.602001,-5.432,0.0,0.0,-29.794001,0.0,0.0,-2.376,-3.928,,
