Date,Total Interest Income,Total Interest Expense,Net Interest Income,Trading Account Profit,Commissions & Fees Earned,Other Operating Income,Net Revenue,Provisions for Loan Losses,Net Revenue After Provisions,Non-Interest Expense,Operating Income or Losses,Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
09/30/1992,173.621994,-73.300003,100.321991,0.055,0.0,0.0,100.376991,-12.53,87.846991,-59.876999,27.969999,0.0,27.969999,0.0,27.969999,0.0,0.0,27.969999,0.0,,27.969999,,,27.969999,,0.192593,0.192593,145.229619,0.192593,0.192593,0.192593,145.229619,
12/31/1992,173.699005,-69.552002,104.147003,0.007,0.0,0.0,104.154003,-9.857,94.297003,-66.055,28.242001,0.0,28.242001,0.0,28.242001,0.0,0.0,28.242001,0.0,,28.242001,,,28.242001,0.195556,0.195556,0.195556,144.416253,0.195556,0.195556,0.195556,144.416253,
03/31/1993,203.886002,-82.217003,121.668999,,,,121.668999,-7.485,114.183999,,55.983002,0.0,55.983002,-17.909,38.074001,0.0,0.0,38.074001,0.0,,38.074001,,,38.074001,,0.228148,0.228148,166.88362,0.228148,0.228148,0.228148,166.88362,
06/30/1993,210.868996,-85.723999,125.144997,0.184,34.972,11.818,172.118997,-8.035,164.083997,-104.880997,59.202999,0.0,59.202999,-19.504,39.699001,0.0,0.0,39.699001,0.0,,39.699001,,,39.698999,,0.231111,0.231111,172.006876,0.231111,0.231111,0.231111,172.006876,
09/30/1993,213.718998,-86.889999,126.828999,10.484,33.029999,7.89,178.232997,0.189,178.421997,-120.094002,58.327999,0.0,58.327999,-20.183001,38.145,0.0,0.0,38.145,0.0,,38.145,,,38.144999,,0.222222,0.222222,172.293747,0.222222,0.222222,0.222222,172.293747,
12/31/1993,212.143005,-84.495003,127.648002,,,,127.648002,-12.635,115.013002,,45.049,0.0,45.049,-14.247,30.802,0.0,0.0,30.802,0.0,,30.802,,,30.802,0.177778,0.177778,0.177778,173.262382,0.177778,0.177778,0.177778,173.262382,
03/31/1994,220.039997,-85.776001,134.263996,1.579,39.556999,7.295,182.694995,-2.207,180.487995,-120.648003,59.84,0.0,59.84,-20.865999,38.973999,0.0,0.0,38.973999,0.0,,38.973999,,,38.974001,,0.213333,0.213333,183.370502,0.213333,0.213333,0.213333,183.370502,
06/30/1994,237.311008,-100.950996,136.360012,0.189,36.805,10.347,183.701012,-2.974,180.727013,-116.313004,64.414001,0.0,64.414001,-21.514,42.900002,0.0,0.0,42.900002,0.0,,42.900002,,,42.900002,,0.231111,0.231111,184.889255,0.231111,0.231111,0.231111,184.889255,
09/30/1994,295.330994,-142.136993,153.194,0.358,38.549999,16.908001,209.01,-4.773,204.237001,-134.966003,69.271004,0.0,69.271004,-25.209999,44.061001,0.0,0.0,44.061001,0.0,,44.061001,,,44.061005,,0.222222,0.222222,198.767253,0.222222,0.222222,0.222222,198.767253,
12/31/1994,295.058998,-151.550003,143.508995,1.032,29.559,,174.099995,-20.149,153.950995,-150.977997,-0.185,0.0,-0.185,1.54,1.355,0.0,0.0,1.355,0.0,,1.355,,,1.355,0.005926,0.005926,0.005926,195.851247,0.005926,0.005926,0.005926,195.851247,
03/31/1995,310.668007,-164.576996,146.091011,3.4,43.862,9.545,202.898011,-8.344,194.554011,-132.251007,62.303001,0.0,62.303001,-22.193001,40.110001,0.0,0.0,40.110001,0.0,,40.110001,,,40.110001,,0.204444,0.204444,196.097627,0.204444,0.204444,0.204444,196.097627,
06/30/1995,318.504005,-172.382004,146.122002,0.049,42.030998,32.644001,220.846001,-12.307,208.539001,-144.007996,64.530998,0.0,64.530998,-23.673,40.858002,0.0,0.0,40.858002,0.0,,40.858002,,,40.857998,,0.207407,0.207407,196.738873,0.207407,0.207407,0.207407,196.738873,
09/30/1995,319.515003,-169.705994,149.80901,0.638,40.355999,7.433,198.236009,-9.398,188.838009,-115.532997,73.305,0.0,73.305,-27.209999,46.095001,0.0,0.0,46.095001,0.0,,46.095001,,,46.095001,,0.234074,0.234074,197.160748,0.234074,0.234074,0.234074,197.160748,
12/31/1995,326.375992,-172.731003,153.644989,-4.087,41.771,14.136,205.464989,-10.09,195.374989,-120.336998,75.038002,0.0,75.038002,-27.146,47.891998,0.0,0.0,47.891998,0.0,,47.891998,,,47.892002,0.242963,0.242963,0.242963,196.529622,0.242963,0.242963,0.242963,196.529622,
03/31/1996,331.363998,-173.658997,157.705002,0.0,46.432999,8.662,212.8,-15.12,197.68,-122.848,74.832001,0.0,74.832001,-27.669001,47.162998,0.0,0.0,47.162998,0.0,,47.162998,0.0,0.0,47.163,0.244444,0.244444,0.244444,192.445875,0.24,0.24,0.24,192.445875,
06/30/1996,336.285004,-176.130005,160.154999,0.0,53.387001,6.116,219.658,-14.049,205.609,-128.343002,77.265999,0.0,77.265999,-28.561001,48.705002,0.0,0.0,48.705002,0.0,,48.705002,0.0,0.0,48.704998,0.253333,0.253333,0.253333,188.308119,0.253333,0.253333,0.253333,190.714498,
09/30/1996,343.595009,-178.539993,165.055016,0.0,54.492001,5.685,225.232016,-17.504999,207.727017,-127.873001,79.853996,-24.195999,55.657997,-20.465,35.193001,0.0,0.0,35.193001,0.0,,35.193001,24.195999,-8.977,50.411996,0.262222,0.182222,0.182222,191.102629,0.262222,0.182222,0.182222,191.102629,
12/31/1996,342.576996,-173.110992,169.466003,0.0,41.735001,18.764,229.965004,-18.497,211.468004,-130.972,80.496002,0.0,80.496002,-28.881001,51.615002,0.0,0.0,51.615002,0.0,,51.615002,0.0,0.0,51.615002,0.271111,0.271111,0.271111,189.924744,0.271111,0.271111,0.271111,191.379381,
03/31/1997,336.668007,-169.501007,167.167,0.0,56.755001,6.927,230.849001,-17.716999,213.132002,-128.623993,84.508011,0.0,84.508011,-29.934999,54.573009,0.0,0.0,54.573009,0.0,,54.573009,0.0,0.0,54.573011,0.287407,0.287407,0.287407,188.524129,0.287407,0.287407,0.287407,189.93825,
06/30/1997,346.621017,-176.994995,169.626022,0.0,58.474998,7.349,235.450021,-17.799999,217.650022,-131.380005,86.27002,0.0,86.27002,-30.370001,55.900017,0.0,0.0,55.900017,0.0,,55.900017,0.0,0.0,55.900019,0.3,0.3,0.3,186.045742,0.3,0.3,0.3,187.485758,
09/30/1997,346.282997,-176.820999,169.461998,0.0,58.318001,7.231,235.010999,-16.101999,218.908999,-131.087006,87.821991,0.0,87.821991,-31.02,56.801994,0.0,0.0,56.801994,0.0,,56.801994,0.0,0.0,56.801991,0.313333,0.313333,0.313333,182.585993,0.306667,0.306667,0.306667,184.258507,
12/31/1997,348.215988,-178.194,170.021988,0.0,25.655001,45.293999,240.970987,-15.78,225.190988,-135.100998,90.089989,0.0,90.089989,-31.198,58.891991,0.0,0.0,58.891991,0.0,,58.891991,0.0,0.0,58.891989,0.326667,0.326667,0.326667,181.298996,0.32,0.32,0.32,181.2075,
03/31/1998,692.718994,-337.420013,355.298981,3.35,204.391998,,563.040979,-21.337999,541.70298,-344.557007,197.145996,,197.145996,-70.777,126.369003,0.0,0.0,126.369003,0.0,,126.369003,,,126.368996,0.32,0.32,0.32,392.714985,0.32,0.32,0.32,399.149986,
06/30/1998,711.809021,-350.64801,361.161011,2.103,150.054001,,513.318012,-29.771,483.547012,-303.807007,179.740005,-39.501999,140.238007,-53.081001,87.156998,0.0,0.0,87.156998,0.0,,87.156998,39.501999,-13.113,113.546004,0.288667,0.22,0.22,392.716507,0.286667,0.22,0.22,399.15152,
09/30/1998,721.226013,-363.464996,357.761017,5.281,206.386002,,569.428019,-16.604,552.824018,-323.229004,229.595001,-37.0,192.595001,-68.252998,124.342003,0.0,0.0,124.342003,0.0,,124.342003,37.0,-12.283,149.059003,0.382667,0.32,0.32,392.716507,0.382667,0.32,0.32,392.716507,
12/31/1998,716.151978,-346.088989,370.062988,5.365,190.223999,,565.651987,-31.354,534.297987,-312.95401,221.343994,-12.523,208.820994,-72.614998,136.205994,0.0,0.0,136.205994,0.0,,136.205994,12.523,-4.157,144.571996,0.371333,0.35,0.35,392.716507,0.360667,0.34,0.34,399.15152,
03/31/1999,693.962006,-325.173004,368.789001,8.115,148.972,45.678001,571.554003,-18.733999,552.820004,-337.470001,215.350006,-3.274,212.076006,-75.279999,136.796005,0.0,0.0,136.796005,0.0,,136.796005,3.274,-0.77,139.300007,0.36,0.35,0.35,391.959,0.35,0.34,0.34,398.173508,
06/30/1999,714.438004,-336.889008,377.548996,10.662,167.072998,34.869999,590.153993,-18.589001,571.564992,-342.230011,229.335007,-24.764999,204.570007,-72.988998,131.580994,0.0,0.0,131.580994,0.0,,131.580994,24.764999,-8.867,147.479009,0.38,0.34,0.34,391.654999,0.37,0.33,0.33,397.450989,
09/30/1999,749.009,-368.662,380.347,,159.536,48.218,588.101,-30.604,557.497,-340.682,216.815,-11.047,205.768,-71.123,134.645,,,134.645,,,134.645,11.047,,145.692,0.35,0.35,0.35,390.171,0.34,0.34,0.34,395.52,
12/31/1999,775.341003,-394.07901,381.261993,5.704,202.108002,,589.073995,-26.700001,562.373994,-319.110992,243.263,-253.705002,-10.442001,18.488001,-62.554001,0.0,0.0,-62.554001,0.0,,-62.554001,316.105011,-101.320999,222.830011,-0.16,-0.16,-0.16,390.739014,0.38,-0.16,-0.16,394.916992,
03/31/2000,782.698029,-414.125,368.573029,4.129,171.046997,44.861,588.610026,-25.4,563.210026,-333.403015,229.807007,-21.954,207.853006,-68.916,138.936996,0.0,0.0,138.936996,0.0,0.0,138.936996,21.954,-8.491,152.400006,0.38,0.35,0.35,391.596008,0.38,0.35,0.35,394.502014,
06/30/2000,784.960983,-432.320007,352.640976,3.946,167.350998,44.889999,568.827973,-22.799999,546.027974,-319.855011,226.173004,-87.085999,139.087006,-39.189999,99.897003,0.0,0.0,99.897003,0.0,0.0,99.897003,87.085999,-29.42,157.563005,0.41,0.26,0.26,386.679993,0.41,0.26,0.26,389.570007,
09/30/2000,782.67,-444.892,337.778,-10.731,170.955,41.683,539.685,-35.5,504.185,-316.62,187.565,-259.681,-72.116,35.85,-36.266,0.0,0.0,-36.266,0.0,0.0,-36.266,0.492,-98.215,-133.989,0.33,-0.1,-0.1,376.24,0.33,-0.1,-0.1,376.24,
12/31/2000,720.097,-399.986,320.111,2.656,155.353,43.854,521.974,-55.6,466.374,-286.379,179.995,-0.257,179.738,-53.179,126.559,0.0,0.0,126.559,0.0,0.0,126.559,-0.492,0.1722,126.2392,0.34,0.34,0.34,373.76,0.34,0.34,0.34,375.61,
03/31/2001,699.817017,-369.973999,329.843018,2.943,130.367004,48.991001,512.144023,-38.200001,473.944022,-288.066986,185.876999,0.0,185.876999,-59.666,126.210999,0.0,0.0,126.210999,0.0,0.0,126.210999,0.0,0.0,126.210999,0.34,0.34,0.34,372.246002,0.34,0.34,0.34,374.940002,
06/30/2001,678.580994,-335.207001,343.373993,3.352,143.112,41.182999,531.020991,-46.099998,484.920993,-292.015015,192.906006,0.0,192.906006,-59.384998,133.520996,0.0,0.0,133.520996,0.0,0.0,133.520996,0.0,0.0,133.521008,0.36,0.36,0.36,368.687988,0.36,0.36,0.36,372.463989,
09/30/2001,648.369003,-302.332001,346.037003,3.507,147.567001,41.276001,538.387005,-49.200001,489.187004,-297.170013,192.016998,0.0,192.016998,-55.924,136.093002,0.0,0.0,136.093002,0.0,0.0,136.093002,0.0,0.0,136.092999,0.37,0.37,0.37,365.970001,0.37,0.37,0.37,370.115997,
12/31/2001,607.772995,-232.143005,375.62999,3.389,155.169998,27.365,561.553988,-53.599998,507.953989,-308.141998,199.811996,0.0,199.811996,-59.291,140.520996,0.0,0.0,140.520996,0.0,0.0,140.520996,0.0,0.0,140.520996,0.39,0.39,0.39,362.830994,0.38,0.38,0.38,366.373993,
03/31/2002,570.556,-198.899002,371.656998,3.567,133.589005,40.507,549.320002,-56.099998,493.220004,-287.130005,206.089996,0.0,206.089996,-60.52,145.570007,0.0,0.0,145.570007,0.0,0.0,145.570007,0.0,0.0,145.569996,0.4,0.4,0.4,361.656006,0.4,0.4,0.4,365.919006,
06/30/2002,572.984985,-196.869995,376.11499,4.136,143.362,33.630001,557.242991,-52.599998,504.642992,-286.777008,217.865997,0.0,217.865997,-65.497002,152.369003,0.0,0.0,152.369003,0.0,0.0,152.369003,0.0,0.0,152.368996,0.42,0.42,0.42,359.782013,0.42,0.42,0.42,364.756012,
09/30/2002,562.94899,-198.563995,364.384995,4.267,151.945999,32.123001,552.720995,-51.400002,501.320993,-276.031006,225.289993,0.0,225.289993,-69.289001,156.001007,0.0,0.0,156.001007,0.0,0.0,156.001007,0.0,0.0,156.000992,0.44,0.44,0.44,357.566986,0.43,0.43,0.43,361.960999,
12/31/2002,559.180008,-187.143005,372.037003,5.541,150.242996,36.450001,564.270999,-53.450001,510.820999,-288.238007,222.582993,0.0,222.582993,-67.375999,155.207001,0.0,0.0,155.207001,0.0,0.0,155.207001,0.0,0.0,155.206993,0.44,0.44,0.44,353.791992,0.44,0.44,0.44,356.783997,
03/31/2003,537.625,-174.582993,363.042007,5.93,150.796997,36.158001,555.927005,-44.700001,511.227005,-289.605988,221.621002,0.0,221.621002,-66.264999,155.356003,0.0,0.0,155.356003,0.0,0.0,155.356003,0.0,0.0,155.356003,0.44,0.44,0.44,351.980988,0.44,0.44,0.44,355.265015,
06/30/2003,522.445999,-173.089996,349.356003,15.906,165.505005,29.306999,560.074007,-42.700001,517.374006,-298.622009,218.751999,0.0,218.751999,-63.926998,154.824997,0.0,0.0,154.824997,0.0,0.0,154.824997,0.0,0.0,154.825001,0.44,0.44,0.44,349.509003,0.44,0.44,0.44,353.354004,
09/30/2003,505.180008,-161.727005,343.453003,17.6,166.695999,44.488998,572.238001,-41.799999,530.438002,-306.556,223.882004,0.0,223.882004,-66.494003,157.388,0.0,0.0,157.388,0.0,0.0,157.388,0.0,0.0,157.388,0.45,0.45,0.45,349.42099,0.45,0.45,0.45,353.316986,
12/31/2003,521.199997,-162.416,358.783997,14.009,173.192001,36.188999,582.173997,-44.5,537.673997,-310.792999,226.880997,0.0,226.880997,-68.329002,158.552002,0.0,0.0,158.552002,0.0,0.0,158.552002,0.0,0.0,158.551994,0.45,0.45,0.45,350.066986,0.45,0.45,0.45,355.306,
03/31/2004,524.635986,-165.139008,359.496979,9.667,166.317001,44.445999,579.926979,-28.1,551.826979,-322.273987,229.552994,0.0,229.552994,-69.454002,160.098999,0.0,0.0,160.098999,0.0,0.0,160.098999,0.0,0.0,160.098991,0.46,0.46,0.46,351.196014,0.45,0.45,0.45,356.90799,
06/30/2004,524.644012,-163.233994,361.410019,8.145,178.268005,31.839001,579.662025,-26.6,553.062025,-311.769989,241.292007,0.0,241.292007,-74.329002,166.962997,0.0,0.0,166.962997,0.0,0.0,166.962997,0.0,0.0,166.963005,0.47,0.47,0.47,351.60199,0.47,0.47,0.47,356.313995,
09/30/2004,550.272995,-174.367004,375.905991,5.92,174.169998,33.081001,589.07699,-28.799999,560.276991,-308.506012,251.770996,-53.972,197.798996,-78.220001,119.579002,0.0,0.0,119.579002,0.0,0.0,119.579002,53.972,-1.529,172.021995,0.49,0.34,0.34,352.838013,0.48,0.33,0.33,358.272003,
12/31/2004,566.108002,-186.895996,379.212006,5.381,175.755005,33.049999,593.39801,-44.25,549.14801,-330.768005,218.380005,36.455002,254.835007,-77.977997,176.856995,0.0,0.0,176.856995,0.0,0.0,176.856995,-36.455002,11.155,151.557008,0.43,0.5,0.5,355.071991,0.42,0.49,0.49,360.286011,
03/31/2005,581.174011,-201.425995,379.748016,0.0,161.865005,53.570999,595.184021,-20.6,574.584021,-319.516998,255.067001,0.0,255.067001,-76.421997,178.645004,0.0,0.0,178.645004,0.0,0.0,178.645004,0.0,0.0,178.645004,0.5,0.5,0.5,354.299011,0.5,0.5,0.5,358.812012,
06/30/2005,602.511993,-223.869003,378.64299,,191.522995,31.628,601.793985,-17.700001,584.093985,-314.941986,269.152008,0.0,269.152008,-84.553001,184.598999,0.0,0.0,184.598999,0.0,0.0,184.598999,0.0,0.0,184.599007,0.52,0.52,0.52,352.053986,0.52,0.52,0.52,357.026001,
09/30/2005,626.514,-251.781,374.733,,188.634,27.008,590.375,-34.8,555.575,-336.905,218.67,44.007,262.677,-82.349,180.328,0.0,0.0,180.328,0.0,0.0,180.328,-44.007,13.8,150.121,0.44,0.52,0.52,349.346,0.43,0.51,0.51,354.654,
12/31/2005,670.904022,-278.753998,392.150024,4.772,169.716995,42.455002,609.094021,-20.85,588.244021,-320.55899,267.684998,0.0,267.684998,-85.552002,182.132996,0.0,0.0,182.132996,0.0,0.0,182.132996,0.0,0.0,182.132996,0.52,0.52,0.52,347.200989,0.52,0.52,0.52,351.811005,
03/31/2006,700.429993,-302.709991,397.720001,0.0,177.024994,42.658001,617.402996,-27.299999,590.102997,-330.002014,260.101013,0.0,260.101013,-79.110001,180.990997,0.0,0.0,180.990997,0.0,0.0,180.990997,0.0,0.0,180.991013,0.52,0.52,0.52,345.433014,0.52,0.52,0.52,350.743011,
06/30/2006,741.64299,-338.858002,402.784988,0.0,188.052994,43.327999,634.165981,-24.0,610.165981,-339.554993,270.610992,0.0,270.610992,-85.93,184.681,0.0,0.0,184.681,0.0,0.0,184.681,0.0,0.0,184.680992,0.54,0.54,0.54,344.647003,0.53,0.53,0.53,349.647003,
09/30/2006,777.783997,-389.029999,388.753998,0.0,194.171005,54.236,637.161003,-25.5,611.661003,-335.701996,275.959015,0.0,275.959015,-88.303001,187.656006,0.0,0.0,187.656006,0.0,0.0,187.656006,0.0,0.0,187.656013,0.55,0.55,0.55,343.295013,0.54,0.54,0.54,348.84201,
