Date,Assets,Total Investments,Fixed Income-Trading/AFS & ST Inv,Loans & Mortgages,Fixed Income Securities-HTM,Equity Securities,Real Estate Investments,Other Investments,Cash & Near Cash Items,Net Receivables,Net Fixed Assets,Deferred Policy Acquisition Costs,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Reserve for Outstanding Claim & Loss,Premium Reserve (Unearned),Life Policy Benefits,Other Insurance Reserves,Total Insurance Reserves,Short-Term Borrowings,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Policyholders' Equity,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,7652.5,146.199997,2236.100098,4636.100098,379.100006,255.0,0.0,3.2,235.399994,56.700001,359.0,227.100006,8533.900391,,307.0,0.0,2395.399902,4264.700195,6967.100098,0.0,22.299999,0.0,350.399994,7339.800091,0.0,0.0,0.0,1230.800049,-36.700001,1194.100048,8533.900139,
06/30/1990,,7787.899902,192.899994,2178.300049,4739.299805,410.700012,266.700012,0.0,64.199997,241.0,57.900002,370.700012,259.899994,8781.599609,,304.700012,0.0,2470.0,4317.100098,7091.799805,0.0,4.3,74.599998,360.299988,7530.999791,0.0,0.0,0.0,1233.400024,17.200001,1250.600025,8781.599816,
09/30/1990,,8218.599609,267.399994,2164.199951,5061.799805,453.0,198.800003,73.400002,12.9,272.799988,61.200001,382.600006,376.5,9324.599609,,308.799988,0.0,2898.399902,4366.0,7573.200195,0.0,14.2,144.800003,389.799988,8122.000186,0.0,0.0,0.0,1229.599976,-27.0,1202.599976,9324.600162,
12/31/1990,,8449.5,218.0,2141.899902,5317.299805,465.799988,234.100006,72.400002,9.7,262.299988,63.400002,400.799988,327.899994,9513.599609,,318.5,0.0,2989.0,4435.799805,7743.299805,39.5,7.8,75.699997,410.600006,8276.899808,0.0,0.0,0.0,1232.300049,4.4,1236.700049,9513.599857,
03/31/1991,,8503.900391,248.0,2107.899902,5427.799805,433.899994,209.800003,76.5,10.2,279.5,67.400002,411.799988,495.700012,9768.5,,327.399994,0.0,3119.0,4487.5,7933.899902,0.0,18.9,124.800003,400.799988,8478.399893,0.0,0.0,0.0,1231.800049,58.299999,1290.100048,9768.499941,
06/30/1991,,8672.299805,183.199997,2078.0,5714.700195,410.5,208.0,77.900002,4.6,281.899994,70.5,426.399994,512.0,9967.700195,,335.200012,0.0,3164.600098,4544.799805,8044.600098,0.0,16.6,189.0,416.299988,8666.500086,0.0,0.0,0.0,1230.099976,71.099998,1301.199974,9967.70006,
09/30/1991,,8885.400391,153.0,2052.800049,5935.5,466.799988,198.800003,78.5,22.9,294.100006,73.0,448.600006,567.400024,10291.400391,,353.600006,0.0,3277.399902,4620.0,8251.0,0.0,16.200001,192.0,460.399994,8919.599995,0.0,0.0,0.0,1228.199951,143.600006,1371.799957,10291.399952,
12/31/1991,,9147.099609,472.600006,2006.199951,5836.600098,545.099976,209.800003,76.800003,32.900002,300.600006,97.800003,481.899994,607.799988,10668.099609,,396.299988,0.0,3328.199951,4737.399902,8461.900391,144.800003,6.7,50.0,537.200012,9200.600406,0.0,0.0,0.0,1231.300049,236.199997,1467.500046,10668.100451,
03/31/1992,,9192.5,92.0,1960.300049,6343.600098,515.299988,207.100006,74.199997,33.599998,296.5,99.900002,494.399994,619.299988,10736.200195,,403.600006,0.0,3382.399902,4709.299805,8495.299805,0.0,27.9,174.800003,548.900024,9246.899832,0.0,0.0,0.0,1231.900024,257.399994,1489.300018,10736.19985,
06/30/1992,,9346.5,111.800003,1938.5,6515.799805,513.5,193.600006,73.300003,25.9,302.0,103.199997,515.299988,648.299988,10941.200195,,545.299988,0.0,3352.300049,4731.299805,8628.900391,0.0,14.6,182.800003,572.099976,9398.40037,0.0,0.0,0.0,1232.599976,310.200012,1542.799988,10941.200358,
