Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,FFO Per Share,FFO Per Share Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1994,,,-0.371,,-0.371,-0.371,,,,,,,,,
06/30/1994,,,2.647,,2.647,2.647,,,,,,,,,
09/30/1994,,,2.48,,2.48,2.48,,,,,,,,,
12/31/1994,,,2.982,,2.982,2.982,,,,,,,,,
03/31/1995,,,2.304,,2.304,2.304,,,,,,,,,
06/30/1995,,,3.4,,2.101,2.101,,,,,,,,,
09/30/1995,,,2.821,,2.821,2.821,,,,,,,,,
12/31/1995,,,4.077,,4.077,4.077,,,,,,,,,
03/31/1996,,,-0.524,,-0.524,-0.524,,,,,,,,,
06/30/1996,,,-0.717,,-0.717,-0.717,,,,,,,,,
09/30/1996,,,-0.228,,-0.228,-0.228,,,,,,,,,
12/31/1996,,,0.594,,0.279,0.279,,,,,,,,,
03/31/1997,,,6.751,,6.751,6.751,,,,,,,,,
06/30/1997,,,6.684,,6.172,6.172,,,,,,,,,
09/30/1997,,,1.921,,1.87,1.87,,,,,,,,,
12/31/1997,,,7.245,,7.253,7.253,,,,,,,,,
03/31/1998,,,6.912,,6.822,6.822,,,,,,,,,
06/30/1998,,,7.367,,7.367,7.367,,,,,,,,,
09/30/1998,,,6.903,,4.579,4.579,,,,,,,,,
12/31/1998,,,13.781,,13.760001,13.760001,,,,,,,,,
03/31/1999,,,9.87,,8.897,8.897,,,,,,,,,
06/30/1999,,,9.001,,8.986,8.986,,,,,,,,,
09/30/1999,,,9.153,,9.125,9.125,,,,,,,,,
12/31/1999,,,84.327003,,83.865,83.865,,,,,,,,,
03/31/2000,,,7.289,,6.326,6.326,,,,,,,,,
06/30/2000,,,7.597,,7.597,7.597,,,,,,,,,
09/30/2000,,,8.153,,7.169,7.169,,,,,,,,,
12/31/2000,,,16.198999,,16.879,16.879,,,,,,,,,
03/31/2001,,,6.605,,6.419,6.419,,,,,,,,,
06/30/2001,,,6.827,,6.826,6.826,,,,,,,,,
09/30/2001,,,9.268,,9.268,9.268,,,,,,,,,
12/31/2001,,,37.368999,,35.522,35.522,,,,,,,,,
03/31/2002,,,3.654,,17.35,17.35,,,,,,,,,
06/30/2002,,,-0.773,,-1.277,-1.277,,,,,,,,,
09/30/2002,,,12.506,,11.676,11.676,,,,,,,,,
12/31/2002,,,22.896,,33.216,33.216,,,,,,,,,
03/31/2003,,,19.591,,19.425,19.425,,,,,,,,,
06/30/2003,,,25.777,,28.574,28.574,,,,,,,,,
09/30/2003,,,17.007,,39.732,39.732,,,,,,,,,
12/31/2003,,,25.583,,25.487,25.487,,,,,,,,,
03/31/2004,,,18.007,,18.116,18.116,,,,,,,,,
06/30/2004,,,16.733,,17.113,17.113,,,,,,,,,
09/30/2004,,,18.507999,,17.298,17.298,,,,,,,,,
12/31/2004,,,19.044001,,29.966,29.966,,,,,,,,,
03/31/2005,,,16.865,,18.135801,18.135801,,,,,,,,,
06/30/2005,,,6.096,,6.747,6.747,,-0.0705820105820077,,,,,,,
09/30/2005,,1.0,3.342,,4.064,4.064,,-0.737113402061855,,,,,,234.2,
12/31/2005,,,24.563,64.2505465201465,23.637,23.637,,15.7271139705882,,,,,,,
03/31/2006,,,8.301,,7.453,7.453,,23.0588819875776,,,,,,,
06/30/2006,,,,,25.672,25.672,,,,,,,,,
09/30/2006,,5.33,5.42,48.3258762237762,46.968,46.968,,10.277972027972,,,,,,1.68855534709193,
12/31/2006,,42.95,12.941,13.7742092457421,147.932,147.932,,-1.86196414653155,,,,,,-69.8696158323632,
03/31/2007,,10.47,3.334,9.56980610134436,3.508,3.508,,-1.13637374860957,,,,,,-68.1566380133715,
06/30/2007,,10.957,14.934,16.4325835118409,10.9,10.9,,2.1049840933192,,,,,,36.296431504974,
09/30/2007,,17.867,24.675,15.2768701147,17.28,17.28,,-0.589262371615309,,,,,,38.1037667207701,
12/31/2007,,42.25,37.710999,27.2348062337662,39.93,39.93,,-2.08358862144421,,,,,,-10.7431976331361,
03/31/2008,,9.51,-4.309,13.3157324016563,89.575,89.575,,-2.02524271844661,,,,,,,
06/30/2008,,13.45,18.794,19.917761618786,15.725,15.725,,1.6996212121212,,,,,,39.732342007435,
09/30/2008,,21.067,5.665,20.6446686648822,3.473,3.473,,-2.1013673655424,,,,,,-73.1096026961599,
12/31/2008,,60.4,-13.234,23.1187745165029,50.952,50.952,,7.82189249720045,,,,,,,
03/31/2009,,-0.01,-3.714,17.9731047143569,13.804,-11.696,,11.4053941908714,,,,,,-37040.0,
06/30/2009,,5.81,-3.258,18.17216241033,-22.755,-4.926,,-31.9388888888889,,,,,,,
09/30/2009,,-7.605,-18.287001,20.3376275862069,139.491,-22.497,,6.0686230248307,,,,,,-140.460236686391,
12/31/2009,,13.497,0.581,23.7853591635916,-14.376,-0.18,,-1.4914539400666,,,,,,-95.6953397051197,
03/31/2010,,0.275,-5.555,22.6792601923958,-6.357,-6.244,,-1.93164933135216,,,,,,,
06/30/2010,,0.27,-0.461,21.9762492371455,-0.44,-0.132,,-6.71031096563012,,,,,,,
09/30/2010,,0.968,6.293,27.4612346256685,7.878,5.567,,3.125,,,,,,550.103305785124,
12/31/2010,,23.0,21.582001,7.98993379237288,23.558,22.367,,-1.78571428571429,,,,,,-6.16521304347825,
03/31/2011,,1.114,9.572,-36.2754383892618,0.034,12.423,,-8.93169877408055,,,,,,759.245960502693,
06/30/2011,,10.313,53.063,-31.8879642494598,-19.216,20.045,,3.44827586206897,,,,,,414.525356346359,
09/30/2011,,17.8,11.558,7.09801796565389,12.941,16.456,,-1.48448043184885,,,,,,-35.0674157303371,
12/31/2011,,28.767,-25.198,4.69567307692308,163.107,215.088,,-4.81651376146789,,,,,,,
03/31/2012,,16.533,25.741,15.3216970998926,-14.068,26.367,,10.948905109489,,,,,,55.6946712635335,
06/30/2012,,115.333,-92.153,4.6805561832452,133.354,1.043,,0.954979536152798,,,,,,,
09/30/2012,,20.76,22.182,4.18937198067633,43.893,19.576,,3.58565737051793,,,,,,6.84971098265895,
12/31/2012,,34.467,,,174.247,10.263,,,,,,,,,
03/31/2013,,6.573,22.916,13.820032485111,18.092,10.708,,8.86075949367088,,,,,,248.638369085653,
06/30/2013,,12.0,73.911,3.20361445783132,218.78,74.237,,7.01107011070111,,,,,,515.925,
09/30/2013,,9.025,37.647,5.31506849315068,38.123,38.724,,3.7394451145959,,,,,,317.141274238227,
12/31/2013,,29.244,31.685,6.06654135338346,144.878,31.685,,1.62162162162161,,,,,,8.34701135275612,
03/31/2014,,18.389,19.788,1.15181644359465,17.819,19.788,,-4.02843601895734,,,,,,7.60780901625973,
06/30/2014,,20.914,16.088,-3.10971428571429,16.088,25.543,,2.38095238095238,,,,,,-23.0754518504351,
09/30/2014,,30.017,26.399,-2.77047970479704,35.914,26.399,,-1.01237345331834,,,,,,-12.0531698704068,
12/31/2014,,46.867,32.478,12.1211805555556,1429.221,-59.713,,1.6456921587609,,,,,,-30.7017731026095,
03/31/2015,,9.826,22.366,-0.830218068535832,24.611,12.9,,3.48977135980746,,,,,,127.620598412375,
06/30/2015,,21.373,23.72515,-1.28623547400611,14.395,32.112,,4.41334768568352,,,,,,11.0052402563983,
09/30/2015,,31.611,39.1383,-0.832218844984802,33.597,37.10185,,2.95616717635066,,22.7539682539683,,,,23.8122805352567,
12/31/2015,,45.28,-221.7069,-6.75639534883721,414.959,28.755,,4.38024231127681,,,,,,,
03/31/2016,,19.177,-9.9594,-8.57142857142857,420.915,-9.966,,2.89017341040463,,,,,,,
06/30/2016,,28.914,34.307,1.92313725490196,45.222,34.307,,3.65853658536586,,,,,,18.6518641488552,
09/30/2016,,36.986,27.767,-3.29503816793894,13.73,27.767,,-4.30622009569377,,,,,,-24.9256475423133,
12/31/2016,,50.133,54.7863,1.11524163568773,37.128,47.83,,0.862068965517242,,,,,,9.28191011908323,
03/31/2017,,7.673,19.678,2.08471074380165,69.243,19.678,,2.47349823321555,,15.4194484760522,,0.988150954790509,,156.457708849212,
06/30/2017,,20.413,27.115,3.52426778242678,26.638,27.115,,4.58911419423692,,,,,,32.8320188115417,
09/30/2017,,25.125,29.352,-4.04326643368545,17.498,29.352,,-1.63934426229508,,,,,,16.8238805970149,
12/31/2017,,46.014,47.872,-4.20037313432836,32.751,41.739,,-9.4903339191564,,,,,,4.03790150823662,
03/31/2018,,-0.251,71.085,-3.3738775510204,-33.573,3.939,,0.861008610086102,,,,-5.55577395577396,,,
06/30/2018,,25.45,17.334,-0.616525423728819,7.816,17.334,,0.0,,,,-7.55093457943925,,-31.8899803536346,
09/30/2018,,30.025,27.512,4.17118279569893,74.028,27.512,,-0.40241448692153,,,,-0.854504504504501,,-8.36969192339716,
12/31/2018,,42.033,44.557,-6.48712121212121,11.749,43.06,,-0.728597449908926,,,,-0.471398747390393,,6.00480574786477,
03/31/2019,,-40.008,15.159,-1.93852813852814,7.824,14.491,,0.25062656641604,,,,-7.09112149532711,,,
06/30/2019,,-38.425,23.006,9.25158266520341,15.734,24.793,,2.56410256410257,,,,64.2565891472868,,,
