Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
03/31/1990,,3286.408936,4884.459961,-1598.051025,732.086975,176.046997,4194.542969,10.809,0.0,0.0,286.38501,172.584,34.887001,82.514999,587.179993,15.181,331.786987,,0.0,954.685974,1301.653961,6083.376953,,65.832001,323.397003,154.442993,71.779999,90.161003,705.612976,589.64502,184.479004,2070.538086,31.110001,2875.772095,869.749023,0.0,1133.301025,498.941986,0.0,2501.992035,6083.376953,
06/30/1990,,3346.133057,4974.602051,-1628.468994,772.039978,176.184006,4294.356934,8.165,0.0,0.0,251.742004,178.119995,20.707001,40.664001,499.39801,17.134001,339.467987,,0.0,975.086975,1331.688963,6125.443848,,65.408997,288.290009,151.460999,59.835999,90.710999,655.70697,601.127014,184.292007,2056.712891,33.368,2875.499878,933.044006,0.0,1104.051025,557.142029,0.0,2594.237061,6125.443848,
09/30/1990,,3371.835938,5035.237793,-1663.401978,849.359985,195.330002,4416.525879,34.493,0.0,0.0,297.997986,185.242004,89.371002,16.093,623.197021,19.136999,328.960999,,0.0,1153.774048,1501.872046,6541.595215,,46.235001,327.579987,222.335007,50.153,92.222,738.525024,627.940979,184.181,2302.593018,40.749001,3155.463989,939.872986,0.0,1150.590942,557.142029,0.0,2647.605957,6541.595215,
12/31/1990,,3461.469971,5155.63623,-1694.166016,861.734009,189.895004,4513.099121,39.879002,0.0,0.0,318.204987,198.369995,74.211998,53.957001,684.622986,21.334999,322.532013,,454.18399,714.60199,1512.652992,6710.375,,430.112,227.699997,202.927994,97.280998,81.772003,1039.792969,647.911987,180.591003,2193.843994,18.091999,3040.438965,946.98999,0.0,1126.010986,557.142029,0.0,2630.143005,6710.375,
03/31/1991,,3488.361084,5224.661133,-1736.300049,887.27301,183.645996,4559.279785,51.575001,0.0,0.0,346.152008,196.171005,36.060001,43.675999,673.633972,23.903999,295.277008,,0.0,1210.265991,1529.446999,6762.36084,,437.141998,298.399994,137.565994,78.615997,82.32,1034.043945,658.880005,179.608994,2224.460938,36.778,3099.727966,956.700012,0.0,1114.746948,557.142029,0.0,2628.588989,6762.36084,
06/30/1991,,4216.842773,5948.001953,-1731.159058,218.298004,177.095001,4612.23584,65.121002,0.0,0.0,364.050995,193.503006,17.164,14.618,654.45697,26.454,257.721985,,0.0,1200.256958,1484.432943,6751.125977,,450.891998,220.899994,142.889999,66.026001,87.232002,967.940002,676.22699,178.690994,2209.437012,43.193001,3107.548035,963.862,0.0,1119.634033,592.142029,0.0,2675.638062,6751.125977,
09/30/1991,,4243.312012,6011.962891,-1768.651001,241.182999,163.240005,4647.734863,122.161003,0.0,0.0,409.11499,187.042007,86.844002,9.511,814.672974,29.215,258.354004,,0.0,1183.869019,1471.438023,6933.846191,,506.187012,241.429993,188.778,109.793999,78.358002,1124.546997,672.648987,176.852997,2178.489014,50.834,3078.825012,971.330017,0.0,1189.802002,569.34198,0.0,2730.473999,6933.846191,
12/31/1991,,4313.25293,6116.758789,-1803.505981,307.765015,152.882004,4773.899902,17.417,0.0,0.0,365.230988,200.384995,76.315002,6.675,666.02301,31.969,248.257996,,488.156006,870.541016,1638.924017,7078.847168,,293.006989,212.169998,185.781998,108.927002,81.106003,880.992004,879.416992,174.442001,2390.11499,31.389999,3475.364014,979.054016,0.0,1174.094971,569.34198,0.0,2722.490967,7078.847168,
03/31/1992,,4349.98291,6183.466797,-1833.484009,299.838013,146.307999,4796.128906,37.150002,0.0,0.0,372.881989,193.666,29.587,9.519,642.804016,34.784,242.179993,,0.0,1325.85498,1602.818974,7041.751953,,332.514008,178.070007,141.235992,113.438004,90.097,855.35498,879.742981,172.063004,2198.510986,43.261002,3293.578003,1147.953979,0.0,1175.522949,569.34198,0.0,2892.818909,7041.751953,
06/30/1992,,4367.125,6238.222168,-1871.097046,310.960999,142.873993,4820.959961,42.007,0.0,0.0,343.126007,206.781998,21.596001,19.407,632.91803,37.352001,233.817001,,0.0,1317.469971,1588.638973,7042.51709,,492.306,76.150002,134.608994,74.287003,94.179001,871.531006,893.429993,169.962997,2184.879883,41.811001,3290.083862,1157.251953,0.0,1154.307983,569.34198,0.0,2880.901917,7042.51709,
09/30/1992,,4397.315918,6313.865234,-1916.54895,310.605011,158.464005,4866.384766,105.586998,0.0,0.0,376.294006,200.518997,105.852997,12.665,800.91803,40.200001,224.932999,,0.0,1361.921021,1627.05402,7294.356934,,311.123993,66.699997,178.748001,90.772003,99.509003,746.853027,909.330017,167.852005,2311.0271,46.501999,3434.71106,1324.411987,0.0,1219.468994,568.911987,0.0,3112.792969,7294.356934,
12/31/1992,,4510.037109,6490.397949,-1980.360962,308.90799,147.373993,4966.318848,27.122,,0.0,369.144012,226.673996,71.589996,12.524,707.054016,0.0,250.128998,,499.545013,951.909973,1701.583984,7374.957031,,289.769989,11.9,175.494995,105.370003,85.475998,668.010986,983.533997,165.697006,2376.949951,79.941002,3606.121948,1334.844971,0.0,1199.636963,566.34198,0.0,3100.823914,7374.957031,
03/31/1993,,4519.849121,6546.024902,-2026.176025,321.272003,141.341995,4982.462891,358.481995,0.0,0.0,407.286987,199.919006,38.153999,12.352,1016.19397,46.049,205.167007,,0.0,1432.464966,1683.680973,7682.337891,,515.447021,0.0,149.975998,136.934998,87.558998,889.916992,986.854004,163.565994,2437.733887,89.386002,3677.539917,1345.547974,0.0,1202.990967,566.34198,0.0,3114.88092,7682.337891,
06/30/1993,,4582.250977,6648.952148,-2066.700928,322.464996,136.725998,5041.441895,37.951,0.0,0.0,397.457001,229.108002,14.015,11.673,690.203979,49.310001,209.248001,,0.0,1465.870972,1724.428974,7456.075195,,102.266998,1.5,134.369003,94.927002,95.705002,428.768005,1011.419006,161.513,2603.315918,89.333,3865.580933,1360.628052,0.0,1194.755981,606.34198,0.0,3161.726013,7456.075195,
09/30/1993,,4596.280762,6711.765137,-2115.483887,350.19101,142.470001,5088.941895,48.834999,0.0,0.0,474.946991,223.983994,89.866997,11.888,849.520996,52.386002,186.380005,,0.0,1576.376953,1815.14296,7753.605957,,43.540001,0.0,183.572006,141.391998,109.231003,477.734985,1075.284058,159.466995,2712.904053,108.330002,4055.985107,1378.838989,0.0,1284.704956,556.34198,0.0,3219.885925,7753.605957,
12/31/1993,,4621.022949,6783.006836,-2161.983887,436.440002,139.423996,5196.887207,84.236,0.0,0.0,401.852997,215.363007,54.237,38.971001,794.659973,56.207001,213.315002,,503.82901,1222.140991,1995.492004,7987.039062,,41.515999,0.0,195.533997,114.709999,125.027,476.786987,1067.610962,157.425995,2823.144043,286.875,4335.05603,1391.463989,0.0,1229.046997,554.684998,0.0,3175.195984,7987.039062,
03/31/1994,,4624.559082,6837.513184,-2212.954102,468.593994,136.570999,5229.724121,100.386002,0.0,0.0,438.661011,181.151993,25.399,33.493999,779.09198,62.073002,223.423996,,0.0,1729.177002,2014.674,8023.490234,,71.396004,0.0,168.218002,135.261002,102.531998,477.407013,1097.607056,155.423004,2840.332031,247.455994,4340.817993,1403.052002,0.0,1247.527954,554.684998,0.0,3205.264954,8023.490234,
06/30/1994,,4682.653809,6894.858887,-2212.205078,482.658997,153.507996,5318.820801,49.672001,0.0,0.0,427.584991,210.914993,2.706,31.365,722.242981,62.806,224.770996,,0.0,1710.26001,1997.837006,8038.900879,,45.032001,94.800003,144.347,102.485001,108.024002,494.687988,1118.777954,153.419006,2826.827881,234.927994,4333.952881,1414.426025,0.0,1245.649048,550.184998,0.0,3210.260071,8038.900879,
09/30/1994,,4692.186035,6952.737793,-2260.552002,511.298004,144.737,5348.221191,61.228001,0.0,0.0,424.085999,212.052994,83.989998,20.16,801.517029,66.462997,229.173996,,0.0,1737.944946,2033.58194,8183.319824,,40.118,69.400002,176.615997,140.270004,114.481003,540.88501,1134.672974,151.399002,2808.589111,264.488007,4359.14917,1425.254028,0.0,1306.347046,551.684998,0.0,3283.286072,8183.319824,
12/31/1994,,4776.783203,7082.154785,-2305.37207,506.029999,134.011993,5416.825195,38.59,0.0,0.0,314.84201,220.240997,57.740002,47.021999,678.434998,66.890999,176.326004,,482.975006,1322.08606,2048.278069,8143.538086,,262.174988,63.700001,181.931,110.849998,121.760002,740.416016,1156.428955,149.393997,2584.931885,244.315994,4135.070923,1425.378052,0.0,1292.488037,550.184998,0.0,3268.051087,8143.538086,
03/31/1995,,4818.091797,7176.451172,-2358.358887,473.342987,127.210999,5418.645996,34.131001,0.0,0.0,324.105011,197.998001,27.365,55.790001,639.388977,72.281998,209.141998,,0.0,1765.291992,2046.715988,8104.750977,,272.645996,27.799999,144.606003,118.976997,102.874001,666.903015,1195.904053,147.410995,2579.841064,239.067001,4162.223022,1425.390991,0.0,1300.04895,550.184998,0.0,3275.624939,8104.750977,
06/30/1995,,5018.242188,7423.374023,-2405.13208,308.860992,127.497002,5454.600098,27.233999,0.0,0.0,330.587006,214.606003,2.798,72.93,648.155029,77.510002,206.186005,,0.0,1757.134033,2040.83004,8143.584961,,296.372986,113.5,128.785995,97.375,110.255997,746.289978,1218.083008,145.408997,2542.030029,228.949997,4134.472046,1425.459961,0.0,1287.177979,550.184998,0.0,3262.822937,8143.584961,
09/30/1995,,5027.49707,7480.202148,-2452.705078,303.092987,143.132004,5473.722168,28.080999,0.0,0.0,388.821014,214.070007,39.178001,55.238998,725.388977,81.601997,203.276993,,0.0,1639.594971,1924.473961,8123.584961,,329.04599,13.8,126.642998,134.768005,114.796997,719.054016,1241.71106,0.0,2509.118896,234.906006,3985.73584,1424.993042,0.0,1383.616943,610.184998,0.0,3418.794983,8123.584961,
12/31/1995,,5119.518066,7601.318848,-2481.801025,247.296005,130.781998,5497.596191,23.443001,47.990002,0.0,400.005005,205.514008,60.507999,68.318001,805.778015,85.810997,205.841003,,495.389008,1226.248047,2013.289055,8316.663086,,120.969002,279.304993,177.091995,98.317001,133.472,809.155029,1170.067017,141.462997,2598.253906,247.856995,4157.640869,1425.805054,0.0,1386.876953,537.184998,0.0,3349.867005,8316.663086,
03/31/1996,,5125.750977,7660.719238,-2534.968018,240.410004,126.992996,5493.153809,116.889999,61.669998,0.0,432.367004,188.373993,27.917999,42.494999,869.713989,99.355003,202.850998,,0.0,1717.42395,2019.629951,8382.498047,,169.082001,284.845001,165.498993,151.337997,109.410004,880.174011,1308.213989,0.0,2613.524902,256.122009,4177.860962,1425.64502,0.0,1420.817993,478.0,0.0,3324.463013,8382.498047,
06/30/1996,,5185.330078,7762.434082,-2577.104004,205.580002,125.806999,5516.716797,38.034,64.175003,0.0,418.822998,207.106003,1.953,42.189999,772.281006,101.871002,201.490005,,0.0,1753.578979,2056.939987,8345.938477,,133.953003,274.845001,147.858994,94.749001,117.015999,768.421997,1307.230957,0.0,2725.851074,268.967987,4302.050049,1425.640991,0.0,1412.324951,437.5,0.0,3275.465942,8345.938477,
09/30/1996,,5197.998047,7767.03418,-2569.035889,215.462006,145.279999,5558.740234,42.243999,66.837997,0.0,414.643005,221.274994,92.498001,20.448,857.945984,107.845001,198.061996,,0.0,1806.32605,2112.233047,8528.918945,,173.673004,389.160004,143.664001,123.417999,124.603996,954.518982,1312.473022,0.0,2623.293945,269.372009,4205.138916,1426.745972,0.0,1492.015015,450.5,0.0,3369.260986,8528.918945,
12/31/1996,,5227.556152,7840.911133,-2613.35498,221.856995,132.936996,5582.350098,66.708,68.793999,0.0,419.479004,234.802002,64.763,47.652,902.197998,116.367996,204.442993,,562.179993,1183.43103,2066.422012,8550.969727,,197.772003,333.184998,172.889008,98.264,131.988998,934.098999,1228.037964,72.136002,2758.769043,273.315002,4332.258057,1429.942017,0.0,1427.171021,427.5,0.0,3284.613038,8550.969727,
