Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/1997,220.395996,79.880997,99.958,14.345,-0.38,-8.441,-3.826,24.319,0.0,17.351999,,1.052,,-3.864,,,,0.0,-34.000999,-34.000999,,0.0,,,-3.05,-37.050999,-173.311005,-60.521999,-29.507,29.205,-112.487,0.0,0.0,0.0,10.034,
06/30/1997,165.899002,80.741997,86.614998,14.297,-0.381,-8.255,-3.338,-8.956,0.0,6.612,,-10.613,,9.176,,,,0.0,-28.815001,-28.815001,,0.0,,,-1.748,-30.563,-140.134003,-63.400002,-13.996,41.318001,-104.056,0.0,0.0,0.0,-4.798,
09/30/1997,238.281998,95.679001,106.402,12.04,-1.056,-14.796,-4.058,56.830002,0.0,-3.405,,-0.135,,-9.219,,,,0.0,-51.091,-51.091,,0.0,,,-2.374,-53.465,-186.862,-60.09,-10.303,9.694,-121.163002,0.0,-5.0,0.0,-2.045,
12/31/1997,256.209015,77.290001,138.455994,21.278,-1.853,1.85,-5.03,-29.57,0.0,1.287,,-9.213,,61.714001,,,,0.0,-86.462997,-86.462997,,0.0,,,-1646.458008,-1732.921021,1494.490967,-81.653999,6.555,9.556,1.797,1558.237061,0.0,0.0,17.778999,
03/31/1998,261.359009,132.979996,167.572998,24.313,-1.481,9.702,-5.771,-59.353001,0.0,40.064999,0.0,-9.994,,-36.674999,,,,0.0,-62.623001,-62.623001,0.0,0.0,0.0,0.0,-122.703003,-185.326004,-125.425003,-92.719002,-20.844,148.119003,-159.981003,0.0,0.0,0.0,-49.391998,
06/30/1998,296.022003,47.895,166.324005,16.319,-1.187,-24.952999,-5.568,47.048,0.0,48.421001,,0.197,,1.526,,,,0.0,-305.933014,-305.933014,0.0,0.0,0.0,0.0,-7.751,-313.684021,39.782005,-102.049004,-87.598999,114.286003,-189.929993,203.854996,-15.379,116.598,22.119999,
09/30/1998,282.588989,182.658997,162.477997,21.974001,-2.461,8.395,-5.841,184.330994,0.0,-192.235992,,21.275,,-97.985001,,,,0.0,-74.153,-74.153,0.0,0.0,0.0,0.0,4.078,-70.074997,-165.807999,-105.608002,145.612,10.151,-209.962997,0.0,-6.0,0.0,46.705994,
12/31/1998,373.512024,113.139008,244.578003,31.741999,-2.513,1.004999,-4.89,-183.029999,0.0,139.264984,,-25.712999,,59.928997,,,,0.0,-202.501007,-202.501007,0.0,0.0,0.0,0.0,-3.666996,-206.167999,-207.217026,-104.533997,-85.523003,227.419006,-244.906036,0.327,0.0,0.0,-39.873016,
03/31/1999,229.326004,156.102005,189.837997,26.594999,-2.685,-6.435,-3.444,-119.427002,0.0,-18.370001,0.0,-5.006,,12.158,,,,0.0,-88.019997,-88.019997,0.0,0.0,0.0,0.0,33.785999,-54.234001,-207.278,-105.517998,11.264,12.277,-80.802002,0.0,-44.499001,0.0,-32.186001,
06/30/1999,292.160004,144.701004,215.393997,21.354,0.0,-8.31,-3.375,-3.789,0.0,-142.076996,0.0,11.734,,37.014999,,19.513,,0.0,-92.971001,-92.971001,0.0,0.0,0.0,0.0,6.085,-86.886002,-24.353001,-104.678001,-35.992001,181.087997,-64.771004,0.0,0.0,0.0,180.921005,
