Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
03/31/1990,,8646.330078,11784.994141,-3138.664062,65.029999,442.368988,9153.728516,6.212,0.0,0.0,173.748001,320.174011,69.008003,55.396999,624.539001,7.737,41.370998,,9.736,639.809998,698.653996,10476.921875,,440.115997,14.249,156.160004,191.261993,181.895996,983.682983,1080.026001,346.97699,5190.543945,49.640999,6667.187988,1468.666016,552.55603,410.971008,393.858002,0.0,2826.051056,10476.921875,
06/30/1990,,8583.796875,11823.822266,-3240.024902,78.029999,445.718994,9107.545898,11.382,0.0,0.0,178.190002,326.423004,34.577,52.174999,602.747009,12.829,42.605,,9.071,665.781006,730.286006,10440.579102,,431.635986,40.734001,159.598999,144.136002,189.807007,965.911987,1095.422974,354.290009,5100.931152,56.957001,6607.601196,1468.85498,552.703003,454.480011,391.028015,0.0,2867.06601,10440.579102,
09/30/1990,,8547.130859,11900.852539,-3353.721924,67.704002,457.97699,9072.811523,128.100998,0.0,0.0,208.597,327.678986,25.642,48.997002,739.015991,13.93,44.066002,,8.716,697.687988,764.39999,10576.227539,,413.713013,14.5,161.279007,194.643997,206.389999,990.526001,1117.123047,368.635986,5105.291992,58.306,6649.356934,1469.130005,552.916992,529.255981,385.041992,0.0,2936.344971,10576.227539,
12/31/1990,,8702.485352,11954.076172,-3251.591064,66.033997,284.223999,9052.743164,145.945999,0.0,0.0,185.934006,338.453003,8.221,33.396,711.950012,15.689,45.557999,,9.663,737.721985,808.631984,10573.325195,,412.09201,16.75,149.449005,180.597,229.343994,988.231995,1133.869019,376.743011,5050.201172,59.645,6620.45813,1469.217041,552.984985,566.25,376.183014,0.0,2964.63504,10573.325195,
03/31/1991,,8657.286133,12006.464844,-3349.178955,79.107002,274.256012,9010.649414,191.755997,0.0,0.0,170.298996,345.246002,67.971001,31.691999,806.963989,15.795,46.387001,,9.806,746.825989,818.81399,10636.426758,,421.07901,11.25,131.645004,300.488007,142.442001,1006.903992,1152.063965,385.177002,5012.131836,65.274002,6614.646851,1469.279053,553.03302,621.648987,370.915009,0.0,3014.876007,10636.426758,
06/30/1991,,8620.393555,12059.058594,-3438.665039,92.365997,277.735992,8990.496094,11.985,0.0,0.0,247.951004,355.493988,29.716,25.851,670.997009,17.858,45.908001,,9.749,756.349976,829.864976,10491.358398,,508.975006,39.748001,114.671997,244.641006,127.694,1035.72998,1176.045044,389.052002,4752.28418,68.064003,6385.44519,1469.442993,553.161011,679.450012,368.128998,0.0,3070.183014,10491.358398,
09/30/1991,,8659.65332,12161.972656,-3502.320068,68.75,261.416992,8989.820312,59.009998,0.0,0.0,224.871002,330.738007,23.423,45.382,683.424011,19.02,38.377998,,9.985,773.015991,840.39899,10513.642578,,745.999023,11.25,130.151001,262.449005,140.899994,1290.749023,1206.18396,393.355011,4397.867188,71.543999,6068.950195,1469.543945,553.239014,765.46698,365.694,0.0,3153.943939,10513.642578,
12/31/1991,,8669.735352,12232.287109,-3562.552002,75.610001,246.496002,8991.84082,6.841,0.0,0.0,215.119995,333.770996,7.598,42.187,605.517029,20.101999,32.511002,,10.103,803.549988,866.265988,10463.624023,,582.614014,54.743999,161.914993,171.695999,207.945999,1178.915039,1222.430054,390.200989,4388.337891,82.931,6083.899902,1469.831055,553.463013,824.278015,353.237,0.0,3200.80896,10463.624023,
03/31/1992,,8627.725586,12286.69043,-3658.964111,98.195999,234.440994,8960.363281,13.151,0.0,0.0,211.483002,353.670013,69.700996,39.415001,687.419983,21.195999,32.075001,,10.204,796.065002,859.540003,10507.323242,,637.263,31.25,151.360992,289.492004,133.802002,1243.167969,1239.446045,386.699005,4277.283203,89.779999,5993.208252,1469.917969,553.530029,899.575012,347.924011,0.0,3270.947021,10507.323242,
06/30/1992,,8595.057617,12348.586914,-3753.529053,131.444,243.459,8969.960938,38.959999,0.0,0.0,209.356003,367.622986,33.877998,20.969999,670.786987,22.256001,33.43,,10.119,804.984985,870.789987,10511.538086,,815.625977,13.255,138.235992,234.604004,154.389008,1356.109985,1258.81897,383.196014,4100.339844,98.822998,5841.177856,1469.983032,553.580994,944.879028,345.807007,0.0,3314.25,10511.538086,
