Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1990,,,42.681999,,57.407001,57.407001,,,,,,,,,,,,,
06/30/1990,,,20.615,,31.594,31.594,,,,,,,,,,,,,
09/30/1990,,,97.337997,,248.449005,248.449005,,,,,,,,,,,,,
12/31/1990,,,0.0,,5.114,5.114,,,,,,,,,,,,,
03/31/1991,,,37.431999,,37.431999,37.431999,,,,,,,,,,,,,
06/30/1991,,,21.987,,21.987,21.987,,,,,,,,,,,,,
09/30/1991,,,12.165,,12.165,12.165,,,,,,,,,,,,,
12/31/1991,,,0.0,,22.694,22.694,,,,,,,,,,,,,
03/31/1992,,,43.977001,,32.404999,32.404999,,,,,,,,,,,,,
06/30/1992,,,24.357,,24.357,24.357,,,,,,,,,,,,,
09/30/1992,,,18.278999,,18.278999,18.278999,,,,,,,,,,,,,
12/31/1992,,,0.0,,2.261,2.261,,,,,,,,,,,,,
03/31/1993,,,8.503,,46.972998,46.972998,,,,,,,,,,,,,
06/30/1993,,,35.627998,,35.627999,35.627999,,,,,,,,,,,,,
09/30/1993,,,21.705,,21.705001,21.705001,,,,,,,,,,,,,
12/31/1993,,,0.0,,12.923,12.923,,,,,,,,,,,,,
03/31/1994,,,17.636,,17.636001,17.636001,,,,,,,,,,,,,
06/30/1994,,,13.371,,13.370999,13.370999,,,,,,,,,,,,,
09/30/1994,,,16.471001,,16.471,16.471,,,,,,,,,,,,,
12/31/1994,,,0.0,,12.83,12.83,,,,,,,,,,,,,
03/31/1995,,,11.64,,11.64,11.64,,,,,,,,,,,,,
06/30/1995,,,63.806999,,63.807002,63.807002,,,,,,,,,,,,,
09/30/1995,,,21.339001,,21.339,21.339,,,,,,,,,,,,,
12/31/1995,,,0.0,,3.989,3.989,,,,,,,,,,,,,
03/31/1996,,,10.671,,15.337,15.337,,,,,,,,,,,,,
06/30/1996,,,19.528999,,24.099001,24.099001,,,,,,,,,,,,,
09/30/1996,,,35.397999,,37.617001,37.617001,,,,,,,,,,,,,
12/31/1996,,,0.0,,21.548,21.548,,,,,,,,,,,,,
03/31/1997,,,5.037,,51.249001,51.249001,,,,,,,,,,,,,
06/30/1997,,,44.556,,-64.643997,-64.643997,,,,,,,,,,,,,
09/30/1997,,,43.141998,,43.141998,43.141998,,,,,,,,,,,,,
12/31/1997,,,3.1,,38.630001,38.630001,,,,,,,,,,,,,
03/31/1998,,,31.865,,-2.65,-2.65,,,,,,,,,,,,,
06/30/1998,,,25.700001,,24.604,24.604,,,,,,,,,,,,,
09/30/1998,,,6.913,,6.093,6.093,,,,,,,,,,,,,
12/31/1998,,,-421.399994,,-421.399994,-421.399994,,,,,,,,,,,,,
03/31/1999,,,13.044,,9.944,9.944,,,,,,,,,,,,,
06/30/1999,,,3.568,,7.068,7.068,,,,,,,,,,,,,
09/30/1999,,,-1.636,,-39.035,-39.035,,,,,,,,,,,,,
12/31/1999,,,49.716,,46.816002,46.816002,,,,,,,,,,,,,
03/31/2000,,,6.648,,-6.464,-6.464,,,,,,,,,,,,,
06/30/2000,,,-6.537,,-25.83,-25.83,,,,,,,,,,,,,
09/30/2000,,,23.483999,,-36.53,-36.53,,,,,,,,,,,,,
12/31/2000,,,34.099998,,19.700001,19.700001,,,,,,,,,,,,,
03/31/2001,,,-39.115002,,-39.115,-39.115,,,,,,,,,,,,,
06/30/2001,,,-32.639999,,-32.639999,-32.639999,,,,,,,,,,,,,
09/30/2001,,,21.528,,12.102,12.102,,,,,,,,,,,,,
12/31/2001,,,18.409,,5.533999,5.533999,,,,,,,,,,,,,
03/31/2002,,,-10.86,,-6.798,-6.798,,,,,,,,,,,,,
06/30/2002,,,64.780998,,67.121,67.121,,,,,,,,,,,,,
09/30/2002,,,20.76,,24.034,24.034,,,,,,,,,,,,,
12/31/2002,,,110.709,,75.145,75.145,,,,,,,,,,,,,
03/31/2003,,,96.788002,,117.255,117.255,,,,,,,,,,,,,
06/30/2003,,,71.946999,,90.847,90.847,,,,,,,,,,,,,
09/30/2003,,,128.434006,,114.434,114.434,,,,,,,,,,,,,
12/31/2003,,,139.130997,,153.131,153.131,,,,,,,,,,,,,
03/31/2004,,,134.0,,87.0,87.0,,,,,,,,,,,,,
06/30/2004,,,88.800003,,37.0,37.0,,,,,,,,,,,,,
09/30/2004,,,138.727005,,129.0,129.0,,,,,,,,,,,,,
12/31/2004,,,161.423004,,190.0,190.0,,5.88235294117646,,,,,,,,,,,
03/31/2005,,,54.0,,84.0,84.0,,-62.5,,,,,,,,,,,
06/30/2005,,,115.0,,50.0,50.0,,10.6382978723404,,,,,,,,,,,
09/30/2005,,97.8,114.0,,126.0,126.0,,11.1111111111111,,,,,,,,,,16.5644171779141,
12/31/2005,,149.0,124.720001,,62.0,62.0,,3.24483775811208,,,,,,,,,,-16.2953013422819,
03/31/2006,,147.0,167.0,0.923076923076923,209.0,209.0,,19.3548387096774,,,,,,,,,,13.6054421768707,
06/30/2006,,201.5,166.0,-0.581861729860421,161.0,161.0,,2.56410256410257,,,,,,,,,,-17.6178660049628,
09/30/2006,,185.0,236.0,-11.4859437751004,198.0,198.0,,-5.4726368159204,,,,,,,,,,27.5675675675676,
12/31/2006,,165.0,234.0,10.4387291981846,223.0,223.0,,25.1968503937008,,,,,,,,,,41.8181818181818,
03/31/2007,,106.0,68.0,-8.61021309973639,-276.0,-276.0,,-34.4978165938865,,,,,,,,,,-35.8490566037736,
06/30/2007,,81.75,107.0,-3.84047267355982,-2062.0,-2062.0,,11.1111111111111,,,,,,,,,,30.8868501529052,
09/30/2007,,120.0,331.0,12.6432848588537,397.0,397.0,,69.3548387096774,,,,,,,,,,175.833333333333,
12/31/2007,,166.333,,-3.59633529331327,-289.0,-289.0,,,,,,,,,,,,,
03/31/2008,,255.333,379.399994,13.3076743643574,365.0,365.0,,55.4307116104869,,,,,,,,,,48.5902699611879,
06/30/2008,,207.667,230.0,-5.04117793860743,271.0,271.0,,3.44827586206897,,,,,,,,,,10.7542363495404,
09/30/2008,,193.0,176.0,-10.7038041334131,191.0,191.0,,-7.36342042755344,,,,,,,,,,-8.80829015544041,
12/31/2008,,96.9,120.0,-6.58499234303215,4.0,4.0,,7.43801652892563,,,,,,,,,,23.8390092879257,
03/31/2009,,209.25,208.0,7.67309560149854,189.0,210.6,,6.21884057971016,,,,,,,,,,-0.597371565113501,
06/30/2009,,246.0,215.28,-3.92227419935229,162.0,219.3,,-10.7883817427386,,,,,,,,,,-12.4878048780488,
09/30/2009,,258.833,388.0,28.9490245437382,388.0,387.35,,43.3756805807622,,,,,,,,,,49.9036057998787,
12/31/2009,,364.75,561.0,20.6805655403786,558.0,566.4,,33.0221703617269,,,,,,,,,,53.8039753255655,
03/31/2010,,405.333,408.0,4.21121130426698,546.0,522.0,,1.84049079754601,,,,,,,,,,0.657977514784134,
06/30/2010,,420.2,377.0,-2.15117439042182,382.0,367.9,,-11.0854503464203,,,,,,,,,,-10.280818657782,
09/30/2010,,485.8,534.0,9.36270222309065,537.0,529.75,,13.9240506329114,,,,,,6.9344262295082,,,,9.92177850967476,
12/31/2010,,547.0,574.0,1.40082776185927,812.0,390.85,,2.65486725663717,,,,,,,,,,4.93601462522852,
03/31/2011,,492.5,514.0,0.914287538989149,514.0,513.0,,2.28401191658393,,,,,,,,,,4.36548223350254,
