Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
06/30/1989,7.166667,,6.75,7.458333,6.75,,,,
09/30/1989,7.666667,6.976744,7.333333,8.0,7.291667,,,,
12/31/1989,8.083333,5.434783,7.625,8.166667,7.166667,,,,
03/31/1990,8.333333,3.092784,8.125,8.416667,7.875,,,,
06/30/1990,8.75,5.0,8.291667,9.333333,8.0,,,,
09/30/1990,7.375,-15.714286,8.75,9.041667,7.166667,,,,
12/31/1990,6.875,-6.779661,7.375,7.875,6.333333,,,,
03/31/1991,8.458333,23.030303,6.875,8.625,6.75,,,,
06/30/1991,8.791667,3.940887,8.541667,9.208333,7.666667,,,,
09/30/1991,9.833333,11.848341,8.791667,10.0,8.791667,,,,
12/31/1991,10.958333,11.440678,9.791667,11.125,9.75,,,,
03/31/1992,12.541667,14.448669,10.875,13.416667,10.875,,,,
06/30/1992,12.666667,0.996678,12.541667,13.25,11.458333,,,,
09/30/1992,13.625,7.565789,12.708333,14.958333,12.541667,,,,
12/31/1992,14.791667,8.562691,13.625,14.958333,12.333333,,,,
03/31/1993,15.541667,5.070423,14.708333,16.666667,14.666667,,,,
06/30/1993,17.333333,11.52815,15.625,17.916667,15.5,,,,
09/30/1993,21.583333,24.519231,17.416667,21.75,17.375,,,,
12/31/1993,26.125,21.042471,21.5,26.75,20.541667,,,,
03/31/1994,25.875,-0.956938,26.0,32.5,23.0,,,,
06/30/1994,22.875,-11.594203,25.0,28.75,21.5,,,,
09/30/1994,23.875,4.371585,23.0,26.5,22.625,,,,
12/31/1994,20.125,-15.706806,23.875,24.75,19.625,,,,
03/31/1995,22.0,9.31677,19.875,24.0,19.875,,,,
06/30/1995,25.375,15.340909,21.875,26.125,21.875,,,,
09/30/1995,24.5,-3.448276,25.25,26.75,23.625,,,,
12/31/1995,23.875,-2.55102,24.5,25.25,21.875,,,,
03/31/1996,26.75,12.041885,24.0,27.75,23.75,,46.32,,
06/30/1996,23.875,-10.747664,26.5,27.75,23.25,,46.32,,
