Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/1992,20.379,,-16.15,,4.229,,-1.814,,,,,2.415,-0.985,,,,0.0,0.985,1.43,-0.57,0.86,0.0,,,0.86,0.0,0.86,0.0,,0.86,0.86,,11.909336,0.07125,0.07125,,11.909336,0.07125,0.07125,0.07125,
04/03/1993,21.320999,,-16.412001,,4.908998,,-2.165,,,,,2.744,-1.063,,,,0.0,1.063,1.681,-0.673,1.008,0.824,,,0.184,0.0,0.184,0.0,,0.184,0.184,,11.909336,0.015,0.08625,,11.909336,0.015,0.08625,0.08625,
07/03/1993,22.059999,,-16.427999,,5.632,,-2.209,,,,,3.423,-0.406,,,,0.0,0.406,3.017,-1.215,1.802,0.0,,,1.802,0.0,1.802,0.0,,1.802,1.802,,18.256004,0.0975,0.0975,,18.256004,0.0975,0.0975,0.0975,
09/30/1993,24.714001,,-18.584,,6.130001,,-2.307,,,,,3.823,-0.084,,,,0.0,0.084,3.739,-1.488,2.251,0.0,,,2.251,0.0,2.251,0.0,,2.251,2.251,,18.933337,0.12,0.12,0.12,18.933337,0.12,0.12,0.12,
01/01/1994,28.042,,-21.171,,6.871,,-2.38,,,,,4.491,-0.034,,,,0.0,0.034,4.457,-1.784,2.673,0.0,,,2.673,0.0,2.673,0.0,,2.673,2.673,,20.522671,0.13125,0.13125,,20.522671,0.13125,0.13125,0.13125,
04/02/1994,27.885,,-21.174999,,6.710001,,-2.455,,,,,4.255,0.092,,,,0.0,-0.092,4.347,-1.738,2.609,0.0,,,2.609,0.0,2.609,0.0,,2.609,2.609,,21.784003,0.12,0.12,,21.784003,0.12,0.12,0.12,
07/02/1994,28.898001,,-21.900999,,6.997002,,-2.51,,,,,4.487,0.128,,,,0.0,-0.128,4.615,-1.846,2.769,0.0,,,2.769,0.0,2.769,0.0,,2.769,2.769,,21.818671,0.1275,0.1275,,21.818671,0.1275,0.1275,0.1275,
09/30/1994,30.299999,,-22.927999,,7.372,,-2.56,,,,,4.812,-14.636,,,,0.0,14.636,-9.824,-1.336,-11.16,0.0,,,-11.16,0.0,-11.16,0.0,,-11.16,-11.16,,21.200004,-0.525,-0.525,-0.525,21.200004,-0.525,-0.525,-0.525,
12/31/1994,34.747002,,-26.766001,,7.981001,,-2.605,,,,,5.376,0.173,,,,0.0,-0.173,5.549,-2.219,3.33,0.0,,,3.33,0.0,3.33,0.0,,3.33,3.33,,22.085337,0.15,0.15,0.15,22.085337,0.15,0.15,0.15,
04/01/1995,39.345001,,-30.294001,,9.051001,,-2.832,,,,,6.219,0.242,,,,0.0,-0.242,6.461,-2.585,3.876,0.0,,,3.876,0.0,3.876,0.0,,3.876,3.876,,21.866671,0.17625,0.17625,0.17625,21.866671,0.17625,0.17625,0.17625,
07/01/1995,44.589001,,-34.298,,10.291,,-3.139,,,,,7.152,0.304,,,,0.0,-0.304,7.456,-2.908,4.548,0.0,,,4.548,0.0,4.548,0.0,,4.548,4.548,,22.666671,0.2025,0.2025,0.2025,22.666671,0.2025,0.2025,0.2025,
09/30/1995,49.105999,,-37.319,,11.786999,,-3.467,,,,,8.32,0.205,,,,0.0,-0.205,8.525,-3.325,5.2,0.0,,,5.2,0.0,5.2,0.0,,5.2,5.2,,22.826671,0.22875,0.22875,0.22875,22.826671,0.22875,0.22875,0.22875,
12/30/1995,52.169998,,-39.543999,,12.625999,,-3.604,,,,,9.022,0.151,,,,0.0,-0.151,9.173,-3.486,5.687,0.0,,,5.687,0.0,5.687,0.0,,5.687,5.687,,22.976005,0.2475,0.2475,0.2475,22.976005,0.2475,0.2475,0.2475,
03/30/1996,63.222,,-48.042,,15.18,,-4.492,,,,,10.688,-0.034,,,,0.0,0.034,10.654,-4.049,6.605,0.0,,,6.605,0.0,6.605,0.0,,6.605,6.605,,23.273338,0.285,0.285,0.285,23.273338,0.285,0.285,0.285,
