Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1997,,,,,,,59.415834,27.901614,16.372022,,12.45196,7.916987,7.916987,7.532667,,36.419753,46.866327,,
06/30/1997,,,,,,,73.716814,35.840708,22.566372,,17.964602,10.176991,10.176991,9.911504,,43.349754,94.706249,,
09/30/1997,,,,,,,66.346922,,19.02478,,14.868106,8.553157,8.553157,8.153477,,42.473118,90.096081,,
12/31/1997,,,,,,,62.756184,,15.618375,,14.134276,8.833922,8.833922,8.480565,,37.5,62.850133,,
03/31/1998,,,,,,,66.148148,34.444444,14.074074,,10.0,6.740741,6.740741,6.444444,,32.592593,87.356322,,
06/30/1998,,,,,,,76.41742,29.580937,6.902219,,3.286771,2.711586,2.711586,2.547247,,17.5,350.623871,,
09/30/1998,,,,,,,78.040057,29.756795,14.949928,,10.801144,6.723891,6.723891,6.509299,,37.748344,,,
12/31/1998,,10.013624,2.88584,6.735658,5.997535,,41.886269,23.231623,11.373093,,8.183079,6.102635,6.102635,5.894591,,25.423729,108.363566,-0.837496,
03/31/1999,,10.371124,3.012592,7.098744,6.28251,,67.086482,30.646516,18.723762,,13.853904,8.564232,8.564232,8.312343,,38.181818,94.949495,0.523794,
06/30/1999,,12.249099,3.540417,8.226129,7.360004,,74.586367,20.251489,8.868299,17.006803,5.691595,5.625414,5.625414,5.42687,,1.162791,113.414634,-1.643172,
09/30/1999,,12.865497,3.527369,8.699931,7.465329,,68.632269,53.480753,17.854218,,14.578215,9.090909,9.090909,8.845209,,37.640449,87.037037,1.66775,
12/31/1999,,13.358196,3.728252,8.86912,7.298295,,62.352122,20.389701,11.343076,-20.0,10.78636,7.446068,7.446068,7.306889,,30.967742,82.857143,2.289977,
03/31/2000,,15.335463,3.748386,9.392555,7.516732,,63.730929,26.005548,16.712899,7.171315,12.898752,8.183079,8.183079,7.836338,,36.55914,83.185841,2.578529,
06/30/2000,,16.363295,3.814255,9.962134,7.881547,,61.589404,23.84106,14.304636,,10.993377,7.748344,7.748344,7.284768,,29.518072,45.454545,8.925434,
