Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
09/27/2008,130.769,,14.489,145.258,8.161,4.104,,12.265,,14.721961,,1.63117,16.353132,5.244667,,0.581101,5.825768,
12/27/2008,50.88,17.321,5.012,73.213,,12.637,,12.637,,6.161858,2.097672,0.606982,8.866511,2.097559,0.714069,0.206623,3.01825,
03/28/2009,111.564,15.496,5.015,132.075,,8.876,,8.876,,13.269486,1.843103,0.596487,15.709076,4.703603,0.65332,0.211435,5.568358,
06/27/2009,,,,,,,,,,17.261827,1.904996,0.599261,19.766084,6.517378,0.719251,0.226257,7.462886,
09/26/2009,83.95,20.585,80.079,184.614,,2.035,22.678,24.713,,8.715567,2.137105,8.313686,19.166358,3.488448,0.855387,3.327593,7.671428,
12/26/2009,150.766,12.444,4.961,168.171,,0.925,,0.925,,15.248728,1.258607,0.501764,17.009099,6.130905,0.506036,0.201739,6.83868,
03/27/2010,152.282,18.274,5.522,176.079,,0.267,,0.267,,14.402137,1.728272,0.522246,16.652748,6.118984,0.734285,0.221885,7.075194,
06/26/2010,,,,,,,,,,6.233157,1.369088,0.452493,8.054738,2.193211,0.48173,0.159215,2.834156,
09/25/2010,11.944,17.644,4.953,34.541,,,,,,0.991375,1.464486,0.411109,2.86697,0.430918,0.636564,0.178695,1.246178,
12/25/2010,67.998,20.492,5.435,93.925,,,,,1.042,5.198465,1.566619,0.415507,7.180591,2.316781,0.698189,0.185178,3.200149,
03/26/2011,151.941,22.223,5.435,179.599,,,,,,10.661786,1.5594,0.381377,12.602563,5.002188,0.731624,0.178931,5.912742,
06/25/2011,,,,,,,,,,17.454165,1.340508,0.490076,19.284749,8.37888,0.643511,0.235261,9.257653,
09/24/2011,67.318,15.873,7.503,90.694,,16.468,,16.468,,4.358729,1.02775,0.485807,5.872286,1.915661,0.451696,0.213512,2.58087,
12/31/2011,421.653,15.371,6.57,443.594,,19.39,,19.39,-0.933,25.855418,0.942537,0.402867,27.200822,10.69492,0.389874,0.166643,11.251438,
03/31/2012,451.521,15.264,6.57,473.355,,,,16.846,-0.933,25.471181,0.861072,0.370627,26.702879,11.176113,0.377817,0.162622,11.716551,
06/30/2012,479.5,15.0,6.5,501.0,,20.3,2.9,23.2,-1.0,25.882543,0.809673,0.350858,27.043075,11.916004,0.372763,0.161531,12.450298,
09/29/2012,260.527,15.198,6.47,282.195,,16.627,0.9,17.527,-2.0,13.256226,0.77331,0.329209,14.358745,6.327418,0.369114,0.157137,6.853668,
12/29/2012,376.471,23.551,7.507,407.529,,13.819,0.9,14.719,1.037,17.855259,1.116976,0.356042,19.328278,8.766687,0.54842,0.174812,9.489919,
03/30/2013,113.312,24.758,0.0,138.07,,13.306,0.9,14.206,,5.091924,1.112555,0.0,6.204479,2.520347,0.550681,0.0,3.071028,
06/29/2013,0.0,24.1,0.0,24.1,0.0,11.2,22.2,33.4,,0.0,1.033182,0.0,1.033182,0.0,0.4504,0.0,0.4504,
03/29/2014,312.9,21.9,0.0,334.8,0.0,10.1,23.0,33.1,,3.655929,0.25588,0.0,3.911809,2.276845,0.159357,0.0,2.436202,
06/28/2014,20.7,22.4,0.0,43.1,0.0,9.1,17.4,26.5,,0.238103,0.257658,0.0,0.495761,0.149133,0.161381,0.0,0.310514,
09/27/2014,21.6,19.2,0.0,40.8,0.0,13.4,12.4,25.8,,0.2478,0.220267,0.0,0.468067,0.156738,0.139322,0.0,0.29606,
12/27/2014,12.7,29.7,0.0,42.4,0.0,4.6,,4.6,,0.146083,0.341627,0.0,0.487709,0.091678,0.214397,0.0,0.306075,
03/28/2015,21.8,21.5,,43.3,,13.1,12.4,25.5,,0.227422,0.224292,0.0,0.451715,0.134711,0.132857,0.0,0.267568,
06/27/2015,12.7,29.7,0.0,42.4,0.0,4.6,0.0,4.6,,0.119106,0.278538,0.0,0.397644,0.0644,0.150604,0.0,0.215004,
09/26/2015,16.5,21.3,0.0,37.8,0.0,5.9,0.0,5.9,,0.153746,0.198472,0.0,0.352218,0.083743,0.108105,0.0,0.191848,
12/31/2015,,,,,,,,,,0.147425,0.217675,52.538885,52.903985,0.077004,0.113697,27.442428,27.633129,
04/02/2016,38.6,27.0,,65.6,,3.4,48.0,51.4,,0.39201,0.274204,0.0,0.666213,0.195679,0.136874,0.0,0.332553,
07/02/2016,40.0,20.6,,60.6,,2.8,44.9,47.7,,0.404053,0.208087,0.0,0.61214,0.204775,0.105459,0.0,0.310235,
10/01/2016,53.0,5.2,,58.2,,0.8,75.0,75.8,,0.611212,0.059968,0.0,0.67118,0.303419,0.029769,0.0,0.333188,
12/31/2016,38.2,19.7,2350.0,2407.9,,0.0,74.9,74.9,,0.641198,0.33067,39.445414,40.417282,0.275413,0.142032,16.94292,17.360365,
04/01/2017,22.8,23.6,209.3,255.7,,2.5,52.0,54.5,,0.375785,0.38897,3.44964,4.214395,0.163097,0.16882,1.497203,1.82912,
07/01/2017,13.6,34.7,145.8,194.1,,4.0,49.7,53.7,,0.22364,0.570611,2.397553,3.191804,0.11533,0.294262,1.236411,1.646003,
09/30/2017,6.1,29.2,143.2,178.5,,3.3,44.9,48.2,,0.100963,0.4833,2.370155,2.954418,0.051509,0.246567,1.209194,1.50727,
12/31/2017,,,,,,,,,,0.2755,0.366253,2.179691,2.821444,0.146189,0.194345,1.156611,1.497145,
03/31/2018,13.8,20.0,124.9,158.7,,3.8,18.1,21.9,,0.22238,0.32229,2.012698,2.557368,0.118561,0.171827,1.073061,1.363449,
06/30/2018,8.1,16.9,125.5,150.5,0.0,9.1,16.2,25.3,,0.137351,0.286572,2.128093,2.552015,0.072156,0.150549,1.11798,1.340686,
09/29/2018,7.0,17.5,200.4,224.9,0.0,6.6,16.4,23.0,,0.123675,0.309187,3.540636,3.973498,0.063968,0.159921,1.831324,2.055214,
12/31/2018,,,,,,,,,,0.16584,0.296396,5.702087,6.164323,0.085584,0.152958,2.942623,3.181164,
03/30/2019,3.7,16.6,83.6,103.9,0.0,5.8,12.4,18.2,,0.064903,0.291187,1.466461,1.822551,0.033275,0.149287,0.751832,0.934395,
06/29/2019,2.8,18.0,89.1,109.9,0.0,3.6,12.1,15.7,,0.048896,0.314334,1.555951,1.919181,0.0245,0.157498,0.779616,0.961614,
09/28/2019,2.6,52.8,91.7,147.1,0.0,4.9,13.2,18.1,,0.045146,0.91681,1.592263,2.554219,0.022987,0.46681,0.81073,1.300527,
12/31/2019,,,,,,,,,,0.113713,0.77876,1.641943,2.534415,0.0584,0.39995,0.843258,1.301609,
03/28/2020,3.7,36.1,96.9,136.7,0.0,13.7,13.0,26.7,,0.063938,0.623823,1.674472,2.362232,0.032454,0.316647,0.849948,1.199049,
06/27/2020,4.1,36.9,99.0,140.0,0.0,3.0,12.1,15.1,,0.069363,0.62427,1.674872,2.368506,0.033805,0.304247,0.816273,1.154325,
