Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
11/30/2008,858,203,-8.0,1053,144.0,53,-144.0,53,,9.447258,2.23519,-0.088086,11.594362,5.074221,1.200544,-0.047312,6.227453,
02/28/2009,1795,172,,1967,150.0,77,,227,,18.690129,1.79092,,20.48105,9.976102,0.955927,,10.932029,
05/31/2009,366,86,,452,60.0,174,,234,,3.399276,0.798737,,4.198012,2.036728,0.478575,,2.515303,
08/31/2009,1575,48,,1621,93.0,68,,68,,15.662291,0.477327,,16.11973,8.810203,0.268501,,9.067517,
11/30/2009,235,28,-39.0,224,12.0,38,-12.0,38,,2.272068,0.270714,-0.377067,2.165716,1.334772,0.159037,-0.221515,1.272294,
02/28/2010,1319,57,4.0,1369,4.0,40,,40,-2.0,12.280048,0.530677,0.03724,12.745554,7.228982,0.312397,0.021923,7.503014,
05/31/2010,220,52,10.0,277,21.0,46,,46,-1.0,2.072148,0.489781,0.094189,2.609023,1.199695,0.283564,0.054532,1.510525,
08/31/2010,1117,31,10.0,1143,,79,,79,-5.0,11.012521,0.305629,0.09859,11.268855,6.251749,0.173504,0.055969,6.397269,
11/30/2010,1409,43,,1423,7.0,61,,68,,13.782647,0.42062,,13.919593,7.489104,0.228553,,7.563517,
02/28/2011,1823,65,,1807,3.0,41,,44,,16.373271,0.583797,,16.229567,9.277826,0.330806,,9.196397,
05/31/2011,1029,33,,964,2.0,30,,32,,8.525269,0.273405,,7.986744,5.122971,0.164294,,4.799363,
08/31/2011,2333,38,,2266,2.0,92,,94,,19.91294,0.324343,0.0,19.341072,11.756702,0.191494,0.0,11.419069,
11/30/2011,2754,27,,2773,30.0,110,,140,,24.589286,0.241071,0.0,24.758929,13.484797,0.132204,0.0,13.577829,
02/29/2012,2935,28,,2939,22.0,108,,130,,24.065267,0.229583,0.0,24.098065,14.164374,0.135129,0.0,14.183678,
05/31/2012,1735,39,,1769,47.0,177,,183,,13.977282,0.314187,0.0,14.251188,8.681946,0.195156,0.0,8.852082,
08/31/2012,3210,34,,3159,7.0,29,39.0,68,,26.66999,0.282486,0.0,26.246261,15.872231,0.168117,0.0,15.620055,
11/30/2012,4605,35,,4597,3.0,25,40.0,65,,36.943442,0.280786,0.0,36.879262,20.433066,0.1553,0.0,20.397568,
02/28/2013,3210,34,0.0,3159,7.0,29,39.0,68,,23.851984,0.252638,0.0,23.473027,14.538702,0.153992,0.0,14.307713,
05/31/2013,2614,22,0.0,2615,35.0,33,40.0,74,,18.567978,0.156272,0.0,18.575082,12.057752,0.101481,0.0,12.062365,
08/31/2013,3154,11,,3157,73.0,20,40.0,62,,24.780013,0.086424,0.0,24.803583,15.26326,0.053233,0.0,15.277778,
11/30/2013,4055,20,,4075,61.0,12,,73,,31.831384,0.156998,0.0,31.988382,16.841799,0.083067,0.0,16.924866,
02/28/2014,3360,12,0.0,3372,51.0,18,0.0,69,,24.275703,0.086699,0.0,24.362402,14.324082,0.051157,0.0,14.37524,
05/31/2014,1481,15,0.0,1496,20.0,26,0.0,46,,9.973064,0.10101,0.0,10.074074,6.361411,0.06443,0.0,6.425841,
08/31/2014,1746,27,0.0,1773,76.0,8059,136.0,8271,,22.062168,0.341168,0.0,22.403336,7.943224,0.122833,0.0,8.066057,
11/30/2014,2700,70,0.0,2770,54.0,8447,122.0,8623,,36.329386,0.941873,0.0,37.271259,11.551296,0.299478,0.0,11.850774,
02/28/2015,2346,97,0.0,2443,33.0,8801,106.0,8940,,30.594679,1.264997,0.0,31.859677,10.472279,0.432997,0.0,10.905276,
05/31/2015,863,87,0.0,950,67.0,9009,99.0,9175,,10.322967,1.04067,0.0,11.363636,3.877083,0.390853,0.0,4.267937,
08/31/2015,3278,49,0.0,3327,35.0,8708,96.0,8839,,46.795146,0.6995,0.0,47.494647,14.95438,0.22354,0.0,15.17792,
11/30/2015,1850,44,0.0,1894,14.0,9312,94.0,9420,,51.849776,1.233184,0.0,53.08296,8.626317,0.205166,0.0,8.831484,
02/29/2016,461,34,0.0,495,23.0,8784,94.0,8901,,11.105758,0.81908,0.0,11.924837,2.374697,0.17514,0.0,2.549838,
05/31/2016,783,45,0.0,828,18.0,10479,99.0,10596,,15.310911,0.879937,0.0,16.190849,3.85183,0.22137,0.0,4.0732,
08/31/2016,1163,19,0.0,1182,32.0,9386,113.0,9531,,25.588559,0.418042,0.0,26.006601,5.892785,0.096271,0.0,5.989056,
11/30/2016,1786,26,,1812,27.0,8420,94.0,8541,,40.434684,0.588635,0.0,41.023319,8.521399,0.124052,0.0,8.645451,
02/28/2017,1805,33,0.0,1838,8.0,9235,105.0,9348,,32.4991,0.594166,0.0,33.093266,8.445235,0.1544,0.0,8.599635,
05/31/2017,1286,27,0.0,1313,10.0,10021,98.0,10129,,19.639585,0.41234,0.0,20.051924,5.91047,0.124092,0.0,6.034562,
08/31/2017,1055,17,0.0,1072,7.0,8398,104.0,8509,,16.336327,0.263239,0.0,16.599566,4.94539,0.079689,0.0,5.025079,
11/30/2017,2802,21,0.0,2823,6.0,8384,97.0,8487,,42.358277,0.31746,0.0,42.675737,12.110996,0.090768,0.0,12.201763,
02/28/2018,2179,12,0.0,2191,9.0,7885,99.0,7993,,28.058202,0.15452,0.0,28.212722,9.604619,0.052894,0.0,9.657513,
