Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1991,,193.951996,570.685974,600.0,2346.908936,2444.489014,-97.580002,642.726013,68.491997,707.195007,0,5129.959961,,52.568001,4377.622925,1174.464966,3203.157959,0,4430.190918,0.0,62.401001,0.0,97.18,4589.771919,0.0,0,408.606995,131.580994,540.187988,5129.959908,
06/30/1991,,122.898003,452.949005,600.0,2358.274902,2455.85498,-97.580002,931.68103,67.126999,653.741028,0,5186.670898,,51.652,4400.203003,1167.130981,3233.072021,0,4451.85498,0.638,59.250999,0.0,122.037003,4633.780982,0.0,0,407.950989,144.938995,552.889984,5186.670967,
09/30/1991,,149.977997,1090.619019,500.0,2144.72998,2242.310059,-97.580002,1103.282959,72.657997,614.072998,0,5675.34082,,64.753998,4711.924072,1150.199951,3561.724121,0,4776.678223,175.647003,64.014999,0.0,85.728996,5102.069221,0.0,0,407.809998,165.462006,573.272003,5675.341225,
12/31/1991,,75.245003,475.440002,600.0,2788.824951,2886.405029,-97.580002,1292.608032,86.526001,690.383972,0,6009.027832,,64.939003,5029.072021,1278.011963,3751.060059,0,5094.01123,95.0,46.352001,0.0,181.434998,5416.798229,0.0,0,406.579987,185.649994,592.22998,6009.02821,
03/31/1992,,92.75,333.583008,1000.0,2254.489014,2352.069092,-97.580002,1490.526978,101.732002,664.120972,0,5937.202148,,63.507999,5093.592041,1648.988037,3444.604004,0,5157.100098,0.0,47.548,0.0,134.240005,5338.888103,0.0,0,398.559998,199.753998,598.313995,5937.202099,
06/30/1992,,120.109001,140.082993,890.0,2273.326904,2370.906982,-97.580002,1253.937012,115.141998,753.390991,0,5545.98877,,66.844002,4690.900146,1632.801025,3058.099121,0,4757.744141,0.0,33.875,0.0,141.205002,4932.824142,0.0,0,396.850006,216.315002,613.165009,5545.989151,
09/30/1992,,94.841003,262.084991,635.0,2698.751953,2796.332031,-97.580002,1262.480957,123.955002,793.578979,0,5870.692871,,66.200996,4548.088989,1739.44397,2808.64502,0,4614.290039,0.0,34.186001,421.158997,164.337997,5233.973034,0.0,0,395.516998,241.203003,636.720001,5870.693035,
12/31/1992,,102.012001,80.972,678.0,3203.0699,3300.649902,-97.580002,1265.022949,263.971985,861.461975,0,6454.51123,,70.464996,4498.32605,1685.319946,2813.006104,0,4568.791046,531.25,32.821999,470.601013,189.757004,5793.221062,0.0,0,390.122986,271.166992,661.289978,6454.51104,
03/31/1993,,63.377998,2.083,485.0,3188.519043,3286.099121,-97.580002,1226.883057,284.304993,843.664978,0,6093.833008,,65.332001,4460.289062,1546.948975,2913.340088,0,4525.621094,126.0,35.049,505.643005,223.533005,5415.846104,0.0,0,388.764008,289.222992,677.987,6093.833103,
06/30/1993,,102.359001,382.113007,873.0,2747.9729,2845.552979,-97.580002,1210.475952,310.852997,915.861023,0,6542.634766,,62.157001,4645.464966,1521.514038,3123.950928,0,4707.62207,262.0,33.637001,505.770996,334.39801,5843.428078,0.0,0,387.69101,311.515991,699.207001,6542.635078,
